hour, t(sec), kWh,State,kWOut,kWIn,kvarOut,DCkW,kWTotalLosses,kWInvLosses,kWIdlingLosses,kWChDchLosses,kWh Chng,InvEff,InverterON,Vref,Vavg (DRC),VV Oper,VW Oper,DRC Oper,VV_DRC Oper,kWDesired,kW VW Limit,Limit kWOut Function,kVA Exceeded,kVA Exceeded,,kVA
0, 60.00000, 0.863333, -1, 0, 0.0333333, 3.23764E-008, -0.0333333, 0.0333333, 0, 0.0333333, 4.75906E-010, -5.80333, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
0, 120.00000, 0.863333, -1, 0, 0.0333333, 4.77481E-012, -0.0333333, 0.0333333, 0, 0.0333333, 9.5581E-013, -1.58635E-010, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
0, 180.00000, 0.863333, -1, 0, 0.0333333, -1.72546E-014, -0.0333333, 0.0333333, 0, 0.0333333, 4.83641E-015, 3.02647E-013, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
0, 240.00000, 0.863333, -1, 0, 0.0333333, -4.34222E-016, -0.0333333, 0.0333333, 0, 0.0333333, 4.71845E-017, 1.55431E-015, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
0, 300.00000, 0.863333, -1, 0, 0.0333333, -1.37482E-017, -0.0333333, 0.0333333, 0, 0.0333333, 3.65205E-019, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
0, 360.00000, 0.863333, -1, 0, 0.0333333, 6.31598E-009, -0.0333333, 0.0333333, 0, 0.0333333, 8.22617E-011, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
0, 420.00000, 0.863333, -1, 0, 0.0333333, -4.01285E-011, -0.0333333, 0.0333333, 0, 0.0333333, 5.86588E-012, 2.60495E-011, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
0, 480.00000, 0.863333, -1, 0, 0.0333333, -1.78528E-013, -0.0333333, 0.0333333, 0, 0.0333333, 3.13242E-014, 1.85751E-012, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
0, 540.00000, 0.863333, -1, 0, 0.0333333, 6.25835E-016, -0.0333333, 0.0333333, 0, 0.0333333, 2.63678E-017, 9.88098E-015, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
0, 600.00000, 0.863333, -1, 0, 0.0333333, 2.97722E-017, -0.0333333, 0.0333333, 0, 0.0333333, 1.09561E-018, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -0.0333333, 9999, 1.66667, 0
