hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.115945, -0.0381083, -0.115946, -0.038109, -0.115944, -0.0381085, -2.09637E-010, -2.72001E-011
2, 0.00000, -0.0982548, -0.0322948, -0.0982546, -0.0322947, -0.0982545, -0.0322947, -1.48254E-010, -1.68492E-011
3, 0.00000, -0.0899736, -0.0295736, -0.0899727, -0.0295731, -0.0899706, -0.0295724, -1.23198E-010, -1.29053E-011
4, 0.00000, -0.0871023, -0.0286292, -0.0871021, -0.0286291, -0.0871018, -0.028629, -1.15227E-010, -1.17504E-011
5, 0.00000, -0.0907006, -0.0298116, -0.090701, -0.0298118, -0.0907018, -0.0298121, -1.25395E-010, -1.32011E-011
6, 0.00000, -0.104633, -0.0343912, -0.104635, -0.0343919, -0.104637, -0.0343926, -1.68786E-010, -1.95898E-011
7, 0.00000, -0.13265, -0.0435998, -0.13265, -0.0436, -0.132651, -0.0436001, -2.79021E-010, -4.1117E-011
8, 0.00000, -0.147973, -0.0486374, -0.147976, -0.0486384, -0.147979, -0.0486394, -3.51366E-010, -5.55303E-011
9, 0.00000, -0.151574, -0.0498199, -0.151569, -0.0498185, -0.151569, -0.0498184, -3.51943E-010, -3.2408E-011
10, 0.00000, -0.155963, -0.0512627, -0.155958, -0.0512611, -0.155958, -0.0512609, -3.65912E-010, -2.43924E-011
11, 0.00000, -0.15707, -0.0516264, -0.157058, -0.0516228, -0.157059, -0.0516229, -3.42836E-010, 1.0469E-011
12, 0.00000, -0.155843, -0.0512233, -0.155838, -0.0512218, -0.155837, -0.0512212, -3.3545E-010, 1.25371E-011
13, 0.00000, -0.156494, -0.051437, -0.156499, -0.0514386, -0.156499, -0.0514388, -3.48487E-010, 1.38121E-012
14, 0.00000, -0.159581, -0.0524518, -0.159585, -0.052453, -0.159584, -0.052453, -3.9056E-010, -3.54069E-011
15, 0.00000, -0.166227, -0.0546339, -0.166229, -0.0546356, -0.166227, -0.0546351, -4.43367E-010, -6.73914E-011
16, 0.00000, -0.182646, -0.0600323, -0.18265, -0.0600337, -0.182652, -0.0600344, -5.5766E-010, -1.14955E-010
17, 0.00000, -0.212362, -0.0697997, -0.212366, -0.069801, -0.212368, -0.0698021, -7.79869E-010, -1.91937E-010
18, 0.00000, -0.236495, -0.077732, -0.2365, -0.0777332, -0.236502, -0.0777344, -9.92768E-010, -2.75143E-010
19, 0.00000, -0.246, -0.0808562, -0.246002, -0.0808567, -0.246003, -0.0808573, -1.08542E-009, -3.14824E-010
20, 0.00000, -0.251381, -0.0826294, -0.251458, -0.0826536, -0.251466, -0.0826554, -1.13443E-009, -3.23653E-010
21, 0.00000, -0.245069, -0.0805506, -0.245068, -0.0805501, -0.245067, -0.0805497, -1.07332E-009, -3.06026E-010
22, 0.00000, -0.224237, -0.0737032, -0.224233, -0.0737023, -0.224232, -0.0737014, -8.7791E-010, -2.25936E-010
23, 0.00000, -0.190307, -0.062551, -0.190304, -0.0625501, -0.190302, -0.0625493, -6.09936E-010, -1.31468E-010
24, 0.00000, -0.149829, -0.0492464, -0.149827, -0.0492458, -0.149826, -0.0492455, -3.63369E-010, -6.23231E-011
25, 0.00000, -0.115953, -0.038112, -0.11595, -0.038111, -0.115949, -0.0381106, -2.1195E-010, -3.07378E-011
26, 0.00000, -0.0982593, -0.0322964, -0.0982551, -0.032295, -0.0982558, -0.0322951, -1.48757E-010, -1.76104E-011
27, 0.00000, -0.0899663, -0.0295705, -0.0899651, -0.0295701, -0.0899649, -0.02957, -1.23744E-010, -1.36369E-011
28, 0.00000, -0.0871023, -0.0286292, -0.0871014, -0.0286289, -0.0871013, -0.0286288, -1.15437E-010, -1.20579E-011
29, 0.00000, -0.0907023, -0.0298124, -0.0907035, -0.0298128, -0.0907036, -0.0298128, -1.25833E-010, -1.38591E-011
30, 0.00000, -0.104641, -0.0343937, -0.104644, -0.0343947, -0.104645, -0.0343951, -1.69953E-010, -2.13747E-011
31, 0.00000, -0.132648, -0.0435992, -0.132651, -0.0436002, -0.132651, -0.0436002, -2.8202E-010, -4.58024E-011
32, 0.00000, -0.147987, -0.048641, -0.147991, -0.048642, -0.147992, -0.0486426, -3.54549E-010, -6.06063E-011
33, 0.00000, -0.15157, -0.0498187, -0.151567, -0.0498178, -0.151568, -0.0498178, -3.59154E-010, -4.30162E-011
34, 0.00000, -0.155969, -0.0512646, -0.155961, -0.0512621, -0.155961, -0.0512617, -3.72812E-010, -3.40122E-011
35, 0.00000, -0.157073, -0.0516276, -0.157063, -0.0516245, -0.157063, -0.0516241, -3.65371E-010, -1.68086E-011
36, 0.00000, -0.155829, -0.0512186, -0.155827, -0.051218, -0.155827, -0.051218, -3.56708E-010, -1.26427E-011
37, 0.00000, -0.156488, -0.0514351, -0.156496, -0.0514374, -0.156496, -0.0514378, -3.6767E-010, -2.29078E-011
38, 0.00000, -0.159582, -0.052452, -0.159585, -0.052453, -0.159584, -0.052453, -3.98253E-010, -4.65592E-011
39, 0.00000, -0.166207, -0.0546275, -0.166215, -0.054631, -0.166219, -0.0546324, -4.51219E-010, -7.9588E-011
40, 0.00000, -0.182647, -0.0600329, -0.182651, -0.0600341, -0.182652, -0.0600348, -5.61123E-010, -1.20798E-010
41, 0.00000, -0.212361, -0.0697997, -0.212366, -0.069801, -0.212368, -0.0698022, -7.81982E-010, -1.95653E-010
