hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.0755009, -0.0248196, -0.0755001, -0.0248132, -0.0755034, -0.024815, -2.18509E-009, 2.37344E-009
2, 0.00000, -0.0639784, -0.0210316, -0.063978, -0.0210267, -0.0639824, -0.0210289, -1.44074E-009, 1.51808E-009
3, 0.00000, -0.0585805, -0.0192571, -0.0585807, -0.0192531, -0.058584, -0.0192548, -1.11659E-009, 1.14944E-009
4, 0.00000, -0.0567156, -0.0186438, -0.0567154, -0.01864, -0.0567189, -0.0186417, -1.05767E-009, 1.07807E-009
5, 0.00000, -0.0590622, -0.0194153, -0.0590618, -0.0194111, -0.0590657, -0.019413, -1.17653E-009, 1.21664E-009
6, 0.00000, -0.0681408, -0.0224, -0.0681401, -0.0223946, -0.068145, -0.0223969, -1.54778E-009, 1.7603E-009
7, 0.00000, -0.0863758, -0.0283954, -0.086375, -0.0283871, -0.0863825, -0.0283904, -2.95164E-009, 3.47164E-009
8, 0.00000, -0.0963659, -0.03168, -0.0963638, -0.03167, -0.0963737, -0.0316735, -3.44017E-009, 4.78535E-009
9, 0.00000, -0.0986988, -0.0324445, -0.0986899, -0.0324394, -0.0986982, -0.0324352, 1.796E-009, 2.61441E-009
10, 0.00000, -0.101558, -0.0333832, -0.101546, -0.0333804, -0.101554, -0.0333725, 2.94971E-009, 1.09369E-009
11, 0.00000, -0.102282, -0.0336172, -0.10226, -0.0336233, -0.102265, -0.0336024, 3.23263E-010, -8.62726E-009
12, 0.00000, -0.101483, -0.0333543, -0.101462, -0.0333612, -0.101466, -0.0333396, -2.99583E-010, -9.11504E-009
13, 0.00000, -0.101917, -0.0334983, -0.1019, -0.0335023, -0.101906, -0.0334855, 2.06575E-009, -4.94527E-009
14, 0.00000, -0.103918, -0.0341603, -0.10391, -0.0341557, -0.103919, -0.0341504, 2.19783E-009, 2.68423E-009
15, 0.00000, -0.108253, -0.0355867, -0.108247, -0.0355764, -0.108251, -0.0355754, -2.21614E-009, 6.05363E-009
16, 0.00000, -0.118936, -0.0391018, -0.118934, -0.0390859, -0.118948, -0.0390921, -7.75515E-009, 9.08279E-009
17, 0.00000, -0.138284, -0.0454649, -0.138282, -0.045443, -0.138302, -0.0454521, -1.27907E-008, 1.45258E-008
18, 0.00000, -0.153997, -0.0506329, -0.153995, -0.0506056, -0.15402, -0.050617, -1.7701E-008, 2.00602E-008
19, 0.00000, -0.160182, -0.0526672, -0.160179, -0.0526376, -0.160206, -0.0526498, -1.99444E-008, 2.25767E-008
20, 0.00000, -0.163754, -0.053842, -0.163751, -0.0538111, -0.16378, -0.053824, -2.11685E-008, 2.40828E-008
21, 0.00000, -0.15957, -0.052466, -0.159567, -0.052437, -0.159594, -0.0524487, -1.86783E-008, 2.18632E-008
22, 0.00000, -0.146004, -0.0480039, -0.146001, -0.0479798, -0.146023, -0.0479893, -1.39325E-008, 1.65992E-008
23, 0.00000, -0.123911, -0.0407384, -0.123909, -0.0407211, -0.123925, -0.0407279, -8.46814E-009, 1.01435E-008
24, 0.00000, -0.0975572, -0.0320721, -0.097556, -0.0320612, -0.0975661, -0.0320658, -4.54392E-009, 5.14332E-009
25, 0.00000, -0.0754983, -0.0248194, -0.075498, -0.0248121, -0.0755042, -0.0248156, -2.97556E-009, 2.72724E-009
