hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 192.197, -112.243, -193.472, -110.349, 1.13563, 222.857, 9.78357E-006, -1.4664E-006, -0.0483078, 0.264803, 0.253287, -0.0906044, -0.204975, -0.173991, -0.00978788, 0.00125929
2, 0.00000, 192.555, -112.342, -193.716, -110.606, 1.03817, 223.18, 7.95415E-006, -5.19836E-006, -0.239817, 0.340139, 0.414233, 0.037492, -0.174502, -0.377317, -0.00786823, 0.00488406
3, 0.00000, 192.775, -112.377, -193.843, -110.778, 0.955974, 223.366, 7.23699E-006, -5.11215E-006, -0.239226, 0.322518, 0.398725, 0.0457944, -0.159578, -0.368073, -0.00715889, 0.0048726
4, 0.00000, 192.819, -112.396, -193.879, -110.806, 0.949539, 223.409, 6.90668E-006, -6.18493E-006, -0.293098, 0.348101, 0.447787, 0.0796368, -0.154797, -0.427443, -0.00679834, 0.0058899
5, 0.00000, 192.731, -112.379, -193.826, -110.738, 0.980201, 223.333, 7.23362E-006, -5.98239E-006, -0.280981, 0.348521, 0.442074, 0.0689351, -0.161205, -0.417133, -0.00712149, 0.00565856
6, 0.00000, 192.47, -112.296, -193.64, -110.556, 1.0429, 223.093, 8.69262E-006, -2.41125E-006, -0.0961196, 0.269428, 0.281174, -0.0515157, -0.185079, -0.217636, -0.00866742, 0.00213551
7, 0.00000, 191.81, -112.158, -193.229, -110.059, 1.25994, 222.518, 1.1398E-005, 4.89345E-007, 0.0541083, 0.239715, 0.18034, -0.166644, -0.234322, -0.0728497, -0.0115244, -0.000710546
8, 0.00000, 191.568, -112.062, -193.04, -109.896, 1.30553, 222.285, 1.15993E-005, -2.20762E-006, -0.0494038, 0.332014, 0.311896, -0.123239, -0.262459, -0.208368, -0.011633, 0.00180003
9, 0.00000, 193.219, -111.728, -193.488, -111.446, 0.233111, 223.381, 1.61656E-006, -2.00496E-005, -0.715754, 0.721667, 0.982521, 0.258565, -0.267256, -0.979757, -0.00112699, 0.019575
10, 0.00000, 193.894, -111.556, -193.642, -112.097, -0.23436, 223.814, -2.30969E-006, -2.69783E-005, -0.968891, 0.873038, 1.24034, 0.402024, -0.272073, -1.27476, 0.00293365, 0.0266804
11, 0.00000, 196.737, -110.944, -194.397, -114.793, -2.12239, 225.71, -1.76835E-005, -5.58887E-005, -2.12033, 1.50891, 2.36826, 1.08153, -0.248641, -2.5921, 0.0184011, 0.0575551
12, 0.00000, 196.91, -110.916, -194.45, -114.954, -2.23075, 225.831, -1.84696E-005, -5.68128E-005, -2.15601, 1.52492, 2.40012, 1.10449, -0.244722, -2.63123, 0.0190867, 0.0586318
13, 0.00000, 195.808, -111.155, -194.158, -113.906, -1.49548, 225.094, -1.29053E-005, -4.67187E-005, -1.75361, 1.30911, 2.01133, 0.863677, -0.258378, -2.17367, 0.0135676, 0.0476061
14, 0.00000, 193.224, -111.652, -193.425, -111.485, 0.170501, 223.347, 1.5296E-006, -1.94408E-005, -0.663273, 0.707338, 0.943927, 0.220312, -0.281069, -0.92722, -0.00111468, 0.0190115
15, 0.00000, 191.756, -111.859, -192.95, -110.148, 1.05407, 222.328, 1.0089E-005, -4.1765E-006, -0.0694617, 0.380463, 0.363906, -0.130163, -0.29446, -0.249936, -0.0100729, 0.0038123
16, 0.00000, 190.564, -111.911, -192.469, -109.115, 1.6803, 221.447, 1.62886E-005, 4.25676E-006, 0.249387, 0.229598, 0.0738967, -0.330445, -0.322861, 0.101057, -0.0167116, -0.0044668
17, 0.00000, 189.769, -111.767, -191.997, -108.507, 1.95821, 220.772, 1.92323E-005, 5.2563E-006, 0.301578, 0.261476, 0.0753269, -0.391427, -0.376288, 0.130224, -0.0198492, -0.00552955
18, 0.00000, 189.175, -111.635, -191.625, -108.066, 2.14513, 220.258, 2.17857E-005, 8.11515E-006, 0.441634, 0.229921, -0.0219791, -0.496656, -0.418719, 0.266888, -0.0227212, -0.00826809
19, 0.00000, 188.943, -111.582, -191.479, -107.895, 2.21617, 220.058, 2.28105E-005, 9.41072E-006, 0.503612, 0.213465, -0.0671743, -0.541961, -0.435336, 0.328565, -0.0239119, -0.00947999
20, 0.00000, 188.813, -111.55, -191.395, -107.799, 2.25544, 219.944, 2.33767E-005, 1.02258E-005, 0.544362, 0.201018, -0.0983065, -0.570934, -0.444855, 0.369969, -0.0245773, -0.0102791
21, 0.00000, 189.046, -111.571, -191.516, -107.987, 2.15698, 220.131, 2.28216E-005, 1.19417E-005, 0.624988, 0.139811, -0.191479, -0.610073, -0.432226, 0.470096, -0.0241046, -0.0117757
22, 0.00000, 189.584, -111.682, -191.844, -108.392, 1.98004, 220.592, 2.06385E-005, 1.0216E-005, 0.541307, 0.145225, -0.144964, -0.54054, -0.395311, 0.395214, -0.0216708, -0.0101152
23, 0.00000, 190.411, -111.864, -192.362, -109.008, 1.71771, 221.308, 1.71157E-005, 6.2436E-006, 0.345852, 0.188985, -0.00941821, -0.393531, -0.335822, 0.20462, -0.0177272, -0.00631751
24, 0.00000, 191.314, -112.089, -192.951, -109.668, 1.45188, 222.105, 1.29159E-005, -5.83217E-007, 0.00334732, 0.305338, 0.262463, -0.155517, -0.265669, -0.149493, -0.013057, 0.00025563
25, 0.00000, 191.888, -112.311, -193.393, -110.052, 1.34564, 222.65, 9.14621E-006, -1.17925E-005, -0.563318, 0.566801, 0.771979, 0.204051, -0.208991, -0.770129, -0.00881579, 0.0110694
26, 0.00000, 192.478, -112.36, -193.696, -110.532, 1.09064, 223.128, 7.82928E-006, -7.78205E-006, -0.368726, 0.41551, 0.543853, 0.111341, -0.175352, -0.526418, -0.00760451, 0.00734919
27, 0.00000, 192.641, -112.407, -193.809, -110.648, 1.0482, 223.276, 6.94789E-006, -9.64894E-006, -0.465811, 0.455037, 0.626636, 0.17563, -0.161054, -0.630212, -0.00671862, 0.00919479
28, 0.00000, 192.767, -112.408, -193.866, -110.756, 0.985015, 223.374, 6.8035E-006, -7.92457E-006, -0.38023, 0.399005, 0.535382, 0.129589, -0.155325, -0.528224, -0.00663004, 0.00755519
29, 0.00000, 192.617, -112.405, -193.797, -110.629, 1.05803, 223.257, 6.98955E-006, -9.75559E-006, -0.471855, 0.460148, 0.634102, 0.17831, -0.162448, -0.638017, -0.00678845, 0.00931319
30, 0.00000, 192.255, -112.345, -193.584, -110.349, 1.19013, 222.949, 8.23594E-006, -9.54858E-006, -0.457036, 0.480681, 0.644428, 0.155191, -0.187583, -0.635367, -0.00804442, 0.00904342
31, 0.00000, 191.475, -112.23, -193.141, -109.737, 1.48683, 222.294, 1.07305E-005, -1.06719E-005, -0.501744, 0.565938, 0.740403, 0.151172, -0.238941, -0.71633, -0.0104489, 0.00989213
32, 0.00000, 191.301, -112.119, -192.969, -109.64, 1.48588, 222.106, 1.11059E-005, -1.09547E-005, -0.4862, 0.588529, 0.752152, 0.126397, -0.266241, -0.714105, -0.0108165, 0.0101333
33, 0.00000, 192.526, -111.862, -193.293, -110.797, 0.679914, 222.915, 4.95585E-006, -1.6827E-005, -0.63042, 0.675184, 0.899464, 0.207908, -0.269485, -0.882455, -0.00451396, 0.0161899
34, 0.00000, 193.286, -111.683, -193.478, -111.52, 0.167863, 223.407, -3.48559E-007, -2.94463E-005, -1.14367, 0.977396, 1.41788, 0.501017, -0.275011, -1.47782, 0.00115436, 0.028849
35, 0.00000, 194.503, -111.434, -193.81, -112.666, -0.626675, 224.219, -7.56431E-006, -4.41327E-005, -1.73792, 1.31249, 2.0057, 0.848036, -0.268796, -2.16055, 0.00857275, 0.0441579
36, 0.00000, 194.735, -111.396, -193.882, -112.881, -0.77137, 224.381, -8.60732E-006, -4.50093E-005, -1.76584, 1.32411, 2.02989, 0.866481, -0.264965, -2.1908, 0.00951505, 0.0452226
37, 0.00000, 193.946, -111.551, -193.66, -112.14, -0.259515, 223.848, -4.53327E-006, -3.83856E-005, -1.51479, 1.18791, 1.78609, 0.717114, -0.272133, -1.90479, 0.00536904, 0.0381533
38, 0.00000, 192.588, -111.781, -193.252, -110.884, 0.589094, 222.921, 3.31349E-006, -2.37344E-005, -0.928057, 0.863804, 1.21158, 0.371147, -0.28416, -1.23419, -0.00267765, 0.0229731
39, 0.00000, 191.166, -111.97, -192.783, -109.595, 1.43347, 221.93, 1.20293E-005, -7.17681E-006, -0.266546, 0.497104, 0.563219, -0.0179767, -0.296884, -0.478426, -0.0118178, 0.00647587
40, 0.00000, 190.38, -111.949, -192.42, -108.94, 1.80254, 221.324, 1.59691E-005, -1.84208E-006, -0.0498409, 0.405743, 0.37577, -0.159701, -0.325816, -0.245423, -0.0160819, 0.00122296
41, 0.00000, 189.688, -111.783, -191.975, -108.431, 2.01146, 220.718, 1.91025E-005, 2.57517E-006, 0.171346, 0.338315, 0.206839, -0.317226, -0.377727, -0.0206063, -0.0195596, -0.00305837
42, 0.00000, 189.007, -111.667, -191.579, -107.908, 2.25458, 220.146, 2.15385E-005, 2.56552E-006, 0.174268, 0.388002, 0.24826, -0.344535, -0.421969, -0.0428294, -0.0220979, -0.00320359
43, 0.00000, 188.724, -111.625, -191.415, -107.685, 2.36277, 219.907, 2.23824E-005, 1.99908E-006, 0.149298, 0.42316, 0.291143, -0.340487, -0.439818, -0.0819551, -0.0230053, -0.00271727
44, 0.00000, 188.568, -111.602, -191.319, -107.56, 2.424, 219.771, 2.28178E-005, 1.73239E-006, 0.141403, 0.439633, 0.309317, -0.341899, -0.450093, -0.0969727, -0.0234441, -0.0024943
45, 0.00000, 188.722, -111.636, -191.422, -107.678, 2.3725, 219.91, 2.22544E-005, 1.00404E-006, 0.102463, 0.448925, 0.336783, -0.3129, -0.438728, -0.135216, -0.0227724, -0.00181293
46, 0.00000, 189.266, -111.744, -191.757, -108.091, 2.18883, 220.378, 2.01511E-005, -3.25146E-007, 0.0310038, 0.446582, 0.37055, -0.249974, -0.401192, -0.195845, -0.0205132, -0.000437419
47, 0.00000, 190.051, -111.937, -192.265, -108.665, 1.95675, 221.067, 1.65058E-005, -5.70731E-006, -0.23882, 0.533572, 0.580746, -0.0601638, -0.341961, -0.472495, -0.016471, 0.00479365
48, 0.00000, 190.966, -112.163, -192.859, -109.335, 1.68601, 221.872, 1.22865E-005, -1.22218E-005, -0.569784, 0.642497, 0.840489, 0.171681, -0.271145, -0.813124, -0.0118477, 0.0111683
49, 0.00000, 191.961, -112.295, -193.411, -110.121, 1.2964, 222.699, 9.30539E-006, -9.38293E-006, -0.442782, 0.496013, 0.650475, 0.135144, -0.207961, -0.630547, -0.00903748, 0.00877331
50, 0.00000, 192.402, -112.377, -193.677, -110.458, 1.1428, 223.077, 7.66021E-006, -1.03441E-005, -0.496575, 0.490378, 0.67254, 0.184551, -0.176262, -0.674372, -0.0073635, 0.00978778
51, 0.00000, 192.641, -112.407, -193.809, -110.648, 1.04797, 223.276, 6.95421E-006, -9.64262E-006, -0.465267, 0.454708, 0.626073, 0.17532, -0.161045, -0.629569, -0.00671521, 0.00918366
52, 0.00000, 192.784, -112.404, -193.87, -110.772, 0.973696, 223.385, 6.84E-006, -7.37449E-006, -0.352453, 0.382765, 0.507441, 0.113668, -0.155149, -0.496082, -0.00667926, 0.00702369
53, 0.00000, 192.68, -112.391, -193.812, -110.689, 1.01536, 223.299, 7.12422E-006, -7.67724E-006, -0.367186, 0.398906, 0.528782, 0.118348, -0.161742, -0.516889, -0.00697808, 0.00731172
54, 0.00000, 192.027, -112.395, -193.525, -110.128, 1.34625, 222.796, 7.74003E-006, -1.71819E-005, -0.839243, 0.705124, 1.02968, 0.373698, -0.190852, -1.07798, -0.00732595, 0.0163421
55, 0.00000, 191.587, -112.207, -193.171, -109.844, 1.41152, 222.369, 1.09928E-005, -6.97005E-006, -0.317263, 0.457249, 0.554168, 0.045855, -0.237139, -0.502539, -0.0107582, 0.00640505
