hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.0602187, -0.0197927, -0.0602193, -0.0197931, -0.0602192, -0.019793, 1.014E-010, -2.77872E-011
2, 0.00000, -0.0510316, -0.0167732, -0.0510315, -0.0167733, -0.0510314, -0.0167732, 6.20267E-011, -1.69276E-011
3, 0.00000, -0.0467306, -0.0153598, -0.0467298, -0.0153595, -0.046729, -0.0153592, 4.7681E-011, -1.29144E-011
4, 0.00000, -0.0452393, -0.0148694, -0.0452391, -0.0148694, -0.0452389, -0.0148693, 4.29299E-011, -1.17159E-011
5, 0.00000, -0.0471081, -0.0154836, -0.0471084, -0.0154838, -0.0471086, -0.0154838, 4.80979E-011, -1.32205E-011
6, 0.00000, -0.0543445, -0.0178621, -0.0543457, -0.0178626, -0.0543466, -0.0178628, 7.21513E-011, -2.02775E-011
7, 0.00000, -0.0688958, -0.0226449, -0.068896, -0.0226451, -0.0688961, -0.022645, 1.55566E-010, -4.24169E-011
8, 0.00000, -0.0768555, -0.0252614, -0.0768573, -0.025262, -0.0768583, -0.0252623, 2.08445E-010, -5.94698E-011
9, 0.00000, -0.0787228, -0.0258749, -0.0787215, -0.0258746, -0.0787214, -0.0258745, 1.06144E-010, -6.49873E-011
10, 0.00000, -0.081002, -0.026624, -0.0810006, -0.0266237, -0.0810004, -0.0266235, 7.01026E-011, -7.08348E-011
11, 0.00000, -0.0815748, -0.0268123, -0.0815718, -0.0268115, -0.081572, -0.0268114, -7.16556E-011, -7.30235E-011
12, 0.00000, -0.080937, -0.0266027, -0.0809357, -0.0266024, -0.0809352, -0.0266022, -7.79821E-011, -7.01879E-011
13, 0.00000, -0.0812819, -0.026716, -0.0812833, -0.0267165, -0.0812832, -0.0267165, -3.39914E-011, -7.01549E-011
14, 0.00000, -0.0828844, -0.0272427, -0.0828853, -0.0272431, -0.0828851, -0.027243, 1.16235E-010, -7.47431E-011
15, 0.00000, -0.0863339, -0.0283761, -0.0863353, -0.0283769, -0.0863359, -0.028377, 2.48704E-010, -8.51826E-011
16, 0.00000, -0.0948638, -0.03118, -0.0948654, -0.0311807, -0.094866, -0.0311808, 4.46146E-010, -1.1504E-010
17, 0.00000, -0.110298, -0.036253, -0.1103, -0.0362538, -0.1103, -0.0362539, 7.55537E-010, -1.86008E-010
18, 0.00000, -0.122832, -0.0403728, -0.122834, -0.0403736, -0.122835, -0.0403737, 1.09751E-009, -2.62538E-010
19, 0.00000, -0.127768, -0.0419952, -0.127769, -0.0419958, -0.127769, -0.0419956, 1.26304E-009, -2.98553E-010
20, 0.00000, -0.130607, -0.0429291, -0.130608, -0.0429296, -0.13061, -0.04293, 1.35663E-009, -3.20452E-010
21, 0.00000, -0.127283, -0.041836, -0.127283, -0.0418362, -0.127282, -0.0418356, 1.23202E-009, -2.94635E-010
22, 0.00000, -0.116463, -0.0382795, -0.116462, -0.0382794, -0.116461, -0.0382788, 9.01307E-010, -2.21962E-010
23, 0.00000, -0.098841, -0.0324874, -0.0988394, -0.0324872, -0.0988387, -0.0324866, 5.15352E-010, -1.31947E-010
24, 0.00000, -0.0778179, -0.0255774, -0.0778169, -0.0255773, -0.0778164, -0.025577, 2.37824E-010, -6.24839E-011
25, 0.00000, -0.0602224, -0.0197941, -0.0602213, -0.0197939, -0.060221, -0.0197937, 1.12771E-010, -2.86642E-011
26, 0.00000, -0.0510327, -0.0167737, -0.0510316, -0.0167733, -0.0510317, -0.0167733, 6.42343E-011, -1.73641E-011
27, 0.00000, -0.0467261, -0.0153581, -0.0467257, -0.015358, -0.0467256, -0.015358, 4.93681E-011, -1.30501E-011
28, 0.00000, -0.0452387, -0.0148692, -0.0452385, -0.0148692, -0.0452384, -0.0148691, 4.37464E-011, -1.17843E-011
29, 0.00000, -0.0471096, -0.0154841, -0.0471098, -0.0154843, -0.0471099, -0.0154843, 5.02693E-011, -1.32224E-011
30, 0.00000, -0.0543502, -0.0178639, -0.054351, -0.0178643, -0.0543511, -0.0178643, 7.83217E-011, -2.04045E-011
31, 0.00000, -0.0688956, -0.0226448, -0.0688963, -0.0226452, -0.0688962, -0.0226451, 1.70186E-010, -4.26771E-011
32, 0.00000, -0.0768636, -0.0252638, -0.0768645, -0.0252642, -0.0768647, -0.0252642, 2.25413E-010, -6.01257E-011
33, 0.00000, -0.0787217, -0.0258745, -0.0787209, -0.0258744, -0.0787209, -0.0258743, 1.49815E-010, -6.50593E-011
34, 0.00000, -0.0810036, -0.0266246, -0.0810014, -0.026624, -0.0810011, -0.0266238, 1.06014E-010, -7.17561E-011
35, 0.00000, -0.0815763, -0.0268128, -0.0815736, -0.0268121, -0.0815734, -0.0268119, 3.26281E-011, -7.36289E-011
36, 0.00000, -0.0809338, -0.0266016, -0.0809333, -0.0266016, -0.0809332, -0.0266014, 1.79621E-011, -7.07901E-011
37, 0.00000, -0.0812803, -0.0267154, -0.0812821, -0.0267162, -0.0812822, -0.0267162, 6.01426E-011, -7.06989E-011
38, 0.00000, -0.0828845, -0.0272427, -0.0828853, -0.0272431, -0.0828851, -0.027243, 1.5786E-010, -7.55542E-011
39, 0.00000, -0.0863268, -0.0283737, -0.0863305, -0.0283752, -0.0863325, -0.0283759, 2.96117E-010, -8.5305E-011
40, 0.00000, -0.0948643, -0.0311802, -0.0948657, -0.0311809, -0.0948662, -0.031181, 4.65117E-010, -1.15786E-010
41, 0.00000, -0.110298, -0.036253, -0.110299, -0.0362537, -0.1103, -0.0362539, 7.67621E-010, -1.86389E-010
42, 0.00000, -0.122831, -0.0403722, -0.122833, -0.0403733, -0.122834, -0.0403735, 1.13084E-009, -2.63599E-010
43, 0.00000, -0.127769, -0.0419955, -0.127768, -0.0419954, -0.127768, -0.0419952, 1.30992E-009, -2.98675E-010
44, 0.00000, -0.130623, -0.0429333, -0.130621, -0.0429334, -0.130621, -0.0429331, 1.40802E-009, -3.14262E-010
45, 0.00000, -0.127282, -0.0418355, -0.127283, -0.0418362, -0.127283, -0.0418357, 1.29465E-009, -2.91448E-010
46, 0.00000, -0.116463, -0.0382795, -0.116463, -0.0382797, -0.116462, -0.038279, 9.57181E-010, -2.23261E-010
47, 0.00000, -0.098842, -0.0324877, -0.09884, -0.0324874, -0.0988391, -0.0324868, 5.57358E-010, -1.3369E-010
48, 0.00000, -0.0778173, -0.0255772, -0.0778159, -0.025577, -0.0778158, -0.0255768, 2.59212E-010, -6.36597E-011
49, 0.00000, -0.0602209, -0.0197936, -0.0602202, -0.0197935, -0.0602202, -0.0197934, 1.09951E-010, -2.86088E-011
50, 0.00000, -0.0510337, -0.016774, -0.0510326, -0.0167737, -0.0510324, -0.0167735, 6.60654E-011, -1.73014E-011
51, 0.00000, -0.0467265, -0.0153582, -0.0467259, -0.0153581, -0.0467258, -0.015358, 4.95015E-011, -1.31093E-011
52, 0.00000, -0.0452389, -0.0148693, -0.0452385, -0.0148692, -0.0452385, -0.0148692, 4.35187E-011, -1.17936E-011
53, 0.00000, -0.0471098, -0.0154842, -0.04711, -0.0154843, -0.04711, -0.0154843, 4.92233E-011, -1.32136E-011
54, 0.00000, -0.054348, -0.0178632, -0.0543498, -0.0178639, -0.05435, -0.017864, 8.3328E-011, -2.02777E-011
55, 0.00000, -0.0688901, -0.0226426, -0.0688923, -0.0226436, -0.0688931, -0.0226439, 1.62875E-010, -4.21961E-011
56, 0.00000, -0.0768586, -0.025262, -0.0768617, -0.0252632, -0.0768623, -0.0252634, 2.42669E-010, -5.93598E-011
57, 0.00000, -0.0787272, -0.0258764, -0.0787241, -0.0258756, -0.0787237, -0.0258752, 2.1486E-010, -6.62215E-011
58, 0.00000, -0.0810033, -0.0266245, -0.0810013, -0.026624, -0.0810011, -0.0266237, 1.95504E-010, -7.1367E-011
59, 0.00000, -0.0815759, -0.0268127, -0.0815737, -0.0268122, -0.0815735, -0.0268119, 1.62282E-010, -7.25358E-011
60, 0.00000, -0.0809283, -0.0265997, -0.0809304, -0.0266005, -0.0809306, -0.0266006, 1.80272E-010, -7.01599E-011
61, 0.00000, -0.0812813, -0.0267158, -0.0812825, -0.0267163, -0.0812825, -0.0267163, 2.02552E-010, -7.16696E-011
62, 0.00000, -0.0828818, -0.0272418, -0.0828834, -0.0272425, -0.0828836, -0.0272425, 2.41955E-010, -7.57293E-011
63, 0.00000, -0.0863333, -0.0283762, -0.0863355, -0.028377, -0.0863358, -0.0283772, 2.96253E-010, -8.65396E-011
64, 0.00000, -0.0948655, -0.0311806, -0.0948674, -0.0311814, -0.0948672, -0.0311814, 5.12277E-010, -1.16829E-010
65, 0.00000, -0.110298, -0.0362531, -0.1103, -0.0362541, -0.110301, -0.0362542, 8.49835E-010, -1.8919E-010
66, 0.00000, -0.122834, -0.0403734, -0.122828, -0.0403718, -0.122831, -0.0403723, 1.22143E-009, -2.6496E-010
67, 0.00000, -0.12777, -0.0419959, -0.127766, -0.041995, -0.127767, -0.041995, 1.36323E-009, -2.85124E-010
68, 0.00000, -0.130623, -0.0429332, -0.130621, -0.0429335, -0.130617, -0.0429318, 1.45922E-009, -2.92854E-010
69, 0.00000, -0.127281, -0.0418354, -0.127285, -0.0418368, -0.127286, -0.041837, 1.3292E-009, -2.77005E-010
70, 0.00000, -0.116458, -0.0382777, -0.116471, -0.0382821, -0.116469, -0.0382819, 1.02666E-009, -2.11846E-010
71, 0.00000, -0.098841, -0.0324874, -0.0988386, -0.0324869, -0.0988381, -0.0324864, 5.93218E-010, -1.35416E-010
72, 0.00000, -0.0778178, -0.0255774, -0.077816, -0.025577, -0.077816, -0.0255768, 2.59462E-010, -6.38975E-011
73, 0.00000, -0.0645636, -0.0212211, -0.0645608, -0.0212203, -0.0645602, -0.0212199, 1.43454E-010, -3.61285E-011
74, 0.00000, -0.0545147, -0.017918, -0.0545126, -0.0179174, -0.0545122, -0.0179173, 8.06264E-011, -2.14386E-011
75, 0.00000, -0.0490652, -0.0161269, -0.0490647, -0.0161268, -0.0490646, -0.0161267, 5.78487E-011, -1.52055E-011
76, 0.00000, -0.046562, -0.0153042, -0.0465615, -0.0153041, -0.0465614, -0.015304, 4.75666E-011, -1.29087E-011
77, 0.00000, -0.0465392, -0.0152967, -0.0465392, -0.0152967, -0.0465392, -0.0152967, 4.72471E-011, -1.27712E-011
78, 0.00000, -0.0489912, -0.0161026, -0.0489915, -0.0161027, -0.0489915, -0.0161027, 5.54854E-011, -1.48813E-011
79, 0.00000, -0.0546557, -0.0179644, -0.0546566, -0.0179648, -0.0546567, -0.0179648, 7.88952E-011, -2.07184E-011
80, 0.00000, -0.065374, -0.0214873, -0.0653752, -0.0214878, -0.0653755, -0.0214879, 1.29172E-010, -3.60977E-011
81, 0.00000, -0.0823605, -0.0270706, -0.0823582, -0.02707, -0.0823582, -0.0270698, 1.68717E-010, -7.49023E-011
82, 0.00000, -0.0981366, -0.0322559, -0.0981377, -0.0322564, -0.0981383, -0.0322565, 2.49887E-010, -1.2793E-010
83, 0.00000, -0.106491, -0.0350017, -0.106487, -0.035001, -0.106487, -0.0350004, 1.93468E-010, -1.65537E-010
84, 0.00000, -0.109663, -0.0360444, -0.109664, -0.0360449, -0.109664, -0.0360448, 2.2445E-010, -1.79213E-010
85, 0.00000, -0.111138, -0.0365293, -0.111141, -0.0365304, -0.111142, -0.0365306, 3.17647E-010, -1.86853E-010
86, 0.00000, -0.113279, -0.0372328, -0.113281, -0.0372336, -0.11328, -0.0372335, 5.70719E-010, -2.01712E-010
87, 0.00000, -0.115397, -0.0379292, -0.115399, -0.03793, -0.1154, -0.03793, 8.76622E-010, -2.1705E-010
88, 0.00000, -0.117675, -0.0386778, -0.117677, -0.0386788, -0.117678, -0.0386789, 1.00943E-009, -2.31025E-010
89, 0.00000, -0.123583, -0.0406198, -0.123584, -0.0406205, -0.123585, -0.0406203, 1.17615E-009, -2.70077E-010
90, 0.00000, -0.126863, -0.0416969, -0.126864, -0.0416978, -0.126864, -0.0416976, 1.25548E-009, -2.92358E-010
91, 0.00000, -0.126214, -0.0414839, -0.126211, -0.0414837, -0.12621, -0.0414827, 1.23426E-009, -2.88952E-010
92, 0.00000, -0.12571, -0.0413195, -0.125713, -0.0413204, -0.125714, -0.0413207, 1.22603E-009, -2.84423E-010
93, 0.00000, -0.120953, -0.0397552, -0.120953, -0.0397554, -0.120952, -0.0397549, 1.10717E-009, -2.53392E-010
94, 0.00000, -0.111634, -0.0366922, -0.111632, -0.0366919, -0.111631, -0.0366913, 8.58594E-010, -1.97247E-010
95, 0.00000, -0.0982246, -0.0322848, -0.0982232, -0.0322846, -0.0982231, -0.0322843, 5.78465E-010, -1.32382E-010
96, 0.00000, -0.0818415, -0.0269, -0.08184, -0.0268996, -0.0818399, -0.0268994, 3.13234E-010, -7.47917E-011
97, 0.00000, -0.0660041, -0.0216945, -0.0660031, -0.0216943, -0.0660031, -0.0216942, 1.48791E-010, -3.80469E-011
98, 0.00000, -0.0555208, -0.0182488, -0.055519, -0.0182483, -0.0555187, -0.0182481, 8.51102E-011, -2.24954E-011
99, 0.00000, -0.0494433, -0.0162512, -0.0494426, -0.0162511, -0.0494425, -0.016251, 5.93535E-011, -1.5589E-011
100, 0.00000, -0.0464176, -0.0152567, -0.0464171, -0.0152566, -0.046417, -0.0152565, 4.71546E-011, -1.28034E-011
101, 0.00000, -0.0454906, -0.014952, -0.0454908, -0.0149521, -0.0454908, -0.0149521, 4.49473E-011, -1.18966E-011
102, 0.00000, -0.0469963, -0.015447, -0.0469964, -0.015447, -0.0469965, -0.015447, 4.85973E-011, -1.31655E-011
103, 0.00000, -0.0519032, -0.0170597, -0.0519038, -0.01706, -0.0519039, -0.01706, 6.66537E-011, -1.76889E-011
104, 0.00000, -0.0604012, -0.0198529, -0.0604018, -0.0198532, -0.060402, -0.0198532, 9.91618E-011, -2.83509E-011
105, 0.00000, -0.0763483, -0.0250945, -0.0763462, -0.0250939, -0.0763463, -0.0250938, 1.24552E-010, -5.9219E-011
106, 0.00000, -0.093303, -0.0306676, -0.0933009, -0.030667, -0.0933024, -0.0306673, 1.75531E-010, -1.09848E-010
107, 0.00000, -0.104021, -0.0341901, -0.104016, -0.0341888, -0.104016, -0.0341883, -3.28112E-011, -1.50942E-010
108, 0.00000, -0.108222, -0.035571, -0.108219, -0.0355703, -0.108219, -0.0355701, -2.3784E-010, -1.64683E-010
109, 0.00000, -0.110898, -0.0364505, -0.110899, -0.0364509, -0.1109, -0.0364512, -2.372E-010, -1.74499E-010
110, 0.00000, -0.112692, -0.03704, -0.112696, -0.0370413, -0.112696, -0.0370414, 3.22274E-010, -1.90659E-010
111, 0.00000, -0.112115, -0.0368503, -0.112116, -0.0368508, -0.112116, -0.0368507, 5.8888E-010, -1.93081E-010
112, 0.00000, -0.111147, -0.036532, -0.11115, -0.0365332, -0.111151, -0.0365335, 7.3831E-010, -1.88793E-010
113, 0.00000, -0.115784, -0.0380561, -0.115784, -0.0380566, -0.115784, -0.0380565, 8.57643E-010, -2.16085E-010
114, 0.00000, -0.121946, -0.0400815, -0.121947, -0.0400822, -0.121947, -0.0400821, 1.0289E-009, -2.55028E-010
115, 0.00000, -0.12495, -0.041069, -0.124951, -0.0410695, -0.124951, -0.0410693, 1.12581E-009, -2.7619E-010
