hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.155491, -0.0511066, -0.155492, -0.0511078, -0.155491, -0.0511073, 6.21829E-010, -2.84159E-010
2, 0.00000, -0.131768, -0.0433099, -0.131768, -0.0433102, -0.131767, -0.0433099, 3.81206E-010, -1.74157E-010
3, 0.00000, -0.120662, -0.03966, -0.12066, -0.0396596, -0.120658, -0.0396588, 2.93361E-010, -1.33478E-010
4, 0.00000, -0.116812, -0.0383941, -0.116811, -0.0383942, -0.116811, -0.0383939, 2.64232E-010, -1.20935E-010
5, 0.00000, -0.121638, -0.03998, -0.121638, -0.0399806, -0.121639, -0.0399806, 2.95873E-010, -1.36036E-010
6, 0.00000, -0.140323, -0.0461217, -0.140326, -0.0461232, -0.140328, -0.0461236, 4.42584E-010, -2.06318E-010
7, 0.00000, -0.177895, -0.0584709, -0.177896, -0.0584719, -0.177896, -0.0584715, 9.5179E-010, -4.32295E-010
8, 0.00000, -0.198449, -0.0652273, -0.198453, -0.0652293, -0.198455, -0.0652298, 1.26091E-009, -5.83379E-010
9, 0.00000, -0.203269, -0.066811, -0.203266, -0.0668108, -0.203265, -0.0668101, 5.68062E-010, -4.51683E-010
10, 0.00000, -0.209155, -0.0687454, -0.209151, -0.0687451, -0.20915, -0.0687442, 3.44961E-010, -4.37729E-010
11, 0.00000, -0.210633, -0.0692317, -0.210625, -0.0692299, -0.210626, -0.0692294, -3.5222E-010, -3.54646E-010
12, 0.00000, -0.208986, -0.0686902, -0.208983, -0.0686898, -0.208981, -0.0686889, -3.74557E-010, -3.40758E-010
13, 0.00000, -0.209878, -0.0689831, -0.209881, -0.0689847, -0.20988, -0.0689843, -1.98156E-010, -3.51104E-010
14, 0.00000, -0.214015, -0.0703429, -0.214017, -0.0703445, -0.214017, -0.0703438, 6.17295E-010, -5.13263E-010
15, 0.00000, -0.222923, -0.0732697, -0.222926, -0.0732722, -0.222927, -0.0732721, 1.45907E-009, -7.51117E-010
16, 0.00000, -0.244948, -0.0805093, -0.244951, -0.080512, -0.244952, -0.0805117, 2.72034E-009, -1.17851E-009
17, 0.00000, -0.2848, -0.0936081, -0.284804, -0.0936112, -0.284805, -0.0936107, 4.59922E-009, -1.91923E-009
18, 0.00000, -0.317165, -0.104246, -0.317169, -0.104249, -0.317169, -0.104248, 6.66924E-009, -2.71683E-009
19, 0.00000, -0.32991, -0.108435, -0.329911, -0.108438, -0.32991, -0.108436, 7.66952E-009, -3.09329E-009
20, 0.00000, -0.33724, -0.110846, -0.337243, -0.110849, -0.337247, -0.110849, 8.23376E-009, -3.31661E-009
21, 0.00000, -0.328658, -0.108024, -0.328656, -0.108026, -0.328653, -0.108023, 7.47767E-009, -3.04146E-009
22, 0.00000, -0.300719, -0.0988405, -0.300714, -0.0988416, -0.300711, -0.0988389, 5.47688E-009, -2.28153E-009
23, 0.00000, -0.255216, -0.0838848, -0.255212, -0.0838853, -0.25521, -0.0838832, 3.13895E-009, -1.35112E-009
24, 0.00000, -0.200933, -0.0660429, -0.20093, -0.0660431, -0.200928, -0.066042, 1.45421E-009, -6.41434E-010
25, 0.00000, -0.1555, -0.05111, -0.155497, -0.0511097, -0.155496, -0.051109, 6.93946E-010, -3.00651E-010
26, 0.00000, -0.131771, -0.043311, -0.131768, -0.0433104, -0.131768, -0.0433101, 3.95007E-010, -1.79176E-010
27, 0.00000, -0.120651, -0.0396559, -0.12065, -0.0396559, -0.12065, -0.0396556, 3.0431E-010, -1.36127E-010
28, 0.00000, -0.116811, -0.0383936, -0.11681, -0.0383937, -0.11681, -0.0383934, 2.6949E-010, -1.22213E-010
29, 0.00000, -0.121641, -0.0399813, -0.121642, -0.0399819, -0.121642, -0.0399817, 3.0992E-010, -1.38169E-010
30, 0.00000, -0.140337, -0.0461262, -0.140339, -0.0461273, -0.140339, -0.0461273, 4.82176E-010, -2.13037E-010
31, 0.00000, -0.177895, -0.0584708, -0.177897, -0.0584721, -0.177896, -0.0584716, 1.04569E-009, -4.47703E-010
32, 0.00000, -0.198469, -0.0652331, -0.198471, -0.0652347, -0.198471, -0.0652343, 1.36817E-009, -6.02744E-010
33, 0.00000, -0.203267, -0.0668101, -0.203264, -0.0668103, -0.203264, -0.0668096, 8.4475E-010, -5.09474E-010
34, 0.00000, -0.209159, -0.0687468, -0.209153, -0.0687458, -0.209152, -0.0687448, 5.56332E-010, -4.78791E-010
35, 0.00000, -0.210637, -0.0692329, -0.21063, -0.0692315, -0.210629, -0.0692305, 1.34326E-010, -4.09261E-010
36, 0.00000, -0.208979, -0.0686876, -0.208977, -0.0686878, -0.208976, -0.0686872, 5.79946E-011, -3.83561E-010
37, 0.00000, -0.209873, -0.0689815, -0.209878, -0.0689838, -0.209878, -0.0689835, 2.87479E-010, -4.21831E-010
38, 0.00000, -0.214016, -0.070343, -0.214017, -0.0703445, -0.214017, -0.0703438, 8.7373E-010, -5.63947E-010
39, 0.00000, -0.222905, -0.0732638, -0.222914, -0.0732681, -0.222919, -0.0732693, 1.77789E-009, -8.18868E-010
40, 0.00000, -0.244949, -0.0805099, -0.244952, -0.0805124, -0.244953, -0.080512, 2.84051E-009, -1.20006E-009
41, 0.00000, -0.284799, -0.093608, -0.284803, -0.0936112, -0.284804, -0.0936107, 4.67557E-009, -1.93198E-009
42, 0.00000, -0.317161, -0.104244, -0.317167, -0.104248, -0.317167, -0.104248, 6.87932E-009, -2.75132E-009
43, 0.00000, -0.329913, -0.108435, -0.329908, -0.108437, -0.329908, -0.108435, 7.96584E-009, -3.1322E-009
44, 0.00000, -0.337281, -0.110857, -0.337276, -0.110859, -0.337275, -0.110857, 8.56445E-009, -3.31725E-009
45, 0.00000, -0.328654, -0.108022, -0.328657, -0.108026, -0.328654, -0.108023, 7.87814E-009, -3.07242E-009
46, 0.00000, -0.300719, -0.0988405, -0.300717, -0.0988424, -0.300713, -0.0988395, 5.83016E-009, -2.33699E-009
47, 0.00000, -0.255219, -0.0838856, -0.255214, -0.0838858, -0.255211, -0.0838835, 3.40497E-009, -1.39908E-009
48, 0.00000, -0.200931, -0.0660425, -0.200928, -0.0660423, -0.200927, -0.0660414, 1.59046E-009, -6.6878E-010
49, 0.00000, -0.155496, -0.0511088, -0.155494, -0.0511087, -0.155494, -0.0511083, 6.75844E-010, -2.97629E-010
50, 0.00000, -0.131774, -0.0433118, -0.131771, -0.0433113, -0.13177, -0.0433107, 4.06945E-010, -1.80557E-010
51, 0.00000, -0.120652, -0.0396563, -0.120651, -0.0396561, -0.12065, -0.0396558, 3.05101E-010, -1.36644E-010
52, 0.00000, -0.116811, -0.0383937, -0.11681, -0.0383937, -0.11681, -0.0383935, 2.67998E-010, -1.22047E-010
53, 0.00000, -0.121642, -0.0399815, -0.121642, -0.039982, -0.121642, -0.0399818, 3.03134E-010, -1.37074E-010
54, 0.00000, -0.140332, -0.0461244, -0.140336, -0.0461263, -0.140337, -0.0461264, 5.14776E-010, -2.1707E-010
55, 0.00000, -0.177882, -0.0584655, -0.177887, -0.0584683, -0.177888, -0.0584686, 9.99967E-010, -4.38022E-010
56, 0.00000, -0.198456, -0.0652287, -0.198464, -0.0652321, -0.198465, -0.0652322, 1.48991E-009, -6.25502E-010
57, 0.00000, -0.203281, -0.0668149, -0.203273, -0.0668133, -0.203271, -0.066812, 1.2758E-009, -6.10547E-010
58, 0.00000, -0.209158, -0.0687465, -0.209153, -0.0687459, -0.209152, -0.0687448, 1.13334E-009, -6.06374E-010
59, 0.00000, -0.210636, -0.0692326, -0.210631, -0.0692317, -0.21063, -0.0692306, 9.1446E-010, -5.67834E-010
60, 0.00000, -0.208965, -0.0686827, -0.20897, -0.0686852, -0.20897, -0.068685, 1.02682E-009, -5.66042E-010
61, 0.00000, -0.209876, -0.0689823, -0.209879, -0.0689842, -0.209879, -0.0689837, 1.16918E-009, -6.02923E-010
62, 0.00000, -0.214009, -0.0703406, -0.214013, -0.0703429, -0.214013, -0.0703425, 1.42645E-009, -6.83901E-010
63, 0.00000, -0.222921, -0.0732696, -0.222926, -0.0732725, -0.222927, -0.0732723, 1.75399E-009, -7.98315E-010
64, 0.00000, -0.244952, -0.0805108, -0.244956, -0.0805138, -0.244955, -0.080513, 3.14015E-009, -1.24793E-009
