hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 191.098, -111.301, -192.235, -109.878, 0.898352, 221.623, 7.08588E-005, -0.000500523, -0.548074, 0.617577, 0.807965, 0.165212, -0.260438, -0.781672, 0.000546435, -0.00111687
2, 0.00000, 191.529, -111.511, -192.6, -110.146, 0.852579, 222.05, 5.84738E-005, -0.000420946, -0.463518, 0.522134, 0.683251, 0.139876, -0.220133, -0.661171, 0.000399906, -0.00083845
3, 0.00000, 191.827, -111.613, -192.815, -110.35, 0.788036, 222.323, 5.2791E-005, -0.000383623, -0.423965, 0.477315, 0.624771, 0.128108, -0.20114, -0.604716, 0.000333323, -0.000707074
4, 0.00000, 191.872, -111.646, -192.862, -110.373, 0.791571, 222.373, 5.09277E-005, -0.000371025, -0.410344, 0.462002, 0.604724, 0.123989, -0.194696, -0.58532, 0.000316323, -0.00067144
5, 0.00000, 191.756, -111.602, -192.775, -110.295, 0.813675, 222.264, 5.33527E-005, -0.000387074, -0.427507, 0.481414, 0.630074, 0.129116, -0.20291, -0.609808, 0.000343034, -0.000722395
6, 0.00000, 191.454, -111.438, -192.505, -110.114, 0.83328, 221.957, 6.28464E-005, -0.000448807, -0.493952, 0.556289, 0.727992, 0.149103, -0.234487, -0.704485, 0.000446875, -0.000906913
7, 0.00000, 190.605, -111.097, -191.849, -109.554, 0.979346, 221.154, 8.31503E-005, -0.000577307, -0.628299, 0.708447, 0.926514, 0.18906, -0.298928, -0.896073, 0.000712698, -0.00143447
8, 0.00000, 190.319, -110.913, -191.569, -109.394, 0.977272, 220.848, 9.6285E-005, -0.000644228, -0.702082, 0.791534, 1.03515, 0.211227, -0.333953, -1.00107, 0.000880745, -0.00169052
9, 0.00000, 192.974, -110.934, -192.741, -111.596, -0.259587, 222.854, 0.000110245, -0.000605725, -0.716346, 0.798036, 1.04882, 0.220554, -0.333264, -1.01793, 0.000790859, -0.00065997
10, 0.00000, 194.092, -110.901, -193.201, -112.542, -0.812139, 223.681, 0.000118228, -0.000601056, -0.736075, 0.815712, 1.07437, 0.228876, -0.339066, -1.04436, 0.000773199, -0.000232107
11, 0.00000, 198.712, -110.906, -195.232, -116.397, -2.99985, 227.186, 0.000135228, -0.000518491, -0.736231, 0.799575, 1.06194, 0.237531, -0.326236, -1.03858, 0.000529302, 0.00147659
12, 0.00000, 198.989, -110.919, -195.364, -116.623, -3.12212, 227.403, 0.000134833, -0.000509565, -0.730117, 0.79207, 1.05246, 0.236023, -0.322836, -1.02965, 0.000497802, 0.00155398
13, 0.00000, 197.191, -110.916, -194.571, -115.122, -2.26966, 226.035, 0.000129444, -0.000543993, -0.735257, 0.803845, 1.0647, 0.23441, -0.330043, -1.0392, 0.000596958, 0.000942406
14, 0.00000, 193.048, -110.844, -192.698, -111.696, -0.361311, 222.866, 0.000117239, -0.000635981, -0.754599, 0.839785, 1.10413, 0.232745, -0.350385, -1.07188, 0.000857722, -0.000650167
15, 0.00000, 190.761, -110.719, -191.597, -109.846, 0.623535, 221.085, 0.00011449, -0.000710687, -0.789215, 0.886594, 1.16108, 0.239, -0.37292, -1.1239, 0.00105853, -0.00169741
16, 0.00000, 188.991, -110.476, -190.626, -108.477, 1.27642, 219.642, 0.000123406, -0.000817205, -0.870647, 0.984206, 1.28545, 0.260297, -0.416159, -1.24177, 0.00136016, -0.00273598
17, 0.00000, 187.949, -110.098, -189.856, -107.773, 1.48434, 218.678, 0.000149901, -0.000967523, -1.01631, 1.15099, 1.50186, 0.302463, -0.487409, -1.44967, 0.00185723, -0.00378049
18, 0.00000, 187.201, -109.792, -189.276, -107.283, 1.60725, 217.972, 0.000172708, -0.00109179, -1.1353, 1.2871, 1.67849, 0.336912, -0.545501, -1.61931, 0.00231039, -0.00470559
