hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.834, -110.331, -190.913, -109.292, 0.704187, 220.264, 3.32609E-005, -0.000163299, -0.191824, 0.215751, 0.282272, 0.0579174, -0.0907336, -0.273106, 0.000284819, -0.000562932
2, 0.00000, 190.492, -110.705, -191.506, -109.671, 0.684979, 220.929, 2.7076E-005, -0.000136274, -0.162006, 0.182202, 0.238437, 0.0489605, -0.0766368, -0.230748, 0.000206501, -0.000414133
3, 0.00000, 190.884, -110.879, -191.818, -109.918, 0.63496, 221.302, 2.43072E-005, -0.000123814, -0.1481, 0.166494, 0.217936, 0.0448113, -0.0700091, -0.210954, 0.000173232, -0.000351093
4, 0.00000, 190.968, -110.939, -191.905, -109.961, 0.642163, 221.393, 2.33466E-005, -0.000119482, -0.143301, 0.16111, 0.210893, 0.0433581, -0.0677546, -0.204141, 0.000162075, -0.000327632
5, 0.00000, 190.81, -110.863, -191.774, -109.863, 0.658312, 221.24, 2.45005E-005, -0.000124775, -0.149328, 0.167908, 0.219772, 0.0451634, -0.0706195, -0.21272, 0.000174903, -0.000351134
6, 0.00000, 190.326, -110.57, -191.322, -109.594, 0.658037, 220.742, 2.91507E-005, -0.000145477, -0.172718, 0.194191, 0.254143, 0.0522148, -0.081655, -0.245956, 0.000229551, -0.000449967
7, 0.00000, 189.131, -109.974, -190.316, -108.87, 0.757325, 219.575, 3.96773E-005, -0.000190003, -0.220202, 0.247772, 0.324037, 0.0663784, -0.104212, -0.313411, 0.000377746, -0.000739872
8, 0.00000, 188.724, -109.676, -189.894, -108.664, 0.720252, 219.132, 4.57011E-005, -0.000213691, -0.246275, 0.276975, 0.362245, 0.0742575, -0.116435, -0.350357, 0.000465617, -0.000875872
9, 0.00000, 191.849, -109.875, -191.401, -111.16, -0.580157, 221.551, 4.56468E-005, -0.000203262, -0.250824, 0.278522, 0.366264, 0.0775302, -0.115857, -0.355623, 0.000416014, -0.000428778
10, 0.00000, 193.127, -109.888, -191.965, -112.214, -1.16663, 222.515, 4.66519E-005, -0.000202822, -0.257588, 0.284423, 0.374917, 0.0804684, -0.117736, -0.36464, 0.000407203, -0.000251974
11, 0.00000, 198.507, -110.168, -194.546, -116.558, -3.47358, 226.708, 4.45281E-005, -0.000179678, -0.256865, 0.277626, 0.3693, 0.0834422, -0.112725, -0.361538, 0.000289785, 0.000470616
12, 0.00000, 198.827, -110.2, -194.714, -116.81, -3.59936, 226.967, 4.37626E-005, -0.000176887, -0.254678, 0.274954, 0.365931, 0.0829018, -0.111524, -0.358363, 0.000271129, 0.000507937
