hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 193.435, -113.261, -194.851, -110.905, 1.36294, 224.239, 0.000109231, 5.68432E-007, -0.483424, 0.547274, 0.715516, 0.144961, -0.232127, -0.692026, -0.109196, -0.000777732
2, 0.00000, 193.659, -113.224, -194.924, -111.114, 1.22086, 224.401, 9.60112E-005, 1.46553E-006, -0.409634, 0.463134, 0.605799, 0.123141, -0.19619, -0.586128, -0.0959861, -0.00161329
3, 0.00000, 193.79, -113.184, -194.951, -111.246, 1.12162, 224.488, 8.79688E-005, 1.42513E-006, -0.375114, 0.423723, 0.554425, 0.112958, -0.179333, -0.536557, -0.0879473, -0.00154973
4, 0.00000, 193.819, -113.184, -194.964, -111.271, 1.10707, 224.511, 8.63098E-005, 1.68948E-006, -0.363154, 0.410158, 0.536703, 0.109385, -0.17357, -0.519427, -0.0862896, -0.0018052
5, 0.00000, 193.766, -113.198, -194.952, -111.219, 1.14563, 224.475, 8.95326E-005, 1.63726E-006, -0.378167, 0.427265, 0.559018, 0.113831, -0.180873, -0.540971, -0.089511, -0.00176201
6, 0.00000, 193.6, -113.219, -194.892, -111.067, 1.24477, 224.351, 9.92456E-005, 6.86969E-007, -0.436329, 0.493428, 0.645368, 0.13111, -0.209067, -0.624373, -0.0992175, -0.000851792
7, 0.00000, 193.2, -113.316, -194.787, -110.677, 1.52664, 224.075, 0.000123758, 1.17755E-007, -0.553033, 0.627017, 0.819334, 0.165358, -0.266344, -0.792102, -0.123715, -0.000390496
8, 0.00000, 193.041, -113.327, -194.719, -110.533, 1.61836, 223.949, 0.000132325, -1.78186E-006, -0.520317, 0.643387, 0.817149, 0.12884, -0.296868, -0.771943, -0.132288, 0.00149775
9, 0.00000, 193.852, -112.687, -194.535, -111.523, 0.693666, 224.271, 6.86896E-005, -2.23413E-005, 0.36054, 0.135061, -0.06334, -0.379743, -0.297141, 0.244695, -0.0687489, 0.0223288
10, 0.00000, 194.176, -112.404, -194.438, -111.93, 0.302284, 224.386, 4.32201E-005, -3.16452E-005, 0.743607, -0.0764312, -0.438087, -0.605737, -0.305443, 0.68219, -0.0432968, 0.031624
11, 0.00000, 195.584, -111.284, -194.112, -113.656, -1.31488, 224.947, -6.04948E-005, -6.59667E-005, 2.30291, -0.956375, -1.98077, -1.51641, -0.322204, 2.47354, 0.0605577, 0.0652069
12, 0.00000, 195.673, -111.221, -194.098, -113.762, -1.41132, 224.987, -6.65687E-005, -6.77195E-005, 2.38226, -1.00308, -2.06097, -1.5618, -0.321368, 2.56571, 0.0666524, 0.0668939
13, 0.00000, 195.125, -111.656, -194.224, -113.09, -0.781382, 224.767, -2.7269E-005, -5.47805E-005, 1.78623, -0.668584, -1.47275, -1.21272, -0.313463, 1.8817, 0.0272504, 0.0543813
14, 0.00000, 193.833, -112.64, -194.485, -111.529, 0.664635, 224.231, 6.83552E-005, -2.47775E-005, 0.405827, 0.127078, -0.092901, -0.414968, -0.31286, 0.287902, -0.0684215, 0.0247655
15, 0.00000, 193.087, -113.157, -194.59, -110.651, 1.45701, 223.896, 0.000124281, -9.27937E-006, -0.310719, 0.561597, 0.641571, -0.0117493, -0.330855, -0.549634, -0.124277, 0.00906524
16, 0.00000, 192.453, -113.511, -194.602, -109.943, 2.06308, 223.567, 0.000170565, -2.63835E-007, -0.761248, 0.867346, 1.13139, 0.225456, -0.37021, -1.09227, -0.170493, -0.00027167
17, 0.00000, 191.983, -113.644, -194.495, -109.475, 2.40985, 223.252, 0.00020093, 4.98585E-008, -0.88483, 1.01138, 1.31778, 0.260423, -0.433031, -1.27106, -0.200844, -0.000792209
18, 0.00000, 191.627, -113.729, -194.399, -109.129, 2.65755, 223.006, 0.00022399, -1.9088E-007, -0.985257, 1.12877, 1.46951, 0.28867, -0.484355, -1.4165, -0.223891, -0.000746149
19, 0.00000, 191.488, -113.761, -194.361, -108.995, 2.75306, 222.91, 0.000233067, -3.06768E-007, -1.02478, 1.1751, 1.52934, 0.299721, -0.504663, -1.4738, -0.232964, -0.000715234
20, 0.00000, 191.409, -113.778, -194.338, -108.92, 2.8064, 222.855, 0.000238071, -5.00161E-007, -1.04763, 1.20189, 1.56393, 0.306109, -0.516406, -1.50693, -0.237965, -0.000567635
