hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.240876, -0.0791708, -0.240878, -0.0791721, -0.240876, -0.0791717, -4.06997E-010, -5.19282E-011
2, 0.00000, -0.204126, -0.067093, -0.204126, -0.0670929, -0.204126, -0.0670929, -2.86603E-010, -3.18139E-011
3, 0.00000, -0.186922, -0.0614395, -0.18692, -0.0614384, -0.186916, -0.0614373, -2.37737E-010, -2.43098E-011
4, 0.00000, -0.180957, -0.0594777, -0.180956, -0.0594775, -0.180956, -0.0594773, -2.22083E-010, -2.20379E-011
5, 0.00000, -0.188432, -0.0619343, -0.188433, -0.0619347, -0.188435, -0.0619352, -2.41823E-010, -2.47901E-011
6, 0.00000, -0.217377, -0.0714483, -0.217382, -0.0714499, -0.217386, -0.0714513, -3.26399E-010, -3.72959E-011
7, 0.00000, -0.275583, -0.0905795, -0.275584, -0.09058, -0.275584, -0.0905802, -5.44102E-010, -7.9361E-011
8, 0.00000, -0.307419, -0.101045, -0.307427, -0.101047, -0.307431, -0.101049, -6.85974E-010, -1.07819E-010
9, 0.00000, -0.314893, -0.1035, -0.314887, -0.103498, -0.314887, -0.103498, -6.69709E-010, -7.0347E-011
10, 0.00000, -0.324012, -0.106498, -0.324004, -0.106495, -0.324003, -0.106495, -6.88659E-010, -5.9144E-011
11, 0.00000, -0.326305, -0.107252, -0.326289, -0.107246, -0.32629, -0.107247, -6.16238E-010, -7.32909E-012
12, 0.00000, -0.323753, -0.106413, -0.323747, -0.106411, -0.323745, -0.10641, -6.01254E-010, -3.50083E-012
13, 0.00000, -0.325124, -0.106863, -0.325132, -0.106865, -0.325132, -0.106866, -6.35504E-010, -1.9504E-011
14, 0.00000, -0.331536, -0.10897, -0.331541, -0.108972, -0.33154, -0.108972, -7.42531E-010, -7.82465E-011
15, 0.00000, -0.345337, -0.113504, -0.345342, -0.113507, -0.345343, -0.113507, -8.6208E-010, -1.34573E-010
16, 0.00000, -0.379453, -0.124719, -0.37946, -0.124722, -0.379463, -0.124723, -1.10219E-009, -2.24827E-010
17, 0.00000, -0.441189, -0.145011, -0.441197, -0.145014, -0.4412, -0.145016, -1.55433E-009, -3.77366E-010
18, 0.00000, -0.491325, -0.161491, -0.491334, -0.161493, -0.491338, -0.161495, -1.99101E-009, -5.44712E-010
19, 0.00000, -0.511071, -0.167981, -0.511075, -0.167982, -0.511076, -0.167983, -2.18242E-009, -6.25136E-010
20, 0.00000, -0.522418, -0.171716, -0.522422, -0.171716, -0.522434, -0.17172, -2.29573E-009, -6.71966E-010
21, 0.00000, -0.509134, -0.167345, -0.509132, -0.167344, -0.509131, -0.167343, -2.15674E-009, -6.09782E-010
22, 0.00000, -0.465854, -0.153119, -0.465848, -0.153117, -0.465845, -0.153116, -1.75474E-009, -4.48415E-010
23, 0.00000, -0.395365, -0.12995, -0.395359, -0.129949, -0.395356, -0.129947, -1.20855E-009, -2.5854E-010
24, 0.00000, -0.311272, -0.10231, -0.311268, -0.102309, -0.311266, -0.102308, -7.12692E-010, -1.20395E-010
25, 0.00000, -0.240892, -0.0791773, -0.240887, -0.0791758, -0.240885, -0.0791752, -4.12731E-010, -5.73967E-011
26, 0.00000, -0.204133, -0.0670954, -0.204127, -0.0670933, -0.204128, -0.0670934, -2.87817E-010, -3.30631E-011
27, 0.00000, -0.186905, -0.0614329, -0.186904, -0.0614323, -0.186903, -0.0614321, -2.38917E-010, -2.53167E-011
28, 0.00000, -0.180956, -0.0594773, -0.180954, -0.0594768, -0.180954, -0.0594768, -2.22578E-010, -2.24795E-011
29, 0.00000, -0.188437, -0.0619362, -0.188439, -0.0619368, -0.188439, -0.0619369, -2.4295E-010, -2.5719E-011
30, 0.00000, -0.217398, -0.0714548, -0.217403, -0.0714563, -0.217403, -0.071457, -3.29439E-010, -3.99261E-011
31, 0.00000, -0.275581, -0.0905789, -0.275585, -0.0905803, -0.275585, -0.0905804, -5.51482E-010, -8.61467E-011
32, 0.00000, -0.307451, -0.101054, -0.307456, -0.101056, -0.307457, -0.101056, -6.9401E-010, -1.15522E-010
33, 0.00000, -0.314888, -0.103499, -0.314884, -0.103497, -0.314884, -0.103497, -6.9045E-010, -8.75393E-011
34, 0.00000, -0.32402, -0.1065, -0.324008, -0.106497, -0.324007, -0.106496, -7.07544E-010, -7.40253E-011
35, 0.00000, -0.326312, -0.107254, -0.326297, -0.107249, -0.326297, -0.107249, -6.79787E-010, -4.7048E-011
36, 0.00000, -0.323736, -0.106407, -0.323734, -0.106406, -0.323733, -0.106406, -6.61127E-010, -3.99379E-011
37, 0.00000, -0.325115, -0.10686, -0.325126, -0.106863, -0.325127, -0.106864, -6.89606E-010, -5.58056E-011
38, 0.00000, -0.331536, -0.108971, -0.331541, -0.108972, -0.33154, -0.108972, -7.6343E-010, -9.56132E-011
39, 0.00000, -0.345302, -0.113493, -0.345319, -0.113499, -0.345326, -0.113502, -8.83373E-010, -1.54337E-010
40, 0.00000, -0.379455, -0.12472, -0.379461, -0.124723, -0.379464, -0.124724, -1.11072E-009, -2.33799E-010
41, 0.00000, -0.441187, -0.145011, -0.441196, -0.145014, -0.4412, -0.145016, -1.5595E-009, -3.83111E-010
42, 0.00000, -0.491318, -0.161488, -0.49133, -0.161491, -0.491334, -0.161494, -2.00467E-009, -5.60768E-010
43, 0.00000, -0.511078, -0.167983, -0.511068, -0.16798, -0.511072, -0.167981, -2.20097E-009, -6.46368E-010
