hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 193.092, -112.998, -194.539, -110.765, 1.29243, 223.907, 1.20861E-006, -0.000334344, -0.162427, 0.183792, 0.240242, 0.0487077, -0.0778675, -0.232377, 5.29032E-005, -0.000122997
2, 0.00000, 193.364, -113, -194.656, -110.992, 1.16208, 224.116, 2.00896E-006, -0.000282254, -0.137591, 0.155498, 0.203361, 0.041362, -0.0658084, -0.196772, 3.79984E-005, -8.77965E-005
3, 0.00000, 193.519, -112.979, -194.706, -111.134, 1.06802, 224.226, 1.86467E-006, -0.000257985, -0.125976, 0.142249, 0.186096, 0.0379355, -0.0601515, -0.180111, 3.22261E-005, -7.41164E-005
4, 0.00000, 193.556, -112.985, -194.726, -111.162, 1.05543, 224.257, 2.13766E-006, -0.000249604, -0.121953, 0.13769, 0.180141, 0.0367334, -0.058218, -0.174354, 3.00621E-005, -6.89648E-005
5, 0.00000, 193.493, -112.991, -194.704, -111.105, 1.0917, 224.211, 2.10991E-006, -0.000260111, -0.127003, 0.143439, 0.187639, 0.0382291, -0.0606683, -0.181594, 3.22945E-005, -7.42749E-005
6, 0.00000, 193.289, -112.981, -194.61, -110.94, 1.18154, 224.051, 1.21939E-006, -0.000300909, -0.146572, 0.165681, 0.216658, 0.0440438, -0.070128, -0.209627, 4.24549E-005, -9.7748E-005
7, 0.00000, 192.809, -113.016, -194.431, -110.518, 1.4452, 223.697, 1.05502E-006, -0.00038393, -0.185874, 0.210622, 0.275157, 0.0555796, -0.0893519, -0.266041, 6.8623E-005, -0.000160925
8, 0.00000, 192.621, -112.996, -194.328, -110.362, 1.52771, 223.537, 5.88873E-006, -0.000435037, -0.207446, 0.235232, 0.30723, 0.0619375, -0.0998668, -0.296982, 8.30019E-005, -0.000187365
9, 0.00000, 193.587, -112.398, -194.197, -111.417, 0.605401, 223.955, 4.51342E-005, -0.000493244, -0.21303, 0.23939, 0.313798, 0.0646943, -0.100836, -0.304013, 6.77701E-005, -7.12209E-005
10, 0.00000, 193.971, -112.128, -194.116, -111.851, 0.212892, 224.106, 6.28113E-005, -0.000527104, -0.219471, 0.245684, 0.322545, 0.0671233, -0.103137, -0.312785, 6.23814E-005, -2.29911E-005
