hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 191.493, -111.613, -192.653, -110.059, 0.961708, 222.047, 2.60216E-005, -0.000145564, -0.331385, 0.373651, 0.488825, 0.0998408, -0.157712, -0.472915, 0.000271846, -0.000576545
2, 0.00000, 191.878, -111.779, -192.963, -110.309, 0.903261, 222.421, 2.14862E-005, -0.000122396, -0.28036, 0.315976, 0.413474, 0.0845725, -0.133314, -0.400115, 0.000199467, -0.000433345
3, 0.00000, 192.147, -111.859, -193.148, -110.5, 0.833979, 222.664, 1.9419E-005, -0.000111488, -0.256483, 0.288893, 0.378138, 0.0774752, -0.121821, -0.366003, 0.000166102, -0.000365316
4, 0.00000, 192.186, -111.885, -193.188, -110.521, 0.835182, 222.706, 1.87286E-005, -0.000107843, -0.248257, 0.279634, 0.366018, 0.0749908, -0.117919, -0.354277, 0.000157996, -0.000347369
5, 0.00000, 192.082, -111.851, -193.113, -110.449, 0.8595, 222.61, 1.96163E-005, -0.000112523, -0.258621, 0.291368, 0.38134, 0.0780839, -0.122891, -0.369078, 0.0001714, -0.000373777
6, 0.00000, 191.813, -111.72, -192.884, -110.281, 0.889492, 222.343, 2.31162E-005, -0.000130443, -0.298737, 0.336631, 0.440524, 0.0901353, -0.14201, -0.426298, 0.000222858, -0.000468283
7, 0.00000, 191.05, -111.453, -192.323, -109.757, 1.05376, 221.633, 3.04698E-005, -0.00016798, -0.379753, 0.428522, 0.5604, 0.114198, -0.181, -0.541981, 0.000353788, -0.000738692
8, 0.00000, 190.783, -111.298, -192.074, -109.599, 1.06553, 221.354, 3.46762E-005, -0.000188339, -0.424256, 0.478745, 0.626041, 0.127534, -0.202223, -0.605407, 0.000438048, -0.000871182
9, 0.00000, 193.114, -111.203, -193.013, -111.592, -0.119938, 223.066, 3.52836E-005, -0.00018307, -0.433407, 0.483548, 0.63523, 0.133167, -0.202225, -0.616374, 0.000401989, -0.000341261
10, 0.00000, 194.094, -111.127, -193.378, -112.447, -0.646499, 223.771, 3.62927E-005, -0.000184232, -0.445562, 0.494634, 0.6511, 0.138187, -0.205935, -0.6327, 0.000396851, -0.000120373
11, 0.00000, 198.151, -110.936, -195.004, -115.934, -2.73917, 226.767, 3.56847E-005, -0.000169485, -0.446608, 0.48632, 0.64517, 0.143473, -0.198849, -0.630558, 0.000286893, 0.000765168
12, 0.00000, 198.396, -110.936, -195.113, -116.14, -2.8571, 226.954, 3.52489E-005, -0.000167296, -0.442957, 0.481835, 0.639498, 0.142571, -0.196812, -0.625211, 0.000270996, 0.000805568
13, 0.00000, 196.815, -111.008, -194.476, -114.781, -2.04167, 225.783, 3.57363E-005, -0.000173912, -0.445709, 0.488436, 0.646326, 0.141566, -0.200933, -0.63049, 0.000316473, 0.000487731
14, 0.00000, 193.177, -111.122, -192.971, -111.68, -0.211258, 223.074, 3.74436E-005, -0.00019233, -0.456534, 0.508881, 0.668748, 0.140498, -0.212649, -0.649044, 0.000435774, -0.000335287
15, 0.00000, 191.166, -111.108, -192.08, -110.002, 0.740316, 221.548, 3.97903E-005, -0.000209708, -0.476931, 0.536435, 0.702357, 0.144229, -0.225954, -0.679789, 0.000528712, -0.000875353
16, 0.00000, 189.595, -110.967, -191.275, -108.749, 1.38323, 220.295, 4.48581E-005, -0.000238416, -0.525632, 0.594839, 0.776846, 0.156998, -0.251886, -0.750431, 0.000671818, -0.00140616
17, 0.00000, 188.654, -110.671, -190.614, -108.089, 1.61018, 219.44, 5.41954E-005, -0.00028281, -0.613133, 0.695273, 0.90715, 0.182269, -0.294931, -0.8756, 0.000914455, -0.00194145
18, 0.00000, 187.981, -110.431, -190.117, -107.631, 1.74998, 218.817, 6.22002E-005, -0.000319509, -0.684531, 0.777192, 1.01342, 0.202879, -0.330026, -0.977657, 0.0011346, -0.00241409
19, 0.00000, 187.722, -110.336, -189.924, -107.455, 1.80207, 218.575, 6.54568E-005, -0.000334226, -0.712729, 0.809579, 1.05541, 0.210994, -0.343911, -1.01796, 0.00122764, -0.00261574
20, 0.00000, 187.577, -110.281, -189.814, -107.358, 1.8298, 218.44, 6.73456E-005, -0.000342626, -0.729023, 0.828292, 1.07968, 0.215686, -0.351935, -1.04125, 0.00128199, -0.00272539
21, 0.00000, 187.877, -110.35, -190.003, -107.58, 1.73777, 218.699, 6.50884E-005, -0.000331828, -0.709797, 0.805748, 1.05069, 0.210398, -0.342102, -1.0136, 0.00120958, -0.00254607
22, 0.00000, 188.497, -110.558, -190.45, -108.008, 1.59944, 219.268, 5.8033E-005, -0.000299608, -0.647994, 0.734683, 0.958587, 0.192648, -0.311602, -0.925222, 0.00100889, -0.00210925
23, 0.00000, 189.438, -110.893, -191.144, -108.649, 1.40293, 220.14, 4.71844E-005, -0.000249249, -0.548014, 0.620261, 0.809972, 0.163608, -0.262684, -0.782356, 0.000725837, -0.00151358
24, 0.00000, 190.435, -111.285, -191.912, -109.314, 1.22143, 221.085, 3.52318E-005, -0.000192222, -0.429751, 0.485669, 0.634705, 0.1288, -0.20541, -0.6135, 0.000455688, -0.000968976
25, 0.00000, 190.981, -111.604, -192.422, -109.632, 1.20179, 221.654, 2.59966E-005, -0.000147277, -0.331627, 0.37478, 0.489847, 0.0994579, -0.158508, -0.473577, 0.000287896, -0.00066093
26, 0.00000, 191.75, -111.778, -192.906, -110.202, 0.963369, 222.323, 2.15019E-005, -0.000122793, -0.280413, 0.316217, 0.41369, 0.084492, -0.133482, -0.400256, 0.000204624, -0.000453055
27, 0.00000, 191.923, -111.856, -193.048, -110.313, 0.939607, 222.492, 1.94111E-005, -0.000112061, -0.256559, 0.289266, 0.378472, 0.0773447, -0.122086, -0.366218, 0.000172869, -0.000392524
28, 0.00000, 192.1, -111.884, -193.149, -110.449, 0.87583, 222.64, 1.87238E-005, -0.000108071, -0.248287, 0.279776, 0.366146, 0.0749426, -0.118019, -0.35436, 0.000160403, -0.000358374
