hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 187.942, -108.762, -188.853, -108.461, 0.337132, 218.201, -1.31679E-005, -9.52689E-006, -0.417759, 0.468101, 0.612634, 0.126588, -0.195872, -0.592845, 0.0141655, 0.00768339
2, 0.00000, 188.746, -109.326, -189.657, -108.871, 0.398854, 219.05, -1.10921E-005, -7.97096E-006, -0.352279, 0.395046, 0.51704, 0.106724, -0.165485, -0.500403, 0.0118151, 0.0066041
3, 0.00000, 189.274, -109.615, -190.119, -109.178, 0.376548, 219.573, -1.01193E-005, -7.24866E-006, -0.321723, 0.360736, 0.472249, 0.0975571, -0.151126, -0.457139, 0.0107197, 0.00609504
4, 0.00000, 189.364, -109.698, -190.226, -109.215, 0.399266, 219.677, -9.78761E-006, -7.00324E-006, -0.311243, 0.349069, 0.456958, 0.0943541, -0.146281, -0.442338, 0.0103539, 0.00591756
5, 0.00000, 189.156, -109.577, -190.038, -109.098, 0.402023, 219.468, -1.02061E-005, -7.31239E-006, -0.32446, 0.363887, 0.476324, 0.098336, -0.152478, -0.461057, 0.0108204, 0.00614626
6, 0.00000, 188.585, -109.145, -189.44, -108.82, 0.334296, 218.85, -1.18192E-005, -8.51314E-006, -0.375689, 0.421002, 0.551122, 0.113925, -0.17624, -0.53345, 0.0126264, 0.00703612
7, 0.00000, 187.04, -108.2, -188.011, -107.969, 0.321679, 217.282, -1.51661E-005, -1.10483E-005, -0.480383, 0.538104, 0.70406, 0.145452, -0.225003, -0.681155, 0.016492, 0.0086472
8, 0.00000, 186.495, -107.732, -187.397, -107.727, 0.215789, 216.669, -1.69747E-005, -1.24425E-005, -0.537998, 0.601906, 0.787705, 0.163093, -0.25135, -0.762139, 0.0186169, 0.00958317
9, 0.00000, 190.898, -108.395, -189.82, -111.042, -1.28065, 220.232, -1.6683E-005, -1.22935E-005, -0.545147, 0.600865, 0.791769, 0.170203, -0.248036, -0.769694, 0.0180972, 0.0109198
10, 0.00000, 192.723, -108.578, -190.757, -112.459, -1.973, 221.677, -1.68752E-005, -1.24773E-005, -0.558734, 0.611705, 0.808491, 0.176665, -0.25112, -0.787578, 0.0182372, 0.0116843
11, 0.00000, 200.268, -109.615, -194.895, -118.213, -4.64196, 227.829, -1.58978E-005, -1.18567E-005, -0.552478, 0.590156, 0.788733, 0.182729, -0.237156, -0.774365, 0.0167992, 0.0133376
