hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 192.034, -112.176, -193.532, -110.32, 1.08296, 222.852, -2.51498E-006, -4.28712E-006, -0.174821, 0.197501, 0.258044, 0.0524518, -0.0834041, -0.249655, 0.00269557, 0.00398933
2, 0.00000, 192.447, -112.297, -193.789, -110.601, 0.988836, 223.203, -2.12336E-006, -3.5973E-006, -0.147945, 0.166982, 0.218291, 0.0444905, -0.0704756, -0.211258, 0.00225302, 0.00338242
3, 0.00000, 192.678, -112.335, -193.911, -110.774, 0.910221, 223.389, -1.94007E-006, -3.27954E-006, -0.135391, 0.152699, 0.199691, 0.0407833, -0.0644088, -0.193301, 0.00204964, 0.00309805
4, 0.00000, 192.735, -112.359, -193.952, -110.809, 0.90381, 223.44, -1.87724E-006, -3.16905E-006, -0.131047, 0.147788, 0.193282, 0.0394834, -0.0623372, -0.187102, 0.00197933, 0.00299974
5, 0.00000, 192.64, -112.34, -193.899, -110.74, 0.933194, 223.362, -1.95654E-006, -3.30578E-006, -0.1365, 0.153982, 0.201354, 0.0411004, -0.064964, -0.1949, 0.00206639, 0.0031236
6, 0.00000, 192.33, -112.238, -193.698, -110.535, 0.99409, 223.094, -2.26297E-006, -3.84132E-006, -0.157649, 0.177948, 0.232605, 0.0473939, -0.0751011, -0.225104, 0.00240776, 0.00360305
7, 0.00000, 191.609, -112.076, -193.287, -110.017, 1.20245, 222.499, -2.88886E-006, -4.95141E-006, -0.200252, 0.226496, 0.295741, 0.0599175, -0.0957268, -0.286022, 0.00312584, 0.00456082
8, 0.00000, 191.328, -111.962, -193.074, -109.826, 1.25405, 222.235, -3.22715E-006, -5.54578E-006, -0.223658, 0.253068, 0.33037, 0.0668409, -0.106999, -0.31945, 0.00351393, 0.00508679
9, 0.00000, 192.735, -111.501, -193.164, -111.109, 0.305163, 222.98, -3.21964E-006, -5.44956E-006, -0.229336, 0.256906, 0.336941, 0.0698559, -0.107826, -0.326546, 0.0034416, 0.00523449
10, 0.00000, 193.296, -111.272, -193.16, -111.637, -0.106094, 223.256, -3.27708E-006, -5.51374E-006, -0.236148, 0.263396, 0.346139, 0.0725073, -0.110191, -0.335788, 0.00347738, 0.00539845
11, 0.00000, 195.787, -110.488, -193.357, -113.9, -1.76633, 224.606, -3.17107E-006, -5.14784E-006, -0.238177, 0.261131, 0.345932, 0.0754636, -0.107812, -0.336919, 0.00322831, 0.00547233
12, 0.00000, 195.945, -110.453, -193.383, -114.039, -1.86261, 224.701, -3.14092E-006, -5.08392E-006, -0.236314, 0.258838, 0.343048, 0.0750049, -0.106782, -0.334189, 0.0031876, 0.00542925
13, 0.00000, 194.971, -110.753, -193.298, -113.155, -1.21632, 224.166, -3.20037E-006, -5.25829E-006, -0.237216, 0.261553, 0.345578, 0.0743983, -0.108465, -0.336135, 0.00330272, 0.00544197
14, 0.00000, 192.69, -111.402, -193.06, -111.111, 0.25262, 222.898, -3.38565E-006, -5.74368E-006, -0.241641, 0.270535, 0.354889, 0.0736661, -0.113491, -0.343974, 0.00362855, 0.00551647
15, 0.00000, 191.382, -111.695, -192.854, -109.968, 1.03838, 222.135, -3.60588E-006, -6.21188E-006, -0.251666, 0.284094, 0.371226, 0.0755105, -0.119898, -0.359115, 0.00394425, 0.00572189
