hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.296061, -0.129961, -0.296062, -0.129971, -0.296065, -0.129972, -6.26519E-010, -4.14591E-011
2, 0.00000, -0.302226, -0.110153, -0.302226, -0.110153, -0.302226, -0.110153, -6.14895E-010, -3.6313E-011
3, 0.00000, -0.281833, -0.100839, -0.281833, -0.100841, -0.281835, -0.100844, -5.29398E-010, -2.88592E-011
4, 0.00000, -0.28875, -0.097648, -0.28875, -0.0976479, -0.28875, -0.097648, -5.48369E-010, -2.92604E-011
5, 0.00000, -0.29441, -0.101695, -0.29441, -0.101694, -0.294409, -0.101693, -5.73902E-010, -3.16607E-011
6, 0.00000, -0.28074, -0.117326, -0.28074, -0.117326, -0.280738, -0.117325, -5.51157E-010, -3.34613E-011
7, 0.00000, -0.3106, -0.148713, -0.3106, -0.148713, -0.3106, -0.148713, -7.18145E-010, -5.39829E-011
8, 0.00000, -0.328158, -0.165919, -0.328158, -0.16592, -0.328156, -0.165919, -8.24457E-010, -6.68764E-011
9, 0.00000, -0.0763871, -0.169918, -0.0763825, -0.169917, -0.0763829, -0.169919, -2.03057E-010, -1.0429E-011
10, 0.00000, 0.0408776, -0.174834, 0.040882, -0.174833, 0.0408822, -0.174836, -1.85028E-010, -7.08642E-012
11, 0.00000, 0.4912, -0.176043, 0.491207, -0.176039, 0.491204, -0.176053, -1.45137E-009, 1.91212E-011
12, 0.00000, 0.520447, -0.174663, 0.520452, -0.174659, 0.520453, -0.174666, -1.6005E-009, 2.41199E-011
13, 0.00000, 0.338716, -0.175463, 0.338712, -0.175465, 0.338713, -0.17546, -7.96053E-010, -4.31492E-012
14, 0.00000, -0.0444729, -0.178911, -0.0444751, -0.178912, -0.0444749, -0.17891, -1.98548E-010, -9.89431E-012
15, 0.00000, -0.240002, -0.18632, -0.240006, -0.186338, -0.240011, -0.186338, -5.59123E-010, -4.22166E-011
16, 0.00000, -0.38312, -0.204765, -0.38312, -0.204768, -0.383119, -0.204769, -1.18023E-009, -1.21089E-010
17, 0.00000, -0.442828, -0.238084, -0.442827, -0.238085, -0.442826, -0.238086, -1.61402E-009, -1.94418E-010
18, 0.00000, -0.466459, -0.265141, -0.466459, -0.265142, -0.466458, -0.265143, -1.86596E-009, -2.49326E-010
19, 0.00000, -0.474067, -0.275792, -0.474067, -0.275793, -0.474066, -0.275793, -1.96091E-009, -2.71883E-010
20, 0.00000, -0.477193, -0.281949, -0.477192, -0.281947, -0.477189, -0.281949, -2.00972E-009, -2.85259E-010
21, 0.00000, -0.440773, -0.274743, -0.440773, -0.274743, -0.440773, -0.274742, -1.75308E-009, -2.3834E-010
22, 0.00000, -0.410729, -0.251384, -0.41073, -0.251384, -0.41073, -0.251383, -1.48636E-009, -1.84096E-010
23, 0.00000, -0.377197, -0.213347, -0.377198, -0.213346, -0.377198, -0.213345, -1.17868E-009, -1.24475E-010
24, 0.00000, -0.365758, -0.167969, -0.365758, -0.167969, -0.365759, -0.167968, -9.93999E-010, -8.55698E-011
25, 0.00000, -0.428812, -0.129988, -0.428811, -0.129987, -0.42881, -0.129987, -1.21581E-009, -9.05498E-011
26, 0.00000, -0.335492, -0.110145, -0.335483, -0.110146, -0.335485, -0.11015, -7.43664E-010, -4.67382E-011
27, 0.00000, -0.340338, -0.100855, -0.340335, -0.100855, -0.340334, -0.100856, -7.47921E-010, -4.34951E-011
28, 0.00000, -0.311254, -0.0976449, -0.311251, -0.0976447, -0.311251, -0.097646, -6.29348E-010, -3.47631E-011
29, 0.00000, -0.343707, -0.101691, -0.34371, -0.101692, -0.343711, -0.10169, -7.62426E-010, -4.3713E-011
30, 0.00000, -0.37388, -0.117326, -0.373886, -0.117327, -0.373888, -0.117324, -9.19538E-010, -5.93456E-011
31, 0.00000, -0.453684, -0.148716, -0.453687, -0.148717, -0.453687, -0.148715, -1.39459E-009, -1.15555E-010
32, 0.00000, -0.441138, -0.165919, -0.441142, -0.165921, -0.441144, -0.165919, -1.36512E-009, -1.18624E-010
33, 0.00000, -0.205661, -0.169919, -0.205659, -0.169919, -0.205659, -0.16992, -4.24079E-010, -2.71411E-011
34, 0.00000, -0.108816, -0.174831, -0.108807, -0.174829, -0.108807, -0.174834, -2.4829E-010, -1.3158E-011
35, 0.00000, 0.0650436, -0.176059, 0.0650536, -0.176056, 0.065053, -0.176065, -1.9904E-010, -5.56153E-012
36, 0.00000, 0.106421, -0.174693, 0.106423, -0.174692, 0.106423, -0.174694, -2.35114E-010, -5.61869E-012
37, 0.00000, -0.02218, -0.175462, -0.0221876, -0.175464, -0.0221877, -0.175459, -1.79483E-010, -6.58154E-012
38, 0.00000, -0.210593, -0.178911, -0.210595, -0.178912, -0.210595, -0.17891, -4.54388E-010, -2.85228E-011
39, 0.00000, -0.384063, -0.186318, -0.384064, -0.186331, -0.384063, -0.186335, -1.12361E-009, -1.01916E-010
40, 0.00000, -0.459862, -0.204769, -0.459862, -0.20477, -0.459861, -0.204771, -1.59408E-009, -1.71034E-010
41, 0.00000, -0.476148, -0.238086, -0.476148, -0.238086, -0.476146, -0.238087, -1.81412E-009, -2.22277E-010
42, 0.00000, -0.534724, -0.265139, -0.534724, -0.26514, -0.534723, -0.265141, -2.321E-009, -3.20216E-010
43, 0.00000, -0.564465, -0.275792, -0.564465, -0.275792, -0.564465, -0.275792, -2.5905E-009, -3.73826E-010
44, 0.00000, -0.579984, -0.281951, -0.579984, -0.281951, -0.579984, -0.281951, -2.74085E-009, -4.05261E-010
45, 0.00000, -0.574101, -0.274741, -0.5741, -0.274742, -0.5741, -0.274741, -2.65913E-009, -3.83888E-010
46, 0.00000, -0.541168, -0.251385, -0.541168, -0.251385, -0.541168, -0.251384, -2.30487E-009, -3.04237E-010
47, 0.00000, -0.527027, -0.213346, -0.527028, -0.213347, -0.527028, -0.213345, -2.05196E-009, -2.35318E-010
48, 0.00000, -0.513039, -0.167964, -0.513034, -0.167964, -0.513033, -0.167966, -1.80882E-009, -1.72869E-010
49, 0.00000, -0.397753, -0.129984, -0.39775, -0.129984, -0.39775, -0.129986, -1.05823E-009, -7.74288E-011
50, 0.00000, -0.368484, -0.110145, -0.368476, -0.110143, -0.368474, -0.110147, -8.84369E-010, -5.72254E-011
51, 0.00000, -0.340196, -0.100853, -0.340192, -0.100852, -0.340191, -0.100855, -7.47567E-010, -4.3819E-011
52, 0.00000, -0.304078, -0.0976443, -0.304075, -0.0976441, -0.304075, -0.0976456, -6.02973E-010, -3.31527E-011
53, 0.00000, -0.31668, -0.10169, -0.316682, -0.101691, -0.316682, -0.10169, -6.55292E-010, -3.67153E-011
54, 0.00000, -0.472417, -0.117334, -0.472433, -0.117336, -0.472436, -0.117329, -1.42814E-009, -9.84631E-011
55, 0.00000, -0.406172, -0.148664, -0.406173, -0.148681, -0.406175, -0.148685, -1.14084E-009, -9.20172E-011
56, 0.00000, -0.505939, -0.165929, -0.505957, -0.165933, -0.505962, -0.165925, -1.75299E-009, -1.59006E-010
57, 0.00000, -0.360553, -0.169909, -0.360537, -0.169906, -0.360535, -0.169913, -9.69878E-010, -8.13601E-011
