hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 192.202, -112.296, -193.701, -110.413, 1.09015, 223.017, -3.24099E-006, -5.64967E-006, -0.233795, 0.264174, 0.34515, 0.0701535, -0.111581, -0.333965, 0.0034671, 0.00528779
2, 0.00000, 192.603, -112.404, -193.942, -110.689, 0.992573, 223.356, -2.73804E-006, -4.74404E-006, -0.197873, 0.223364, 0.291997, 0.059514, -0.0942857, -0.282618, 0.00290014, 0.00448446
3, 0.00000, 192.822, -112.434, -194.052, -110.856, 0.913349, 223.53, -2.50253E-006, -4.32686E-006, -0.181097, 0.20427, 0.267133, 0.0545586, -0.0861733, -0.258609, 0.00263979, 0.00410763
4, 0.00000, 192.879, -112.456, -194.091, -110.891, 0.90613, 223.581, -2.42182E-006, -4.18155E-006, -0.175287, 0.197701, 0.258561, 0.0528209, -0.0834009, -0.250317, 0.00254945, 0.00397752
5, 0.00000, 192.788, -112.441, -194.043, -110.824, 0.935915, 223.507, -2.52386E-006, -4.36118E-006, -0.182577, 0.205982, 0.269354, 0.0549824, -0.086914, -0.260744, 0.00266102, 0.00414157
6, 0.00000, 192.484, -112.348, -193.852, -110.621, 0.999899, 223.246, -2.91809E-006, -5.06495E-006, -0.210849, 0.238035, 0.311145, 0.0633945, -0.100477, -0.301141, 0.00309895, 0.00477604
7, 0.00000, 191.793, -112.212, -193.474, -110.118, 1.21206, 222.681, -3.72012E-006, -6.52019E-006, -0.267772, 0.302931, 0.395535, 0.080128, -0.128061, -0.382583, 0.00401693, 0.00604449
8, 0.00000, 191.562, -112.12, -193.277, -109.939, 1.27483, 222.445, -3.74786E-006, -5.44079E-006, -0.213056, 0.288075, 0.355397, 0.0402293, -0.142573, -0.327863, 0.00398043, 0.00499969
9, 0.00000, 193.211, -111.71, -193.308, -111.204, 0.420601, 223.246, 4.61289E-008, 1.09009E-005, 0.574275, -0.166134, -0.43173, -0.414175, -0.142485, 0.580414, -0.000106567, -0.0110054
10, 0.00000, 193.881, -111.505, -193.281, -111.726, 0.0519698, 223.548, 1.68703E-006, 1.75438E-005, 0.919986, -0.358995, -0.773017, -0.617477, -0.147307, 0.976995, -0.00134996, -0.0180667
11, 0.00000, 196.78, -110.794, -193.371, -113.954, -1.44854, 224.989, 8.73143E-006, 4.08535E-005, 2.28872, -1.11986, -2.12984, -1.42687, -0.164047, 2.55217, -0.00356269, -0.0463002
12, 0.00000, 196.954, -110.761, -193.391, -114.09, -1.53728, 225.085, 9.11527E-006, 4.18618E-005, 2.35565, -1.15745, -2.19686, -1.46641, -0.164348, 2.62968, -0.00355586, -0.0476895
13, 0.00000, 195.83, -111.036, -193.347, -113.221, -0.951194, 224.519, 6.36397E-006, 3.36725E-005, 1.83657, -0.872319, -1.68356, -1.15705, -0.156027, 2.03264, -0.00334317, -0.0369442
14, 0.00000, 193.191, -111.621, -193.205, -111.206, 0.378202, 223.173, 1.5869E-007, 1.19317E-005, 0.628033, -0.18817, -0.477845, -0.449721, -0.150142, 0.638028, -0.00020397, -0.0120692
15, 0.00000, 191.704, -111.883, -193.054, -110.08, 1.09307, 222.375, -3.04083E-006, -8.76464E-007, 0.00406577, 0.181011, 0.154476, -0.0940183, -0.158517, -0.0867875, 0.00301667, 0.000671429
16, 0.00000, 190.519, -111.982, -192.793, -109.18, 1.62181, 221.649, -5.17953E-006, -9.22136E-006, -0.369895, 0.420163, 0.54747, 0.109679, -0.178144, -0.528917, 0.00574882, 0.00829682
17, 0.00000, 189.729, -111.858, -192.384, -108.589, 1.89186, 221.018, -6.06783E-006, -1.08972E-005, -0.430873, 0.490744, 0.638583, 0.12699, -0.208483, -0.616461, 0.00684182, 0.00962379
18, 0.00000, 189.118, -111.734, -192.048, -108.147, 2.07576, 220.519, -6.79647E-006, -1.22964E-005, -0.480616, 0.548423, 0.712936, 0.141037, -0.233285, -0.687861, 0.00776131, 0.0106969
19, 0.00000, 188.878, -111.683, -191.915, -107.975, 2.14589, 220.323, -7.08606E-006, -1.28575E-005, -0.500243, 0.571232, 0.742301, 0.14655, -0.243103, -0.716041, 0.00813209, 0.0111173
20, 0.00000, 188.742, -111.653, -191.838, -107.878, 2.18452, 220.211, -7.25223E-006, -1.31809E-005, -0.511596, 0.58442, 0.759283, 0.14974, -0.248781, -0.732341, 0.00834582, 0.0113618
21, 0.00000, 188.949, -111.659, -191.926, -108.047, 2.09072, 220.366, -7.05189E-006, -1.27996E-005, -0.498367, 0.568798, 0.739277, 0.146152, -0.241949, -0.713228, 0.00809033, 0.0110783
22, 0.00000, 189.491, -111.758, -192.216, -108.445, 1.91756, 220.805, -6.41871E-006, -1.15783E-005, -0.455371, 0.518818, 0.674922, 0.134079, -0.220417, -0.651473, 0.0072843, 0.0101539
23, 0.00000, 190.346, -111.931, -192.686, -109.064, 1.65987, 221.502, -5.40507E-006, -9.64755E-006, -0.38559, 0.438171, 0.570791, 0.114217, -0.18582, -0.55138, 0.00602389, 0.00863892
24, 0.00000, 191.316, -112.16, -193.244, -109.748, 1.39641, 222.307, -4.22078E-006, -7.43408E-006, -0.302731, 0.343094, 0.447595, 0.0902368, -0.145245, -0.432715, 0.00460098, 0.00681806
25, 0.00000, 192.02, -112.413, -193.715, -110.196, 1.28302, 222.926, -3.25032E-006, -5.6542E-006, -0.233668, 0.264492, 0.345357, 0.0698804, -0.111915, -0.334001, 0.00347674, 0.00528347
26, 0.00000, 192.558, -112.433, -193.945, -110.635, 1.04074, 223.333, -2.7401E-006, -4.74521E-006, -0.197847, 0.223431, 0.292041, 0.0594565, -0.0943562, -0.282626, 0.00290233, 0.00448344
27, 0.00000, 192.743, -112.485, -194.058, -110.761, 0.997909, 223.491, -2.50543E-006, -4.32603E-006, -0.181046, 0.204368, 0.267193, 0.0544644, -0.0862833, -0.258613, 0.00264115, 0.00410662
28, 0.00000, 192.848, -112.476, -194.094, -110.855, 0.938649, 223.566, -2.42302E-006, -4.1815E-006, -0.17527, 0.197739, 0.258585, 0.0527862, -0.0834425, -0.250321, 0.00255015, 0.00397705
29, 0.00000, 192.721, -112.484, -194.049, -110.744, 1.00722, 223.474, -2.52646E-006, -4.3631E-006, -0.182543, 0.206076, 0.269417, 0.0549047, -0.0870113, -0.260758, 0.00266431, 0.00414038
30, 0.00000, 192.358, -112.43, -193.863, -110.47, 1.13488, 223.183, -2.92377E-006, -5.07083E-006, -0.21078, 0.238247, 0.311287, 0.0632254, -0.100691, -0.301175, 0.00310755, 0.0047732
31, 0.00000, 191.596, -112.338, -193.489, -109.884, 1.42052, 222.583, -3.73196E-006, -6.5254E-006, -0.267616, 0.303327, 0.395795, 0.0797896, -0.128476, -0.382631, 0.0040285, 0.00603907
32, 0.00000, 191.404, -112.22, -193.289, -109.752, 1.44039, 222.366, -3.76324E-006, -5.4713E-006, -0.214087, 0.289036, 0.356735, 0.0406367, -0.142882, -0.329218, 0.00399715, 0.00501747
33, 0.00000, 192.553, -111.883, -193.286, -110.678, 0.785205, 222.916, -1.32582E-006, 5.32381E-006, 0.296474, -0.00580186, -0.15344, -0.253694, -0.142876, 0.259508, 0.00116855, -0.0053352
34, 0.00000, 193.35, -111.678, -193.274, -111.268, 0.388758, 223.282, 7.3502E-007, 1.38988E-005, 0.728162, -0.250008, -0.581831, -0.505603, -0.146392, 0.755847, -0.000673617, -0.0141355
35, 0.00000, 194.6, -111.386, -193.315, -112.216, -0.240273, 223.9, 3.76205E-006, 2.50546E-005, 1.33049, -0.590884, -1.18184, -0.857838, -0.149893, 1.45017, -0.00252458, -0.0265033
36, 0.00000, 194.826, -111.338, -193.337, -112.395, -0.359578, 224.023, 4.22296E-006, 2.65617E-005, 1.41634, -0.640259, -1.26825, -0.907735, -0.149587, 1.54971, -0.00272364, -0.0282779
37, 0.00000, 194.037, -111.525, -193.3, -111.782, 0.0518283, 223.622, 2.41643E-006, 2.02345E-005, 1.06396, -0.44095, -0.916815, -0.701406, -0.147741, 1.14314, -0.0018203, -0.0210227
38, 0.00000, 192.654, -111.805, -193.2, -110.733, 0.732425, 222.904, -7.27431E-007, 8.37193E-006, 0.448274, -0.0849729, -0.298127, -0.345556, -0.149991, 0.430554, 0.000570664, -0.00839698
39, 0.00000, 191.203, -112.046, -193.044, -109.644, 1.41398, 222.122, -3.88438E-006, -4.59984E-006, -0.16798, 0.282298, 0.327885, 0.00412389, -0.160089, -0.285979, 0.00406827, 0.00415721
40, 0.00000, 190.411, -112.05, -192.8, -109.053, 1.73447, 221.595, -5.18946E-006, -9.22536E-006, -0.369777, 0.420463, 0.547666, 0.109423, -0.178457, -0.528953, 0.0057574, 0.0082919
41, 0.00000, 189.682, -111.887, -192.387, -108.533, 1.94104, 220.994, -6.07312E-006, -1.0899E-005, -0.430813, 0.490897, 0.638683, 0.126859, -0.208643, -0.616479, 0.00684594, 0.00962116
42, 0.00000, 189.02, -111.794, -192.053, -108.031, 2.177, 220.469, -6.80868E-006, -1.23013E-005, -0.480478, 0.548778, 0.713169, 0.140737, -0.233653, -0.687904, 0.00777148, 0.0106907
43, 0.00000, 188.749, -111.763, -191.921, -107.822, 2.2802, 220.257, -7.10212E-006, -1.28641E-005, -0.500055, 0.571723, 0.742624, 0.146135, -0.243614, -0.716103, 0.00814619, 0.0111095
44, 0.00000, 188.595, -111.743, -191.845, -107.703, 2.33746, 220.135, -7.27061E-006, -1.31902E-005, -0.511389, 0.585012, 0.759681, 0.149255, -0.249385, -0.73243, 0.00836371, 0.0113531
45, 0.00000, 188.758, -111.777, -191.935, -107.821, 2.28872, 220.269, -7.07528E-006, -1.2809E-005, -0.498091, 0.569519, 0.739753, 0.145543, -0.242698, -0.71332, 0.00811078, 0.011067
46, 0.00000, 189.305, -111.873, -192.226, -108.226, 2.11052, 220.71, -6.44039E-006, -1.15882E-005, -0.455126, 0.519459, 0.675344, 0.133539, -0.221081, -0.651553, 0.0073035, 0.0101429
47, 0.00000, 190.135, -112.064, -192.699, -108.814, 1.88033, 221.396, -5.42508E-006, -9.65698E-006, -0.385353, 0.438786, 0.571195, 0.113698, -0.186459, -0.551455, 0.00604247, 0.00862892
48, 0.00000, 191.111, -112.29, -193.258, -109.505, 1.61193, 222.205, -4.23508E-006, -7.44031E-006, -0.302548, 0.343558, 0.4479, 0.0898405, -0.145731, -0.432769, 0.00461454, 0.00681133
49, 0.00000, 192.063, -112.386, -193.711, -110.247, 1.23779, 222.947, -3.24802E-006, -5.65286E-006, -0.233697, 0.264416, 0.345307, 0.0699441, -0.111836, -0.333992, 0.00347427, 0.00528459
50, 0.00000, 192.513, -112.462, -193.949, -110.582, 1.08858, 223.311, -2.74209E-006, -4.74606E-006, -0.197821, 0.223498, 0.292085, 0.0593995, -0.0944265, -0.282634, 0.00290426, 0.00448256
51, 0.00000, 192.743, -112.485, -194.058, -110.762, 0.997712, 223.491, -2.50546E-006, -4.32613E-006, -0.181046, 0.204368, 0.267194, 0.0544647, -0.0862831, -0.258613, 0.00264122, 0.00410658
52, 0.00000, 192.858, -112.47, -194.093, -110.866, 0.928281, 223.57, -2.42266E-006, -4.18138E-006, -0.175275, 0.197726, 0.258577, 0.0527972, -0.0834291, -0.250319, 0.0025498, 0.00397719
53, 0.00000, 192.758, -112.46, -194.046, -110.788, 0.968116, 223.492, -2.52506E-006, -4.36254E-006, -0.182563, 0.206026, 0.269384, 0.0549478, -0.0869586, -0.260753, 0.00266291, 0.00414097
54, 0.00000, 192.223, -112.517, -193.873, -110.309, 1.27817, 223.116, -2.92979E-006, -5.07297E-006, -0.210694, 0.238459, 0.311426, 0.0630426, -0.100915, -0.301199, 0.0031133, 0.00477068
55, 0.00000, 191.662, -112.296, -193.484, -109.962, 1.35119, 222.616, -3.7276E-006, -6.52376E-006, -0.26767, 0.303198, 0.395711, 0.0799031, -0.128339, -0.382618, 0.0040248, 0.00604128
56, 0.00000, 191.164, -112.294, -193.283, -109.546, 1.59027, 222.246, -4.18019E-006, -7.33987E-006, -0.298823, 0.339256, 0.442336, 0.0887756, -0.143883, -0.427422, 0.0045497, 0.00673044
57, 0.00000, 191.725, -112.093, -193.255, -110.019, 1.23692, 222.5, -3.05361E-006, -2.05057E-006, -0.0552044, 0.199461, 0.200049, -0.0519742, -0.144879, -0.147249, 0.00308827, 0.00181327
58, 0.00000, 192.075, -111.933, -193.206, -110.328, 0.989595, 222.641, -2.34967E-006, 1.33193E-006, 0.105223, 0.110389, 0.0428514, -0.146233, -0.147975, 0.0359367, 0.00225036, -0.00142467
59, 0.00000, 192.521, -111.779, -193.201, -110.713, 0.703439, 222.856, -1.54008E-006, 4.84498E-006, 0.274547, 0.0131156, -0.126078, -0.244161, -0.148307, 0.231065, 0.00137784, -0.0048645
60, 0.00000, 192.257, -111.976, -193.241, -110.383, 1.00777, 222.734, -1.50149E-006, 4.90902E-006, 0.277027, 0.010059, -0.129968, -0.244775, -0.146891, 0.234729, 0.00133374, -0.00492167
61, 0.00000, 192.017, -112.038, -193.225, -110.185, 1.14566, 222.608, -1.94574E-006, 3.10086E-006, 0.18978, 0.0616318, -0.0416422, -0.195033, -0.147991, 0.133443, 0.00179874, -0.00314288
62, 0.00000, 191.626, -112.067, -193.161, -109.914, 1.29465, 222.387, -2.87532E-006, -6.43542E-007, 0.0130114, 0.168509, 0.139204, -0.0955078, -0.152181, -0.0728192, 0.00284105, 0.000461814
63, 0.00000, 191.311, -112.131, -193.081, -109.615, 1.50395, 222.177, -3.07326E-006, -9.70164E-007, -0.000180464, 0.183863, 0.159058, -0.091773, -0.158851, -0.0918746, 0.00304696, 0.00075471
64, 0.00000, 190.15, -112.213, -192.816, -108.743, 2.00763, 221.463, -5.21336E-006, -9.23627E-006, -0.369495, 0.421193, 0.548146, 0.108805, -0.179217, -0.529042, 0.00577923, 0.00827997
65, 0.00000, 189.374, -112.077, -192.404, -108.17, 2.26024, 220.838, -6.10719E-006, -1.09142E-005, -0.430426, 0.4919, 0.639341, 0.126012, -0.209683, -0.616602, 0.00687578, 0.00960367
66, 0.00000, 188.745, -111.963, -192.067, -107.707, 2.46216, 220.328, -6.84093E-006, -1.23137E-005, -0.48009, 0.549776, 0.713826, 0.13989, -0.234694, -0.688027, 0.00779943, 0.0106752
