hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.026049, 3.79429E-009, 1.38144E-008, 1.73972E-008
9, 0.00000, -0.267523, -6.93031E-007, 1.27623E-007, -4.89068E-007
10, 0.00000, -0.375592, 5.83416E-007, 1.75589E-007, -1.04357E-006
11, 0.00000, -0.796007, -7.41663E-006, 2.93159E-007, -4.58753E-006
12, 0.00000, -0.815915, 8.89661E-007, 2.92442E-007, -4.79401E-006
13, 0.00000, -0.656614, 5.3551E-006, 2.63033E-007, -3.21482E-006
14, 0.00000, -0.288707, 2.41087E-006, 1.45598E-007, -5.75562E-007
15, 0.00000, -0.103089, 6.62389E-008, 5.98949E-008, -8.14658E-009
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0256996, 4.16889E-009, 1.36318E-008, 1.72677E-008
33, 0.00000, -0.182947, -5.90002E-007, 9.14043E-008, -1.84131E-007
34, 0.00000, -0.317044, 1.20891E-007, 1.52921E-007, -7.1832E-007
35, 0.00000, -0.501719, 8.13787E-007, 2.21268E-007, -1.90338E-006
36, 0.00000, -0.527294, -3.41662E-006, 2.26566E-007, -2.10295E-006
37, 0.00000, -0.419873, 1.83809E-006, 1.92556E-007, -1.32154E-006
38, 0.00000, -0.233947, 1.36983E-006, 1.21316E-007, -3.44719E-007
39, 0.00000, -0.0509158, 1.16769E-008, 3.03324E-008, 2.60544E-008
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.0760977, -2.50073E-007, 4.03063E-008, 9.53545E-009
58, 0.00000, -0.127496, -1.40828E-007, 6.79037E-008, -5.19055E-008
59, 0.00000, -0.17963, -9.5389E-008, 9.39064E-008, -1.69689E-007
