hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.067769, 2.69563E-008, -1.36678E-008, 7.76881E-009
9, 0.00000, -0.695987, -1.27946E-006, 1.21598E-008, 5.15425E-008
10, 0.00000, -0.977138, -4.99408E-007, 9.95979E-008, 5.82629E-008
11, 0.00000, -2.07089, -2.36284E-005, 8.32163E-007, -3.70813E-009
12, 0.00000, -2.12269, -8.13718E-006, 8.81886E-007, -1.13103E-008
13, 0.00000, -1.70824, 3.84493E-006, 5.3089E-007, 2.95381E-008
14, 0.00000, -0.751104, 1.91205E-006, 1.84187E-008, 5.77408E-008
15, 0.00000, -0.268196, 2.1678E-008, -4.18161E-008, 3.10012E-008
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0668599, 2.73474E-008, -1.35079E-008, 7.66907E-009
33, 0.00000, -0.475954, -9.66941E-007, -2.73613E-008, 4.22244E-008
34, 0.00000, -0.824821, -6.36728E-007, 4.41877E-008, 5.71075E-008
35, 0.00000, -1.30527, -1.44611E-006, 2.59775E-007, 5.30413E-008
36, 0.00000, -1.3718, -1.08003E-005, 3.01123E-007, 4.91477E-008
37, 0.00000, -1.09234, 4.75924E-007, 1.49296E-007, 5.78423E-008
38, 0.00000, -0.608638, 1.14099E-006, -1.42513E-008, 5.25217E-008
39, 0.00000, -0.132462, 1.96198E-008, -2.75262E-008, 1.66362E-008
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.197975, -3.4629E-007, -3.13171E-008, 2.14203E-008
58, 0.00000, -0.331693, -2.79541E-007, -3.84087E-008, 3.39491E-008
59, 0.00000, -0.467325, -3.68007E-007, -3.21649E-008, 4.38463E-008
