hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0179543, 1.35705E-008, 5.98405E-011, -8.98767E-010
9, 0.00000, -0.184405, -5.0071E-007, -3.29565E-009, -5.32495E-010
10, 0.00000, -0.258886, -1.63589E-007, -6.74917E-009, 3.81515E-009
11, 0.00000, -0.548649, -7.79868E-006, -2.83967E-008, 4.15789E-008
12, 0.00000, -0.562369, -1.47741E-006, -2.96413E-008, 4.41516E-008
13, 0.00000, -0.45257, 1.18124E-006, -2.00421E-008, 2.60906E-008
14, 0.00000, -0.199, 7.65868E-007, -3.86328E-009, -3.48545E-010
15, 0.00000, -0.0710559, 3.9126E-008, -2.24208E-010, -2.9063E-009
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0177134, 1.37118E-008, 5.9641E-011, -8.88071E-010
33, 0.00000, -0.126103, -3.91282E-007, -1.37133E-009, -2.3846E-009
34, 0.00000, -0.218529, -2.27992E-007, -4.73723E-009, 9.96628E-010
35, 0.00000, -0.345827, -4.13621E-007, -1.20378E-008, 1.20562E-008
36, 0.00000, -0.363456, -2.74841E-006, -1.32503E-008, 1.42207E-008
37, 0.00000, -0.289409, 1.59225E-007, -8.46416E-009, 6.35944E-009
38, 0.00000, -0.161258, 4.83727E-007, -2.41349E-009, -1.92972E-009
39, 0.00000, -0.0350939, 2.62789E-008, 6.52357E-011, -1.83392E-009
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.0524512, -1.37964E-007, -6.70678E-011, -2.13556E-009
58, 0.00000, -0.0878797, -1.03998E-007, -5.12958E-010, -2.78573E-009
59, 0.00000, -0.123816, -1.34138E-007, -1.29011E-009, -2.67457E-009
