hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0145293, 3.01461E-008, 1.03558E-008, -1.97466E-008
9, 0.00000, -0.149212, -3.86162E-007, -1.37413E-007, -2.73279E-008
10, 0.00000, -0.20949, -1.83504E-007, -3.25104E-007, 5.41938E-008
11, 0.00000, -0.443986, -6.91578E-006, -1.61224E-006, 8.14783E-007
12, 0.00000, -0.455089, -1.79038E-006, -1.69086E-006, 8.68456E-007
13, 0.00000, -0.366236, 4.42666E-007, -1.10393E-006, 4.9814E-007
14, 0.00000, -0.161026, 6.58714E-007, -1.63524E-007, -2.5965E-008
15, 0.00000, -0.0574993, 9.54288E-008, 1.5391E-008, -6.57784E-008
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0143344, 3.00326E-008, 1.02544E-008, -1.9509E-008
33, 0.00000, -0.102041, -2.64506E-007, -3.82467E-008, -5.97383E-008
34, 0.00000, -0.176835, -1.87021E-007, -2.13164E-007, 1.99195E-010
35, 0.00000, -0.279838, -5.28616E-007, -6.27989E-007, 2.15727E-007
36, 0.00000, -0.294102, -2.38991E-006, -7.00223E-007, 2.59268E-007
37, 0.00000, -0.234188, 2.89693E-008, -4.21974E-007, 1.03542E-007
38, 0.00000, -0.130485, 4.5288E-007, -8.71544E-008, -5.45233E-008
39, 0.00000, -0.0283991, 6.04765E-008, 1.85534E-008, -4.04741E-008
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.0424447, -6.69421E-008, 1.56282E-008, -4.7934E-008
58, 0.00000, -0.0711125, -2.32128E-008, 2.09559E-009, -6.45736E-008
59, 0.00000, -0.10019, -4.69666E-008, -3.22867E-008, -6.58159E-008
