Minute,Stor_O4L23,Stor_O4L28,Stor_O4L32,Stor_O4L33,Stor_O4L47,Stor_O3L53,Stor_O3L55,Stor_O3L60,Stor_O3L66,Stor_O3L67,Stor_O3L68,Stor_O3L73,Stor_O2L84,Stor_O2L88,Stor_O2L89,Stor_O2L100,Stor_O2L110,Stor_O1L130
21,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
22,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
23,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
24,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
25,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
26,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
27,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
28,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
29,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
30,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
31,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
32,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
33,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
34,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
35,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
36,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
37,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
38,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
39,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
40,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
41,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
42,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
43,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
44,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
45,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
46,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
47,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
48,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
49,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
50,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
51,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
52,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
53,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
54,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
55,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
56,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
57,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
58,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
59,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
60,-0.02,-0.02,0.064703832,0.072869251,-0.02,0.203754263,0.182480995,0.205586924,0.085189965,0.151617962,-0.006354001,-0.02,0.146472742,0.087973582,-0.02,0.079031812,0.052958043,0.061753839
61,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
62,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
63,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
64,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
65,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
66,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
67,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
68,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
69,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
70,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
71,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
72,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
73,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
74,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
75,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
76,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
77,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
78,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
79,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
80,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
81,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
82,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
83,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
84,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
85,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
86,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
87,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
88,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
89,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
90,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
91,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
92,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
93,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
94,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
95,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
96,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
97,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
98,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
99,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
100,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
101,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
102,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
103,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
104,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
105,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
106,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
107,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
108,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
109,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
110,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
111,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
112,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
113,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
114,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
115,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
116,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
117,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
118,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
119,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
120,-0.016023258,-0.008017523,-0.007152665,0.058215502,-0.006747346,0.168857092,0.151788415,0.164281094,0.076602427,0.131283094,-0.010797185,-0.006436093,0.119396858,0.073196543,-0.008039762,0.066130383,0.045130552,0.052592491
121,-0.010616265,-0.004933612,-0.012023862,0.052880374,-0.010018145,0.150753804,0.141072097,0.15415756,0.067247948,0.115731206,-0.003518658,-0.002566183,0.111196575,0.068875337,-0.006673019,0.06133119,0.041283727,0.047289905
122,-0.010616265,-0.004933612,-0.012023862,0.052880374,-0.010018145,0.150753804,0.141072097,0.15415756,0.067247948,0.115731206,-0.003518658,-0.002566183,0.111196575,0.068875337,-0.006673019,0.06133119,0.041283727,0.047289905
