"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
0.0166666666666667, 0, 0.999772360438675, 0, 0.999777505505468, mv, mv, 0, 0.947221788840535, 0, 0.972980957137505, o4zk42, lv
0.0333333333333333, 0, 0.999772360045682, 0, 0.999777505126342, mv, mv, 0, 0.947221949039581, 0, 0.972980953385053, o4zk42, lv
0.05, 0, 0.99977236004567, 0, 0.999777505127368, mv, mv, 0, 0.94722194945678, 0, 0.972980953406437, o4zk42, lv
0.0666666666666667, 0, 0.999772360045666, 0, 0.999777505127378, mv, mv, 0, 0.947221949454407, 0, 0.972980953406764, o4zk42, lv
0.0833333333333333, 0, 0.999772360045666, 0, 0.999777505127378, mv, mv, 0, 0.947221949454346, 0, 0.972980953406768, o4zk42, lv
0.1, 0, 0.999767360011303, 0, 0.999770552643976, mv, mv, 0, 0.944567137318652, 0, 0.97283362359702, o4zk34, lv
0.116666666666667, 0, 0.999767358733826, 0, 0.999770552464537, mv, mv, 0, 0.944565515864681, 0, 0.972833662642143, o4zk34, lv
0.133333333333333, 0, 0.999767358727835, 0, 0.999770552459956, mv, mv, 0, 0.944565504716881, 0, 0.972833662815369, o4zk34, lv
0.15, 0, 0.99976735872782, 0, 0.999770552459889, mv, mv, 0, 0.94456550465733, 0, 0.972833662814964, o4zk34, lv
0.166666666666667, 0, 0.99976735872782, 0, 0.999770552459889, mv, mv, 0, 0.944565504657203, 0, 0.972833662814944, o4zk34, lv
0.183333333333333, 0, 0.99977025955934, 0, 0.999774743740465, mv, mv, 0, 0.946317095508327, 0, 0.972916245280279, o4zk34, lv
0.2, 0, 0.999770260879588, 0, 0.999774742931952, mv, mv, 0, 0.946318785708836, 0, 0.972916183911342, o4zk34, lv
0.216666666666667, 0, 0.999770260888207, 0, 0.999774742921566, mv, mv, 0, 0.946318799706079, 0, 0.972916183509714, o4zk34, lv
0.233333333333333, 0, 0.999770260888253, 0, 0.99977474292147, mv, mv, 0, 0.946318799802572, 0, 0.972916183508114, o4zk34, lv
0.25, 0, 0.999770260888253, 0, 0.99977474292147, mv, mv, 0, 0.946318799803064, 0, 0.972916183508118, o4zk34, lv
0.266666666666667, 0, 0.999769048096667, 0, 0.999771977046173, mv, mv, 0, 0.946332758278926, 0, 0.972772599198902, o4zk42, lv
