"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
0.0166666666666667, 47.5111037315117, 24.1001940496855, 47.5111037315117, 53.2740493206491, 1.35256787598017, 6.10326515694658, 1.35256787598017
0.0333333333333333, 47.5111041957624, 24.1003196258979, 47.5111041957624, 53.2741065431512, 1.35256878144608, 6.10326585039356, 1.35256878144608
0.05, 47.5111041471221, 24.1003196565149, 47.5111041957624, 53.2741065431512, 1.35256877954868, 6.1032658497385, 1.35256878144608
0.0666666666666667, 47.5111041468889, 24.1003196564603, 47.5111041957624, 53.2741065431512, 1.35256877950805, 6.10326584975942, 1.35256878144608
0.0833333333333333, 47.5111041469204, 24.1003196564603, 47.5111041957624, 53.2741065431512, 1.35256877950701, 6.10326584976171, 1.35256878144608
0.1, 48.8892364932515, 24.5627367730602, 48.8892364932515, 54.7127542961942, 1.39429684736643, 6.12643107830644, 1.39429684736643
0.116666666666667, 48.8892844504089, 24.5627591229672, 48.8892844504089, 54.7128071826506, 1.39429957147305, 6.1264321894178, 1.39429957147305
0.133333333333333, 48.8892844759327, 24.5627591556981, 48.8892844759327, 54.7128072201519, 1.39429957624687, 6.1264321898545, 1.39429957624687
0.15, 48.8892844756235, 24.5627591557835, 48.8892844759327, 54.7128072201519, 1.39429957614263, 6.12643218984421, 1.39429957624687
0.166666666666667, 48.8892844755825, 24.5627591557643, 48.8892844759327, 54.7128072201519, 1.39429957622061, 6.12643218984495, 1.39429957624687
0.183333333333333, 48.0465154935825, 24.2795357051246, 48.8892844759327, 54.7128072201519, 1.37128060373971, 6.1126478548992, 1.39429957624687
0.2, 48.0465167764683, 24.279534456486, 48.8892844759327, 54.7128072201519, 1.37128095737763, 6.11264798143174, 1.39429957624687
0.216666666666667, 48.0465169255259, 24.2795345120121, 48.8892844759327, 54.7128072201519, 1.37128096438865, 6.11264798516921, 1.39429957624687
0.233333333333333, 48.0465169266395, 24.2795345123992, 48.8892844759327, 54.7128072201519, 1.37128096437083, 6.11264798511737, 1.39429957624687
0.25, 48.0465169266686, 24.2795345124074, 48.8892844759327, 54.7128072201519, 1.37128096429551, 6.11264798513637, 1.39429957624687
0.266666666666667, 48.6311688761467, 24.4774491888276, 48.8892844759327, 54.7128072201519, 1.37778786970814, 6.12049685467788, 1.39429957624687
0.283333333333333, 48.6313753808393, 24.4774858731283, 48.8892844759327, 54.7128072201519, 1.3777956406335, 6.12050170051876, 1.39429957624687
0.3, 48.6313759068999, 24.4774859732816, 48.8892844759327, 54.7128072201519, 1.37779566232921, 6.12050170784535, 1.39429957624687
0.316666666666667, 48.6313759091747, 24.4774859742812, 48.8892844759327, 54.7128072201519, 1.37779566253865, 6.1205017079335, 1.39429957624687
0.333333333333333, 48.6313759092043, 24.4774859742919, 48.8892844759327, 54.7128072201519, 1.37779566249279, 6.12050170792676, 1.39429957624687
0.35, 48.6623260962205, 24.4879687761735, 48.8892844759327, 54.7128072201519, 1.37791364989262, 6.12086212211859, 1.39429957624687
0.366666666666667, 48.662296193116, 24.4879633973811, 48.8892844759327, 54.7128072201519, 1.37791312614562, 6.12086219571, 1.39429957624687
0.383333333333333, 48.6622959890192, 24.4879633575028, 48.8892844759327, 54.7128072201519, 1.3779131211588, 6.12086219404894, 1.39429957624687
0.4, 48.6622959871792, 24.4879633571189, 48.8892844759327, 54.7128072201519, 1.3779131210084, 6.12086219403018, 1.39429957624687
0.416666666666667, 48.6622959871463, 24.4879633571066, 48.8892844759327, 54.7128072201519, 1.37791312102815, 6.12086219398638, 1.39429957624687
0.433333333333333, 47.3792127810108, 24.0558332077149, 48.8892844759327, 54.7128072201519, 1.3548183837557, 6.1028687621092, 1.39429957624687
0.45, 47.3792203061722, 24.0558337044045, 48.8892844759327, 54.7128072201519, 1.35481973361851, 6.10286960971036, 1.39429957624687
0.466666666666667, 47.3792203370793, 24.0558337361503, 48.8892844759327, 54.7128072201519, 1.35481974183396, 6.10286961550172, 1.39429957624687
0.483333333333333, 47.3792203367796, 24.0558337363086, 48.8892844759327, 54.7128072201519, 1.35481974168036, 6.10286961547883, 1.39429957624687
0.5, 47.3792203367693, 24.0558337362843, 48.8892844759327, 54.7128072201519, 1.35481974170794, 6.10286961546749, 1.39429957624687
0.516666666666667, 49.1195119961127, 24.6386216354366, 49.1195119961127, 54.952598981581, 1.40859231421301, 6.13132543985369, 1.40859231421301
0.533333333333333, 49.1196081077434, 24.638659422586, 49.1196081077434, 54.9527018334902, 1.40859634622562, 6.1313269116401, 1.40859634622562
0.55, 49.1196083519177, 24.6386595059505, 49.1196083519177, 54.9527020891234, 1.40859635393494, 6.13132691312167, 1.40859635393494
0.566666666666667, 49.1196083531046, 24.6386595062496, 49.1196083531046, 54.9527020903185, 1.40859635397991, 6.13132691313628, 1.40859635397991
0.583333333333333, 49.119608353144, 24.6386595062784, 49.119608353144, 54.9527020903665, 1.40859635391596, 6.13132691311967, 1.40859635397991
0.6, 47.8035339657001, 24.1988646527024, 49.119608353144, 54.9527020903665, 1.35908671003992, 6.1078252122294, 1.40859635397991
0.616666666666667, 47.8034545387179, 24.1988335326692, 49.119608353144, 54.9527020903665, 1.35908329099424, 6.10782370588067, 1.40859635397991
0.633333333333333, 47.803454486552, 24.1988335072671, 49.119608353144, 54.9527020903665, 1.35908329001454, 6.10782370593926, 1.40859635397991
0.65, 47.8034544874211, 24.1988335075724, 49.119608353144, 54.9527020903665, 1.35908329006955, 6.10782370594149, 1.40859635397991
