"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
0.0166666666666667, 43.826609741804, 24.0421314155142, 43.826609741804, 49.9879565941762, 1.23160644623275, 6.04643976760045, 1.23160644623275
0.0333333333333333, 43.8266249202842, 24.043502120071, 43.8266249202842, 49.9886291680532, 1.23162666941018, 6.04644937476545, 1.23162666941018
0.05, 43.8266249993292, 24.0435031831935, 43.8266249993292, 49.9886297486944, 1.23162668723263, 6.04644937785951, 1.23162668723263
0.0666666666666667, 43.8266249996059, 24.043503184541, 43.8266249996059, 49.9886297495852, 1.23162668726956, 6.04644937786383, 1.23162668726956
0.0833333333333333, 43.8266249995708, 24.0435031845235, 43.8266249996059, 49.9886297495852, 1.23162668733313, 6.04644937784913, 1.23162668733313
0.1, 45.2006988076599, 24.504404868007, 45.2006988076599, 51.4156496665752, 1.26954071901013, 6.06773126824642, 1.26954071901013
0.116666666666667, 45.2009913159208, 24.5040579592285, 45.2009913159208, 51.4157414845996, 1.26954353528098, 6.06773070284819, 1.26954353528098
0.133333333333333, 45.2009916007518, 24.5040576429736, 45.2009916007518, 51.4157415842796, 1.26954352002476, 6.06773067780868, 1.26954353528098
0.15, 45.200991601243, 24.5040576437642, 45.200991601243, 51.4157415850881, 1.26954351996744, 6.06773067786277, 1.26954353528098
0.166666666666667, 45.2009916012095, 24.5040576437461, 45.200991601243, 51.4157415850881, 1.26954352014873, 6.06773067792339, 1.26954353528098
0.183333333333333, 44.3599823178685, 24.2216320937043, 45.200991601243, 51.4157415850881, 1.24816868676377, 6.0549998201594, 1.26954353528098
0.2, 44.3598670531913, 24.2218884527896, 45.200991601243, 51.4157415850881, 1.24816820667627, 6.05500186334301, 1.26954353528098
0.216666666666667, 44.3598670522665, 24.2218884074027, 45.200991601243, 51.4157415850881, 1.24816820290023, 6.05500187996598, 1.26954353528098
0.233333333333333, 44.359867051861, 24.2218884071604, 45.200991601243, 51.4157415850881, 1.24816820292432, 6.05500187988762, 1.26954353528098
0.25, 44.3598670518251, 24.2218884071686, 45.200991601243, 51.4157415850881, 1.2481682029294, 6.05500187992634, 1.26954353528098
0.266666666666667, 44.9447638852822, 24.4193816085422, 45.200991601243, 51.4157415850881, 1.25472052338704, 6.06240594219302, 1.26954353528098
0.283333333333333, 44.9447655082532, 24.4193904367538, 45.200991601243, 51.4157415850881, 1.25472091824957, 6.06240616075741, 1.26954353528098
0.3, 44.9447654832951, 24.4193904296651, 45.200991601243, 51.4157415850881, 1.25472091945441, 6.06240616308294, 1.26954353528098
0.316666666666667, 44.9447654832407, 24.4193904294135, 45.200991601243, 51.4157415850881, 1.25472091938044, 6.06240616305735, 1.26954353528098
0.333333333333333, 44.9447654832849, 24.4193904294543, 45.200991601243, 51.4157415850881, 1.25472091940978, 6.06240616304883, 1.26954353528098
0.35, 44.9768057250978, 24.4299566629037, 45.200991601243, 51.4157415850881, 1.25595191996883, 6.06285804845677, 1.26954353528098
0.366666666666667, 44.9767981696894, 24.4299597703603, 45.200991601243, 51.4157415850881, 1.25595210737872, 6.06285860827303, 1.26954353528098
0.383333333333333, 44.9767981703522, 24.4299597704452, 45.200991601243, 51.4157415850881, 1.25595210705636, 6.06285860744248, 1.26954353528098
0.4, 44.9767981705953, 24.4299597705234, 45.200991601243, 51.4157415850881, 1.25595210707996, 6.06285860741472, 1.26954353528098
0.416666666666667, 44.9767981705851, 24.4299597705038, 45.200991601243, 51.4157415850881, 1.25595210700992, 6.06285860738055, 1.26954353528098
0.433333333333333, 43.6943853458005, 23.9985497980199, 45.200991601243, 51.4157415850881, 1.23333381446447, 6.04594900031818, 1.26954353528098
0.45, 43.6941977859168, 23.9989141916206, 45.200991601243, 51.4157415850881, 1.2333347464701, 6.04595006741975, 1.26954353528098
0.466666666666667, 43.6941979174713, 23.9989141801256, 45.200991601243, 51.4157415850881, 1.23333473894019, 6.04595006039353, 1.26954353528098
0.483333333333333, 43.6941979172241, 23.9989141811223, 45.200991601243, 51.4157415850881, 1.23333473905696, 6.04595006027724, 1.26954353528098
0.5, 43.6941979172434, 23.9989141811134, 45.200991601243, 51.4157415850881, 1.23333473903181, 6.04595006023262, 1.26954353528098
0.516666666666667, 45.4281294288502, 24.5796556944154, 45.4281294288502, 51.651470622436, 1.28104665889732, 6.0718836586603, 1.28104665889732
0.533333333333333, 45.4285254009795, 24.5792200684155, 45.4285254009795, 51.6516115845289, 1.28105013854536, 6.07188689235611, 1.28105013854536
0.55, 45.4285253575396, 24.5792194988472, 45.4285254009795, 51.6516115845289, 1.28105013090174, 6.07188690518957, 1.28105013854536
0.566666666666667, 45.4285253573829, 24.5792194983425, 45.4285254009795, 51.6516115845289, 1.28105013095712, 6.07188690523283, 1.28105013854536
0.583333333333333, 45.4285253573719, 24.5792194983421, 45.4285254009795, 51.6516115845289, 1.28105013089604, 6.0718869052179, 1.28105013854536
0.6, 44.1186388526318, 24.141328362268, 45.4285254009795, 51.6516115845289, 1.23748873250188, 6.05064512611705, 1.28105013854536
0.616666666666667, 44.1183212161888, 24.1416536942637, 45.4285254009795, 51.6516115845289, 1.23748559026297, 6.05064423356439, 1.28105013854536
0.633333333333333, 44.1183211948854, 24.1416540412084, 45.4285254009795, 51.6516115845289, 1.23748559226338, 6.05064423955924, 1.28105013854536
0.65, 44.118321195175, 24.1416540411884, 45.4285254009795, 51.6516115845289, 1.23748559224651, 6.05064423957695, 1.28105013854536
