"Hour", 20kV_Phs_1_Max, 20kV_Phs_2_Max, 20kV_Phs_3_Max, 20kV_Phs_1_Min, 20kV_Phs_2_Min, 20kV_Phs_3_Min, 20kV_Phs_1_Avg, 20kV_Phs_2_Avg, 20kV_Phs_3_Avg, 0.4kV_Phs_1_Max, 0.4kV_Phs_2_Max, 0.4kV_Phs_3_Max, 0.4kV_Phs_1_Min, 0.4kV_Phs_2_Min, 0.4kV_Phs_3_Min, 0.4kV_Phs_1_Avg, 0.4kV_Phs_2_Avg, 0.4kV_Phs_3_Avg
0.0166666666666667, 0.999784138055685, 0.99978745439558, 0.999789244966934, 0.999784138055685, 0.99978745439558, 0.999789244966934, 0.999784138055685, 0.99978745439558, 0.999789244966934, 0.972752566262053, 0.972697050236346, 0.973089824179305, 0.951612655265718, 0.952479226884682, 0.953312943898764, 0.962369280857914, 0.962945129563121, 0.964215687534253
0.0333333333333333, 0.999784134518737, 0.999787450917329, 0.999789238928549, 0.999784134518737, 0.999787450917329, 0.999789238928549, 0.999784134518737, 0.999787450917329, 0.999789238928549, 0.972752314710862, 0.972696918527698, 0.973089756112189, 0.951611442016255, 0.952478759336633, 0.953313505145862, 0.962368646532864, 0.96294491262155, 0.964215843105198
0.05, 0.999784134522441, 0.999787450907973, 0.999789238923442, 0.999784134522441, 0.999787450907973, 0.999789238923442, 0.999784134522441, 0.999787450907973, 0.999789238923442, 0.972752314287226, 0.97269691894964, 0.973089755757845, 0.951611436936862, 0.952478764274668, 0.953313504276006, 0.962368644513415, 0.962944914859758, 0.96421584226918
0.0666666666666667, 0.999784134522427, 0.999787450907934, 0.999789238923481, 0.999784134522427, 0.999787450907934, 0.999789238923481, 0.999784134522427, 0.999787450907934, 0.999789238923481, 0.972752314289439, 0.972696918950034, 0.973089755754776, 0.951611436947904, 0.95247876429097, 0.953313504246829, 0.962368644521263, 0.962944914864388, 0.96421584225545
0.0833333333333333, 0.999784134522427, 0.999787450907934, 0.999789238923481, 0.999784134522427, 0.999787450907934, 0.999789238923481, 0.999784134522427, 0.999787450907934, 0.999789238923481, 0.972752314289453, 0.972696918950017, 0.973089755754778, 0.951611436948064, 0.952478764290852, 0.953313504246784, 0.962368644521334, 0.962944914864319, 0.964215842255447
0.1, 0.999779168275594, 0.999782078882808, 0.999782291916488, 0.999779168275594, 0.999782078882808, 0.999782291916488, 0.999779168275594, 0.999782078882808, 0.999782291916488, 0.972660132350691, 0.972661721322986, 0.972942041286623, 0.948901637707734, 0.952081268268342, 0.95445793693769, 0.961847271706358, 0.962498786464799, 0.964022477268686
0.116666666666667, 0.99977917006107, 0.999782077523878, 0.999782292001999, 0.99977917006107, 0.999782077523878, 0.999782292001999, 0.99977917006107, 0.999782077523878, 0.999782292001999, 0.972660006779639, 0.972661892541425, 0.972942083216645, 0.948900673490449, 0.952085453852165, 0.954454394454898, 0.961846379703902, 0.962499660227627, 0.96402247398142
0.133333333333333, 0.999779170051857, 0.999782077509961, 0.999782292025425, 0.999779170051857, 0.999782077509961, 0.999782292025425, 0.999779170051857, 0.999782077509961, 0.999782292025425, 0.972660007668632, 0.972661892859421, 0.97294208208774, 0.948900700225201, 0.952085444505096, 0.954454375958925, 0.961846383087028, 0.962499662461971, 0.964022468127282
0.15, 0.999779170051714, 0.999782077510034, 0.999782292025482, 0.999779170051714, 0.999782077510034, 0.999782292025482, 0.999779170051714, 0.999782077510034, 0.999782292025482, 0.972660007675417, 0.972661892852123, 0.97294208208795, 0.948900700295679, 0.952085444355639, 0.954454376038019, 0.961846383122229, 0.962499662429606, 0.964022468122792
0.166666666666667, 0.999779170051715, 0.999782077510034, 0.999782292025482, 0.999779170051715, 0.999782077510034, 0.999782292025482, 0.999779170051715, 0.999782077510034, 0.999782292025482, 0.9726600076754, 0.972661892852093, 0.972942082087998, 0.948900700295067, 0.952085444355542, 0.954454376038768, 0.961846383122193, 0.962499662429442, 0.964022468123005
