hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 60.00000, 0.356257, 0.117088, -3.90329E-007, -3.8204E-008
0, 120.00000, 0.35625, 0.117094, -3.90632E-007, -3.84575E-008
0, 180.00000, 0.35625, 0.117094, -3.90631E-007, -3.84597E-008
0, 240.00000, 0.35625, 0.117094, -3.90631E-007, -3.84597E-008
0, 300.00000, 0.35625, 0.117094, -3.90631E-007, -3.84597E-008
0, 360.00000, 0.356245, 0.117121, -5.80969E-007, 6.30905E-008
0, 420.00000, 0.35625, 0.117094, -5.81534E-007, 6.20315E-008
0, 480.00000, 0.356251, 0.117094, -5.81529E-007, 6.20262E-008
0, 540.00000, 0.356251, 0.117094, -5.81529E-007, 6.20262E-008
0, 600.00000, 0.356251, 0.117094, -5.81529E-007, 6.20262E-008
0, 660.00000, 0.39188, 0.128777, -4.76768E-007, 6.63526E-007
0, 720.00000, 0.391876, 0.128802, -4.76364E-007, 6.64527E-007
0, 780.00000, 0.391875, 0.128802, -4.76369E-007, 6.64532E-007
0, 840.00000, 0.391875, 0.128802, -4.76369E-007, 6.64532E-007
0, 900.00000, 0.391875, 0.128802, -4.76369E-007, 6.64532E-007
0, 960.00000, 0.356251, 0.11709, -6.0843E-007, 4.92367E-007
0, 1020.00000, 0.356251, 0.117093, -6.08325E-007, 4.92516E-007
0, 1080.00000, 0.356251, 0.117093, -6.08326E-007, 4.92517E-007
0, 1140.00000, 0.356251, 0.117093, -6.08326E-007, 4.92517E-007
0, 1200.00000, 0.356251, 0.117093, -6.08326E-007, 4.92517E-007
0, 1260.00000, 0.356252, 0.117097, -7.8748E-007, 3.75688E-007
0, 1320.00000, 0.356251, 0.117093, -7.87669E-007, 3.75528E-007
0, 1380.00000, 0.356251, 0.117093, -7.87669E-007, 3.75527E-007
0, 1440.00000, 0.356251, 0.117093, -7.87669E-007, 3.75527E-007
0, 1500.00000, 0.356251, 0.117093, -7.87669E-007, 3.75527E-007
0, 1560.00000, 0.249385, 0.0819351, 9.6472E-009, -3.04152E-007
0, 1620.00000, 0.249375, 0.0819659, 9.74219E-009, -3.02829E-007
0, 1680.00000, 0.249375, 0.0819659, 9.73404E-009, -3.02828E-007
0, 1740.00000, 0.249375, 0.0819659, 9.73403E-009, -3.02828E-007
0, 1800.00000, 0.249375, 0.0819659, 9.73403E-009, -3.02828E-007
0, 1860.00000, 0.285011, 0.0936769, -2.05173E-008, 1.64071E-007
0, 1920.00000, 0.285, 0.0936749, -2.11342E-008, 1.64424E-007
0, 1980.00000, 0.285, 0.0936748, -2.11365E-008, 1.6442E-007
0, 2040.00000, 0.285, 0.0936748, -2.11365E-008, 1.6442E-007
0, 2100.00000, 0.285, 0.0936748, -2.11365E-008, 1.6442E-007
0, 2160.00000, 0.284994, 0.0936803, -8.99795E-009, -8.22092E-009
0, 2220.00000, 0.285, 0.0936749, -8.84337E-009, -8.73787E-009
0, 2280.00000, 0.285, 0.093675, -8.84054E-009, -8.73709E-009
0, 2340.00000, 0.285, 0.093675, -8.84054E-009, -8.73708E-009
0, 2400.00000, 0.285, 0.093675, -8.84054E-009, -8.73708E-009
0, 2460.00000, 0.320626, 0.105381, -1.87204E-007, 7.6019E-008
0, 2520.00000, 0.320625, 0.105384, -1.87171E-007, 7.61663E-008
0, 2580.00000, 0.320625, 0.105384, -1.87171E-007, 7.61666E-008
0, 2640.00000, 0.320625, 0.105384, -1.87171E-007, 7.61666E-008
0, 2700.00000, 0.320625, 0.105384, -1.87171E-007, 7.61666E-008
0, 2760.00000, 0.320608, 0.105383, -1.88063E-007, 7.65779E-008
0, 2820.00000, 0.320625, 0.105384, -1.87063E-007, 7.61338E-008
0, 2880.00000, 0.320625, 0.105384, -1.87059E-007, 7.61402E-008
0, 2940.00000, 0.320625, 0.105384, -1.87059E-007, 7.61403E-008
0, 3000.00000, 0.320625, 0.105384, -1.87059E-007, 7.61403E-008
0, 3060.00000, 0.284998, 0.0936775, 1.42758E-007, -8.69976E-008
0, 3120.00000, 0.285, 0.093675, 1.42819E-007, -8.71518E-008
0, 3180.00000, 0.285, 0.0936751, 1.42819E-007, -8.71515E-008
0, 3240.00000, 0.285, 0.0936751, 1.42819E-007, -8.71515E-008
0, 3300.00000, 0.285, 0.0936751, 1.42819E-007, -8.71515E-008
0, 3360.00000, 0.356235, 0.117137, -5.67743E-007, -1.48985E-007
0, 3420.00000, 0.35625, 0.117094, -5.68384E-007, -1.51172E-007
0, 3480.00000, 0.356251, 0.117094, -5.68373E-007, -1.51179E-007
0, 3540.00000, 0.356251, 0.117094, -5.68373E-007, -1.51179E-007
1, 0.00000, 0.356251, 0.117094, -5.68373E-007, -1.51179E-007
1, 60.00000, 0.249394, 0.0819599, -2.34608E-008, 2.82733E-007
1, 120.00000, 0.249375, 0.0819658, -2.48011E-008, 2.83052E-007
1, 180.00000, 0.249375, 0.0819653, -2.48109E-008, 2.83027E-007
1, 240.00000, 0.249375, 0.0819653, -2.48105E-008, 2.83026E-007
1, 300.00000, 0.249375, 0.0819653, -2.48105E-008, 2.83026E-007
1, 360.00000, 0.213762, 0.0702569, -1.06943E-007, -2.11037E-007
1, 420.00000, 0.21375, 0.0702567, -1.07654E-007, -2.1078E-007
1, 480.00000, 0.21375, 0.0702564, -1.07661E-007, -2.10793E-007
1, 540.00000, 0.21375, 0.0702564, -1.07661E-007, -2.10793E-007
1, 600.00000, 0.21375, 0.0702564, -1.07661E-007, -2.10793E-007
1, 660.00000, 0.178117, 0.0585529, 8.97582E-008, -5.55702E-008
1, 720.00000, 0.178125, 0.0585468, 9.00325E-008, -5.60594E-008
1, 780.00000, 0.178125, 0.0585469, 9.0043E-008, -5.60555E-008
1, 840.00000, 0.178125, 0.0585469, 9.00429E-008, -5.60553E-008
1, 900.00000, 0.178125, 0.0585469, 9.00429E-008, -5.60553E-008
1, 960.00000, 0.249379, 0.0819587, -5.17328E-007, -1.93971E-007
1, 1020.00000, 0.249376, 0.0819658, -5.17315E-007, -1.93549E-007
1, 1080.00000, 0.249376, 0.0819658, -5.17323E-007, -1.93548E-007
1, 1140.00000, 0.249376, 0.0819658, -5.17323E-007, -1.93548E-007
1, 1200.00000, 0.249376, 0.0819658, -5.17323E-007, -1.93548E-007
1, 1260.00000, 0.213754, 0.0702586, -1.13142E-007, -8.01692E-008
1, 1320.00000, 0.21375, 0.0702564, -1.13413E-007, -8.01795E-008
1, 1380.00000, 0.21375, 0.0702563, -1.13414E-007, -8.01847E-008
1, 1440.00000, 0.21375, 0.0702563, -1.13414E-007, -8.01847E-008
1, 1500.00000, 0.21375, 0.0702563, -1.13414E-007, -8.01847E-008
1, 1560.00000, 0.213746, 0.0702583, 2.14479E-007, 5.96664E-010
1, 1620.00000, 0.21375, 0.0702562, 2.14657E-007, 3.86589E-010
1, 1680.00000, 0.21375, 0.0702562, 2.14661E-007, 3.89164E-010
1, 1740.00000, 0.21375, 0.0702562, 2.14661E-007, 3.89253E-010
1, 1800.00000, 0.21375, 0.0702562, 2.14661E-007, 3.89253E-010
1, 1860.00000, 0.249378, 0.0819855, -1.74734E-008, 1.34709E-007
1, 1920.00000, 0.249375, 0.0819657, -1.83361E-008, 1.338E-007
1, 1980.00000, 0.249375, 0.0819655, -1.83201E-008, 1.33779E-007
1, 2040.00000, 0.249375, 0.0819655, -1.83196E-008, 1.3378E-007
1, 2100.00000, 0.249375, 0.0819655, -1.83196E-008, 1.3378E-007
1, 2160.00000, 0.213743, 0.0702768, 7.91463E-009, -2.66252E-007
1, 2220.00000, 0.21375, 0.0702565, 7.72977E-009, -2.67448E-007
1, 2280.00000, 0.21375, 0.0702565, 7.75236E-009, -2.67456E-007
1, 2340.00000, 0.21375, 0.0702565, 7.75258E-009, -2.67455E-007
1, 2400.00000, 0.21375, 0.0702565, 7.75258E-009, -2.67455E-007
1, 2460.00000, 0.32062, 0.105412, -5.32066E-007, 2.35101E-007
1, 2520.00000, 0.320625, 0.105384, -5.32616E-007, 2.33355E-007
1, 2580.00000, 0.320626, 0.105384, -5.32589E-007, 2.33341E-007
1, 2640.00000, 0.320626, 0.105384, -5.32589E-007, 2.33342E-007
1, 2700.00000, 0.320626, 0.105384, -5.32589E-007, 2.33342E-007
1, 2760.00000, 0.249371, 0.0819716, -1.51003E-009, -1.65495E-007
1, 2820.00000, 0.249375, 0.0819657, -1.44092E-009, -1.65892E-007
1, 2880.00000, 0.249375, 0.0819658, -1.43323E-009, -1.65891E-007
1, 2940.00000, 0.249375, 0.0819658, -1.43321E-009, -1.65891E-007
1, 3000.00000, 0.249375, 0.0819658, -1.43321E-009, -1.65891E-007
1, 3060.00000, 0.178144, 0.0585416, 1.86084E-007, -1.05202E-007
1, 3120.00000, 0.178125, 0.0585473, 1.85198E-007, -1.04284E-007
1, 3180.00000, 0.178125, 0.058547, 1.85178E-007, -1.04298E-007
1, 3240.00000, 0.178125, 0.058547, 1.85178E-007, -1.04299E-007
1, 3300.00000, 0.178125, 0.058547, 1.85178E-007, -1.04299E-007
1, 3360.00000, 0.285005, 0.0936666, -3.19061E-007, 1.33978E-007
1, 3420.00000, 0.285, 0.0936749, -3.19061E-007, 1.34493E-007
1, 3480.00000, 0.285, 0.0936748, -3.1907E-007, 1.34494E-007
1, 3540.00000, 0.285, 0.0936748, -3.1907E-007, 1.34494E-007
2, 0.00000, 0.285, 0.0936748, -3.1907E-007, 1.34494E-007
2, 60.00000, 0.178125, 0.058548, 9.52703E-008, -1.64957E-007
2, 120.00000, 0.178125, 0.058547, 9.53129E-008, -1.64914E-007
2, 180.00000, 0.178125, 0.058547, 9.53128E-008, -1.64913E-007
2, 240.00000, 0.178125, 0.058547, 9.53128E-008, -1.64913E-007
2, 300.00000, 0.178125, 0.058547, 9.53128E-008, -1.64913E-007
2, 360.00000, 0.21375, 0.0702551, -6.21736E-010, -1.40007E-007
2, 420.00000, 0.21375, 0.0702564, -6.72667E-010, -1.40079E-007
2, 480.00000, 0.21375, 0.0702564, -6.72476E-010, -1.40079E-007
2, 540.00000, 0.21375, 0.0702564, -6.72476E-010, -1.40079E-007
2, 600.00000, 0.21375, 0.0702564, -6.72476E-010, -1.40079E-007
2, 660.00000, 0.213752, 0.0702538, -1.21802E-007, 4.55069E-008
2, 720.00000, 0.21375, 0.0702562, -1.21839E-007, 4.5383E-008
2, 780.00000, 0.21375, 0.0702562, -1.21839E-007, 4.53824E-008
2, 840.00000, 0.21375, 0.0702562, -1.21839E-007, 4.53824E-008
2, 900.00000, 0.21375, 0.0702562, -1.21839E-007, 4.53824E-008
2, 960.00000, 0.21375, 0.0702562, -1.15218E-007, -8.23299E-008
2, 1020.00000, 0.21375, 0.0702563, -1.15229E-007, -8.23272E-008
2, 1080.00000, 0.21375, 0.0702563, -1.15229E-007, -8.23272E-008
2, 1140.00000, 0.21375, 0.0702563, -1.15229E-007, -8.23272E-008
2, 1200.00000, 0.21375, 0.0702563, -1.15229E-007, -8.23272E-008
2, 1260.00000, 0.178127, 0.0585491, -4.99542E-009, -8.66185E-009
2, 1320.00000, 0.178125, 0.0585467, -4.93211E-009, -8.62883E-009
2, 1380.00000, 0.178125, 0.0585469, -4.93289E-009, -8.62956E-009
2, 1440.00000, 0.178125, 0.0585469, -4.93289E-009, -8.62957E-009
2, 1500.00000, 0.178125, 0.0585469, -4.93289E-009, -8.62957E-009
2, 1560.00000, 0.178125, 0.0585475, 7.12233E-009, -2.21053E-007
2, 1620.00000, 0.178125, 0.0585471, 7.10248E-009, -2.21012E-007
2, 1680.00000, 0.178125, 0.0585471, 7.10237E-009, -2.21012E-007
2, 1740.00000, 0.178125, 0.0585471, 7.10237E-009, -2.21012E-007
2, 1800.00000, 0.178125, 0.0585471, 7.10237E-009, -2.21012E-007
2, 1860.00000, 0.213753, 0.0702546, -1.48471E-008, 1.1491E-007
2, 1920.00000, 0.21375, 0.0702561, -1.46557E-008, 1.14621E-007
2, 1980.00000, 0.21375, 0.0702561, -1.46551E-008, 1.14621E-007
2, 2040.00000, 0.21375, 0.0702561, -1.46551E-008, 1.14621E-007
2, 2100.00000, 0.21375, 0.0702561, -1.46551E-008, 1.14621E-007
2, 2160.00000, 0.213744, 0.0702673, -7.8677E-009, -1.31251E-008
2, 2220.00000, 0.21375, 0.0702562, -7.77413E-009, -1.22315E-008
2, 2280.00000, 0.21375, 0.0702562, -7.77635E-009, -1.22305E-008
2, 2340.00000, 0.21375, 0.0702562, -7.77635E-009, -1.22305E-008
2, 2400.00000, 0.21375, 0.0702562, -7.77635E-009, -1.22305E-008
2, 2460.00000, 0.213755, 0.0702484, -7.29665E-009, -1.376E-008
2, 2520.00000, 0.21375, 0.0702562, -7.3646E-009, -1.44388E-008
2, 2580.00000, 0.21375, 0.0702562, -7.36301E-009, -1.44402E-008
2, 2640.00000, 0.21375, 0.0702562, -7.363E-009, -1.44402E-008
2, 2700.00000, 0.21375, 0.0702562, -7.363E-009, -1.44402E-008
2, 2760.00000, 0.213744, 0.070255, -8.24858E-009, -1.45086E-008
2, 2820.00000, 0.21375, 0.0702562, -8.78429E-009, -1.44977E-008
2, 2880.00000, 0.21375, 0.0702562, -8.78597E-009, -1.44992E-008
2, 2940.00000, 0.21375, 0.0702562, -8.78597E-009, -1.44992E-008
2, 3000.00000, 0.21375, 0.0702562, -8.78597E-009, -1.44992E-008
2, 3060.00000, 0.21375, 0.0702558, 6.4442E-010, -1.41447E-007
2, 3120.00000, 0.21375, 0.0702564, 5.89963E-010, -1.41453E-007
2, 3180.00000, 0.21375, 0.0702564, 5.90028E-010, -1.41453E-007
