hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.348729, 0.114622, 8.69052E-009, 7.5021E-008
2, 0.00000, 0.295532, 0.0971364, 6.29671E-009, 5.28736E-008
3, 0.00000, 0.270591, 0.0889389, 5.30863E-009, 4.3925E-008
4, 0.00000, 0.261991, 0.0861123, 4.98141E-009, 4.10649E-008
5, 0.00000, 0.272798, 0.0896642, 5.40438E-009, 4.46487E-008
6, 0.00000, 0.314749, 0.103453, 7.12924E-009, 6.03608E-008
7, 0.00000, 0.398962, 0.131133, 1.12471E-008, 1.00022E-007
8, 0.00000, 0.445129, 0.146307, 1.6216E-008, 1.13896E-007
9, 0.00000, 0.455905, 0.149842, 3.65393E-008, 9.57567E-009
10, 0.00000, 0.469078, 0.154176, 4.55965E-008, -3.15352E-008
11, 0.00000, 0.472385, 0.155277, 6.80834E-008, -1.7924E-007
12, 0.00000, 0.468668, 0.154041, 6.816E-008, -1.84558E-007
13, 0.00000, 0.470718, 0.154717, 6.15288E-008, -1.34275E-007
14, 0.00000, 0.479947, 0.157762, 4.11608E-008, 7.43083E-009
15, 0.00000, 0.499985, 0.164337, 2.77805E-008, 1.0594E-007
16, 0.00000, 0.549377, 0.180571, 2.03709E-008, 2.01186E-007
17, 0.00000, 0.638759, 0.20995, 2.66007E-008, 2.82215E-007
18, 0.00000, 0.700708, 0.230314, 7.1118E-008, 3.05461E-007
19, 0.00000, 0.723266, 0.237717, 6.34773E-008, 2.96728E-007
20, 0.00000, 0.736192, 0.24197, 5.99057E-008, 2.95516E-007
21, 0.00000, 0.721052, 0.237004, 6.41641E-008, 2.97366E-007
22, 0.00000, 0.671254, 0.220625, 4.04747E-008, 3.03697E-007
23, 0.00000, 0.572429, 0.188146, 2.18665E-008, 2.20671E-007
24, 0.00000, 0.450675, 0.148129, 1.40688E-008, 1.30344E-007
25, 0.00000, 0.348756, 0.11463, 8.65681E-009, 7.5097E-008
26, 0.00000, 0.295532, 0.0971364, 6.29666E-009, 5.28736E-008
27, 0.00000, 0.270591, 0.0889389, 5.30863E-009, 4.3925E-008
28, 0.00000, 0.261991, 0.0861123, 4.98141E-009, 4.10649E-008
29, 0.00000, 0.272798, 0.0896642, 5.40438E-009, 4.46487E-008
30, 0.00000, 0.314749, 0.103453, 7.12924E-009, 6.03608E-008
31, 0.00000, 0.398962, 0.131133, 1.12471E-008, 1.00022E-007
32, 0.00000, 0.445129, 0.146307, 1.61843E-008, 1.14066E-007
