hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.355927, 0.116991, -1.06547E-006, -4.53134E-006
2, 0.00000, 0.30162, 0.0991415, -7.55635E-007, -3.21679E-006
3, 0.00000, 0.276169, 0.0907751, -6.29739E-007, -2.68187E-006
4, 0.00000, 0.267384, 0.0878889, -5.89295E-007, -2.50973E-006
5, 0.00000, 0.278436, 0.0915176, -6.40131E-007, -2.72633E-006
6, 0.00000, 0.321245, 0.105591, -8.6084E-007, -3.66352E-006
7, 0.00000, 0.407206, 0.133846, -1.41178E-006, -5.99789E-006
8, 0.00000, 0.454313, 0.149331, -1.84732E-006, -6.70199E-006
9, 0.00000, 0.465282, 0.152932, -2.61489E-006, 3.59664E-007
10, 0.00000, 0.478746, 0.157353, -3.06477E-006, 3.25656E-006
11, 0.00000, 0.482131, 0.158473, -4.34211E-006, 1.3859E-005
12, 0.00000, 0.478328, 0.157204, -4.3511E-006, 1.42402E-005
13, 0.00000, 0.480429, 0.157894, -3.91343E-006, 1.05601E-005
14, 0.00000, 0.489885, 0.161013, -2.9221E-006, 6.12859E-007
15, 0.00000, 0.510302, 0.167733, -2.57585E-006, -5.89521E-006
16, 0.00000, 0.560714, 0.184308, -2.78571E-006, -1.17795E-005
17, 0.00000, 0.65194, 0.214297, -3.86283E-006, -1.6273E-005
18, 0.00000, 0.726025, 0.238651, -4.89111E-006, -2.05439E-005
19, 0.00000, 0.755177, 0.248233, -5.33274E-006, -2.23827E-005
20, 0.00000, 0.772041, 0.253778, -5.59762E-006, -2.34916E-005
21, 0.00000, 0.752301, 0.247291, -5.28755E-006, -2.22016E-005
22, 0.00000, 0.688345, 0.22627, -4.35187E-006, -1.83057E-005
23, 0.00000, 0.58419, 0.192032, -3.04533E-006, -1.2864E-005
24, 0.00000, 0.459936, 0.151185, -1.82658E-006, -7.74842E-006
25, 0.00000, 0.355933, 0.116996, -1.066E-006, -4.53356E-006
26, 0.00000, 0.30162, 0.0991415, -7.55634E-007, -3.21679E-006
27, 0.00000, 0.276169, 0.0907751, -6.29739E-007, -2.68187E-006
28, 0.00000, 0.267384, 0.0878889, -5.89295E-007, -2.50973E-006
29, 0.00000, 0.278436, 0.0915176, -6.40131E-007, -2.72633E-006
30, 0.00000, 0.321245, 0.105591, -8.6084E-007, -3.66352E-006
31, 0.00000, 0.407206, 0.133846, -1.41178E-006, -5.99789E-006
32, 0.00000, 0.454313, 0.149331, -1.84639E-006, -6.71322E-006
33, 0.00000, 0.465283, 0.152935, -2.37499E-006, -2.12134E-006
34, 0.00000, 0.478747, 0.157355, -2.89269E-006, 1.59789E-006
35, 0.00000, 0.482127, 0.158462, -3.47535E-006, 6.65603E-006
36, 0.00000, 0.478348, 0.15722, -3.50844E-006, 7.31886E-006
37, 0.00000, 0.480427, 0.157903, -3.21318E-006, 4.46776E-006
38, 0.00000, 0.489886, 0.161016, -2.75968E-006, -1.05851E-006
39, 0.00000, 0.510301, 0.167734, -2.42276E-006, -7.76122E-006
40, 0.00000, 0.560701, 0.184299, -2.7841E-006, -1.17745E-005
41, 0.00000, 0.65194, 0.214297, -3.86283E-006, -1.6273E-005
42, 0.00000, 0.726025, 0.238651, -4.89111E-006, -2.05439E-005
43, 0.00000, 0.755177, 0.248233, -5.33274E-006, -2.23827E-005
44, 0.00000, 0.772041, 0.253778, -5.59762E-006, -2.34916E-005
45, 0.00000, 0.752301, 0.247291, -5.28755E-006, -2.22016E-005
46, 0.00000, 0.688345, 0.22627, -4.35187E-006, -1.83057E-005
47, 0.00000, 0.58419, 0.192032, -3.04533E-006, -1.2864E-005
48, 0.00000, 0.459936, 0.151185, -1.82658E-006, -7.74842E-006
49, 0.00000, 0.355933, 0.116996, -1.066E-006, -4.53356E-006
50, 0.00000, 0.30162, 0.0991415, -7.55634E-007, -3.21679E-006
51, 0.00000, 0.276169, 0.0907751, -6.29739E-007, -2.68187E-006
52, 0.00000, 0.267384, 0.0878889, -5.89295E-007, -2.50973E-006
53, 0.00000, 0.278436, 0.0915176, -6.40131E-007, -2.72633E-006
54, 0.00000, 0.321245, 0.105591, -8.6084E-007, -3.66352E-006
55, 0.00000, 0.407206, 0.133846, -1.41178E-006, -5.99789E-006
56, 0.00000, 0.454311, 0.14933, -1.77832E-006, -7.5459E-006
57, 0.00000, 0.465282, 0.152937, -2.07741E-006, -5.43797E-006
58, 0.00000, 0.478747, 0.157361, -2.34328E-006, -4.16497E-006
59, 0.00000, 0.482129, 0.158471, -2.52509E-006, -2.59228E-006
60, 0.00000, 0.478356, 0.15723, -2.48859E-006, -2.50843E-006
61, 0.00000, 0.480425, 0.15791, -2.43289E-006, -3.37741E-006
62, 0.00000, 0.489888, 0.161021, -2.37359E-006, -5.32309E-006
63, 0.00000, 0.510301, 0.167732, -2.5717E-006, -5.9442E-006
64, 0.00000, 0.560714, 0.184308, -2.78571E-006, -1.17796E-005
65, 0.00000, 0.65194, 0.214297, -3.86283E-006, -1.6273E-005
66, 0.00000, 0.726025, 0.238651, -4.89111E-006, -2.05439E-005
67, 0.00000, 0.755177, 0.248233, -5.33274E-006, -2.23827E-005
68, 0.00000, 0.772041, 0.253778, -5.59762E-006, -2.34916E-005
69, 0.00000, 0.752301, 0.247291, -5.28755E-006, -2.22016E-005
70, 0.00000, 0.688345, 0.22627, -4.35187E-006, -1.83057E-005
71, 0.00000, 0.58419, 0.192032, -3.04533E-006, -1.2864E-005
72, 0.00000, 0.459936, 0.151185, -1.82658E-006, -7.74842E-006
73, 0.00000, 0.381568, 0.125422, -1.23259E-006, -5.23923E-006
74, 0.00000, 0.322181, 0.1059, -8.66327E-007, -3.68675E-006
75, 0.00000, 0.289992, 0.0953189, -6.96575E-007, -2.96591E-006
76, 0.00000, 0.275206, 0.0904615, -6.25539E-007, -2.66365E-006
77, 0.00000, 0.275069, 0.0904132, -6.24535E-007, -2.65975E-006
78, 0.00000, 0.289554, 0.0951714, -6.93948E-007, -2.95516E-006
79, 0.00000, 0.323051, 0.106185, -8.70942E-007, -3.70639E-006
80, 0.00000, 0.386407, 0.127009, -1.32369E-006, -4.70127E-006
81, 0.00000, 0.486771, 0.159997, -2.56898E-006, -2.7132E-006
82, 0.00000, 0.580058, 0.190655, -4.01518E-006, -2.59682E-007
83, 0.00000, 0.629376, 0.20686, -5.31999E-006, 5.56775E-006
84, 0.00000, 0.64816, 0.213036, -5.58302E-006, 5.31413E-006
85, 0.00000, 0.65692, 0.215915, -5.40935E-006, 2.13324E-006
86, 0.00000, 0.669547, 0.220073, -4.89889E-006, -5.9578E-006
87, 0.00000, 0.682072, 0.224199, -4.43062E-006, -1.52698E-005
88, 0.00000, 0.695532, 0.228621, -4.44947E-006, -1.87114E-005
89, 0.00000, 0.730446, 0.240102, -4.95634E-006, -2.08153E-005
90, 0.00000, 0.74984, 0.246479, -5.2503E-006, -2.20396E-005
91, 0.00000, 0.745924, 0.245196, -5.19045E-006, -2.17934E-005
92, 0.00000, 0.743101, 0.244267, -5.14735E-006, -2.16133E-005
93, 0.00000, 0.714888, 0.234993, -4.72813E-006, -1.98682E-005
94, 0.00000, 0.659793, 0.216883, -3.96674E-006, -1.67035E-005
95, 0.00000, 0.580554, 0.190835, -3.00417E-006, -1.26923E-005
96, 0.00000, 0.483719, 0.159002, -2.03252E-006, -8.61614E-006
97, 0.00000, 0.390113, 0.128231, -1.29117E-006, -5.48716E-006
98, 0.00000, 0.328133, 0.107857, -8.99898E-007, -3.82921E-006
99, 0.00000, 0.292225, 0.0960531, -7.07718E-007, -3.01325E-006
100, 0.00000, 0.274343, 0.090175, -6.2117E-007, -2.64545E-006
101, 0.00000, 0.268878, 0.0883795, -5.96025E-007, -2.53842E-006
102, 0.00000, 0.277768, 0.0912987, -6.37022E-007, -2.71306E-006
103, 0.00000, 0.30678, 0.100836, -7.82452E-007, -3.33071E-006
104, 0.00000, 0.357008, 0.117346, -1.12709E-006, -3.94531E-006
105, 0.00000, 0.451238, 0.148317, -2.23357E-006, -1.95637E-006
106, 0.00000, 0.551493, 0.181266, -3.6696E-006, 2.62969E-007
107, 0.00000, 0.614774, 0.202066, -6.144E-006, 1.49011E-005
108, 0.00000, 0.639632, 0.210208, -8.27049E-006, 2.86169E-005
109, 0.00000, 0.655491, 0.215415, -8.46505E-006, 2.83845E-005
110, 0.00000, 0.666093, 0.218932, -5.33744E-006, -2.29332E-007
111, 0.00000, 0.662661, 0.217814, -4.42793E-006, -1.0554E-005
112, 0.00000, 0.656973, 0.215951, -3.9282E-006, -1.65444E-005
113, 0.00000, 0.684343, 0.224947, -4.29548E-006, -1.80703E-005
114, 0.00000, 0.720768, 0.23692, -4.8131E-006, -2.02204E-005
115, 0.00000, 0.738522, 0.242759, -5.07789E-006, -2.13209E-005
116, 0.00000, 0.760745, 0.250064, -5.41942E-006, -2.27454E-005
117, 0.00000, 0.743435, 0.244377, -5.15195E-006, -2.16344E-005
118, 0.00000, 0.67561, 0.222084, -4.17784E-006, -1.75813E-005
119, 0.00000, 0.569098, 0.187065, -2.8766E-006, -1.21601E-005
120, 0.00000, 0.445439, 0.146419, -1.70694E-006, -7.24384E-006
121, 0.00000, 0.355932, 0.116995, -1.06595E-006, -4.53334E-006
122, 0.00000, 0.30162, 0.0991415, -7.55634E-007, -3.21679E-006
123, 0.00000, 0.276169, 0.0907751, -6.29739E-007, -2.68187E-006
124, 0.00000, 0.267384, 0.0878889, -5.89295E-007, -2.50973E-006
125, 0.00000, 0.278436, 0.0915176, -6.40131E-007, -2.72633E-006
126, 0.00000, 0.321245, 0.105591, -8.6084E-007, -3.66352E-006
127, 0.00000, 0.407206, 0.133846, -1.41178E-006, -5.99789E-006
128, 0.00000, 0.454313, 0.149331, -1.84525E-006, -6.72693E-006
129, 0.00000, 0.465283, 0.152935, -2.36691E-006, -2.20764E-006
130, 0.00000, 0.478747, 0.157355, -2.87938E-006, 1.46712E-006
131, 0.00000, 0.482124, 0.158449, -5.07623E-006, 1.93797E-005
132, 0.00000, 0.478353, 0.157203, -5.55004E-006, 2.29909E-005
133, 0.00000, 0.480441, 0.157904, -5.89279E-006, 2.52043E-005
134, 0.00000, 0.489892, 0.161008, -3.29341E-006, 4.20929E-006
135, 0.00000, 0.510302, 0.16773, -2.80199E-006, -3.29875E-006
136, 0.00000, 0.560714, 0.184307, -2.78558E-006, -1.1779E-005
137, 0.00000, 0.65194, 0.214297, -3.86283E-006, -1.6273E-005
138, 0.00000, 0.726025, 0.238651, -4.89111E-006, -2.05439E-005
139, 0.00000, 0.755177, 0.248233, -5.33274E-006, -2.23827E-005
140, 0.00000, 0.772041, 0.253778, -5.59762E-006, -2.34916E-005
141, 0.00000, 0.752301, 0.247291, -5.28755E-006, -2.22016E-005
142, 0.00000, 0.688345, 0.22627, -4.35187E-006, -1.83057E-005
143, 0.00000, 0.58419, 0.192032, -3.04533E-006, -1.2864E-005
144, 0.00000, 0.459936, 0.151185, -1.82658E-006, -7.74842E-006
145, 0.00000, 0.355933, 0.116996, -1.066E-006, -4.53356E-006
146, 0.00000, 0.30162, 0.0991415, -7.55634E-007, -3.21679E-006
147, 0.00000, 0.276169, 0.0907751, -6.29739E-007, -2.68187E-006
148, 0.00000, 0.267384, 0.0878889, -5.89295E-007, -2.50973E-006
149, 0.00000, 0.278436, 0.0915176, -6.40131E-007, -2.72633E-006
150, 0.00000, 0.321245, 0.105591, -8.6084E-007, -3.66352E-006
151, 0.00000, 0.407206, 0.133846, -1.41178E-006, -5.99789E-006
152, 0.00000, 0.454315, 0.149332, -1.91325E-006, -5.91482E-006
153, 0.00000, 0.465282, 0.152931, -2.59215E-006, 1.31924E-007
154, 0.00000, 0.478746, 0.157354, -2.87883E-006, 1.46477E-006
155, 0.00000, 0.482127, 0.158462, -3.45859E-006, 6.50739E-006
156, 0.00000, 0.478349, 0.157221, -3.49427E-006, 7.19474E-006
157, 0.00000, 0.480427, 0.157903, -3.2037E-006, 4.38022E-006
158, 0.00000, 0.489886, 0.161016, -2.7542E-006, -1.11589E-006
159, 0.00000, 0.510301, 0.167734, -2.42159E-006, -7.77597E-006
160, 0.00000, 0.560701, 0.184299, -2.7841E-006, -1.17745E-005
161, 0.00000, 0.65194, 0.214297, -3.86283E-006, -1.6273E-005
162, 0.00000, 0.726025, 0.238651, -4.89111E-006, -2.05439E-005
163, 0.00000, 0.755177, 0.248233, -5.33274E-006, -2.23827E-005
164, 0.00000, 0.772041, 0.253778, -5.59762E-006, -2.34916E-005
165, 0.00000, 0.752301, 0.247291, -5.28755E-006, -2.22016E-005
166, 0.00000, 0.688345, 0.22627, -4.35187E-006, -1.83057E-005
167, 0.00000, 0.58419, 0.192032, -3.04533E-006, -1.2864E-005
168, 0.00000, 0.459936, 0.151185, -1.82658E-006, -7.74842E-006
169, 0.00000, 0.355933, 0.116996, -1.066E-006, -4.53356E-006
170, 0.00000, 0.30162, 0.0991415, -7.55634E-007, -3.21679E-006
171, 0.00000, 0.276169, 0.0907751, -6.29739E-007, -2.68187E-006
172, 0.00000, 0.267384, 0.0878889, -5.89295E-007, -2.50973E-006
173, 0.00000, 0.278436, 0.0915176, -6.40131E-007, -2.72633E-006
174, 0.00000, 0.321245, 0.105591, -8.6084E-007, -3.66352E-006
175, 0.00000, 0.407206, 0.133846, -1.41178E-006, -5.99789E-006
176, 0.00000, 0.454313, 0.149331, -1.84514E-006, -6.72831E-006
177, 0.00000, 0.465283, 0.152933, -2.51378E-006, -6.67841E-007
178, 0.00000, 0.478746, 0.157353, -3.10483E-006, 3.63272E-006
179, 0.00000, 0.48213, 0.15847, -4.28671E-006, 1.34224E-005
180, 0.00000, 0.478355, 0.157216, -3.48796E-006, 7.14821E-006
181, 0.00000, 0.480427, 0.157903, -3.20074E-006, 4.35284E-006
182, 0.00000, 0.489886, 0.161016, -2.75359E-006, -1.12235E-006
183, 0.00000, 0.51029, 0.167725, -2.57023E-006, -5.94405E-006
184, 0.00000, 0.560714, 0.184308, -2.78571E-006, -1.17796E-005
185, 0.00000, 0.65194, 0.214297, -3.86283E-006, -1.6273E-005
186, 0.00000, 0.726025, 0.238651, -4.89111E-006, -2.05439E-005
187, 0.00000, 0.755177, 0.248233, -5.33274E-006, -2.23827E-005
188, 0.00000, 0.772041, 0.253778, -5.59762E-006, -2.34916E-005
189, 0.00000, 0.752301, 0.247291, -5.28755E-006, -2.22016E-005
190, 0.00000, 0.688345, 0.22627, -4.35187E-006, -1.83057E-005
191, 0.00000, 0.58419, 0.192032, -3.04533E-006, -1.2864E-005
192, 0.00000, 0.459936, 0.151185, -1.82658E-006, -7.74842E-006
193, 0.00000, 0.355933, 0.116996, -1.066E-006, -4.53356E-006
194, 0.00000, 0.30162, 0.0991415, -7.55634E-007, -3.21679E-006
195, 0.00000, 0.276169, 0.0907751, -6.29739E-007, -2.68187E-006
196, 0.00000, 0.267384, 0.0878889, -5.89295E-007, -2.50973E-006
197, 0.00000, 0.278436, 0.0915176, -6.40131E-007, -2.72633E-006
198, 0.00000, 0.321245, 0.105591, -8.6084E-007, -3.66352E-006
199, 0.00000, 0.407206, 0.133846, -1.41178E-006, -5.99789E-006
200, 0.00000, 0.454315, 0.149332, -1.91325E-006, -5.91487E-006
201, 0.00000, 0.465282, 0.152932, -2.5156E-006, -6.47738E-007
202, 0.00000, 0.478746, 0.157354, -2.87727E-006, 1.44843E-006
203, 0.00000, 0.482127, 0.158462, -3.45615E-006, 6.48574E-006
204, 0.00000, 0.478349, 0.157221, -3.49097E-006, 7.1659E-006
205, 0.00000, 0.480427, 0.157903, -3.19922E-006, 4.33875E-006
206, 0.00000, 0.489888, 0.161017, -2.83129E-006, -3.18064E-007
