hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.152797, 0.0502218, 7.94496E-009, -7.0196E-010
2, 0.00000, 0.129483, 0.0425591, 5.61076E-009, -5.19274E-010
3, 0.00000, 0.118557, 0.0389678, 4.66605E-009, -4.41528E-010
4, 0.00000, 0.114785, 0.0377285, 4.36348E-009, -4.15539E-010
5, 0.00000, 0.119532, 0.0392874, 4.74333E-009, -4.48906E-010
6, 0.00000, 0.137908, 0.045328, 6.40166E-009, -5.83187E-010
7, 0.00000, 0.174811, 0.0574573, 1.05683E-008, -8.91795E-010
8, 0.00000, 0.195033, 0.0641041, 1.1114E-008, -1.68101E-009
9, 0.00000, 0.19974, 0.0656518, -7.39901E-009, -6.83516E-009
10, 0.00000, 0.205521, 0.0675516, -1.49163E-008, -9.09366E-009
11, 0.00000, 0.206972, 0.0680311, -3.91665E-008, -1.5185E-008
12, 0.00000, 0.205347, 0.0674953, -3.98389E-008, -1.52501E-008
13, 0.00000, 0.206243, 0.0677883, -3.19626E-008, -1.34253E-008
14, 0.00000, 0.210305, 0.0691233, -8.73911E-009, -7.74119E-009
15, 0.00000, 0.219068, 0.0720041, 7.25093E-009, -3.98023E-009
16, 0.00000, 0.24071, 0.0791174, 2.10681E-008, -1.53109E-009
17, 0.00000, 0.279872, 0.0919894, 2.93616E-008, -1.93829E-009
18, 0.00000, 0.311675, 0.102443, 3.73052E-008, -2.25532E-009
19, 0.00000, 0.324191, 0.106556, 4.07381E-008, -2.36196E-009
20, 0.00000, 0.33143, 0.108935, 4.28094E-008, -2.40983E-009
21, 0.00000, 0.322955, 0.106151, 4.0392E-008, -2.34192E-009
22, 0.00000, 0.295497, 0.0971264, 3.31325E-008, -2.0961E-009
23, 0.00000, 0.250783, 0.0824297, 2.3062E-008, -1.63385E-009
24, 0.00000, 0.197444, 0.0648975, 1.37255E-008, -1.09958E-009
25, 0.00000, 0.152798, 0.0502226, 7.94977E-009, -7.01069E-010
26, 0.00000, 0.129483, 0.0425591, 5.61076E-009, -5.19273E-010
27, 0.00000, 0.118557, 0.0389678, 4.66605E-009, -4.41528E-010
28, 0.00000, 0.114785, 0.0377285, 4.36348E-009, -4.15539E-010
29, 0.00000, 0.119532, 0.0392874, 4.74333E-009, -4.48906E-010
30, 0.00000, 0.137908, 0.045328, 6.40166E-009, -5.83187E-010
31, 0.00000, 0.174811, 0.0574573, 1.05683E-008, -8.91795E-010
32, 0.00000, 0.195033, 0.0641041, 1.11438E-008, -1.67302E-009
33, 0.00000, 0.19974, 0.0656518, -1.13033E-009, -5.18301E-009
34, 0.00000, 0.205521, 0.0675517, -1.08576E-008, -8.04025E-009
35, 0.00000, 0.206973, 0.0680288, -2.31119E-008, -1.12676E-008
36, 0.00000, 0.205351, 0.0674976, -2.45425E-008, -1.15405E-008
37, 0.00000, 0.206243, 0.0677886, -1.78847E-008, -9.89587E-009
38, 0.00000, 0.210305, 0.0691236, -4.54842E-009, -6.63928E-009
39, 0.00000, 0.219068, 0.0720041, 1.21576E-008, -2.66184E-009
40, 0.00000, 0.240708, 0.0791157, 2.10571E-008, -1.53225E-009
41, 0.00000, 0.279872, 0.0919894, 2.93616E-008, -1.93829E-009
