Minute,Stor_O4L23,Stor_O4L28,Stor_O4L32,Stor_O4L33,Stor_O4L47,Stor_O3L53,Stor_O3L55,Stor_O3L60,Stor_O3L66,Stor_O3L67,Stor_O3L68,Stor_O3L73,Stor_O2L84,Stor_O2L88,Stor_O2L89,Stor_O2L100,Stor_O2L110,Stor_O1L130
273,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
274,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
275,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
276,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
277,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
278,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
279,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
280,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
281,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
282,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
283,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
284,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
285,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
286,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
287,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
288,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
289,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
290,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
291,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
292,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
293,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
294,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
295,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
296,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
297,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
298,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
299,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
300,0.001968421,-0.004597038,-0.004785311,-0.011789534,-0.002632661,0.054200415,0.0382714,0.025311968,0.019856011,0.083418948,-0.006523894,-0.016836433,0.115512973,0.055511194,-0.016108725,0.022787724,0.04842991,0.090636015
301,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
302,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
303,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
304,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
305,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
306,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
307,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
308,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
309,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
310,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
311,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
312,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
313,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
314,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
315,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
316,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
317,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
318,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
319,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
320,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
321,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
322,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
323,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
324,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
325,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
326,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
327,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
328,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
329,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
330,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
331,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
332,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
333,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
334,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
335,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
336,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
337,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
338,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
339,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
340,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
341,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
342,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
343,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
344,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
345,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
346,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
347,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
348,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
349,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
350,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
351,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
352,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
353,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
354,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
355,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
356,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
357,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
358,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
359,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
360,-0.006432318,-0.007094027,-0.001149714,-0.012168188,-0.00099531,0.027260205,0.045042617,0.018622417,-0.014394318,0.053512983,-0.005892273,-0.009834678,0.069182445,0.023516842,-0.011479483,0.01577072,0.024478808,0.079107497
361,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
362,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
363,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
364,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
365,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
366,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
367,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
368,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
369,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
370,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
371,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
372,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
373,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
374,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
375,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
376,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
377,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
378,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
379,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
380,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
381,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
382,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
383,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
384,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
385,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
386,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
387,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
388,-0.003902351,-0.013680554,-0.003011829,-0.012361969,-0.000860553,0.007001402,0.01073622,0.001226018,-0.010314168,-0.015786793,-0.0065578,-0.014901483,0.026054847,-0.000995032,-0.008411222,0.000872126,-0.006602378,0.027422337
