Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "20 kV Losses", "0.4 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "20 kV Line Loss", "0.4 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "20 kV Load Loss", "0.4 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "20 kV No Load Loss", "0.4 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "20 kV Load Energy", "0.4 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
0.0166666666666667, 49.7160640509975, 24.1309623353252, 49.7160640509975, 55.2629203711835, 54.75485457413, 17.9969116770063, 54.75485457413, 57.636645715587, 0, 0, 0, 0, 1.40139947226692, 6.13406212033101, 1.40139947226692, 6.13406212033101, 0.758073489553898, 0.457656390510241, 0.643325982713022, 5.67640572982077, 0.758073489553898, 0.643325982713022, 0.672387862817653, 0.729011609449266, 0, 0, 0, 0.672387862817653, 0, 0, 0, 0, 0.729011609449266, 0.672387862817653, 0, 0, 0, 0, 0, 0, 0.672387862817653, 0, 0, 0, 0, 0, 0.0856856267362447, 0, 0, 0, 0, 0, 0, 0.643325982713022, 0, 0, 0, 0, 0, 0, 0, 54.75485457413, 0, 0, 0, 0, 0
0.0333333333333333, 49.716110417663, 24.1311175131817, 49.716110417663, 55.2630298436147, 54.7548650019994, 17.9970537467845, 54.7548650019994, 57.6366999831863, 0, 0, 0, 0, 1.40140240441164, 6.13406377182139, 1.40140240441164, 6.13406377182139, 0.758076446002201, 0.457658256443994, 0.643325958409439, 5.67640551537741, 0.758076446002201, 0.643325982713022, 0.672390477257868, 0.729011927153772, 0, 0, 0, 0.672390477257868, 0, 0, 0, 0, 0.729011927153772, 0.672390477257868, 0, 0, 0, 0, 0, 0, 0.672390477257868, 0, 0, 0, 0, 0, 0.0856859687443326, 0, 0, 0, 0, 0, 0, 0.643325958409439, 0, 0, 0, 0, 0, 0, 0, 54.7548650019994, 0, 0, 0, 0, 0
0.05, 49.7161104463709, 24.131117579405, 49.7161104463709, 55.2630298983581, 54.754865000033, 17.9970538066794, 54.7548650019994, 57.6367000000204, 0, 0, 0, 0, 1.40140240599496, 6.13406377274596, 1.40140240599496, 6.13406377274596, 0.75807644759624, 0.45765825746316, 0.643325958398717, 5.6764055152828, 0.75807644759624, 0.643325982713022, 0.672390478669639, 0.729011927325318, 0, 0, 0, 0.672390478669639, 0, 0, 0, 0, 0.729011927325318, 0.672390478669639, 0, 0, 0, 0, 0, 0, 0.672390478669639, 0, 0, 0, 0, 0, 0.085685968926601, 0, 0, 0, 0, 0, 0, 0.643325958398717, 0, 0, 0, 0, 0, 0, 0, 54.754865000033, 0, 0, 0, 0, 0
0.0666666666666667, 49.7161104463343, 24.1311175794255, 49.7161104463709, 55.2630298983581, 54.7548650000005, 17.9970538067146, 54.7548650019994, 57.6367000000204, 0, 0, 0, 0, 1.4014024060255, 6.13406377276705, 1.4014024060255, 6.13406377276705, 0.758076447626779, 0.457658257484261, 0.643325958398716, 5.67640551528279, 0.758076447626779, 0.643325982713022, 0.672390478700224, 0.729011927325271, 0, 0, 0, 0.672390478700224, 0, 0, 0, 0, 0.729011927325271, 0.672390478700224, 0, 0, 0, 0, 0, 0, 0.672390478700224, 0, 0, 0, 0, 0, 0.0856859689265547, 0, 0, 0, 0, 0, 0, 0.643325958398716, 0, 0, 0, 0, 0, 0, 0, 54.7548650000005, 0, 0, 0, 0, 0
0.0833333333333333, 49.7161104463317, 24.1311175794229, 49.7161104463709, 55.2630298983581, 54.754865, 17.9970538067145, 54.7548650019994, 57.6367000000204, 0, 0, 0, 0, 1.40140240593068, 6.13406377275494, 1.4014024060255, 6.13406377276705, 0.758076447531969, 0.457658257472157, 0.643325958398716, 5.67640551528279, 0.758076447626779, 0.643325982713022, 0.672390478604968, 0.729011927325718, 0, 0, 0, 0.672390478604968, 0, 0, 0, 0, 0.729011927325718, 0.672390478604968, 0, 0, 0, 0, 0, 0, 0.672390478604968, 0, 0, 0, 0, 0, 0.0856859689270016, 0, 0, 0, 0, 0, 0, 0.643325958398716, 0, 0, 0, 0, 0, 0, 0, 54.754865, 0, 0, 0, 0, 0
0.1, 51.0958173380605, 24.5944740255528, 51.0958173380605, 56.7068840797837, 56.0912978398149, 18.4363110180955, 56.0912978398149, 59.0434692181174, 0, 0, 0, 0, 1.44470675422762, 6.15816908446758, 1.44470675422762, 6.15816908446758, 0.801502557805918, 0.482837939570211, 0.643204196421702, 5.67533114489737, 0.801502557805918, 0.643325982713022, 0.711294829597401, 0.73341192463022, 0, 0, 0, 0.711294829597401, 0, 0, 0, 0, 0.73341192463022, 0.711294829597401, 0, 0, 0, 0, 0, 0, 0.711294829597401, 0, 0, 0, 0, 0, 0.0902077282085174, 0, 0, 0, 0, 0, 0, 0.643204196421702, 0, 0, 0, 0, 0, 0, 0, 56.0912978398149, 0, 0, 0, 0, 0
0.116666666666667, 51.0958669215774, 24.5944971947944, 51.0958669215774, 56.7069388058666, 56.091324975323, 18.4363269466092, 56.091324975323, 59.0434999705265, 0, 0, 0, 0, 1.44470958946082, 6.15817026259043, 1.44470958946082, 6.15817026259043, 0.801505398354419, 0.482839164592795, 0.643204191106399, 5.67533109799764, 0.801505398354419, 0.643325982713022, 0.711297484750816, 0.733412104710002, 0, 0, 0, 0.711297484750816, 0, 0, 0, 0, 0.733412104710002, 0.711297484750816, 0, 0, 0, 0, 0, 0, 0.711297484750816, 0, 0, 0, 0, 0, 0.0902079136036031, 0, 0, 0, 0, 0, 0, 0.643204191106399, 0, 0, 0, 0, 0, 0, 0, 56.091324975323, 0, 0, 0, 0, 0
0.133333333333333, 51.0958669492502, 24.5944972289482, 51.0958669492502, 56.7069388456141, 56.09132500013, 18.4363269659641, 56.09132500013, 59.0435000001367, 0, 0, 0, 0, 1.44470959432875, 6.15817026314319, 1.44470959432875, 6.15817026314319, 0.801505403228376, 0.4828391651987, 0.643204191100376, 5.6753310979445, 0.801505403228376, 0.643325982713022, 0.711297489434897, 0.733412104893855, 0, 0, 0, 0.711297489434897, 0, 0, 0, 0, 0.733412104893855, 0.711297489434897, 0, 0, 0, 0, 0, 0, 0.711297489434897, 0, 0, 0, 0, 0, 0.0902079137934788, 0, 0, 0, 0, 0, 0, 0.643204191100376, 0, 0, 0, 0, 0, 0, 0, 56.09132500013, 0, 0, 0, 0, 0
0.15, 51.0958669489052, 24.594497229021, 51.0958669492502, 56.7069388456141, 56.0913250000009, 18.4363269659224, 56.09132500013, 59.0435000001367, 0, 0, 0, 0, 1.44470959435209, 6.15817026308705, 1.44470959435209, 6.15817026314319, 0.801505403251717, 0.482839165142528, 0.643204191100379, 5.67533109794452, 0.801505403251717, 0.643325982713022, 0.711297489460047, 0.733412104892049, 0, 0, 0, 0.711297489460047, 0, 0, 0, 0, 0.733412104892049, 0.711297489460047, 0, 0, 0, 0, 0, 0, 0.711297489460047, 0, 0, 0, 0, 0, 0.0902079137916697, 0, 0, 0, 0, 0, 0, 0.643204191100379, 0, 0, 0, 0, 0, 0, 0, 56.0913250000009, 0, 0, 0, 0, 0
0.166666666666667, 51.095866948902, 24.5944972290175, 51.0958669492502, 56.7069388456141, 56.091325, 18.4363269659218, 56.09132500013, 59.0435000001367, 0, 0, 0, 0, 1.44470959430991, 6.15817026309748, 1.44470959435209, 6.15817026314319, 0.801505403209533, 0.482839165152951, 0.64320419110038, 5.67533109794453, 0.801505403251717, 0.643325982713022, 0.711297489418596, 0.733412104891316, 0, 0, 0, 0.711297489418596, 0, 0, 0, 0, 0.733412104891316, 0.711297489418596, 0, 0, 0, 0, 0, 0, 0.711297489418596, 0, 0, 0, 0, 0, 0.0902079137909362, 0, 0, 0, 0, 0, 0, 0.64320419110038, 0, 0, 0, 0, 0, 0, 0, 56.091325, 0, 0, 0, 0, 0
