"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
10.8666666666667, "Line.O3S3-O3S5", 213, 600, 100.350583414022, 35.6244571119777, 0.23094010767585, 213.746742671866, 209.554591951073, 210.077631400625 
10.8666666666667, "Line.O3S5-O3S7", 213, 600, 100.517042072529, 35.6835499357478, 0.23094010767585, 214.101299614487, 209.847159614419, 210.403908827979 
10.8666666666667, "Line.O3S7-O3S8", 213, 600, 101.188950001266, 35.9220772504493, 0.23094010767585, 215.532463502696, 211.957141687035, 212.338120900245 
10.8666666666667, "Line.O3S8-O3S9", 213, 600, 101.271965529674, 35.9515477630342, 0.23094010767585, 215.709286578205, 212.248761833376, 212.540540007345 
10.8666666666667, "Line.O3S9-O3S11", 213, 600, 101.449968922837, 36.014738967607, 0.23094010767585, 216.088433805642, 212.558390114871, 212.885385908851 
10.8833333333333, "Transformer.MV-LV", 12.0968627830207, 16.4957219768464, 104.053917477701, 76.3062061503143, 11.5470053837925, 12.5872596176352, 12.488914843355, 12.567804345322 
10.8833333333333, "Line.LV-O3S3", 213, 600, 100.777748068427, 35.7761005642915, 0.23094010767585, 214.656603385749, 210.946994841743, 211.482253861466 
10.8833333333333, "Line.O3S3-O3S5", 213, 600, 101.032797829677, 35.8666432295352, 0.23094010767585, 215.199859377211, 210.946996322574, 211.482255115439 
10.8833333333333, "Line.O3S5-O3S7", 213, 600, 101.199182105181, 35.9257096473392, 0.23094010767585, 215.554257884035, 211.239468407574, 211.808425507457 
10.8833333333333, "Line.O3S7-O3S8", 213, 600, 101.870678694586, 36.1640909365779, 0.23094010767585, 216.984545619467, 213.348440214787, 213.741728812319 
10.8833333333333, "Line.O3S8-O3S9", 213, 600, 101.953635847717, 36.1935407259396, 0.23094010767585, 217.161244355638, 213.639899837666, 213.944036693125 
10.8833333333333, "Line.O3S9-O3S11", 213, 600, 102.131787810708, 36.2567846728015, 0.23094010767585, 217.540708036809, 213.949340926017, 214.288670200458 
10.9, "Transformer.MV-LV", 12.0968627830207, 16.4957219768464, 104.199747876856, 76.413148443028, 11.5470053837925, 12.6049005209169, 12.5063017083255, 12.5851949203932 
10.9, "Line.LV-O3S3", 213, 600, 100.922921875154, 35.8276372656797, 0.23094010767585, 214.965823594078, 211.237843228867, 211.771377302736 
10.9, "Line.O3S3-O3S5", 213, 600, 101.177956196172, 35.9181744496411, 0.23094010767585, 215.509046697847, 211.237844709889, 211.771378556132 
10.9, "Line.O3S5-O3S7", 213, 600, 101.344322142589, 35.9772343606193, 0.23094010767585, 215.863406163716, 211.530284758989, 212.097512425193 
10.9, "Line.O3S7-O3S8", 213, 600, 102.015706150502, 36.2155756834284, 0.23094010767585, 217.29345410057, 213.638958003408, 214.030471922399 
10.9, "Line.O3S8-O3S9", 213, 600, 102.098648137999, 36.2450200889896, 0.23094010767585, 217.470120533938, 213.930369712844, 214.23273900826 
10.9, "Line.O3S9-O3S11", 213, 600, 102.276833403378, 36.308275858199, 0.23094010767585, 217.849655149194, 214.23975179394, 214.577296006579 
10.9166666666667, "Transformer.MV-LV", 12.0968627830207, 16.4957219768464, 103.851653099577, 76.1578789396901, 11.5470053837925, 12.5627919733546, 12.4647798923083, 12.543455974878 
10.9166666666667, "Line.LV-O3S3", 213, 600, 100.583346911014, 35.7070881534099, 0.23094010767585, 214.242528920459, 210.544359562633, 211.076591327038 
10.9166666666667, "Line.O3S3-O3S5", 213, 600, 100.838417195742, 35.7976381044883, 0.23094010767585, 214.78582862693, 210.54436104335, 211.076592580947 
10.9166666666667, "Line.O3S5-O3S7", 213, 600, 101.00482364612, 35.8567123943725, 0.23094010767585, 215.140274366235, 210.836855210832, 211.402789602894 
10.9166666666667, "Line.O3S7-O3S8", 213, 600, 101.676443434339, 36.0951374191905, 0.23094010767585, 216.570824515143, 212.946076282144, 213.336303862712 
10.9166666666667, "Line.O3S8-O3S9", 213, 600, 101.759418064064, 36.1245934127427, 0.23094010767585, 216.747560476456, 213.237575328566, 213.538637969944 
