hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0338333, -3.83257E-007, 5.34688E-009, 2.34053E-009
9, 0.00000, -0.347421, -8.46029E-007, 2.27082E-008, -6.87081E-009
10, 0.00000, -0.487797, -2.15908E-006, 1.58109E-008, -2.52717E-008
11, 0.00000, -1.03383, -3.60049E-005, -8.94083E-008, -1.5786E-007
12, 0.00000, -1.05973, -1.58566E-006, -9.78385E-008, -1.66077E-007
13, 0.00000, -0.852796, 5.01337E-006, -4.38926E-008, -1.05649E-007
14, 0.00000, -0.374936, 1.2973E-006, 2.49231E-008, -8.66501E-009
15, 0.00000, -0.133887, 2.06023E-007, 1.98145E-008, 6.55597E-009
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0333781, 6.6436E-008, 5.27822E-009, 2.30952E-009
33, 0.00000, -0.237594, -9.40857E-007, 2.30185E-008, 2.23745E-009
34, 0.00000, -0.41176, 7.76986E-007, 2.15982E-008, -1.39401E-008
35, 0.00000, -0.651594, -1.35039E-006, -4.34603E-009, -5.68818E-008
36, 0.00000, -0.68482, 3.84364E-006, -1.06541E-008, -6.45924E-008
37, 0.00000, -0.545297, 3.29372E-007, 1.01041E-008, -3.53852E-008
38, 0.00000, -0.303816, 1.33078E-006, 2.65122E-008, -1.33041E-009
39, 0.00000, -0.066128, 1.11124E-007, 1.13294E-008, 4.715E-009
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.0988344, -9.24321E-007, 1.38994E-008, 4.99429E-009
58, 0.00000, -0.165586, -1.33898E-006, 2.06582E-008, 5.44273E-009
59, 0.00000, -0.233291, -2.42309E-006, 2.44995E-008, 3.2075E-009
