hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0342483, -2.02546E-007, -3.58954E-007, 3.80741E-008
9, 0.00000, -0.351713, -2.63001E-007, 4.05926E-007, 1.28892E-006
10, 0.00000, -0.493805, -4.03994E-007, 2.74204E-006, 2.33394E-006
11, 0.00000, -1.04655, -2.70855E-005, 2.18095E-005, 8.57063E-006
12, 0.00000, -1.07277, -1.02322E-005, 2.30929E-005, 8.92262E-006
13, 0.00000, -0.863278, -1.61916E-006, 1.40151E-005, 6.14035E-006
14, 0.00000, -0.379568, -3.07492E-006, 5.81484E-007, 1.49412E-006
15, 0.00000, -0.135533, -5.56827E-007, -1.08592E-006, 2.81059E-007
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0337876, -9.77144E-008, -3.546E-007, 3.7511E-008
33, 0.00000, -0.240522, -2.73788E-008, -6.67408E-007, 6.76811E-007
34, 0.00000, -0.416827, -6.10815E-007, 1.26895E-006, 1.74155E-006
35, 0.00000, -0.65963, -4.62203E-008, 7.00375E-006, 3.88642E-006
36, 0.00000, -0.693266, 4.60195E-006, 8.09093E-006, 4.22725E-006
37, 0.00000, -0.552018, -5.3367E-006, 4.07767E-006, 2.84752E-006
38, 0.00000, -0.307566, -4.31452E-006, -3.05505E-007, 1.04789E-006
39, 0.00000, -0.0669398, -2.34935E-007, -7.24611E-007, 9.97367E-008
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.100049, -3.40648E-007, -8.13321E-007, 1.68639E-007
58, 0.00000, -0.167623, -1.79527E-007, -9.84788E-007, 3.80752E-007
59, 0.00000, -0.236165, -2.84237E-007, -7.98347E-007, 6.67429E-007
