hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0342492, -1.01497E-006, 4.16373E-008, 1.42871E-007
9, 0.00000, -0.351712, -1.66365E-006, 3.97228E-007, 1.54063E-007
10, 0.00000, -0.493803, -5.66818E-006, 5.44343E-007, -3.8015E-007
11, 0.00000, -1.04651, -8.3821E-005, 9.10804E-007, -4.3351E-006
12, 0.00000, -1.07275, 2.23084E-006, 9.53029E-007, -4.58917E-006
13, 0.00000, -0.86326, 9.12973E-006, 8.37742E-007, -2.84811E-006
14, 0.00000, -0.379569, 2.14614E-006, 4.60114E-007, 1.26729E-007
15, 0.00000, -0.135534, -3.13609E-007, 1.87022E-007, 4.59744E-007
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0337881, -8.3142E-008, 4.26841E-008, 1.41702E-007
33, 0.00000, -0.240523, -2.36999E-006, 2.81624E-007, 3.13104E-007
34, 0.00000, -0.416826, 2.47765E-007, 4.78776E-007, -4.08347E-008
35, 0.00000, -0.659625, -5.25334E-006, 6.92649E-007, -8.59094E-007
36, 0.00000, -0.693265, -1.64892E-005, 7.13525E-007, -1.0927E-006
37, 0.00000, -0.552014, 2.85021E-006, 6.07675E-007, -2.87329E-007
38, 0.00000, -0.307564, 2.48401E-006, 3.83343E-007, 5.32045E-007
39, 0.00000, -0.0669406, -1.39461E-007, 9.50785E-008, 3.01074E-007
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.100051, -2.45447E-006, 1.21695E-007, 3.19968E-007
58, 0.00000, -0.167625, -2.87922E-006, 2.09657E-007, 4.45938E-007
59, 0.00000, -0.236168, -4.89126E-006, 2.8878E-007, 4.39491E-007
