hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.126733, 0.0416505, -3.39711E-009, -2.27162E-009
2, 0.00000, 0.107394, 0.035299, -2.25498E-009, -1.06249E-009
3, 0.00000, 0.0983376, 0.0323174, -1.70431E-009, -5.6058E-010
4, 0.00000, 0.0952054, 0.0312896, -1.30931E-009, 2.38603E-010
5, 0.00000, 0.0991406, 0.0325874, -1.43074E-009, 3.58271E-010
6, 0.00000, 0.114374, 0.0375986, -1.63552E-009, 1.36968E-009
7, 0.00000, 0.144991, 0.0476558, -2.29972E-009, 3.32437E-009
8, 0.00000, 0.161768, 0.053173, -8.249E-009, -1.06273E-008
9, 0.00000, 0.165666, 0.0544524, -2.50935E-009, 4.23258E-009
10, 0.00000, 0.170463, 0.0560297, -4.57196E-010, 9.92063E-009
11, 0.00000, 0.17166, 0.0564306, 6.53142E-009, 2.66162E-008
12, 0.00000, 0.170322, 0.0559823, 6.75083E-009, 2.71499E-008
13, 0.00000, 0.171059, 0.0562235, 4.51595E-009, 2.20786E-008
14, 0.00000, 0.174431, 0.0573317, -2.64872E-009, 5.37718E-009
15, 0.00000, 0.181697, 0.0597206, -8.31377E-009, -7.80648E-009
16, 0.00000, 0.199647, 0.0656202, -1.43829E-008, -2.03061E-008
17, 0.00000, 0.232128, 0.0762964, -2.00836E-008, -2.86749E-008
18, 0.00000, 0.25848, 0.084964, -2.47521E-008, -2.45897E-008
19, 0.00000, 0.268364, 0.0882106, -2.36977E-008, -1.75319E-008
20, 0.00000, 0.273185, 0.0897913, -1.86814E-008, -1.55688E-008
21, 0.00000, 0.267872, 0.0880382, -2.39446E-008, -1.60748E-008
22, 0.00000, 0.245091, 0.0805567, -2.27392E-008, -3.23991E-008
23, 0.00000, 0.20801, 0.0683704, -1.58592E-008, -2.21699E-008
24, 0.00000, 0.163762, 0.0538276, -9.35688E-009, -1.33614E-008
25, 0.00000, 0.126732, 0.0416557, -6.81391E-009, -1.13394E-008
26, 0.00000, 0.107398, 0.0353031, -4.80575E-009, -8.03338E-009
27, 0.00000, 0.0983341, 0.0323222, -3.9206E-009, -6.35795E-009
28, 0.00000, 0.0952038, 0.0312931, -2.95149E-009, -4.05111E-009
29, 0.00000, 0.0991421, 0.0325865, -2.31129E-009, -1.95165E-009
30, 0.00000, 0.114383, 0.0375955, -3.50542E-009, -3.70693E-009
31, 0.00000, 0.144991, 0.0476555, -6.61131E-009, -8.212E-009
32, 0.00000, 0.161761, 0.0531679, -8.40367E-009, -1.09064E-008
33, 0.00000, 0.165666, 0.0544528, -3.75256E-009, 1.32935E-009
34, 0.00000, 0.170463, 0.0560279, -1.72E-009, 6.94568E-009
35, 0.00000, 0.171667, 0.056425, 5.77014E-011, 1.08263E-008
36, 0.00000, 0.17033, 0.0559854, 5.72809E-010, 1.19405E-008
37, 0.00000, 0.171059, 0.056224, -1.44129E-009, 7.20257E-009
38, 0.00000, 0.174423, 0.057329, -5.52186E-009, -2.16065E-009
39, 0.00000, 0.181697, 0.0597204, -1.02961E-008, -1.28357E-008
40, 0.00000, 0.199645, 0.0656153, -4.0856E-009, 8.7466E-009
41, 0.00000, 0.232149, 0.0763018, -1.99935E-008, -2.70141E-008
42, 0.00000, 0.258498, 0.084965, -2.45234E-008, -2.47966E-008
43, 0.00000, 0.268382, 0.0882212, -2.40742E-008, -1.84767E-008
44, 0.00000, 0.273192, 0.0897971, -1.88445E-008, -1.5946E-008
45, 0.00000, 0.267527, 0.0879269, -2.41053E-008, -1.72552E-008
46, 0.00000, 0.245096, 0.0805578, -2.29817E-008, -3.2103E-008
47, 0.00000, 0.208003, 0.0683694, -1.57366E-008, -2.24794E-008
48, 0.00000, 0.163762, 0.0538276, -9.35624E-009, -1.33615E-008
49, 0.00000, 0.126731, 0.041654, -5.53615E-009, -7.75548E-009
50, 0.00000, 0.107396, 0.0352996, -3.97451E-009, -5.60656E-009
51, 0.00000, 0.0983325, 0.0323213, -4.88552E-009, -8.94775E-009
52, 0.00000, 0.0952086, 0.0312956, -4.66439E-009, -8.52735E-009
53, 0.00000, 0.0991419, 0.032586, -4.9925E-009, -8.9758E-009
54, 0.00000, 0.11438, 0.0375935, -6.3922E-009, -1.12118E-008
55, 0.00000, 0.144991, 0.0476474, -3.13137E-009, 7.05699E-010
56, 0.00000, 0.161762, 0.0531683, -4.43103E-009, 1.87686E-010
57, 0.00000, 0.16567, 0.0544552, -6.87325E-009, -6.58536E-009
58, 0.00000, 0.170464, 0.0560307, -6.39899E-009, -4.84659E-009
