hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.348742, 0.114602, 1.14011E-008, 6.07504E-008
2, 0.00000, 0.295525, 0.0971354, 8.64578E-009, 4.08426E-008
3, 0.00000, 0.270606, 0.0889271, 7.43845E-009, 3.27249E-008
4, 0.00000, 0.261985, 0.0860998, 7.56323E-009, 2.75406E-008
5, 0.00000, 0.272811, 0.0896739, 8.32701E-009, 2.9569E-008
6, 0.00000, 0.314726, 0.103466, 1.18412E-008, 3.63103E-008
7, 0.00000, 0.398981, 0.131137, 1.99435E-008, 5.60038E-008
8, 0.00000, 0.445158, 0.146322, 1.4512E-008, 1.21863E-007
9, 0.00000, 0.45588, 0.149841, 3.4917E-008, 1.78415E-008
10, 0.00000, 0.469084, 0.15418, 4.40187E-008, -2.3339E-008
11, 0.00000, 0.472382, 0.155282, 6.67797E-008, -1.72349E-007
12, 0.00000, 0.468688, 0.154052, 6.7051E-008, -1.77916E-007
13, 0.00000, 0.470712, 0.154712, 6.02942E-008, -1.2709E-007
14, 0.00000, 0.479985, 0.157763, 3.95996E-008, 1.61743E-008
15, 0.00000, 0.499984, 0.164337, 2.57591E-008, 1.1607E-007
16, 0.00000, 0.549375, 0.180571, 1.78448E-008, 2.13321E-007
17, 0.00000, 0.638757, 0.209949, 2.34483E-008, 2.97016E-007
18, 0.00000, 0.699073, 0.229774, 6.75137E-008, 3.10368E-007
19, 0.00000, 0.721641, 0.237177, 5.76588E-008, 2.99592E-007
20, 0.00000, 0.734512, 0.241419, 5.80504E-008, 3.07821E-007
21, 0.00000, 0.721004, 0.237, 6.40667E-008, 2.96132E-007
22, 0.00000, 0.669603, 0.220085, 4.35497E-008, 3.10939E-007
23, 0.00000, 0.572385, 0.188135, 1.95063E-008, 2.33293E-007
24, 0.00000, 0.450649, 0.148124, 1.19425E-008, 1.39872E-007
25, 0.00000, 0.348744, 0.114628, 4.51324E-009, 9.55066E-008
26, 0.00000, 0.295549, 0.097147, 3.24095E-009, 6.75954E-008
27, 0.00000, 0.270599, 0.0889437, 3.01765E-009, 5.53002E-008
28, 0.00000, 0.261983, 0.0861119, 4.28224E-009, 4.43765E-008
