hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.0781973, 0.0257006, -2.15604E-009, 5.28806E-008
2, 0.00000, 0.0662645, 0.0217801, 1.00461E-008, 3.53826E-008
3, 0.00000, 0.0606744, 0.0199416, 1.51767E-008, 2.74785E-008
4, 0.00000, 0.0587428, 0.019307, 3.17701E-008, 2.1648E-008
5, 0.00000, 0.0611725, 0.0201067, 3.71136E-008, 2.33336E-008
6, 0.00000, 0.0705748, 0.023198, 7.06541E-008, 2.68123E-008
7, 0.00000, 0.0894626, 0.0294048, 1.3818E-007, 3.84068E-008
8, 0.00000, 0.0998124, 0.0328078, -1.61354E-007, 1.21137E-007
9, 0.00000, 0.10222, 0.033598, 4.0012E-008, 6.0297E-008
10, 0.00000, 0.105178, 0.0345709, 1.24527E-007, 3.68826E-008
11, 0.00000, 0.105919, 0.0348164, 4.07789E-007, -5.96071E-008
12, 0.00000, 0.105092, 0.0345423, 4.16975E-007, -6.32815E-008
13, 0.00000, 0.105547, 0.0346913, 3.23238E-007, -2.92345E-008
14, 0.00000, 0.107627, 0.0353751, 5.35377E-008, 6.47975E-008
15, 0.00000, 0.112111, 0.0368489, -1.29383E-007, 1.31188E-007
16, 0.00000, 0.123187, 0.0404892, -2.88439E-007, 2.0176E-007
17, 0.00000, 0.143229, 0.0470765, -3.89443E-007, 2.75007E-007
18, 0.00000, 0.159503, 0.0524248, -4.8477E-007, 3.43697E-007
19, 0.00000, 0.16591, 0.0545311, -5.25856E-007, 3.72889E-007
20, 0.00000, 0.169615, 0.0557489, -5.50633E-007, 3.90296E-007
21, 0.00000, 0.16528, 0.0543258, -4.33443E-007, 3.49722E-007
22, 0.00000, 0.151224, 0.0497045, -4.34812E-007, 3.07777E-007
23, 0.00000, 0.128342, 0.0421847, -3.13841E-007, 2.18786E-007
24, 0.00000, 0.101044, 0.0332119, -1.97652E-007, 1.34977E-007
25, 0.00000, 0.0781965, 0.025702, -1.99337E-007, 9.89955E-008
26, 0.00000, 0.0662654, 0.0217812, -1.42655E-007, 7.05445E-008
27, 0.00000, 0.0606736, 0.0199428, -1.1395E-007, 5.8011E-008
28, 0.00000, 0.0587424, 0.019308, -6.4708E-008, 4.44724E-008
29, 0.00000, 0.0611728, 0.0201066, -1.52153E-008, 3.56191E-008
30, 0.00000, 0.0705767, 0.0231973, -4.40736E-008, 5.31618E-008
31, 0.00000, 0.0894627, 0.0294046, -1.15185E-007, 9.68483E-008
32, 0.00000, 0.0998109, 0.0328059, -1.67815E-007, 1.24101E-007
33, 0.00000, 0.10222, 0.0335982, 1.58882E-008, 7.27505E-008
34, 0.00000, 0.105178, 0.0345704, 7.84653E-008, 5.24353E-008
35, 0.00000, 0.105922, 0.0348149, 9.34497E-008, 3.48551E-008
36, 0.00000, 0.105093, 0.0345432, 1.12503E-007, 2.74357E-008
37, 0.00000, 0.105547, 0.0346916, 3.70709E-008, 5.37991E-008
38, 0.00000, 0.107626, 0.0353743, -9.20743E-008, 1.02345E-007
39, 0.00000, 0.112111, 0.0368489, -2.01803E-007, 1.52809E-007
40, 0.00000, 0.123187, 0.040488, 3.15183E-007, 6.69372E-008
41, 0.00000, 0.143232, 0.0470792, -3.71077E-007, 2.70056E-007
42, 0.00000, 0.159505, 0.0524256, -4.84174E-007, 3.43825E-007
43, 0.00000, 0.165909, 0.0545297, -5.24515E-007, 3.73347E-007
44, 0.00000, 0.169614, 0.0557481, -5.49707E-007, 3.9062E-007
45, 0.00000, 0.165278, 0.0543246, -5.22768E-007, 3.69483E-007
46, 0.00000, 0.151224, 0.0497049, -4.35149E-007, 3.07697E-007
47, 0.00000, 0.128342, 0.042184, -3.1351E-007, 2.191E-007
48, 0.00000, 0.101044, 0.0332119, -1.97652E-007, 1.34976E-007
49, 0.00000, 0.078196, 0.0257016, -1.22898E-007, 8.15474E-008
50, 0.00000, 0.0662649, 0.0217803, -9.17471E-008, 5.91917E-008
51, 0.00000, 0.0606735, 0.0199426, -1.71798E-007, 7.14783E-008
52, 0.00000, 0.0587434, 0.0193088, -1.64701E-007, 6.79741E-008
53, 0.00000, 0.061173, 0.0201064, -1.73328E-007, 7.2769E-008
54, 0.00000, 0.0705763, 0.0231967, -2.11372E-007, 9.24674E-008
55, 0.00000, 0.0894645, 0.0294026, 8.06938E-008, 5.05962E-008
56, 0.00000, 0.0998109, 0.0328061, 8.63728E-008, 6.86092E-008
57, 0.00000, 0.10222, 0.0335991, -1.00165E-007, 1.07462E-007
58, 0.00000, 0.105179, 0.0345712, -8.77063E-008, 1.05978E-007
