hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.256497, -0.116808, -0.256491, -0.116925, -0.256533, -0.116903, 2.76571E-009, -2.66315E-009
2, 0.00000, -0.268715, -0.0991373, -0.268714, -0.099141, -0.26871, -0.0991366, 3.83195E-009, -2.1233E-009
3, 0.00000, -0.251167, -0.0907254, -0.251158, -0.0907358, -0.25116, -0.0907442, 2.96101E-009, -1.87187E-009
4, 0.00000, -0.259045, -0.0878875, -0.259044, -0.0878892, -0.25904, -0.0878868, 3.15775E-009, -1.71152E-009
5, 0.00000, -0.263467, -0.0915322, -0.263469, -0.0915347, -0.263464, -0.0915274, 3.39567E-009, -1.79344E-009
6, 0.00000, -0.245033, -0.105585, -0.245036, -0.105595, -0.245033, -0.105584, 3.33893E-009, -1.8982E-009
7, 0.00000, -0.265357, -0.133833, -0.265354, -0.133842, -0.265352, -0.133839, 5.27922E-009, -3.26448E-009
8, 0.00000, -0.291261, -0.149333, -0.291265, -0.149342, -0.291258, -0.149327, 6.83684E-009, -4.12337E-009
9, 0.00000, -0.164344, -0.152926, -0.164318, -0.152924, -0.164324, -0.152936, 9.88053E-010, -1.68857E-009
10, 0.00000, -0.10198, -0.15735, -0.101962, -0.157346, -0.101962, -0.157356, 1.29678E-010, -1.01989E-009
11, 0.00000, 0.129293, -0.15842, 0.129326, -0.158408, 0.129318, -0.158447, -2.74991E-009, 8.43231E-011
12, 0.00000, 0.147712, -0.157195, 0.147726, -0.15719, 0.147732, -0.157201, -2.97516E-009, -9.69388E-011
13, 0.00000, 0.0494184, -0.15792, 0.0494021, -0.157928, 0.0494066, -0.157912, -8.19266E-010, -2.49585E-010
14, 0.00000, -0.140718, -0.161019, -0.140728, -0.161024, -0.140724, -0.161015, 8.87823E-010, -1.27946E-009
15, 0.00000, -0.237063, -0.167371, -0.237066, -0.167611, -0.237152, -0.167533, 1.64541E-009, -2.86367E-009
16, 0.00000, -0.320817, -0.184251, -0.320814, -0.184285, -0.320815, -0.184273, 1.14566E-008, -7.27142E-009
17, 0.00000, -0.370394, -0.214258, -0.37039, -0.214279, -0.370383, -0.21427, 1.90171E-008, -1.17814E-008
18, 0.00000, -0.385796, -0.238615, -0.385791, -0.238633, -0.385782, -0.238623, 2.44382E-008, -1.51304E-008
19, 0.00000, -0.390164, -0.248205, -0.39016, -0.248221, -0.390149, -0.24821, 2.66996E-008, -1.64913E-008
20, 0.00000, -0.391417, -0.253757, -0.391412, -0.253768, -0.391398, -0.253756, 2.80486E-008, -1.72241E-008
21, 0.00000, -0.35719, -0.247271, -0.357187, -0.247278, -0.357177, -0.247269, 2.33031E-008, -1.43762E-008
22, 0.00000, -0.334254, -0.226249, -0.334251, -0.226255, -0.334243, -0.226246, 1.79781E-008, -1.10656E-008
23, 0.00000, -0.312294, -0.192018, -0.312293, -0.19202, -0.312285, -0.192013, 1.22526E-008, -7.46312E-009
