hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.533, -110.082, -190.591, -109.16, 0.647856, 219.944, -1.17796E-005, -2.2751E-005, -0.943909, 1.06102, 1.38821, 0.28513, -0.445853, -1.34314, 0.0133335, 0.0197334
2, 0.00000, 190.202, -110.481, -191.208, -109.535, 0.643187, 220.625, -9.93863E-006, -1.89812E-005, -0.797028, 0.895998, 1.17253, 0.240935, -0.376628, -1.13471, 0.0110662, 0.0167537
3, 0.00000, 190.616, -110.674, -191.544, -109.792, 0.597479, 221.022, -9.07605E-006, -1.72394E-005, -0.728497, 0.818655, 1.07159, 0.220474, -0.344039, -1.03724, 0.0100185, 0.0153536
4, 0.00000, 190.697, -110.736, -191.63, -109.831, 0.607638, 221.112, -8.77782E-006, -1.66409E-005, -0.704881, 0.792204, 1.03697, 0.213311, -0.332976, -1.00375, 0.00966274, 0.0148751
5, 0.00000, 190.532, -110.654, -191.491, -109.731, 0.621575, 220.951, -9.14846E-006, -1.7382E-005, -0.734574, 0.82566, 1.08068, 0.222212, -0.347058, -1.04598, 0.0101053, 0.0154881
6, 0.00000, 190.046, -110.343, -191.026, -109.468, 0.608907, 220.446, -1.05755E-005, -2.02732E-005, -0.849745, 0.9549, 1.24973, 0.256988, -0.40124, -1.20947, 0.0118309, 0.0178583
7, 0.00000, 188.806, -109.695, -189.962, -108.731, 0.689265, 219.226, -1.35458E-005, -2.64712E-005, -1.08381, 1.21863, 1.59382, 0.32691, -0.512074, -1.54159, 0.0156061, 0.0225222
8, 0.00000, 188.393, -109.376, -189.521, -108.529, 0.639062, 218.772, -1.46905E-005, -2.71028E-005, -1.08297, 1.28718, 1.65238, 0.2917, -0.571628, -1.57451, 0.0169124, 0.0227325
9, 0.00000, 191.886, -109.708, -191.293, -111.261, -0.718147, 221.522, -1.05773E-005, -2.55862E-006, 0.0815933, 0.615504, 0.491266, -0.37846, -0.572793, -0.236001, 0.0105108, 0.00151603
10, 0.00000, 193.326, -109.774, -191.97, -112.421, -1.33386, 222.63, -9.22838E-006, 6.97249E-006, 0.572517, 0.351163, 0.0171678, -0.670955, -0.589145, 0.320477, 0.00868837, -0.00765765
11, 0.00000, 199.317, -110.261, -194.989, -117.167, -3.7477, 227.377, -3.47895E-006, 4.20952E-005, 2.56653, -0.759263, -1.94487, -1.84378, -0.621997, 2.60769, 0.00382435, -0.0467406
12, 0.00000, 199.672, -110.307, -195.182, -117.441, -3.87874, 227.668, -3.11542E-006, 4.37539E-005, 2.66875, -0.820124, -2.04908, -1.90215, -0.620208, 2.72734, 0.0036555, -0.0488196
13, 0.00000, 197.36, -110.125, -194.016, -115.604, -2.93889, 225.83, -5.16563E-006, 3.13081E-005, 1.91447, -0.403534, -1.30892, -1.45612, -0.605155, 1.86204, 0.00476535, -0.0337006
14, 0.00000, 191.931, -109.564, -191.194, -111.362, -0.848296, 221.49, -1.10198E-005, -2.02265E-006, 0.120061, 0.628451, 0.483218, -0.418233, -0.60318, -0.209151, 0.010921, 0.000955256
