hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 188.249, -108.984, -189.157, -108.612, 0.368211, 218.515, -5.61593E-006, -3.98889E-006, -0.6372, 1.1417, 1.30384, -0.0208434, -0.667975, -1.11727, 0.0181628, 0.016035
2, 0.00000, 189.002, -109.511, -189.91, -108.998, 0.424468, 219.311, -5.65254E-006, -7.8462E-006, -0.943686, 1.19981, 1.50746, 0.215304, -0.565495, -1.41128, 0.0176838, 0.0216157
3, 0.00000, 189.508, -109.783, -190.349, -109.294, 0.399823, 219.811, -5.16119E-006, -7.48749E-006, -0.902232, 1.11838, 1.4168, 0.220282, -0.516154, -1.3356, 0.0161426, 0.0207517
4, 0.00000, 189.589, -109.861, -190.448, -109.327, 0.421608, 219.906, -5.31519E-006, -8.6498E-006, -0.998402, 1.15561, 1.49698, 0.284877, -0.500261, -1.43712, 0.0163945, 0.0225056
5, 0.00000, 189.391, -109.746, -190.269, -109.214, 0.425402, 219.707, -5.46854E-006, -8.53669E-006, -0.991167, 1.17616, 1.51096, 0.268304, -0.521505, -1.44083, 0.0169165, 0.0223847
6, 0.00000, 188.86, -109.343, -189.712, -108.956, 0.362015, 219.131, -5.39588E-006, -4.85992E-006, -0.680376, 1.09028, 1.28113, 0.0426236, -0.601965, -1.12923, 0.017004, 0.0164036
7, 0.00000, 187.395, -108.457, -188.361, -108.143, 0.357823, 217.644, -6.22141E-006, -2.21877E-006, -0.507297, 1.18275, 1.27369, -0.153331, -0.767262, -1.02485, 0.0198087, 0.0134287
8, 0.00000, 186.871, -108.011, -187.773, -107.909, 0.259116, 217.054, -7.2437E-006, -4.04439E-006, -0.720901, 1.41171, 1.57742, -0.0837052, -0.858224, -1.32188, 0.0235203, 0.0179664
9, 0.00000, 191.085, -108.602, -190.058, -111.104, -1.21035, 220.446, -7.42447E-006, -8.4686E-006, -1.40989, 1.79774, 2.25831, 0.318427, -0.852151, -2.11217, 0.0260964, 0.0336618
10, 0.00000, 192.835, -108.761, -190.942, -112.472, -1.88919, 221.824, -7.46808E-006, -9.4069E-006, -1.637, 1.93927, 2.49582, 0.444182, -0.862962, -2.3809, 0.026752, 0.0391379
11, 0.00000, 200.058, -109.682, -194.844, -118.018, -4.50672, 227.68, -7.25121E-006, -1.52528E-005, -2.76344, 2.50121, 3.55382, 1.1403, -0.794401, -3.64814, 0.0259258, 0.0654955
12, 0.00000, 200.493, -109.761, -195.1, -118.342, -4.64662, 228.046, -7.24626E-006, -1.49629E-005, -2.77199, 2.4939, 3.55264, 1.15173, -0.783936, -3.65292, 0.0251478, 0.0656048
13, 0.00000, 197.695, -109.407, -193.582, -116.188, -3.62623, 225.767, -7.5443E-006, -1.34293E-005, -2.4216, 2.33468, 3.23656, 0.926817, -0.818355, -3.26524, 0.0260176, 0.0572141
14, 0.00000, 191.174, -108.432, -189.956, -111.251, -1.37927, 220.435, -7.50774E-006, -6.49444E-006, -1.2809, 1.77514, 2.17474, 0.218277, -0.896919, -1.98978, 0.0259949, 0.0312488
15, 0.00000, 187.507, -107.697, -187.786, -108.568, -0.267625, 217.382, -7.32253E-006, -1.40981E-006, -0.629747, 1.47387, 1.58622, -0.194115, -0.958244, -1.27456, 0.0247147, 0.0172239
16, 0.00000, 184.59, -106.809, -185.827, -106.572, 0.383447, 214.836, -8.3166E-006, 8.93318E-007, -0.347942, 1.44407, 1.41734, -0.421711, -1.06968, -1.0148, 0.0261932, 0.0105733
