hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0342478, -2.15355E-007, -3.6075E-008, 2.73474E-008
9, 0.00000, -0.351716, 2.21364E-006, -3.7229E-007, 1.31132E-007
10, 0.00000, -0.493804, -3.90003E-007, -4.64721E-007, 1.60918E-007
11, 0.00000, -1.04655, -1.71631E-005, -8.66066E-007, -2.46244E-007
12, 0.00000, -1.07278, -2.5676E-005, -8.26228E-007, -2.10565E-007
13, 0.00000, -0.863266, 3.9573E-006, -7.70595E-007, -1.20666E-008
14, 0.00000, -0.379567, -1.43696E-006, -2.92014E-007, 2.40303E-007
15, 0.00000, -0.135526, 2.47921E-005, -2.43527E-008, 1.47332E-007
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0337879, 1.59689E-008, -8.82398E-008, -4.24022E-009
33, 0.00000, -0.240522, 5.93047E-007, -3.74894E-007, 5.69753E-008
34, 0.00000, -0.416832, -7.24804E-007, -8.37767E-007, -9.25467E-008
35, 0.00000, -0.659633, -2.51748E-006, -1.42456E-006, -3.96992E-007
36, 0.00000, -0.693242, -4.79858E-008, -1.38019E-006, -3.58852E-007
37, 0.00000, -0.552005, 1.38754E-006, -1.20973E-006, -2.3855E-007
38, 0.00000, -0.307573, -7.27121E-007, -6.53698E-007, -2.36036E-008
39, 0.00000, -0.0669383, 1.13279E-005, -9.87725E-008, 3.39194E-008
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.100051, -1.40984E-007, -2.1667E-007, 3.1937E-009
58, 0.00000, -0.167626, -2.70094E-007, -2.1052E-007, 8.97787E-008
59, 0.00000, -0.236168, -6.87819E-007, -8.05677E-008, 2.34185E-007
