hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.0889894, -0.0292475, -0.0889892, -0.0292486, -0.0889783, -0.0292449, -6.57358E-011, -7.08757E-012
2, 0.00000, -0.0754046, -0.0247843, -0.0754044, -0.0247842, -0.0754045, -0.0247843, -4.64761E-011, -4.44734E-012
3, 0.00000, -0.0690397, -0.0226929, -0.0690416, -0.0226934, -0.0690405, -0.0226929, -3.84997E-011, -3.33145E-012
4, 0.00000, -0.0668443, -0.0219706, -0.0668444, -0.0219706, -0.0668445, -0.0219707, -3.60836E-011, -3.12682E-012
5, 0.00000, -0.0696113, -0.02288, -0.0696107, -0.0228798, -0.069611, -0.0228799, -3.93102E-011, -3.54574E-012
6, 0.00000, -0.0803126, -0.0263975, -0.0803114, -0.0263971, -0.0803114, -0.0263971, -5.28053E-011, -5.16731E-012
7, 0.00000, -0.101802, -0.0334606, -0.101803, -0.0334608, -0.101802, -0.0334607, -8.73532E-011, -1.04057E-011
8, 0.00000, -0.095624, -0.0373317, -0.0956224, -0.0373312, -0.0956232, -0.0373313, -8.16561E-011, -1.05536E-011
9, 0.00000, 0.0680881, -0.0382343, 0.0680853, -0.0382326, 0.0680862, -0.0382333, -4.21407E-011, -3.41916E-012
10, 0.00000, 0.139205, -0.0393402, 0.139202, -0.0393389, 0.139202, -0.0393398, -1.38991E-010, -8.55418E-012
11, 0.00000, 0.428132, -0.0396033, 0.428116, -0.0395991, 0.428122, -0.0396109, -1.07551E-009, 1.21589E-011
12, 0.00000, 0.442821, -0.0392995, 0.442815, -0.039297, 0.442814, -0.0393005, -1.14057E-009, 1.7901E-011
13, 0.00000, 0.332456, -0.0394792, 0.332462, -0.0394812, 0.33246, -0.0394775, -6.80584E-010, -6.98827E-012
14, 0.00000, 0.0765287, -0.040254, 0.0765301, -0.0402548, 0.0765297, -0.0402545, -5.13795E-011, -4.01676E-012
15, 0.00000, -0.0565303, -0.0419368, -0.0565272, -0.0419367, -0.0565149, -0.0419271, -3.90266E-011, -4.8618E-012
16, 0.00000, -0.14018, -0.0460711, -0.140179, -0.0460731, -0.140177, -0.0460719, -1.75592E-010, -2.85332E-011
17, 0.00000, -0.162984, -0.0535683, -0.162984, -0.0535694, -0.162984, -0.0535691, -2.46757E-010, -4.72148E-011
18, 0.00000, -0.181505, -0.0596564, -0.181505, -0.059657, -0.181505, -0.059657, -3.14351E-010, -6.66406E-011
19, 0.00000, -0.188794, -0.0620532, -0.188794, -0.0620534, -0.188794, -0.0620535, -3.43641E-010, -7.56143E-011
20, 0.00000, -0.193002, -0.063439, -0.193002, -0.0634387, -0.193004, -0.0634389, -3.61101E-010, -8.09727E-011
21, 0.00000, -0.188073, -0.0618178, -0.188073, -0.0618172, -0.188073, -0.0618174, -3.38331E-010, -7.2572E-011
22, 0.00000, -0.172082, -0.0565619, -0.172082, -0.0565613, -0.172082, -0.0565614, -2.76179E-010, -5.3927E-011
