hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.258877, -0.0850838, -0.258877, -0.0850867, -0.258847, -0.0850766, -4.70057E-010, -5.1312E-011
2, 0.00000, -0.219359, -0.0720997, -0.219358, -0.0720996, -0.219359, -0.0720997, -3.32845E-010, -3.22487E-011
3, 0.00000, -0.200844, -0.0660159, -0.200849, -0.0660174, -0.200846, -0.066016, -2.76075E-010, -2.41573E-011
4, 0.00000, -0.194456, -0.0639144, -0.194456, -0.0639146, -0.194457, -0.0639147, -2.58703E-010, -2.26631E-011
5, 0.00000, -0.202505, -0.0665597, -0.202504, -0.0665592, -0.202504, -0.0665597, -2.8171E-010, -2.57002E-011
6, 0.00000, -0.233636, -0.0767923, -0.233632, -0.0767912, -0.233633, -0.0767913, -3.78297E-010, -3.75402E-011
7, 0.00000, -0.296153, -0.09734, -0.296153, -0.0973406, -0.296152, -0.0973402, -6.24037E-010, -7.5624E-011
8, 0.00000, -0.296265, -0.108601, -0.29626, -0.1086, -0.296263, -0.1086, -6.46872E-010, -8.5398E-011
9, 0.00000, 0.0122581, -0.111227, 0.0122576, -0.111222, 0.0122577, -0.111224, -7.57882E-011, -6.33957E-012
10, 0.00000, 0.144125, -0.114445, 0.144122, -0.114441, 0.144122, -0.114443, -1.98836E-010, -1.27212E-011
11, 0.00000, 0.69275, -0.115227, 0.692729, -0.115217, 0.692736, -0.115239, -2.56334E-009, 1.72775E-011
12, 0.00000, 0.721629, -0.114337, 0.72162, -0.114331, 0.721619, -0.114337, -2.7547E-009, 2.955E-011
13, 0.00000, 0.511247, -0.114845, 0.511254, -0.114849, 0.511253, -0.114843, -1.48458E-009, -2.14429E-011
14, 0.00000, 0.0221264, -0.117103, 0.0221267, -0.117105, 0.0221268, -0.117104, -8.56408E-011, -6.9105E-012
15, 0.00000, -0.236048, -0.121995, -0.236037, -0.121996, -0.235988, -0.12197, -4.54921E-010, -5.87701E-011
16, 0.00000, -0.407796, -0.134028, -0.407795, -0.134032, -0.407789, -0.134029, -1.24646E-009, -2.07022E-010
17, 0.00000, -0.474136, -0.155836, -0.474136, -0.155839, -0.474134, -0.155838, -1.74345E-009, -3.41569E-010
18, 0.00000, -0.528013, -0.173546, -0.528014, -0.173548, -0.528013, -0.173548, -2.21429E-009, -4.81606E-010
19, 0.00000, -0.54922, -0.180518, -0.54922, -0.180519, -0.54922, -0.180519, -2.41779E-009, -5.4627E-010
20, 0.00000, -0.561458, -0.184548, -0.56146, -0.184548, -0.561464, -0.184548, -2.53911E-009, -5.84881E-010
21, 0.00000, -0.547121, -0.179833, -0.547121, -0.179832, -0.547122, -0.179832, -2.38353E-009, -5.25072E-010
22, 0.00000, -0.500602, -0.164543, -0.500602, -0.164542, -0.500603, -0.164542, -1.95152E-009, -3.90751E-010
23, 0.00000, -0.424852, -0.139645, -0.424852, -0.139643, -0.424854, -0.139644, -1.35969E-009, -2.31994E-010
24, 0.00000, -0.334491, -0.109943, -0.33449, -0.109942, -0.334491, -0.109942, -8.14458E-010, -1.14266E-010
25, 0.00000, -0.258862, -0.0850837, -0.25886, -0.0850832, -0.258859, -0.0850828, -4.80043E-010, -6.0027E-011
26, 0.00000, -0.219378, -0.0721064, -0.219362, -0.0721011, -0.219366, -0.072102, -3.35523E-010, -3.5061E-011
27, 0.00000, -0.200853, -0.0660172, -0.200851, -0.0660167, -0.200851, -0.0660166, -2.79066E-010, -2.68613E-011
28, 0.00000, -0.194462, -0.0639165, -0.194459, -0.0639157, -0.194459, -0.0639157, -2.59803E-010, -2.36485E-011
29, 0.00000, -0.202498, -0.0665576, -0.2025, -0.0665586, -0.2025, -0.0665586, -2.83744E-010, -2.72358E-011
30, 0.00000, -0.23362, -0.0767867, -0.233626, -0.0767885, -0.233626, -0.0767891, -3.83568E-010, -4.16779E-011
31, 0.00000, -0.296146, -0.0973382, -0.296151, -0.09734, -0.29615, -0.0973399, -6.38755E-010, -8.85755E-011
32, 0.00000, -0.296714, -0.108597, -0.296717, -0.108598, -0.296719, -0.108598, -6.60552E-010, -9.61123E-011
33, 0.00000, -0.0985938, -0.111223, -0.0985921, -0.111221, -0.0985926, -0.111221, -1.37999E-010, -1.44384E-011
34, 0.00000, 0.0673811, -0.114447, 0.0673816, -0.114442, 0.0673814, -0.114444, -1.06894E-010, -9.10429E-012
35, 0.00000, 0.306986, -0.115251, 0.30698, -0.115243, 0.30698, -0.115252, -6.18586E-010, -3.20088E-011
36, 0.00000, 0.343241, -0.114347, 0.34324, -0.114345, 0.34324, -0.114347, -7.45033E-010, -3.34015E-011
37, 0.00000, 0.200934, -0.114837, 0.200936, -0.114843, 0.200936, -0.114838, -3.156E-010, -2.0822E-011
38, 0.00000, -0.049645, -0.117103, -0.0496462, -0.117105, -0.0496458, -0.117104, -1.00944E-010, -1.05099E-011
39, 0.00000, -0.30443, -0.121988, -0.304415, -0.121989, -0.304376, -0.121972, -7.1478E-010, -1.08976E-010
40, 0.00000, -0.407791, -0.134032, -0.407791, -0.134033, -0.407789, -0.134032, -1.26274E-009, -2.22738E-010
41, 0.00000, -0.474133, -0.155839, -0.474134, -0.155839, -0.474134, -0.15584, -1.75342E-009, -3.51676E-010
42, 0.00000, -0.528011, -0.173545, -0.528012, -0.173547, -0.528012, -0.173547, -2.24091E-009, -5.10001E-010
43, 0.00000, -0.549219, -0.180518, -0.549219, -0.180519, -0.549218, -0.180518, -2.45662E-009, -5.88524E-010
44, 0.00000, -0.561482, -0.184549, -0.561482, -0.18455, -0.561481, -0.18455, -2.58626E-009, -6.36747E-010
45, 0.00000, -0.547122, -0.179831, -0.547122, -0.179831, -0.547122, -0.179831, -2.44014E-009, -5.86328E-010
46, 0.00000, -0.500605, -0.164543, -0.500604, -0.164542, -0.500604, -0.164542, -1.99653E-009, -4.37714E-010
47, 0.00000, -0.424856, -0.139644, -0.424855, -0.139644, -0.424854, -0.139643, -1.39529E-009, -2.67272E-010
48, 0.00000, -0.334499, -0.109945, -0.334493, -0.109943, -0.334493, -0.109942, -8.3558E-010, -1.34361E-010
49, 0.00000, -0.258863, -0.0850841, -0.258857, -0.0850824, -0.258858, -0.0850826, -4.77763E-010, -5.81594E-011
50, 0.00000, -0.219374, -0.0721049, -0.219367, -0.0721028, -0.219367, -0.0721023, -3.36904E-010, -3.58954E-011
51, 0.00000, -0.200858, -0.0660187, -0.200854, -0.0660175, -0.200854, -0.0660174, -2.79193E-010, -2.70449E-011
52, 0.00000, -0.194463, -0.0639168, -0.19446, -0.0639159, -0.19446, -0.0639159, -2.59536E-010, -2.34504E-011
53, 0.00000, -0.2025, -0.0665585, -0.202502, -0.066559, -0.202502, -0.0665591, -2.8256E-010, -2.629E-011
54, 0.00000, -0.233595, -0.0767784, -0.233612, -0.076784, -0.233613, -0.0767847, -3.89139E-010, -4.61078E-011
55, 0.00000, -0.296197, -0.0973437, -0.296187, -0.097347, -0.29614, -0.0973307, -6.35904E-010, -8.69131E-011
56, 0.00000, -0.330355, -0.108582, -0.330378, -0.108589, -0.33038, -0.108591, -8.10273E-010, -1.24574E-010
57, 0.00000, -0.238673, -0.111238, -0.238657, -0.11123, -0.238657, -0.111229, -4.51911E-010, -6.17193E-011
58, 0.00000, -0.181083, -0.11445, -0.181074, -0.114445, -0.181074, -0.114446, -2.92247E-010, -3.49848E-011
59, 0.00000, -0.11521, -0.115258, -0.115201, -0.115252, -0.115202, -0.115254, -1.64728E-010, -1.67572E-011
60, 0.00000, -0.112495, -0.114331, -0.112507, -0.114339, -0.112506, -0.114337, -1.64137E-010, -1.9226E-011
61, 0.00000, -0.148247, -0.114836, -0.148252, -0.114839, -0.148252, -0.114839, -2.27857E-010, -2.97196E-011
62, 0.00000, -0.222997, -0.117099, -0.223003, -0.117101, -0.223003, -0.117102, -4.16231E-010, -5.83381E-011
63, 0.00000, -0.237795, -0.121968, -0.237809, -0.121975, -0.237809, -0.121976, -4.7987E-010, -7.60152E-011
64, 0.00000, -0.407777, -0.134028, -0.407788, -0.134032, -0.407786, -0.134033, -1.30286E-009, -2.62731E-010
65, 0.00000, -0.474123, -0.155838, -0.474129, -0.155839, -0.474134, -0.155841, -1.82026E-009, -4.22414E-010
66, 0.00000, -0.527999, -0.173544, -0.528002, -0.173546, -0.528005, -0.173547, -2.31794E-009, -5.95735E-010
67, 0.00000, -0.549216, -0.180519, -0.549217, -0.180519, -0.549216, -0.180519, -2.52603E-009, -6.67016E-010
68, 0.00000, -0.561474, -0.184546, -0.561478, -0.184548, -0.561476, -0.184548, -2.67839E-009, -7.42954E-010
69, 0.00000, -0.54713, -0.179834, -0.547127, -0.179833, -0.547128, -0.179833, -2.50238E-009, -6.56908E-010
70, 0.00000, -0.50067, -0.164563, -0.500683, -0.164567, -0.50068, -0.164567, -2.07856E-009, -5.27023E-010
71, 0.00000, -0.424877, -0.139651, -0.424859, -0.139645, -0.424861, -0.139645, -1.42754E-009, -3.02001E-010
72, 0.00000, -0.334505, -0.109947, -0.334494, -0.109943, -0.334495, -0.109943, -8.35785E-010, -1.34836E-010
73, 0.00000, -0.277538, -0.091223, -0.277522, -0.0912179, -0.27752, -0.0912166, -5.59169E-010, -7.67939E-011
74, 0.00000, -0.234346, -0.0770256, -0.234331, -0.0770205, -0.23433, -0.0770205, -3.86375E-010, -4.32435E-011
75, 0.00000, -0.210909, -0.0693224, -0.210906, -0.0693215, -0.210906, -0.0693213, -3.09624E-010, -3.14098E-011
76, 0.00000, -0.200152, -0.0657867, -0.200147, -0.0657854, -0.200147, -0.0657853, -2.75636E-010, -2.55261E-011
77, 0.00000, -0.200048, -0.0657524, -0.200048, -0.0657526, -0.200048, -0.0657526, -2.75186E-010, -2.52E-011
78, 0.00000, -0.210587, -0.0692165, -0.210589, -0.0692172, -0.210589, -0.0692173, -3.06677E-010, -2.94405E-011
79, 0.00000, -0.234932, -0.0772183, -0.234939, -0.0772204, -0.234939, -0.0772207, -3.87232E-010, -4.15743E-011
80, 0.00000, -0.248045, -0.0923626, -0.248051, -0.0923645, -0.248052, -0.0923652, -4.49717E-010, -5.39367E-011
81, 0.00000, -0.11916, -0.116371, -0.119153, -0.116364, -0.119154, -0.116364, -1.72385E-010, -1.77224E-011
82, 0.00000, -0.0142442, -0.138648, -0.0142447, -0.138652, -0.0142447, -0.138653, -1.23013E-010, -1.45466E-011
83, 0.00000, 0.188644, -0.150457, 0.18864, -0.15045, 0.18864, -0.150453, -3.55342E-010, -3.46396E-011
84, 0.00000, 0.17364, -0.154936, 0.17364, -0.154939, 0.173641, -0.154938, -3.33795E-010, -3.46718E-011
85, 0.00000, 0.0639647, -0.157018, 0.0639656, -0.157025, 0.0639661, -0.157025, -1.82597E-010, -2.25914E-011
86, 0.00000, -0.184551, -0.160045, -0.184553, -0.160048, -0.184553, -0.160049, -4.04754E-010, -6.98199E-011
87, 0.00000, -0.430113, -0.163042, -0.430117, -0.163043, -0.43012, -0.163044, -1.5194E-009, -3.31337E-010
88, 0.00000, -0.505845, -0.166262, -0.505846, -0.166263, -0.505847, -0.166263, -2.06334E-009, -4.7382E-010
89, 0.00000, -0.531233, -0.174608, -0.531234, -0.174608, -0.531235, -0.174609, -2.28458E-009, -5.34167E-010
90, 0.00000, -0.545387, -0.179242, -0.545379, -0.179245, -0.545366, -0.179241, -2.3998E-009, -5.56416E-010
91, 0.00000, -0.54252, -0.178311, -0.542513, -0.178311, -0.542506, -0.178308, -2.36394E-009, -5.38519E-010
92, 0.00000, -0.540349, -0.177619, -0.540362, -0.177619, -0.540376, -0.177624, -2.35862E-009, -5.46341E-010
93, 0.00000, -0.519912, -0.170886, -0.519912, -0.170887, -0.519911, -0.170886, -2.18542E-009, -5.07941E-010
