hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.233687, -0.0768058, -0.233688, -0.0768109, -0.233684, -0.0768076, 5.3455E-009, -3.37194E-009
2, 0.00000, -0.198034, -0.0650892, -0.198033, -0.0650916, -0.198031, -0.0650897, 3.31358E-009, -2.06344E-009
3, 0.00000, -0.181344, -0.0596047, -0.181341, -0.0596058, -0.181335, -0.0596031, 2.55057E-009, -1.5715E-009
4, 0.00000, -0.175556, -0.0577014, -0.175555, -0.0577032, -0.175553, -0.0577016, 2.31176E-009, -1.42888E-009
5, 0.00000, -0.182808, -0.0600845, -0.182809, -0.0600871, -0.182808, -0.060086, 2.58871E-009, -1.6115E-009
6, 0.00000, -0.210889, -0.0693141, -0.210893, -0.0693186, -0.210895, -0.0693179, 3.82384E-009, -2.44062E-009
7, 0.00000, -0.267358, -0.0878735, -0.267358, -0.0878789, -0.267355, -0.0878756, 8.08933E-009, -5.15097E-009
8, 0.00000, -0.263999, -0.0980263, -0.264004, -0.0980333, -0.264005, -0.0980316, 8.60878E-009, -5.6585E-009
9, 0.00000, 0.0462297, -0.100411, 0.0462288, -0.100409, 0.0462293, -0.100409, 4.62724E-010, -7.29566E-010
10, 0.00000, 0.179477, -0.103317, 0.179474, -0.103317, 0.179476, -0.103316, 7.72002E-010, -2.24259E-009
11, 0.00000, 0.730008, -0.104028, 0.729993, -0.104042, 0.730017, -0.10404, -3.42025E-008, -1.32913E-008
12, 0.00000, 0.758689, -0.103215, 0.758688, -0.103239, 0.758709, -0.103222, -3.90636E-008, -1.32973E-008
13, 0.00000, 0.547825, -0.103667, 0.547837, -0.10369, 0.54785, -0.103673, -1.21863E-008, -9.68156E-009
14, 0.00000, 0.0579223, -0.105717, 0.0579233, -0.10572, 0.057924, -0.105719, 5.26602E-010, -8.82678E-010
15, 0.00000, -0.199503, -0.110115, -0.199505, -0.110121, -0.199502, -0.110119, 5.03723E-009, -3.77248E-009
16, 0.00000, -0.368133, -0.120991, -0.368136, -0.121003, -0.368132, -0.120998, 2.28119E-008, -1.44215E-008
17, 0.00000, -0.428027, -0.140676, -0.428031, -0.140692, -0.428024, -0.140685, 3.83523E-008, -2.39135E-008
18, 0.00000, -0.476669, -0.156663, -0.476672, -0.156682, -0.476662, -0.156672, 5.52164E-008, -3.42652E-008
19, 0.00000, -0.495824, -0.162958, -0.495822, -0.162978, -0.49581, -0.162965, 6.3283E-008, -3.91838E-008
20, 0.00000, -0.50684, -0.166585, -0.506837, -0.166603, -0.506834, -0.166592, 6.79208E-008, -4.21107E-008
21, 0.00000, -0.493943, -0.162342, -0.493936, -0.16236, -0.493922, -0.162345, 6.14372E-008, -3.8312E-008
22, 0.00000, -0.451953, -0.148542, -0.451943, -0.148556, -0.451929, -0.148543, 4.51546E-008, -2.83588E-008
23, 0.00000, -0.383565, -0.126067, -0.383557, -0.126076, -0.383547, -0.126067, 2.61163E-008, -1.64986E-008
24, 0.00000, -0.301981, -0.0992535, -0.301977, -0.0992589, -0.30197, -0.0992533, 1.23243E-008, -7.72728E-009
25, 0.00000, -0.233704, -0.0768125, -0.233697, -0.0768146, -0.233693, -0.0768113, 6.09577E-009, -3.65544E-009
26, 0.00000, -0.198041, -0.0650917, -0.198034, -0.0650921, -0.198033, -0.0650903, 3.4595E-009, -2.13983E-009
27, 0.00000, -0.181327, -0.0595982, -0.181325, -0.0595998, -0.181323, -0.0595981, 2.69009E-009, -1.62846E-009
28, 0.00000, -0.175555, -0.0577011, -0.175553, -0.0577026, -0.175551, -0.0577011, 2.37317E-009, -1.45298E-009
29, 0.00000, -0.182813, -0.0600863, -0.182814, -0.0600891, -0.182813, -0.0600877, 2.73807E-009, -1.65185E-009
30, 0.00000, -0.210908, -0.0693203, -0.210913, -0.0693248, -0.210911, -0.0693234, 4.23003E-009, -2.55828E-009
31, 0.00000, -0.267356, -0.0878728, -0.267359, -0.0878792, -0.267355, -0.0878757, 9.10763E-009, -5.46881E-009
32, 0.00000, -0.264487, -0.0980351, -0.264491, -0.0980417, -0.264489, -0.0980389, 9.53564E-009, -5.9754E-009
33, 0.00000, -0.064963, -0.100409, -0.0649619, -0.100408, -0.0649614, -0.100408, 8.94982E-010, -8.65295E-010
34, 0.00000, 0.1025, -0.10332, 0.1025, -0.103317, 0.102501, -0.103318, 7.6223E-010, -1.29649E-009
35, 0.00000, 0.343083, -0.104046, 0.343077, -0.104045, 0.343083, -0.104048, -3.01625E-010, -5.77255E-009
36, 0.00000, 0.379171, -0.103226, 0.379172, -0.103234, 0.379178, -0.103229, -1.4064E-009, -6.43822E-009
37, 0.00000, 0.236578, -0.103669, 0.236583, -0.103679, 0.236586, -0.103673, 1.04761E-009, -3.36952E-009
38, 0.00000, -0.0140698, -0.105717, -0.0140703, -0.10572, -0.0140696, -0.105719, 6.30994E-010, -7.34554E-010
39, 0.00000, -0.268065, -0.110102, -0.268077, -0.110114, -0.268079, -0.110113, 1.02311E-008, -6.78121E-009
40, 0.00000, -0.368133, -0.120993, -0.368136, -0.121005, -0.368132, -0.120999, 2.40638E-008, -1.48428E-008
41, 0.00000, -0.428023, -0.140677, -0.428028, -0.140692, -0.428022, -0.140685, 3.91393E-008, -2.41756E-008
42, 0.00000, -0.476659, -0.15666, -0.476666, -0.15668, -0.476658, -0.156671, 5.74045E-008, -3.5027E-008
43, 0.00000, -0.49583, -0.16296, -0.495815, -0.162977, -0.495806, -0.162963, 6.63522E-008, -4.00786E-008
44, 0.00000, -0.506903, -0.166598, -0.50689, -0.166617, -0.506877, -0.166603, 7.12279E-008, -4.24977E-008
45, 0.00000, -0.493937, -0.162339, -0.493939, -0.16236, -0.493923, -0.162345, 6.57257E-008, -3.9396E-008
46, 0.00000, -0.451955, -0.148542, -0.451948, -0.148557, -0.451934, -0.148544, 4.88687E-008, -2.96351E-008
47, 0.00000, -0.383572, -0.126068, -0.383561, -0.126077, -0.38355, -0.126067, 2.89217E-008, -1.74897E-008
48, 0.00000, -0.301983, -0.0992535, -0.301974, -0.0992575, -0.301969, -0.0992526, 1.38167E-008, -8.27723E-009
49, 0.00000, -0.233696, -0.0768102, -0.233691, -0.0768125, -0.233689, -0.0768099, 5.90389E-009, -3.59701E-009
50, 0.00000, -0.198047, -0.0650936, -0.19804, -0.0650942, -0.198037, -0.0650918, 3.59161E-009, -2.17326E-009
51, 0.00000, -0.18133, -0.059599, -0.181326, -0.0596001, -0.181324, -0.0595984, 2.69731E-009, -1.63514E-009
52, 0.00000, -0.175556, -0.0577013, -0.175553, -0.0577027, -0.175552, -0.0577012, 2.35616E-009, -1.44882E-009
53, 0.00000, -0.182814, -0.0600867, -0.182815, -0.0600894, -0.182813, -0.0600879, 2.66216E-009, -1.62942E-009
54, 0.00000, -0.210896, -0.069316, -0.210906, -0.0693226, -0.210905, -0.0693213, 4.59834E-009, -2.65526E-009
55, 0.00000, -0.267334, -0.087863, -0.267343, -0.0878721, -0.26734, -0.0878694, 8.68697E-009, -5.31585E-009
56, 0.00000, -0.298246, -0.0980246, -0.298263, -0.0980368, -0.298262, -0.0980342, 1.29373E-008, -7.70972E-009
57, 0.00000, -0.205462, -0.100418, -0.205449, -0.100416, -0.205446, -0.100413, 5.49828E-009, -3.78413E-009
58, 0.00000, -0.146717, -0.10332, -0.14671, -0.103318, -0.146709, -0.103317, 2.73307E-009, -2.16227E-009
59, 0.00000, -0.0803959, -0.104051, -0.08039, -0.104047, -0.0803891, -0.104047, 1.0706E-009, -1.0738E-009
60, 0.00000, -0.0779675, -0.103221, -0.0779729, -0.103227, -0.0779726, -0.103225, 1.26383E-009, -1.06874E-009
61, 0.00000, -0.113668, -0.103671, -0.113671, -0.103675, -0.11367, -0.103674, 2.09032E-009, -1.60477E-009
62, 0.00000, -0.187952, -0.105711, -0.187958, -0.105717, -0.187957, -0.105716, 4.92937E-009, -3.42363E-009
63, 0.00000, -0.20132, -0.110112, -0.201328, -0.11012, -0.201326, -0.110119, 6.4307E-009, -4.25583E-009
64, 0.00000, -0.368136, -0.120993, -0.368143, -0.121007, -0.368135, -0.121001, 2.72288E-008, -1.58945E-008
65, 0.00000, -0.428021, -0.140677, -0.42803, -0.140694, -0.428026, -0.140686, 4.45762E-008, -2.60666E-008
66, 0.00000, -0.476678, -0.156667, -0.476635, -0.156673, -0.476641, -0.156664, 6.33817E-008, -3.68722E-008
67, 0.00000, -0.495833, -0.162961, -0.495806, -0.162974, -0.4958, -0.162962, 7.02843E-008, -3.99931E-008
68, 0.00000, -0.506902, -0.166597, -0.506895, -0.16662, -0.506853, -0.166596, 7.62708E-008, -4.01757E-008
69, 0.00000, -0.493936, -0.162339, -0.493947, -0.162362, -0.493945, -0.162352, 6.8646E-008, -3.90681E-008
70, 0.00000, -0.451924, -0.148531, -0.451998, -0.148572, -0.451976, -0.148561, 5.40698E-008, -3.03454E-008
71, 0.00000, -0.383573, -0.126068, -0.383557, -0.126075, -0.383547, -0.126066, 3.13601E-008, -1.83923E-008
72, 0.00000, -0.301986, -0.0992546, -0.301974, -0.0992578, -0.30197, -0.0992529, 1.38241E-008, -8.29748E-009
73, 0.00000, -0.250559, -0.0823525, -0.250541, -0.0823518, -0.250535, -0.0823472, 7.74215E-009, -4.64375E-009
74, 0.00000, -0.21156, -0.0695345, -0.211546, -0.0695332, -0.211542, -0.0695308, 4.34233E-009, -2.66865E-009
75, 0.00000, -0.190406, -0.062582, -0.190402, -0.0625834, -0.1904, -0.0625814, 3.14781E-009, -1.90406E-009
76, 0.00000, -0.180691, -0.0593891, -0.180688, -0.0593903, -0.180686, -0.0593887, 2.56931E-009, -1.58442E-009
77, 0.00000, -0.1806, -0.0593592, -0.1806, -0.0593614, -0.180598, -0.0593599, 2.55258E-009, -1.56907E-009
78, 0.00000, -0.190115, -0.0624863, -0.190116, -0.0624892, -0.190114, -0.0624877, 2.99246E-009, -1.8349E-009
79, 0.00000, -0.212094, -0.0697102, -0.212099, -0.0697149, -0.212097, -0.0697131, 4.2463E-009, -2.58352E-009
80, 0.00000, -0.220624, -0.0833805, -0.220629, -0.0833861, -0.220628, -0.0833845, 5.28821E-009, -3.3733E-009
81, 0.00000, -0.0840183, -0.105052, -0.0840147, -0.105049, -0.0840143, -0.105048, 1.15065E-009, -1.12372E-009
82, 0.00000, 0.0280092, -0.12517, 0.0280098, -0.125173, 0.0280109, -0.125174, 1.00212E-009, -1.31629E-009
83, 0.00000, 0.23512, -0.135829, 0.235115, -0.135826, 0.235118, -0.135825, 2.51562E-009, -5.50739E-009
84, 0.00000, 0.221436, -0.139871, 0.221438, -0.139877, 0.221442, -0.139874, 2.75231E-009, -5.37277E-009
85, 0.00000, 0.112061, -0.141751, 0.112064, -0.141759, 0.112067, -0.141758, 1.9944E-009, -2.91237E-009
86, 0.00000, -0.136287, -0.144483, -0.136288, -0.144489, -0.136286, -0.144488, 4.8391E-009, -3.89817E-009
87, 0.00000, -0.381684, -0.147183, -0.381688, -0.147196, -0.381684, -0.14719, 3.37517E-008, -2.09556E-008
88, 0.00000, -0.456653, -0.150085, -0.456659, -0.150104, -0.456651, -0.150095, 5.19322E-008, -3.11468E-008
89, 0.00000, -0.479582, -0.157621, -0.479583, -0.15764, -0.479572, -0.157629, 5.9884E-008, -3.62288E-008
90, 0.00000, -0.49231, -0.161797, -0.49231, -0.161819, -0.492296, -0.161806, 6.33216E-008, -3.8798E-008
91, 0.00000, -0.489801, -0.160976, -0.489784, -0.160993, -0.489764, -0.160976, 6.20412E-008, -3.8128E-008
92, 0.00000, -0.487827, -0.160337, -0.487834, -0.160357, -0.487829, -0.160347, 6.20917E-008, -3.78739E-008
93, 0.00000, -0.469379, -0.154268, -0.469371, -0.154284, -0.469358, -0.154271, 5.65921E-008, -3.40676E-008
94, 0.00000, -0.433216, -0.142383, -0.433203, -0.142395, -0.433189, -0.142383, 4.4388E-008, -2.65053E-008
95, 0.00000, -0.381178, -0.125281, -0.381167, -0.125289, -0.381159, -0.125281, 3.05902E-008, -1.79509E-008
96, 0.00000, -0.3176, -0.104386, -0.31759, -0.104391, -0.317585, -0.104385, 1.67505E-008, -9.90247E-009
97, 0.00000, -0.256139, -0.0841864, -0.256132, -0.0841892, -0.25613, -0.0841859, 7.96629E-009, -4.83134E-009
98, 0.00000, -0.215462, -0.0708174, -0.215451, -0.0708174, -0.215447, -0.0708143, 4.58152E-009, -2.80707E-009
99, 0.00000, -0.191873, -0.0630643, -0.191869, -0.0630656, -0.191866, -0.0630635, 3.22911E-009, -1.95326E-009
100, 0.00000, -0.180131, -0.059205, -0.180127, -0.0592062, -0.180126, -0.0592045, 2.54764E-009, -1.57138E-009
101, 0.00000, -0.176529, -0.0580209, -0.17653, -0.0580235, -0.176529, -0.0580221, 2.44924E-009, -1.48059E-009
102, 0.00000, -0.182374, -0.0599424, -0.182374, -0.0599447, -0.182373, -0.0599433, 2.62353E-009, -1.61644E-009
103, 0.00000, -0.201413, -0.0661998, -0.201417, -0.0662038, -0.201415, -0.0662022, 3.58986E-009, -2.19267E-009
104, 0.00000, -0.201441, -0.0770389, -0.201444, -0.0770429, -0.201443, -0.0770414, 3.97725E-009, -2.56271E-009
105, 0.00000, -0.0614296, -0.0973831, -0.061427, -0.0973801, -0.0614268, -0.0973799, 6.9695E-010, -7.4163E-010
106, 0.00000, 0.0456073, -0.119006, 0.0456058, -0.119003, 0.0456077, -0.119006, 6.77324E-010, -1.13845E-009
107, 0.00000, 0.613436, -0.132671, 0.613417, -0.132673, 0.613433, -0.132674, -1.57329E-008, -1.7391E-008
108, 0.00000, 1.21563, -0.137976, 1.21562, -0.138032, 1.21568, -0.138006, -1.60925E-007, -3.47E-008
109, 0.00000, 1.1697, -0.141397, 1.16972, -0.141488, 1.16979, -0.141432, -1.42455E-007, -3.52101E-008
110, 0.00000, 0.0360601, -0.143734, 0.0360621, -0.143743, 0.0360638, -0.143742, 1.12763E-009, -1.82876E-009
111, 0.00000, -0.268999, -0.142999, -0.269, -0.143006, -0.268997, -0.143002, 1.22959E-008, -9.19802E-009
112, 0.00000, -0.431323, -0.141758, -0.43133, -0.141776, -0.431325, -0.141769, 3.69682E-008, -2.36859E-008
113, 0.00000, -0.449315, -0.147674, -0.449314, -0.14769, -0.449305, -0.14768, 4.27595E-008, -2.72565E-008
114, 0.00000, -0.473229, -0.155533, -0.473229, -0.155551, -0.473219, -0.15554, 5.11504E-008, -3.24723E-008
115, 0.00000, -0.484888, -0.159365, -0.484886, -0.159383, -0.484874, -0.159371, 5.58918E-008, -3.53573E-008
116, 0.00000, -0.499477, -0.164159, -0.499476, -0.164179, -0.499464, -0.164166, 6.21826E-008, -3.91881E-008
117, 0.00000, -0.488167, -0.160446, -0.488151, -0.160461, -0.488133, -0.160444, 5.86932E-008, -3.67363E-008
118, 0.00000, -0.443597, -0.145796, -0.443586, -0.145808, -0.443571, -0.145795, 4.25931E-008, -2.67216E-008
