hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.705, -110.009, -190.633, -109.347, 0.500878, 220.055, -5.40731E-006, -3.71817E-006, -0.124864, 0.351247, 0.366123, -0.0684025, -0.241724, -0.283103, 0.00587194, 0.00397713
2, 0.00000, 190.092, -110.32, -191.054, -109.531, 0.553693, 220.486, -5.83487E-006, -7.72637E-006, -0.307102, 0.415299, 0.512238, 0.0577929, -0.205563, -0.472046, 0.00626138, 0.00668104
3, 0.00000, 190.488, -110.517, -191.384, -109.771, 0.519333, 220.871, -5.26992E-006, -7.48247E-006, -0.301075, 0.390905, 0.488163, 0.0647322, -0.187684, -0.454764, 0.00586544, 0.00660949
4, 0.00000, 190.496, -110.554, -191.417, -109.762, 0.543003, 220.894, -5.46447E-006, -8.49203E-006, -0.353475, 0.414888, 0.535121, 0.0981276, -0.182132, -0.512019, 0.00595067, 0.00749511
5, 0.00000, 190.354, -110.475, -191.292, -109.679, 0.549786, 220.752, -5.6319E-006, -8.32422E-006, -0.343548, 0.418044, 0.532895, 0.087963, -0.189765, -0.504997, 0.00604947, 0.00731434
6, 0.00000, 190.132, -110.248, -191.012, -109.593, 0.484598, 220.484, -5.60737E-006, -4.79124E-006, -0.165156, 0.348193, 0.38341, -0.0313373, -0.218357, -0.316108, 0.0057111, 0.00404347
7, 0.00000, 189.147, -109.664, -190.115, -109.035, 0.500388, 219.486, -6.47974E-006, -2.53255E-006, -0.0315553, 0.339873, 0.309226, -0.142626, -0.277614, -0.196384, 0.00642378, 0.00166924
8, 0.00000, 188.769, -109.34, -189.69, -108.866, 0.429384, 219.057, -7.53472E-006, -3.90182E-006, -0.0862555, 0.409642, 0.396794, -0.130238, -0.310435, -0.278248, 0.0074315, 0.00274616
9, 0.00000, 192.625, -109.797, -191.729, -111.837, -0.991915, 222.144, -7.33232E-006, -6.2797E-006, -0.204282, 0.47728, 0.514703, -0.0622796, -0.311118, -0.414321, 0.00802958, 0.0056005
10, 0.00000, 194.287, -109.936, -192.565, -113.144, -1.64897, 223.456, -7.34457E-006, -6.37561E-006, -0.213548, 0.48893, 0.529764, -0.0600873, -0.316929, -0.428454, 0.0080573, 0.00598661
