hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 188.688, -109.378, -189.659, -108.792, 0.478112, 219.008, -0.000147417, -0.00194568, -0.750377, 0.84203, 1.1019, 0.227073, -0.353035, -1.06624, 0.00151618, -0.00286224
2, 0.00000, 189.437, -109.868, -190.383, -109.191, 0.508021, 219.788, -0.000127729, -0.00163137, -0.633139, 0.710795, 0.930269, 0.191643, -0.298229, -0.90032, 0.00109908, -0.00211721
3, 0.00000, 189.912, -110.112, -190.787, -109.474, 0.475051, 220.252, -0.000118002, -0.00148515, -0.578449, 0.649243, 0.84992, 0.175268, -0.272387, -0.82272, 0.000915905, -0.00179015
4, 0.00000, 190, -110.187, -190.886, -109.514, 0.491613, 220.352, -0.000114576, -0.00143515, -0.559641, 0.628243, 0.822416, 0.16954, -0.263637, -0.796104, 0.000861535, -0.00167959
5, 0.00000, 189.812, -110.083, -190.72, -109.405, 0.499567, 220.165, -0.000118812, -0.00149777, -0.583316, 0.654847, 0.857179, 0.176658, -0.274797, -0.829702, 0.000932959, -0.00180239
6, 0.00000, 189.272, -109.705, -190.177, -109.128, 0.458448, 219.59, -0.000134342, -0.00174061, -0.675134, 0.757531, 0.991581, 0.204498, -0.317673, -0.959737, 0.00122531, -0.00229141
7, 0.00000, 187.863, -108.896, -188.911, -108.327, 0.489419, 218.177, -0.000165009, -0.00225185, -0.862287, 0.967585, 1.26579, 0.260653, -0.40552, -1.2245, 0.0020134, -0.00373984
8, 0.00000, 187.398, -108.505, -188.392, -108.116, 0.406509, 217.654, -0.000243789, -0.00225002, -0.828226, 1.00264, 1.27882, 0.213527, -0.452666, -1.21212, 0.00207594, -0.00405102
9, 0.00000, 191.528, -109.07, -190.629, -111.255, -1.04716, 220.984, -0.000822641, 0.000253875, 0.407707, 0.292083, 0.0484106, -0.498472, -0.455354, 0.20704, -0.000763467, -0.000651245
10, 0.00000, 193.238, -109.223, -191.495, -112.593, -1.71392, 222.334, -0.00108512, 0.00125478, 0.932937, 0.0073447, -0.460726, -0.810421, -0.470884, 0.803608, -0.00132693, -0.000532269
11, 0.00000, 200.309, -110.091, -195.301, -118.039, -4.30659, 228.07, -0.00207392, 0.00500321, 3.01816, -1.13947, -2.50188, -2.04485, -0.516431, 3.19109, 0.000151161, -0.00677345
12, 0.00000, 200.726, -110.162, -195.543, -118.353, -4.44553, 228.42, -0.00211672, 0.00518135, 3.12167, -1.19903, -2.60577, -2.10511, -0.516343, 3.3115, 0.000440167, -0.00735946
13, 0.00000, 197.998, -109.834, -194.072, -116.245, -3.43561, 226.199, -0.00174609, 0.00382897, 2.33786, -0.773287, -1.84197, -1.63759, -0.494997, 2.41446, -0.000891707, -0.0035893
14, 0.00000, 191.602, -108.91, -190.529, -111.385, -1.20198, 220.966, -0.000883629, 0.00033748, 0.465522, 0.287141, 0.0151832, -0.545998, -0.479853, 0.25953, -0.000853038, -0.000673127
15, 0.00000, 188.008, -108.217, -188.417, -108.742, -0.0892181, 217.976, -0.000447646, -0.00173102, -0.543835, 0.898725, 1.04731, 0.0199891, -0.504813, -0.915458, 0.00133738, -0.00325583
16, 0.00000, 185.188, -107.403, -186.551, -106.791, 0.57611, 215.524, -0.000213525, -0.00321978, -1.204, 1.35162, 1.76598, 0.3623, -0.565974, -1.70657, 0.00399163, -0.00734965
17, 0.00000, 183.467, -106.476, -185.069, -105.79, 0.655654, 213.843, -0.000238911, -0.00383792, -1.41231, 1.58641, 2.07075, 0.423482, -0.664019, -1.99955, 0.00558713, -0.0103408
18, 0.00000, 182.19, -105.73, -183.925, -105.076, 0.668171, 212.574, -0.00025554, -0.00435657, -1.58389, 1.77906, 2.32086, 0.474027, -0.744062, -2.23999, 0.00709734, -0.0130906
19, 0.00000, 181.692, -105.434, -183.476, -104.8, 0.669034, 212.079, -0.000261128, -0.00456685, -1.65213, 1.85561, 2.42016, 0.494099, -0.775785, -2.33541, 0.00776234, -0.0143009
20, 0.00000, 181.414, -105.265, -183.219, -104.647, 0.668099, 211.798, -0.000263962, -0.00468662, -1.6915, 1.89975, 2.47746, 0.505703, -0.794101, -2.3905, 0.00814321, -0.0149511
21, 0.00000, 181.93, -105.493, -183.623, -104.97, 0.604724, 212.279, -0.00025874, -0.0045363, -1.64463, 1.84597, 2.40837, 0.492562, -0.771394, -2.32456, 0.00764827, -0.0139797
22, 0.00000, 183.092, -106.148, -184.644, -105.63, 0.575458, 213.422, -0.000244955, -0.00408013, -1.49545, 1.67829, 2.1909, 0.4488, -0.70171, -2.11565, 0.00626348, -0.011443
23, 0.00000, 184.868, -107.183, -186.237, -106.626, 0.554412, 215.19, -0.000219393, -0.00337339, -1.25693, 1.41067, 1.84299, 0.378197, -0.590427, -1.78084, 0.00436884, -0.00802601
24, 0.00000, 186.785, -108.366, -188.018, -107.674, 0.580691, 217.138, -0.000183691, -0.00258222, -0.978941, 1.09933, 1.43712, 0.295086, -0.460814, -1.38945, 0.00263961, -0.00496051
25, 0.00000, 187.962, -109.285, -189.274, -108.232, 0.744451, 218.425, -0.000150484, -0.00196323, -0.751654, 0.845689, 1.10534, 0.226229, -0.355302, -1.06869, 0.00161447, -0.00322872
