hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0516786, -1.06331E-006, 5.68375E-010, -4.30324E-009
9, 0.00000, -0.530763, -7.89328E-007, -3.97532E-009, -2.69907E-008
10, 0.00000, -0.745199, -1.71656E-006, -1.17342E-008, -2.83261E-008
11, 0.00000, -1.57939, -2.70654E-005, -5.91028E-008, 3.68695E-009
12, 0.00000, -1.61895, -2.44569E-005, -6.35332E-008, 8.50053E-009
13, 0.00000, -1.30272, 6.33372E-006, -4.13821E-008, -1.20835E-008
14, 0.00000, -0.57278, 4.04759E-007, -7.10729E-009, -2.70577E-008
15, 0.00000, -0.204528, 1.89532E-005, -2.26077E-011, -1.48931E-008
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0509879, 5.54571E-008, 1.38348E-009, -5.5327E-009
33, 0.00000, -0.362967, -4.98852E-007, 1.34817E-009, -2.54056E-008
34, 0.00000, -0.62905, -3.66139E-006, -5.12547E-010, -3.89484E-008
35, 0.00000, -0.995464, -9.08371E-006, -1.03803E-008, -4.36053E-008
36, 0.00000, -1.04615, -1.61688E-006, -1.46073E-008, -3.9713E-008
37, 0.00000, -0.832994, 4.90379E-006, -5.27285E-009, -4.38223E-008
38, 0.00000, -0.464142, 6.22187E-007, 2.60299E-009, -3.53606E-008
39, 0.00000, -0.101011, 7.85635E-006, 1.77325E-009, -1.02351E-008
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.150991, -1.78212E-006, 2.88002E-009, -1.44334E-008
58, 0.00000, -0.252964, -2.05075E-006, 1.30618E-009, -1.90737E-008
59, 0.00000, -0.356401, -3.09539E-006, -3.03866E-009, -1.909E-008
