hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.626, -109.865, -190.428, -109.362, 0.397388, 219.854, -9.48891E-006, -2.04844E-005, -0.827474, 0.928109, 1.21524, 0.251092, -0.389096, -1.17665, 0.0108141, 0.0179377
2, 0.00000, 190.064, -110.207, -190.901, -109.571, 0.45628, 220.344, -7.98814E-006, -1.71205E-005, -0.699118, 0.78472, 1.02738, 0.212004, -0.329275, -0.994847, 0.00899618, 0.0152439
3, 0.00000, 190.467, -110.414, -191.247, -109.811, 0.429302, 220.744, -7.30355E-006, -1.55291E-005, -0.638866, 0.716952, 0.938879, 0.193894, -0.30083, -0.909275, 0.00812062, 0.0139587
4, 0.00000, 190.487, -110.457, -191.291, -109.808, 0.452763, 220.779, -7.06689E-006, -1.50303E-005, -0.618355, 0.694095, 0.90886, 0.187598, -0.291301, -0.880178, 0.00786244, 0.0135154
5, 0.00000, 190.34, -110.374, -191.158, -109.724, 0.456968, 220.629, -7.36305E-006, -1.57093E-005, -0.644441, 0.723386, 0.947152, 0.195471, -0.303581, -0.917221, 0.00823253, 0.014074
6, 0.00000, 190.071, -110.12, -190.834, -109.614, 0.38884, 220.31, -8.4774E-006, -1.8262E-005, -0.745044, 0.835668, 1.09435, 0.22619, -0.350431, -1.05985, 0.00960246, 0.0162574
7, 0.00000, 189.035, -109.494, -189.869, -109.038, 0.387322, 219.239, -1.08027E-005, -2.36917E-005, -0.949749, 1.06505, 1.39434, 0.288069, -0.446376, -1.35003, 0.0125855, 0.0206012
8, 0.00000, 188.67, -109.166, -189.444, -108.883, 0.304274, 218.815, -1.17124E-005, -2.38402E-005, -0.926909, 1.11193, 1.42319, 0.244723, -0.498191, -1.35325, 0.0136242, 0.0204403
9, 0.00000, 192.699, -109.757, -191.708, -111.937, -1.09032, 222.154, -8.58776E-006, 1.80858E-006, 0.296262, 0.408459, 0.204942, -0.460499, -0.500918, 0.0527178, 0.00830148, -0.00248649
10, 0.00000, 194.426, -109.949, -192.634, -113.275, -1.73679, 223.565, -7.63508E-006, 1.17361E-005, 0.813879, 0.128375, -0.296352, -0.768351, -0.516875, 0.640639, 0.00698272, -0.0123995
11, 0.00000, 201.3, -110.851, -196.458, -118.559, -4.22305, 229.284, -3.86198E-006, 4.73669E-005, 2.88249, -1.01491, -2.32532, -1.98976, -0.558061, 3.01103, 0.00474552, -0.0537298
12, 0.00000, 201.713, -110.923, -196.702, -118.868, -4.35792, 229.637, -3.62487E-006, 4.89938E-005, 2.98619, -1.0753, -2.42997, -2.04967, -0.557339, 3.13186, 0.00473713, -0.055875
