hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.663, -109.958, -190.571, -109.336, 0.479109, 219.998, 3.53611E-005, -0.000449938, -0.486741, 0.757294, 0.897668, 0.0411978, -0.412045, -0.797589, 0.00111737, -0.00090298
2, 0.00000, 190.041, -110.27, -190.989, -109.513, 0.536781, 220.423, 8.24749E-005, -0.00050925, -0.612976, 0.758793, 0.961812, 0.150386, -0.34975, -0.907233, 0.000914222, -0.0019462
3, 0.00000, 190.44, -110.471, -191.323, -109.754, 0.504053, 220.811, 8.48006E-005, -0.000471057, -0.580612, 0.704726, 0.899014, 0.149446, -0.319401, -0.852544, 0.000999623, -0.00162838
4, 0.00000, 190.445, -110.507, -191.355, -109.742, 0.528673, 220.831, 9.57655E-005, -0.000490449, -0.624068, 0.718754, 0.93289, 0.180092, -0.309696, -0.897116, 0.00087386, -0.00173025
5, 0.00000, 190.302, -110.428, -191.229, -109.659, 0.534659, 220.689, 9.1491E-005, -0.000499056, -0.625537, 0.734725, 0.947407, 0.173353, -0.322708, -0.90628, 0.000837872, -0.00179853
6, 0.00000, 190.09, -110.2, -190.953, -109.581, 0.465362, 220.428, 3.71758E-005, -0.000454371, -0.491005, 0.713874, 0.86214, 0.0674077, -0.371776, -0.779586, 0.000640698, -0.00169486
7, 0.00000, 189.107, -109.609, -190.051, -109.028, 0.474495, 219.428, 8.70325E-007, -0.000495715, -0.446762, 0.805791, 0.918984, -0.0169631, -0.473018, -0.786518, 0.000795916, -0.00231009
8, 0.00000, 188.721, -109.277, -189.615, -108.856, 0.400828, 218.989, 1.56107E-005, -0.000585475, -0.548739, 0.929291, 1.07645, 0.00928089, -0.528666, -0.935695, 0.00095132, -0.00287663
9, 0.00000, 192.569, -109.731, -191.647, -111.822, -1.01952, 222.068, 5.87127E-005, -0.00059557, -0.655214, 0.987, 1.18096, 0.0724928, -0.527341, -1.05817, 0.00159836, -0.00132454
10, 0.00000, 194.229, -109.868, -192.482, -113.129, -1.67701, 223.378, 5.7799E-005, -0.000587669, -0.66823, 1.00399, 1.20292, 0.0753569, -0.536246, -1.07874, 0.00155875, -0.000605618
11, 0.00000, 200.803, -110.548, -195.922, -118.261, -4.19988, 228.663, 0.000108418, -0.00057241, -0.829555, 1.06623, 1.34021, 0.184323, -0.512404, -1.25314, 0.00175169, 0.00259292
12, 0.00000, 201.207, -110.611, -196.15, -118.567, -4.33806, 228.999, 9.71693E-005, -0.000559925, -0.813832, 1.05106, 1.3195, 0.178416, -0.507085, -1.23218, 0.00141619, 0.00270816
13, 0.00000, 198.637, -110.343, -194.797, -116.559, -3.35091, 226.923, 8.18637E-005, -0.000580302, -0.789502, 1.05293, 1.30818, 0.156236, -0.519849, -1.21087, 0.00117471, 0.00170277
14, 0.00000, 192.807, -109.647, -191.683, -112.052, -1.18845, 222.21, 2.06285E-005, -0.00056887, -0.581576, 0.976067, 1.13502, 0.0143597, -0.554622, -0.989275, 0.00117395, -0.00115111
15, 0.00000, 189.611, -109.134, -189.879, -109.65, -0.109747, 219.584, -1.97562E-005, -0.000498737, -0.453828, 0.941672, 1.04089, -0.0804867, -0.58841, -0.860952, 0.00134881, -0.000232824
16, 0.00000, 187.136, -108.49, -188.299, -107.895, 0.538124, 217.458, -4.79007E-005, -0.000616034, -0.443338, 1.01769, 1.09931, -0.126283, -0.656934, -0.887684, 0.000964115, -0.00372657
17, 0.00000, 185.779, -107.77, -187.138, -107.095, 0.616151, 216.13, -5.44185E-005, -0.000741778, -0.508196, 1.18594, 1.27592, -0.154569, -0.768982, -1.026, 0.0012607, -0.00538006
18, 0.00000, 184.913, -107.239, -186.341, -106.615, 0.614745, 215.254, -9.5537E-005, -0.000785692, -0.460751, 1.26435, 1.31916, -0.234776, -0.859539, -1.02324, 0.00112621, -0.00633057
19, 0.00000, 184.586, -107.033, -186.036, -106.437, 0.609638, 214.921, -0.000114957, -0.000799535, -0.435084, 1.29135, 1.32936, -0.270423, -0.895295, -1.01423, 0.0010191, -0.00669711
20, 0.00000, 184.41, -106.917, -185.868, -106.342, 0.603195, 214.74, -0.000129146, -0.00080544, -0.41499, 1.30402, 1.33009, -0.294064, -0.915998, -1.00303, 0.000894276, -0.00692173
21, 0.00000, 184.945, -107.136, -186.272, -106.683, 0.526905, 215.233, -0.000161397, -0.000718103, -0.305739, 1.21029, 1.19514, -0.341298, -0.889875, -0.862964, 0.000476125, -0.00603165
22, 0.00000, 185.79, -107.619, -187.022, -107.166, 0.503411, 216.073, -0.000138218, -0.000658376, -0.308459, 1.11973, 1.119, -0.293612, -0.811038, -0.821024, 0.000494622, -0.00508946
23, 0.00000, 186.998, -108.357, -188.134, -107.838, 0.503201, 217.298, -8.05058E-005, -0.000603576, -0.374484, 1.01052, 1.05854, -0.181937, -0.684739, -0.824569, 0.000687137, -0.00401794
24, 0.00000, 188.14, -109.156, -189.269, -108.432, 0.574896, 218.503, 2.19305E-005, -0.0006087, -0.566057, 0.949382, 1.10211, 0.0141751, -0.537151, -0.960247, 0.00110084, -0.0033098
