Name, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "20 kV Losses", "0.4 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "20 kV Line Loss", "0.4 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "20 kV Load Loss", "0.4 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "20 kV No Load Loss", "0.4 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "20 kV Load Energy", "0.4 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
"em", 147084.913587739, 298420.024098693, 177.192474416407, 492.365510661397, 708108.754056861, 232743.438658759, 145.285487947136, 152.931999564395, 200.037933005021, 0, 187.828090903138, 0, 36684.1083733761, 65679.5191899243, 85.9263588430985, 46.4926026153832, 31048.9501635683, 15957.5349857375, 5635.15820980784, 49721.9842041868, 85.2671398973835, 0.659218945715008, 28274.3451556832, 8409.76321769287, 0, 0, 0, 28274.3451556832, 0, 0, 0, 0, 8409.76321769287, 28274.3451556832, 0, 0, 0, 0, 0, 0, 28274.3451556832, 0, 0, 0, 0, 0, 2774.60500788503, 0, 0, 0, 0, 0, 0, 5635.15820980784, 0, 0, 0, 0, 0, 0, 0, 708108.754056861, 0, 0, 0, 0, 0
