hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 191.387, -111.623, -192.616, -109.964, 1.02188, 221.972, -6.66057E-006, -1.02857E-005, -0.396558, 0.447392, 0.585163, 0.119342, -0.188934, -0.566022, 0.00698905, 0.00957394
2, 0.00000, 192.031, -111.792, -193.041, -110.432, 0.839626, 222.544, -5.5354E-006, -8.54767E-006, -0.335376, 0.377754, 0.494438, 0.101291, -0.159295, -0.478552, 0.00576898, 0.00805436
3, 0.00000, 192.335, -111.87, -193.241, -110.653, 0.752828, 222.813, -5.00896E-006, -7.74545E-006, -0.306802, 0.345305, 0.45212, 0.0928165, -0.145511, -0.437713, 0.00520164, 0.00733623
4, 0.00000, 192.508, -111.898, -193.34, -110.786, 0.690783, 222.958, -4.73013E-006, -7.36964E-006, -0.296909, 0.333982, 0.437398, 0.0899297, -0.140668, -0.423541, 0.00490891, 0.00699919
5, 0.00000, 192.404, -111.864, -193.266, -110.714, 0.715119, 222.863, -4.91647E-006, -7.67302E-006, -0.3093, 0.347989, 0.455699, 0.0936387, -0.146595, -0.441229, 0.00511216, 0.00727415
6, 0.00000, 192.038, -111.734, -192.994, -110.463, 0.792905, 222.521, -5.58975E-006, -8.80954E-006, -0.357319, 0.402276, 0.526625, 0.108008, -0.169566, -0.509764, 0.00584944, 0.00828926
7, 0.00000, 191.225, -111.47, -192.414, -109.896, 0.983362, 221.775, -7.06733E-006, -1.12587E-005, -0.454248, 0.51224, 0.670069, 0.136785, -0.216236, -0.648181, 0.00748249, 0.0104142
8, 0.00000, 190.254, -111.303, -191.85, -109.152, 1.32438, 220.956, -9.05689E-006, -1.38619E-005, -0.508027, 0.574697, 0.750745, 0.151959, -0.243275, -0.72546, 0.0096138, 0.0126663
9, 0.00000, 193.861, -111.224, -193.358, -112.211, -0.462813, 223.647, -7.03291E-006, -1.18194E-005, -0.517991, 0.576076, 0.757772, 0.16014, -0.240222, -0.735991, 0.00747338, 0.0115942
10, 0.00000, 195.346, -111.146, -193.945, -113.492, -1.23511, 224.739, -6.36082E-006, -1.12302E-005, -0.532133, 0.587549, 0.775115, 0.16674, -0.243389, -0.754447, 0.00676694, 0.0113881
11, 0.00000, 201.466, -110.892, -196.434, -118.753, -4.38234, 229.303, -3.24594E-006, -7.79541E-006, -0.531836, 0.570811, 0.761717, 0.175295, -0.230027, -0.747715, 0.00339313, 0.00940499
12, 0.00000, 201.791, -110.886, -196.574, -119.029, -4.54376, 229.55, -3.05542E-006, -7.53546E-006, -0.527433, 0.56529, 0.754786, 0.174268, -0.227476, -0.741222, 0.00317885, 0.00920006
13, 0.00000, 199.48, -110.994, -195.64, -117.035, -3.34365, 227.827, -4.19795E-006, -8.84416E-006, -0.531248, 0.57545, 0.765065, 0.172326, -0.234044, -0.748941, 0.00442521, 0.0100089
14, 0.00000, 193.901, -111.143, -193.307, -112.279, -0.542239, 223.638, -7.32746E-006, -1.23856E-005, -0.545648, 0.606345, 0.797833, 0.168922, -0.252666, -0.77505, 0.00780807, 0.0121692
15, 0.00000, 190.785, -111.119, -191.923, -109.676, 0.932655, 221.264, -9.50537E-006, -1.4939E-005, -0.570919, 0.643328, 0.841696, 0.172029, -0.271426, -0.814209, 0.010154, 0.0137917
16, 0.00000, 188.538, -110.96, -190.81, -107.864, 1.8859, 219.493, -1.17115E-005, -1.78454E-005, -0.629864, 0.716273, 0.933586, 0.186284, -0.304582, -0.900515, 0.0125719, 0.0158036
17, 0.00000, 187.423, -110.658, -190.07, -107.062, 2.19083, 218.507, -1.38104E-005, -2.1161E-005, -0.734912, 0.838103, 1.09098, 0.215952, -0.357238, -1.05123, 0.0149815, 0.0183319
18, 0.00000, 186.513, -110.408, -189.462, -106.405, 2.43905, 217.697, -1.5546E-005, -2.39378E-005, -0.820778, 0.938178, 1.21999, 0.239897, -0.400682, -1.17453, 0.0170141, 0.0203943
19, 0.00000, 186.154, -110.307, -189.222, -106.148, 2.53674, 217.375, -1.62321E-005, -2.5061E-005, -0.854739, 0.977876, 1.2711, 0.249293, -0.417964, -1.22332, 0.0178398, 0.0212128
20, 0.00000, 185.946, -110.248, -189.082, -105.999, 2.59271, 217.189, -1.66278E-005, -2.57191E-005, -0.874414, 1.0009, 1.30072, 0.254719, -0.427999, -1.25159, 0.0183245, 0.0216894
21, 0.00000, 186.316, -110.322, -189.304, -106.277, 2.46959, 217.505, -1.59452E-005, -2.47426E-005, -0.851254, 0.973257, 1.2654, 0.248614, -0.415752, -1.2181, 0.0175469, 0.0209682
22, 0.00000, 186.976, -110.536, -189.772, -106.739, 2.3128, 218.11, -1.46634E-005, -2.25192E-005, -0.777036, 0.887148, 1.15423, 0.227731, -0.378506, -1.1117, 0.0159746, 0.0193412
23, 0.00000, 188.252, -110.883, -190.621, -107.658, 1.96433, 219.241, -1.22443E-005, -1.86971E-005, -0.65682, 0.747471, 0.973918, 0.193932, -0.31804, -0.939165, 0.013187, 0.0164588
24, 0.00000, 189.754, -111.286, -191.618, -108.741, 1.55046, 220.571, -9.4764E-006, -1.43484E-005, -0.514692, 0.583504, 0.761581, 0.15328, -0.247468, -0.735437, 0.0100552, 0.0130011
25, 0.00000, 190.748, -111.612, -192.328, -109.432, 1.32054, 221.482, -7.62018E-006, -1.12677E-005, -0.396918, 0.449076, 0.586684, 0.118771, -0.190119, -0.567008, 0.00797357, 0.0104289
26, 0.00000, 191.441, -111.783, -192.776, -109.94, 1.11696, 222.091, -6.4056E-006, -9.44672E-006, -0.335677, 0.379083, 0.495641, 0.100854, -0.160222, -0.479335, 0.00666337, 0.00884466
27, 0.00000, 191.786, -111.863, -192.995, -110.194, 1.01179, 222.392, -5.81155E-006, -8.56506E-006, -0.307041, 0.346416, 0.453122, 0.0924401, -0.146294, -0.438362, 0.00602449, 0.00807055
28, 0.00000, 192.081, -111.893, -193.149, -110.429, 0.892411, 222.631, -5.34979E-006, -8.00304E-006, -0.297091, 0.334818, 0.438154, 0.0896479, -0.141257, -0.424031, 0.00554415, 0.00756851
29, 0.00000, 192.181, -111.862, -193.166, -110.527, 0.820434, 222.692, -5.24081E-006, -8.00228E-006, -0.3094, 0.348448, 0.456117, 0.0934846, -0.146919, -0.441501, 0.00544177, 0.00757031
30, 0.00000, 191.615, -111.728, -192.805, -110.11, 0.99171, 222.197, -6.21078E-006, -9.44674E-006, -0.35755, 0.403296, 0.527557, 0.107674, -0.170278, -0.510371, 0.00648256, 0.00884777
31, 0.00000, 190.502, -111.457, -192.088, -109.293, 1.3212, 221.22, -8.1593E-006, -1.23832E-005, -0.454723, 0.514432, 0.672055, 0.136047, -0.217776, -0.649468, 0.00860313, 0.0113724
32, 0.00000, 190.23, -111.303, -191.838, -109.132, 1.33604, 220.937, -9.09124E-006, -1.3877E-005, -0.508028, 0.57476, 0.750811, 0.151929, -0.243331, -0.725498, 0.0096387, 0.0126868
