hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.696, -110.209, -190.795, -109.245, 0.665748, 220.142, -6.26008E-006, -1.20564E-005, -0.498732, 0.560737, 0.733544, 0.150574, -0.235634, -0.709674, 0.0070815, 0.0104192
2, 0.00000, 190.66, -110.618, -191.544, -109.859, 0.531507, 221.049, -5.21509E-006, -9.97495E-006, -0.420878, 0.472656, 0.618779, 0.127481, -0.198502, -0.599071, 0.00581667, 0.00890867
3, 0.00000, 191.116, -110.811, -191.898, -110.15, 0.467109, 221.477, -4.76651E-006, -9.03491E-006, -0.384608, 0.431692, 0.565371, 0.116677, -0.181238, -0.547499, 0.00524214, 0.00816461
4, 0.00000, 191.417, -110.906, -192.104, -110.356, 0.401292, 221.745, -4.59445E-006, -8.69864E-006, -0.371983, 0.41726, 0.546642, 0.113007, -0.1751, -0.529488, 0.00503528, 0.00792024
5, 0.00000, 191.279, -110.834, -191.986, -110.273, 0.411143, 221.609, -4.77849E-006, -9.09689E-006, -0.387657, 0.434857, 0.569642, 0.117734, -0.182484, -0.551745, 0.00527755, 0.00825141
6, 0.00000, 190.82, -110.572, -191.575, -110.008, 0.427704, 221.147, -5.51752E-006, -1.06175E-005, -0.44832, 0.502923, 0.658678, 0.136055, -0.211028, -0.637879, 0.00618831, 0.00951809
7, 0.00000, 189.737, -110.011, -190.654, -109.359, 0.506313, 220.084, -7.04852E-006, -1.37879E-005, -0.57126, 0.641173, 0.839285, 0.172947, -0.269083, -0.812364, 0.0081065, 0.0120307
8, 0.00000, 187.875, -109.4, -189.364, -108.102, 0.888676, 218.426, -8.05591E-006, -1.602E-005, -0.641703, 0.722955, 0.944318, 0.192564, -0.304127, -0.91275, 0.00956692, 0.0132509
9, 0.00000, 194.257, -110.331, -192.87, -112.937, -1.32204, 223.61, -7.25544E-006, -1.46325E-005, -0.647193, 0.713498, 0.941253, 0.202761, -0.295091, -0.916016, 0.00828576, 0.0143903
10, 0.00000, 196.881, -110.623, -194.253, -114.971, -2.30566, 225.719, -7.0693E-006, -1.44115E-005, -0.662122, 0.723226, 0.957994, 0.211064, -0.296767, -0.934984, 0.00796452, 0.0151053
11, 0.00000, 207.353, -111.758, -199.809, -123.142, -6.29735, 234.218, -5.76975E-006, -1.22232E-005, -0.651421, 0.686895, 0.923985, 0.220988, -0.272762, -0.911781, 0.00596782, 0.016122
12, 0.00000, 207.89, -111.822, -200.1, -123.56, -6.49891, 234.66, -5.68257E-006, -1.20188E-005, -0.645533, 0.679539, 0.914791, 0.219623, -0.26939, -0.903163, 0.00581463, 0.0160202
13, 0.00000, 203.982, -111.442, -198.05, -120.484, -4.96813, 231.49, -6.16849E-006, -1.28325E-005, -0.653836, 0.69734, 0.933481, 0.217561, -0.280017, -0.917875, 0.00654022, 0.0158061
14, 0.00000, 194.405, -110.233, -192.855, -113.1, -1.46083, 223.676, -7.59308E-006, -1.53687E-005, -0.681688, 0.750462, 0.990603, 0.214078, -0.310008, -0.964366, 0.00868674, 0.0151953
15, 0.00000, 188.996, -109.315, -189.773, -109.055, 0.319493, 219.218, -8.76909E-006, -1.76495E-005, -0.719971, 0.80637, 1.05598, 0.218476, -0.337677, -1.02234, 0.0104425, 0.0151383
16, 0.00000, 185.162, -108.418, -187.413, -106.304, 1.38822, 215.979, -1.0313E-005, -2.08849E-005, -0.800159, 0.905853, 1.18002, 0.237247, -0.382255, -1.13827, 0.0127029, 0.0160544
17, 0.00000, 183.469, -107.67, -186.094, -105.244, 1.5967, 214.4, -1.2206E-005, -2.52404E-005, -0.937336, 1.06326, 1.38308, 0.276247, -0.449076, -1.33274, 0.0155371, 0.0184704
18, 0.00000, 182.078, -107.048, -185.006, -104.375, 1.76397, 213.099, -1.37774E-005, -2.89736E-005, -1.0503, 1.19332, 1.55045, 0.308, -0.504373, -1.49275, 0.0179998, 0.0204058
19, 0.00000, 181.526, -106.799, -184.574, -104.032, 1.82882, 212.581, -1.43991E-005, -3.05409E-005, -1.09529, 1.24519, 1.61706, 0.320543, -0.526425, -1.55635, 0.019052, 0.0211529
20, 0.00000, 181.206, -106.653, -184.323, -103.834, 1.86566, 212.281, -1.47564E-005, -3.14604E-005, -1.1214, 1.27533, 1.65572, 0.327803, -0.53924, -1.59326, 0.0196725, 0.0215863
21, 0.00000, 181.859, -106.889, -184.783, -104.261, 1.74895, 212.864, -1.42883E-005, -3.01662E-005, -1.09003, 1.23814, 1.60877, 0.319664, -0.523209, -1.54879, 0.0187611, 0.0211509
22, 0.00000, 182.787, -107.366, -185.561, -104.818, 1.67904, 213.763, -1.2976E-005, -2.7078E-005, -0.992703, 1.12696, 1.46506, 0.29184, -0.476132, -1.41114, 0.0167498, 0.0194154
23, 0.00000, 184.728, -108.227, -187.075, -106.032, 1.44228, 215.574, -1.08037E-005, -2.19879E-005, -0.835321, 0.946144, 1.23205, 0.247287, -0.399344, -1.18812, 0.0134152, 0.0166731
24, 0.00000, 186.997, -109.223, -188.845, -107.46, 1.15453, 217.697, -8.29692E-006, -1.6473E-005, -0.651138, 0.735551, 0.959577, 0.194296, -0.310037, -0.926671, 0.00989514, 0.0132962
25, 0.00000, 188.332, -109.921, -189.982, -108.254, 1.06485, 219.003, -6.36884E-006, -1.23441E-005, -0.500599, 0.565127, 0.737819, 0.149848, -0.238187, -0.71296, 0.00733526, 0.0103297
26, 0.00000, 189.402, -110.36, -190.797, -108.943, 0.904349, 219.998, -5.33713E-006, -1.02502E-005, -0.422416, 0.476153, 0.622198, 0.12695, -0.200493, -0.601645, 0.00604764, 0.0087917
27, 0.00000, 189.947, -110.573, -191.203, -109.297, 0.816019, 220.499, -4.85844E-006, -9.25794E-006, -0.385896, 0.434633, 0.568246, 0.116224, -0.182925, -0.549676, 0.00543395, 0.00807704
28, 0.00000, 190.509, -110.723, -191.566, -109.693, 0.67335, 220.986, -4.66072E-006, -8.86634E-006, -0.372953, 0.419465, 0.548799, 0.11267, -0.176366, -0.531125, 0.00518064, 0.00785641
29, 0.00000, 190.806, -110.738, -191.706, -109.927, 0.553089, 221.214, -4.81164E-006, -9.15319E-006, -0.388133, 0.436011, 0.570789, 0.117537, -0.183172, -0.552624, 0.00532801, 0.00822946
30, 0.00000, 189.922, -110.39, -191.042, -109.353, 0.695968, 220.396, -5.61896E-006, -1.07828E-005, -0.449406, 0.505493, 0.661227, 0.135635, -0.212526, -0.63978, 0.00632431, 0.00943517
31, 0.00000, 188.196, -109.689, -189.733, -108.239, 0.959521, 218.794, -7.25322E-006, -1.41779E-005, -0.573698, 0.646861, 0.844893, 0.172034, -0.27237, -0.816577, 0.00842854, 0.0118603
32, 0.00000, 187.826, -109.39, -189.333, -108.065, 0.904597, 218.385, -8.07525E-006, -1.59877E-005, -0.641686, 0.723038, 0.944448, 0.192517, -0.304223, -0.912815, 0.00953589, 0.0132478
33, 0.00000, 192.236, -110.049, -191.764, -111.396, -0.608329, 221.966, -7.55322E-006, -1.51652E-005, -0.650297, 0.721837, 0.949311, 0.201047, -0.300207, -0.921872, 0.00874574, 0.0141534
34, 0.00000, 195.344, -110.417, -193.414, -113.794, -1.75426, 224.467, -7.29282E-006, -1.47799E-005, -0.664485, 0.72954, 0.964175, 0.209789, -0.300681, -0.939491, 0.00828436, 0.0149423
35, 0.00000, 199.382, -110.886, -195.565, -116.922, -3.2617, 227.733, -6.7638E-006, -1.39271E-005, -0.663185, 0.718069, 0.954817, 0.214809, -0.292369, -0.93442, 0.00750017, 0.0154683
36, 0.00000, 200.095, -110.989, -195.963, -117.467, -3.51323, 228.322, -6.62558E-006, -1.36522E-005, -0.65687, 0.709635, 0.944555, 0.213644, -0.288352, -0.925033, 0.00729266, 0.015407
37, 0.00000, 197.338, -110.641, -194.468, -115.342, -2.50418, 226.073, -7.0257E-006, -1.43347E-005, -0.663875, 0.723804, 0.959551, 0.212339, -0.296526, -0.937024, 0.00787609, 0.0152155
38, 0.00000, 192.432, -109.924, -191.748, -111.612, -0.792384, 222.056, -7.88521E-006, -1.58877E-005, -0.684965, 0.758902, 0.998858, 0.212459, -0.315139, -0.970448, 0.00913141, 0.014974
39, 0.00000, 187.449, -109.054, -188.9, -107.9, 0.826615, 217.953, -9.04627E-006, -1.8151E-005, -0.722785, 0.81366, 1.06301, 0.217049, -0.342034, -1.02746, 0.0108604, 0.0149054
40, 0.00000, 187.768, -108.989, -188.98, -108.182, 0.646302, 218.157, -9.83459E-006, -1.98999E-005, -0.794235, 0.892275, 1.16669, 0.239369, -0.374522, -1.1282, 0.0118986, 0.0164605
41, 0.00000, 183.539, -107.686, -186.136, -105.294, 1.57726, 214.458, -1.2195E-005, -2.52148E-005, -0.937282, 1.06299, 1.38286, 0.276353, -0.448897, -1.33261, 0.0155149, 0.0184833
42, 0.00000, 182.079, -107.048, -185.005, -104.374, 1.76431, 213.099, -1.3785E-005, -2.89728E-005, -1.05034, 1.19335, 1.55052, 0.308012, -0.504391, -1.4928, 0.0179968, 0.0204017
43, 0.00000, 181.529, -106.8, -184.574, -104.033, 1.82924, 212.582, -1.44008E-005, -3.04973E-005, -1.09518, 1.24507, 1.61697, 0.320532, -0.5264, -1.55626, 0.0190149, 0.021163
44, 0.00000, 181.208, -106.654, -184.324, -103.834, 1.86597, 212.282, -1.4758E-005, -3.14328E-005, -1.12133, 1.27525, 1.65567, 0.327797, -0.539225, -1.59321, 0.0196489, 0.0215925
45, 0.00000, 181.578, -106.822, -184.617, -104.065, 1.82204, 212.631, -1.43299E-005, -3.04439E-005, -1.09097, 1.24022, 1.61057, 0.319316, -0.524273, -1.55016, 0.018999, 0.0210697
46, 0.00000, 182.786, -107.366, -185.561, -104.818, 1.67875, 213.762, -1.29705E-005, -2.70977E-005, -0.992735, 1.127, 1.46507, 0.29184, -0.476136, -1.41116, 0.0167681, 0.019414
47, 0.00000, 184.728, -108.227, -187.076, -106.033, 1.44155, 215.575, -1.07872E-005, -2.20148E-005, -0.835287, 0.946109, 1.23194, 0.247265, -0.399309, -1.18803, 0.0134431, 0.0166752
48, 0.00000, 186.997, -109.223, -188.845, -107.46, 1.15453, 217.697, -8.29683E-006, -1.6473E-005, -0.651138, 0.735551, 0.959577, 0.194296, -0.310037, -0.926671, 0.00989516, 0.0132963
49, 0.00000, 188.858, -110.032, -190.295, -108.635, 0.911579, 219.442, -6.31139E-006, -1.2201E-005, -0.499835, 0.563385, 0.736133, 0.150119, -0.237202, -0.71169, 0.00721508, 0.0103866
50, 0.00000, 189.816, -110.445, -191.042, -109.243, 0.783238, 220.342, -5.3002E-006, -1.01359E-005, -0.421863, 0.474957, 0.621043, 0.127111, -0.199831, -0.600767, 0.00595113, 0.00883435
51, 0.00000, 189.426, -110.466, -190.894, -108.919, 0.969765, 220.064, -4.89932E-006, -9.34646E-006, -0.386437, 0.435928, 0.569498, 0.116, -0.183673, -0.550622, 0.00551071, 0.00804036
52, 0.00000, 189.581, -110.532, -191.013, -109.016, 0.949612, 220.209, -4.74591E-006, -9.01049E-006, -0.373911, 0.421718, 0.551027, 0.112304, -0.177672, -0.532797, 0.00530129, 0.00778543
53, 0.00000, 189.388, -110.449, -190.862, -108.894, 0.97579, 220.027, -4.94972E-006, -9.40667E-006, -0.389647, 0.439565, 0.574283, 0.116959, -0.185226, -0.555224, 0.00553905, 0.00810635
54, 0.00000, 188.632, -110.121, -190.272, -108.414, 1.07683, 219.316, -5.75196E-006, -1.10269E-005, -0.450977, 0.509211, 0.664891, 0.135022, -0.214691, -0.642531, 0.00652882, 0.00932474
55, 0.00000, 189.381, -109.942, -190.442, -109.1, 0.613712, 219.786, -7.16469E-006, -1.39444E-005, -0.5719, 0.642556, 0.840672, 0.172768, -0.269824, -0.813295, 0.00821586, 0.0119151
56, 0.00000, 188.602, -109.588, -189.824, -108.611, 0.70652, 219.049, -7.9693E-006, -1.57555E-005, -0.640159, 0.719855, 0.94125, 0.192901, -0.30247, -0.910337, 0.00934829, 0.0133368
57, 0.00000, 189.192, -109.569, -190.065, -109.107, 0.418605, 219.479, -8.0183E-006, -1.60282E-005, -0.65523, 0.734692, 0.961725, 0.198516, -0.307956, -0.930948, 0.00947929, 0.0137683
58, 0.00000, 190.229, -109.664, -190.586, -109.916, 0.0179778, 220.293, -8.07037E-006, -1.61884E-005, -0.672761, 0.751323, 0.985287, 0.205445, -0.313947, -0.954901, 0.00949098, 0.0143219
59, 0.00000, 191.599, -109.86, -191.336, -110.955, -0.45956, 221.404, -7.90233E-006, -1.5919E-005, -0.675329, 0.750666, 0.986514, 0.20815, -0.312515, -0.957501, 0.00923234, 0.014605
60, 0.00000, 191.663, -109.887, -191.386, -110.996, -0.46774, 221.465, -7.84135E-006, -1.57542E-005, -0.669835, 0.744504, 0.978499, 0.206506, -0.309947, -0.949751, 0.00912479, 0.0144954
61, 0.00000, 190.914, -109.763, -190.961, -110.435, -0.219331, 220.849, -7.98915E-006, -1.60228E-005, -0.673974, 0.750914, 0.985846, 0.206786, -0.313219, -0.956147, 0.00933499, 0.0144696
62, 0.00000, 189.319, -109.465, -190.033, -109.254, 0.284474, 219.526, -8.39454E-006, -1.68163E-005, -0.690152, 0.772749, 1.01218, 0.209626, -0.323555, -0.980111, 0.00992141, 0.0145529
63, 0.00000, 188.958, -109.308, -189.751, -109.026, 0.332361, 219.186, -8.77561E-006, -1.76643E-005, -0.720042, 0.806553, 1.05615, 0.21844, -0.337785, -1.02246, 0.010455, 0.015132
64, 0.00000, 185.162, -108.418, -187.413, -106.304, 1.3882, 215.979, -1.03128E-005, -2.08875E-005, -0.800163, 0.905857, 1.18003, 0.237247, -0.382255, -1.13827, 0.0127052, 0.0160539
65, 0.00000, 183.47, -107.671, -186.094, -105.245, 1.5968, 214.4, -1.22009E-005, -2.52089E-005, -0.937259, 1.06318, 1.38301, 0.276237, -0.449059, -1.33269, 0.0155122, 0.0184827
66, 0.00000, 182.354, -107.113, -185.172, -104.57, 1.68995, 213.329, -1.37275E-005, -2.88055E-005, -1.04963, 1.19159, 1.5489, 0.308355, -0.5034, -1.4916, 0.0178572, 0.0204656
67, 0.00000, 181.527, -106.799, -184.574, -104.032, 1.829, 212.582, -1.44013E-005, -3.05085E-005, -1.09521, 1.24511, 1.617, 0.320532, -0.526408, -1.55629, 0.0190241, 0.0211597
68, 0.00000, 181.206, -106.653, -184.324, -103.834, 1.86573, 212.281, -1.47571E-005, -3.14501E-005, -1.12138, 1.2753, 1.6557, 0.3278, -0.539234, -1.59324, 0.0196638, 0.0215885
69, 0.00000, 181.58, -106.823, -184.617, -104.065, 1.82226, 212.632, -1.43298E-005, -3.04261E-005, -1.09093, 1.24016, 1.61054, 0.319313, -0.524262, -1.55012, 0.0189841, 0.0210744
70, 0.00000, 182.786, -107.366, -185.561, -104.818, 1.67902, 213.763, -1.2975E-005, -2.70819E-005, -0.992709, 1.12697, 1.46506, 0.291841, -0.476133, -1.41114, 0.0167534, 0.0194151
71, 0.00000, 184.729, -108.227, -187.076, -106.033, 1.44192, 215.575, -1.07923E-005, -2.19998E-005, -0.835264, 0.946077, 1.23194, 0.247267, -0.399308, -1.18802, 0.0134288, 0.0166757
72, 0.00000, 186.998, -109.223, -188.845, -107.46, 1.1549, 217.697, -8.3027E-006, -1.64588E-005, -0.651117, 0.735525, 0.959574, 0.194297, -0.310036, -0.926659, 0.00988135, 0.013296
73, 0.00000, 188.402, -109.834, -189.941, -108.347, 0.971322, 219.014, -6.78624E-006, -1.32432E-005, -0.536929, 0.605528, 0.790849, 0.160995, -0.255004, -0.76439, 0.00787023, 0.0111099
74, 0.00000, 189.453, -110.289, -190.76, -109.013, 0.831557, 220.002, -5.67918E-006, -1.0929E-005, -0.451348, 0.508376, 0.664523, 0.135821, -0.213936, -0.642687, 0.00643997, 0.00941905
75, 0.00000, 190.019, -110.533, -191.201, -109.372, 0.755537, 220.534, -5.0851E-006, -9.70662E-006, -0.405259, 0.456153, 0.596542, 0.122191, -0.191889, -0.577137, 0.0056912, 0.0085003
76, 0.00000, 190.278, -110.645, -191.403, -109.537, 0.720534, 220.778, -4.81451E-006, -9.15359E-006, -0.38415, 0.432259, 0.565418, 0.11593, -0.181807, -0.547112, 0.00535405, 0.00807633
77, 0.00000, 190.281, -110.646, -191.404, -109.538, 0.720306, 220.78, -4.8125E-006, -9.14441E-006, -0.383958, 0.432042, 0.565142, 0.115874, -0.181718, -0.546845, 0.00534736, 0.00807363
78, 0.00000, 190.027, -110.537, -191.207, -109.377, 0.754729, 220.541, -5.07838E-006, -9.67655E-006, -0.404622, 0.455431, 0.595623, 0.122007, -0.191593, -0.576252, 0.00566932, 0.00849118
79, 0.00000, 189.439, -110.283, -190.748, -109.004, 0.833988, 219.988, -5.69639E-006, -1.09376E-005, -0.452548, 0.509733, 0.666329, 0.136185, -0.214524, -0.64443, 0.00643933, 0.00945007
80, 0.00000, 189.02, -109.912, -190.268, -108.819, 0.750241, 219.507, -6.79087E-006, -1.32444E-005, -0.542965, 0.610959, 0.798801, 0.163555, -0.25687, -0.772599, 0.00782496, 0.0113286
81, 0.00000, 191.507, -109.823, -191.266, -110.895, -0.444041, 221.319, -7.99046E-006, -1.60824E-005, -0.682042, 0.758222, 0.996405, 0.210157, -0.315701, -0.967038, 0.0093282, 0.014742
82, 0.00000, 193.467, -109.666, -191.988, -112.571, -1.452, 222.714, -8.99367E-006, -1.86171E-005, -0.811279, 0.892881, 1.1783, 0.254542, -0.368667, -1.1468, 0.0106418, 0.017993
83, 0.00000, 197.445, -109.972, -193.973, -115.714, -3.04514, 225.85, -8.92462E-006, -1.89076E-005, -0.873293, 0.946757, 1.25766, 0.281653, -0.385877, -1.22965, 0.0104371, 0.0201508
84, 0.00000, 197.107, -109.838, -193.716, -115.493, -2.98938, 225.534, -9.21883E-006, -1.95946E-005, -0.900558, 0.976752, 1.29717, 0.290143, -0.398252, -1.26804, 0.0108547, 0.0207382
85, 0.00000, 194.889, -109.498, -192.471, -113.812, -2.22596, 223.706, -9.75022E-006, -2.06517E-005, -0.917821, 1.00248, 1.32711, 0.291829, -0.411218, -1.29437, 0.0116798, 0.0207196
86, 0.00000, 189.723, -108.666, -189.56, -109.927, -0.489363, 219.463, -1.1E-005, -2.30974E-005, -0.947793, 1.05253, 1.38278, 0.291772, -0.437614, -1.34149, 0.0136296, 0.0202864
87, 0.00000, 181.197, -106.948, -184.559, -103.709, 2.0716, 212.415, -1.32761E-005, -2.75992E-005, -0.988697, 1.12721, 1.4623, 0.287899, -0.477517, -1.4064, 0.0171903, 0.0188943
88, 0.00000, 179.604, -106.581, -183.517, -102.528, 2.55477, 211.018, -1.39122E-005, -2.90014E-005, -1.01301, 1.16044, 1.50216, 0.291898, -0.493481, -1.44229, 0.0182423, 0.0189543
89, 0.00000, 181.272, -106.837, -184.501, -103.811, 1.96699, 212.416, -1.40663E-005, -2.96753E-005, -1.05957, 1.20646, 1.56569, 0.309159, -0.51059, -1.50627, 0.0185318, 0.02033
90, 0.00000, 183.392, -107.26, -185.727, -105.349, 1.33794, 214.154, -1.38233E-005, -2.92145E-005, -1.08127, 1.22288, 1.59234, 0.320152, -0.515266, -1.53526, 0.0180212, 0.0214372
91, 0.00000, 186.236, -107.916, -187.457, -107.381, 0.554616, 216.54, -1.30495E-005, -2.75292E-005, -1.06659, 1.19651, 1.56432, 0.321406, -0.501371, -1.51231, 0.0166865, 0.0219323
92, 0.00000, 181.756, -106.903, -184.753, -104.174, 1.80219, 212.796, -1.4147E-005, -2.98651E-005, -1.0766, 1.22363, 1.58942, 0.315344, -0.517271, -1.52996, 0.018592, 0.020846
93, 0.00000, 182.287, -107.142, -185.167, -104.504, 1.74029, 213.293, -1.35698E-005, -2.8365E-005, -1.03336, 1.17378, 1.52544, 0.303273, -0.49609, -1.46879, 0.0175802, 0.0201101
94, 0.00000, 183.321, -107.605, -185.979, -105.152, 1.61419, 214.263, -1.23692E-005, -2.56581E-005, -0.949276, 1.077, 1.40072, 0.279606, -0.45489, -1.34961, 0.0158174, 0.0186686
95, 0.00000, 184.795, -108.257, -187.129, -106.075, 1.43328, 215.637, -1.07134E-005, -2.1842E-005, -0.829844, 0.939867, 1.22389, 0.245715, -0.396664, -1.18032, 0.0133303, 0.0165785
96, 0.00000, 186.567, -109.035, -188.51, -107.188, 1.20984, 217.294, -8.76442E-006, -1.74906E-005, -0.686089, 0.775428, 1.01125, 0.20442, -0.326933, -0.97631, 0.0105395, 0.0139524
97, 0.00000, 188.251, -109.768, -189.821, -108.251, 0.991939, 218.872, -6.95797E-006, -1.35509E-005, -0.549259, 0.619541, 0.809118, 0.164621, -0.260952, -0.781964, 0.00805114, 0.0113533
98, 0.00000, 189.348, -110.244, -190.679, -108.947, 0.845293, 219.903, -5.78215E-006, -1.11629E-005, -0.459888, 0.518061, 0.677106, 0.138338, -0.218024, -0.654829, 0.00658732, 0.00959248
99, 0.00000, 189.98, -110.516, -191.171, -109.347, 0.760808, 220.497, -5.12596E-006, -9.79127E-006, -0.408451, 0.459768, 0.601248, 0.123136, -0.193414, -0.581677, 0.00574309, 0.00856411
100, 0.00000, 190.293, -110.651, -191.414, -109.546, 0.718488, 220.792, -4.79881E-006, -9.12331E-006, -0.382936, 0.430885, 0.563626, 0.115569, -0.181227, -0.545382, 0.00533599, 0.00805151
101, 0.00000, 190.388, -110.692, -191.489, -109.607, 0.705624, 220.881, -4.70093E-006, -8.9261E-006, -0.375174, 0.422104, 0.552178, 0.113262, -0.177519, -0.534332, 0.00521672, 0.00789217
102, 0.00000, 190.235, -110.626, -191.368, -109.509, 0.726676, 220.736, -4.85932E-006, -9.22903E-006, -0.387755, 0.436338, 0.570759, 0.117006, -0.18354, -0.552271, 0.00539612, 0.00815678
103, 0.00000, 189.725, -110.406, -190.971, -109.185, 0.79552, 220.257, -5.39551E-006, -1.03199E-005, -0.429229, 0.483303, 0.631925, 0.129294, -0.203361, -0.611262, 0.00606103, 0.00898497
104, 0.00000, 189.536, -110.136, -190.671, -109.146, 0.681647, 219.993, -6.2438E-006, -1.20993E-005, -0.500546, 0.562887, 0.736247, 0.15104, -0.236576, -0.712318, 0.00711843, 0.0104899
105, 0.00000, 192.107, -110.084, -191.737, -111.276, -0.523757, 221.886, -7.36836E-006, -1.47182E-005, -0.630627, 0.700607, 0.921097, 0.194677, -0.291591, -0.89426, 0.00848878, 0.0136947
106, 0.00000, 193.93, -109.87, -192.355, -112.864, -1.5127, 223.154, -8.51917E-006, -1.75264E-005, -0.769777, 0.846815, 1.11786, 0.241844, -0.349537, -1.08826, 0.00997105, 0.0171288
107, 0.00000, 201.854, -110.42, -196.281, -119.169, -4.75467, 229.403, -7.97539E-006, -1.71568E-005, -0.844807, 0.901984, 1.20622, 0.279999, -0.362468, -1.18503, 0.00902606, 0.0201989
108, 0.00000, 212.782, -111.273, -201.854, -127.863, -9.19654, 238.186, -6.64189E-006, -1.49668E-005, -0.85889, 0.883276, 1.20051, 0.302819, -0.34176, -1.19314, 0.00678623, 0.0220086
109, 0.00000, 212.001, -111.147, -201.4, -127.267, -8.9247, 237.524, -6.88701E-006, -1.55403E-005, -0.881996, 0.908936, 1.23422, 0.309889, -0.35249, -1.2258, 0.00714882, 0.0225169
110, 0.00000, 193.259, -109.219, -191.536, -112.592, -1.68811, 222.356, -1.01938E-005, -2.15604E-005, -0.9346, 1.02594, 1.35504, 0.294296, -0.422613, -1.31946, 0.0123696, 0.0207768
111, 0.00000, 187.757, -108.417, -188.513, -108.422, 0.220578, 217.89, -1.13892E-005, -2.37289E-005, -0.942338, 1.05386, 1.38008, 0.286065, -0.440557, -1.33584, 0.0142074, 0.019646
112, 0.00000, 186.011, -108.223, -187.612, -107.072, 0.873889, 216.513, -1.17101E-005, -2.42224E-005, -0.937709, 1.05565, 1.37833, 0.280905, -0.44359, -1.33146, 0.0146786, 0.0191333
113, 0.00000, 186.104, -108.135, -187.579, -107.185, 0.769211, 216.541, -1.2129E-005, -2.52267E-005, -0.977254, 1.09888, 1.43543, 0.293337, -0.461335, -1.38698, 0.0152834, 0.0199899
114, 0.00000, 184.723, -107.681, -186.628, -106.254, 1.0529, 215.321, -1.30288E-005, -2.73415E-005, -1.03446, 1.16653, 1.52138, 0.308411, -0.490614, -1.46843, 0.0167229, 0.0208312
115, 0.00000, 181.844, -106.942, -184.82, -104.228, 1.79267, 212.878, -1.40611E-005, -2.95956E-005, -1.06952, 1.21546, 1.57899, 0.313384, -0.513816, -1.51997, 0.0184035, 0.0207273
116, 0.00000, 181.422, -106.751, -184.492, -103.967, 1.84146, 212.483, -1.45184E-005, -3.08105E-005, -1.10382, 1.25504, 1.62974, 0.322931, -0.530632, -1.56846, 0.0192279, 0.0213037
117, 0.00000, 181.747, -106.899, -184.748, -104.169, 1.8024, 212.789, -1.41423E-005, -2.99637E-005, -1.07728, 1.22442, 1.5903, 0.315502, -0.517558, -1.5308, 0.0186755, 0.0208419
118, 0.00000, 183.025, -107.473, -185.748, -104.967, 1.64996, 213.986, -1.27012E-005, -2.64548E-005, -0.973326, 1.10466, 1.43633, 0.286381, -0.466642, -1.38367, 0.0163436, 0.0190816
119, 0.00000, 185.006, -108.35, -187.293, -106.207, 1.40696, 215.835, -1.04784E-005, -2.13117E-005, -0.812731, 0.920258, 1.19856, 0.240826, -0.388341, -1.15604, 0.012988, 0.016272
120, 0.00000, 187.258, -109.337, -189.049, -107.624, 1.12079, 217.942, -8.01464E-006, -1.58597E-005, -0.6299, 0.711339, 0.928191, 0.18813, -0.299784, -0.896504, 0.00950762, 0.0128947
121, 0.00000, 188.858, -110.032, -190.295, -108.635, 0.911579, 219.442, -6.3114E-006, -1.22011E-005, -0.499835, 0.563386, 0.736133, 0.150119, -0.237202, -0.71169, 0.00721517, 0.0103865
122, 0.00000, 189.816, -110.445, -191.042, -109.243, 0.783238, 220.342, -5.3002E-006, -1.01359E-005, -0.421863, 0.474957, 0.621043, 0.127111, -0.199831, -0.600767, 0.00595113, 0.00883435
123, 0.00000, 190.262, -110.637, -191.389, -109.526, 0.722906, 220.762, -4.83278E-006, -9.18701E-006, -0.385529, 0.433819, 0.567455, 0.11634, -0.182467, -0.549077, 0.00537361, 0.00810454
124, 0.00000, 190.415, -110.703, -191.509, -109.624, 0.702015, 220.906, -4.67366E-006, -8.87075E-006, -0.373042, 0.41969, 0.549034, 0.112629, -0.176502, -0.531298, 0.00518313, 0.00784919
125, 0.00000, 190.222, -110.621, -191.359, -109.501, 0.728355, 220.725, -4.87242E-006, -9.2573E-006, -0.388725, 0.437436, 0.572185, 0.117292, -0.184001, -0.553645, 0.00541378, 0.00817457
126, 0.00000, 189.471, -110.297, -190.773, -109.024, 0.829732, 220.018, -5.66275E-006, -1.08666E-005, -0.449952, 0.50679, 0.662501, 0.135419, -0.213282, -0.640741, 0.00639541, 0.00939916
127, 0.00000, 187.946, -109.636, -189.583, -108.058, 1.03201, 218.585, -7.28283E-006, -1.42408E-005, -0.574083, 0.647776, 0.845784, 0.17188, -0.2729, -0.817251, 0.00848163, 0.0118352
128, 0.00000, 187.814, -109.388, -189.326, -108.056, 0.908522, 218.375, -8.07741E-006, -1.59947E-005, -0.641712, 0.723097, 0.944503, 0.192508, -0.304255, -0.912856, 0.00954167, 0.013245
129, 0.00000, 191.904, -109.986, -191.57, -111.151, -0.503778, 221.689, -7.60886E-006, -1.5255E-005, -0.650883, 0.723216, 0.950691, 0.200823, -0.301017, -0.922894, 0.00881838, 0.0141099
