hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 192.326, -112.463, -193.94, -110.444, 1.20579, 223.242, 0.0577461, -0.0614959, -0.636099, 0.719126, -1.7315E-012, -2.76168E-013, -6.93778E-013, -3.82139E-013, 0.636099, -0.719126
2, 0.00000, 192.795, -112.489, -194.138, -110.819, 0.998313, 223.59, 0.0488913, -0.0519645, -0.538566, 0.607708, -9.60898E-014, -4.49307E-013, 4.44977E-013, 2.68438E-012, 0.538566, -0.607708
3, 0.00000, 193.015, -112.501, -194.23, -110.995, 0.900168, 223.753, 0.0447495, -0.0475188, -0.492946, 0.555734, -5.35127E-013, -1.08913E-013, -3.83082E-013, 1.21392E-012, 0.492946, -0.555734
4, 0.00000, 193.116, -112.49, -194.261, -111.086, 0.840507, 223.823, 0.0433209, -0.0459763, -0.477212, 0.537705, -1.46128E-012, -1.61759E-013, -8.15736E-013, 3.7681E-013, 0.477212, -0.537705
5, 0.00000, 193.031, -112.478, -194.22, -111.021, 0.872336, 223.757, 0.045121, -0.047901, -0.49704, 0.560209, 1.08313E-012, -1.59039E-014, -1.93623E-013, 1.06831E-012, 0.49704, -0.560209
6, 0.00000, 192.714, -112.427, -194.063, -110.787, 0.982351, 223.511, 0.0520976, -0.0553652, -0.573891, 0.647481, -4.13003E-013, 6.43652E-013, -4.08396E-013, -8.81184E-013, 0.573891, -0.647481
7, 0.00000, 192.048, -112.338, -193.746, -110.284, 1.23158, 222.999, 0.0661475, -0.070464, -0.728662, 0.823986, 3.23741E-013, -1.87905E-013, 6.17284E-013, -3.14415E-013, 0.728662, -0.823986
8, 0.00000, 191.535, -112.409, -193.586, -109.801, 1.56317, 222.64, 0.0741275, -0.0788076, -0.81317, 0.922203, -2.95453E-012, -4.70901E-013, 2.09943E-013, -1.18117E-012, 0.81317, -0.922203
9, 0.00000, 193.289, -111.619, -193.565, -111.554, 0.153032, 223.52, 0.0789002, -0.0791692, -0.835209, 0.933883, 8.39107E-013, 8.884E-013, 9.99867E-013, -1.64202E-013, 0.835209, -0.933883
10, 0.00000, 193.984, -111.261, -193.518, -112.266, -0.438287, 223.849, 0.082427, -0.080815, -0.860588, 0.956587, -6.96554E-013, -2.84772E-013, -1.86517E-013, 1.23712E-012, 0.860588, -0.956587
11, 0.00000, 196.984, -109.903, -193.473, -115.265, -2.85876, 225.359, 0.087962, -0.0785997, -0.870429, 0.944818, 1.15086E-012, 1.57985E-013, -5.90972E-013, 1.98808E-012, 0.870429, -0.944818
12, 0.00000, 197.153, -109.84, -193.483, -115.429, -2.98522, 225.451, 0.0875697, -0.0778225, -0.863742, 0.936422, 8.96394E-013, 2.43527E-013, -7.30527E-014, -5.20861E-013, 0.863742, -0.936422
13, 0.00000, 196.014, -110.352, -193.497, -114.292, -2.06852, 224.875, 0.0860531, -0.079235, -0.866152, 0.947451, -6.93778E-013, -9.13047E-013, -7.87259E-013, -4.30211E-014, 0.866152, -0.947451
14, 0.00000, 193.24, -111.537, -193.477, -111.546, 0.118199, 223.446, 0.0832064, -0.0833554, -0.879955, 0.983492, 1.07692E-013, 8.38996E-013, 1.1513E-013, -4.05509E-013, 0.879955, -0.983492
15, 0.00000, 191.643, -112.131, -193.388, -109.999, 1.31323, 222.585, 0.0842679, -0.0882512, -0.91501, 1.0349, 3.41727E-013, 1.81077E-013, -9.07052E-014, -2.00262E-012, 0.91501, -1.0349
16, 0.00000, 190.386, -112.442, -193.184, -108.844, 2.13988, 221.836, 0.0912447, -0.0980325, -1.00502, 1.14605, 1.9702E-012, 9.6767E-013, 2.84994E-013, -1.50724E-012, 1.00502, -1.14605
17, 0.00000, 189.573, -112.392, -192.838, -108.197, 2.49464, 221.234, 0.106251, -0.114547, -1.17028, 1.33896, 4.59188E-013, -3.13083E-013, 7.54508E-013, -1.65579E-012, 1.17028, -1.33896
18, 0.00000, 188.912, -112.35, -192.554, -107.667, 2.78474, 220.739, 0.118471, -0.128077, -1.30485, 1.49697, -5.24025E-014, -2.84439E-013, 3.82583E-013, -3.89466E-013, 1.30485, -1.49697
19, 0.00000, 188.651, -112.332, -192.443, -107.46, 2.89931, 220.543, 0.123291, -0.133433, -1.35793, 1.55952, 3.58602E-013, 4.96159E-013, -4.5608E-013, -1.70775E-012, 1.35793, -1.55952
20, 0.00000, 188.501, -112.321, -192.378, -107.341, 2.96516, 220.43, 0.12608, -0.136538, -1.38865, 1.59578, 1.42997E-013, 9.12159E-013, 4.39648E-014, -1.00631E-012, 1.38865, -1.59578
