hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 187.733, -108.726, -188.734, -108.305, 0.405158, 218.03, -1.18936E-005, -8.50801E-006, -0.374443, 0.41985, 0.549312, 0.113304, -0.175773, -0.531453, 0.0127984, 0.00680638
2, 0.00000, 188.992, -109.367, -189.796, -109.056, 0.317413, 219.252, -9.97717E-006, -7.09062E-006, -0.315387, 0.35339, 0.462693, 0.095706, -0.147943, -0.447921, 0.0106145, 0.00591533
3, 0.00000, 189.582, -109.666, -190.293, -109.41, 0.274017, 219.826, -9.09766E-006, -6.4446E-006, -0.287988, 0.322584, 0.4225, 0.0875081, -0.135037, -0.409113, 0.00962256, 0.00546551
4, 0.00000, 189.903, -109.788, -190.53, -109.62, 0.219783, 220.12, -8.78284E-006, -6.21502E-006, -0.278454, 0.311746, 0.408429, 0.084718, -0.130461, -0.395579, 0.0092677, 0.00533026
5, 0.00000, 189.696, -109.667, -190.342, -109.503, 0.222461, 219.912, -9.1563E-006, -6.48901E-006, -0.290271, 0.324966, 0.425723, 0.0882932, -0.135981, -0.412311, 0.00968606, 0.00554097
6, 0.00000, 188.953, -109.206, -189.648, -109.095, 0.212528, 219.152, -1.06182E-005, -7.5648E-006, -0.336235, 0.376334, 0.492923, 0.102213, -0.157396, -0.477305, 0.0113262, 0.00632314
7, 0.00000, 187.319, -108.249, -188.169, -108.176, 0.231081, 217.511, -1.36381E-005, -9.82567E-006, -0.430033, 0.481267, 0.629961, 0.130451, -0.201098, -0.609645, 0.0148083, 0.00775319
8, 0.00000, 185.539, -107.56, -186.852, -107.019, 0.520597, 215.885, -1.54501E-005, -1.12051E-005, -0.483305, 0.542382, 0.708731, 0.145569, -0.226991, -0.685029, 0.0170148, 0.00828332
9, 0.00000, 192.159, -108.596, -190.527, -111.992, -1.70713, 221.267, -1.48734E-005, -1.08445E-005, -0.486789, 0.534359, 0.705463, 0.153199, -0.21985, -0.686694, 0.0160485, 0.00998122
10, 0.00000, 194.845, -108.899, -191.938, -114.068, -2.70596, 223.419, -1.49375E-005, -1.09359E-005, -0.497877, 0.541357, 0.717758, 0.159491, -0.220951, -0.700725, 0.0160068, 0.0108132
11, 0.00000, 205.841, -110.279, -197.892, -122.542, -6.72835, 232.384, -1.37047E-005, -1.01518E-005, -0.488449, 0.512474, 0.690407, 0.166676, -0.202398, -0.681693, 0.0141445, 0.0126957
