hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.503, -109.936, -190.438, -109.225, 0.514671, 219.801, 8.57499E-005, -0.000575056, -1.30481, 1.60993, 2.04299, 0.322123, -0.740471, -1.92859, 0.00228672, -0.00346259
2, 0.00000, 190.501, -110.391, -191.248, -109.844, 0.404855, 220.766, 5.84091E-005, -0.00047257, -1.05289, 1.33035, 1.67586, 0.245149, -0.624339, -1.5726, 0.00136309, -0.00290326
3, 0.00000, 190.973, -110.606, -191.63, -110.137, 0.351946, 221.222, 4.95325E-005, -0.000418172, -0.932623, 1.19747, 1.50118, 0.207638, -0.569809, -1.40287, 0.00125451, -0.00223925
4, 0.00000, 191.284, -110.713, -191.854, -110.346, 0.29124, 221.507, 3.43582E-005, -0.000379345, -0.82116, 1.11072, 1.37065, 0.154706, -0.550507, -1.26353, 0.00101445, -0.00189663
5, 0.00000, 191.142, -110.633, -191.727, -110.263, 0.296594, 221.363, 3.24189E-005, -0.000394217, -0.843963, 1.15119, 1.41698, 0.154238, -0.573937, -1.30331, 0.000925091, -0.00211224
6, 0.00000, 190.667, -110.344, -191.283, -109.998, 0.296447, 220.871, 2.63862E-005, -0.000437789, -0.896985, 1.2858, 1.55959, 0.132666, -0.663628, -1.41581, 0.00102817, -0.00264879
7, 0.00000, 189.546, -109.725, -190.287, -109.349, 0.340034, 219.739, 3.1861E-005, -0.000550036, -1.07885, 1.60163, 1.92261, 0.131484, -0.845555, -1.72904, 0.00179573, -0.00407269
8, 0.00000, 187.626, -109.045, -188.899, -108.079, 0.690888, 217.981, 0.000158732, -0.000840227, -1.86761, 2.18681, 2.81968, 0.519358, -0.956646, -2.69802, 0.00457348, -0.00814073
9, 0.00000, 194.3, -110.193, -192.772, -113.055, -1.48093, 223.576, -0.000229627, -9.87202E-005, 0.569356, 0.766286, 0.377919, -0.876152, -0.947325, 0.110899, 5.02445E-005, -0.00103281
10, 0.00000, 197.044, -110.571, -194.304, -115.152, -2.45368, 225.855, -0.000370081, 0.000154818, 1.59727, 0.208823, -0.619361, -1.48772, -0.97809, 1.28074, 0.000181963, -0.00183759
11, 0.00000, 207.99, -112.047, -200.45, -123.568, -6.39827, 235.022, -0.000789966, 0.000934877, 5.62542, -1.97687, -4.54214, -3.89334, -1.0931, 5.89137, 0.00982006, -0.021161
12, 0.00000, 208.551, -112.128, -200.771, -123.998, -6.59679, 235.498, -0.000809912, 0.000966496, 5.82551, -2.0885, -4.74014, -4.0117, -1.0957, 6.1229, 0.0103212, -0.0226993
13, 0.00000, 204.466, -111.623, -198.503, -120.829, -5.08179, 232.079, -0.000674432, 0.00072103, 4.32193, -1.29053, -3.2888, -3.10301, -1.0382, 4.40587, 0.00506622, -0.0123264
14, 0.00000, 194.459, -110.096, -192.764, -113.229, -1.62694, 223.654, -0.000255897, -8.30638E-005, 0.677663, 0.762204, 0.320306, -0.967848, -0.997761, 0.206698, -0.000208041, -0.00105486
15, 0.00000, 188.809, -108.986, -189.368, -109.072, 0.111138, 218.848, 4.45049E-005, -0.000693707, -1.32898, 1.99645, 2.38787, 0.149642, -1.06168, -2.14024, 0.00279233, -0.0058548
16, 0.00000, 184.811, -107.943, -186.78, -106.257, 1.13468, 215.365, 0.000271601, -0.00120818, -2.66506, 2.93663, 3.86127, 0.831051, -1.20404, -3.7524, 0.00783308, -0.0152808
17, 0.00000, 183.058, -107.114, -185.354, -105.189, 1.29936, 213.681, 0.000338865, -0.00145729, -3.10229, 3.43522, 4.50581, 0.957082, -1.41438, -4.37094, 0.0108604, -0.0213652
18, 0.00000, 181.617, -106.425, -184.177, -104.314, 1.43041, 212.294, 0.000399723, -0.00167132, -3.46294, 3.84744, 5.03761, 1.06009, -1.58842, -4.88051, 0.0137461, -0.0270201
19, 0.00000, 181.045, -106.148, -183.71, -103.969, 1.48083, 211.742, 0.000427209, -0.00176067, -3.60667, 4.01193, 5.24936, 1.10086, -1.65782, -5.08321, 0.0151269, -0.0295816
20, 0.00000, 180.714, -105.987, -183.439, -103.769, 1.50927, 211.422, 0.000443796, -0.00181304, -3.69014, 4.10751, 5.37232, 1.12449, -1.69815, -5.20089, 0.0159739, -0.0311061
21, 0.00000, 181.39, -106.25, -183.936, -104.202, 1.40504, 212.044, 0.000385528, -0.00169311, -3.45961, 3.91315, 5.0926, 1.02414, -1.64642, -4.90968, 0.0134288, -0.0276097
22, 0.00000, 182.351, -106.777, -184.777, -104.76, 1.36397, 213.002, 0.000368851, -0.00156251, -3.27898, 3.63709, 4.76623, 1.00761, -1.49954, -4.62054, 0.0122842, -0.0241648
23, 0.00000, 184.361, -107.731, -186.415, -105.982, 1.17752, 214.933, 0.000287241, -0.00127212, -2.77741, 3.06439, 4.0267, 0.863693, -1.25778, -3.91124, 0.00848624, -0.0168375
24, 0.00000, 186.711, -108.836, -188.329, -107.42, 0.948371, 217.195, 0.000211865, -0.00095792, -2.19109, 2.39769, 3.1623, 0.692894, -0.976701, -3.08042, 0.00549153, -0.0101665
25, 0.00000, 188.093, -109.607, -189.557, -108.215, 0.902008, 218.586, 0.000196316, -0.000801193, -1.96478, 2.00566, 2.71263, 0.694519, -0.751799, -2.69309, 0.00394249, -0.00709139
26, 0.00000, 189.201, -110.095, -190.439, -108.91, 0.767127, 219.646, 0.000163389, -0.000667414, -1.66306, 1.69284, 2.29257, 0.5908, -0.632607, -2.27837, 0.00309985, -0.00527242
27, 0.00000, 189.764, -110.332, -190.877, -109.267, 0.691076, 220.18, 0.000140654, -0.000596075, -1.50044, 1.53433, 2.07505, 0.529811, -0.577, -2.05996, 0.00239123, -0.00417861
28, 0.00000, 190.346, -110.502, -191.27, -109.67, 0.555764, 220.698, 0.000104778, -0.000515649, -1.26218, 1.37163, 1.81585, 0.40539, -0.555537, -1.77375, 0.0018669, -0.00327478
29, 0.00000, 190.652, -110.523, -191.423, -109.91, 0.43463, 220.941, 7.00482E-005, -0.000468291, -1.07409, 1.28723, 1.6491, 0.285307, -0.576435, -1.56948, 0.00142174, -0.00305074
30, 0.00000, 189.738, -110.135, -190.705, -109.33, 0.557217, 220.07, 9.82147E-005, -0.000570941, -1.33303, 1.54379, 1.99979, 0.380288, -0.668798, -1.92018, 0.00203937, -0.0038993
31, 0.00000, 187.951, -109.355, -189.289, -108.207, 0.779933, 218.365, 0.000154342, -0.000790538, -1.82515, 2.04741, 2.6791, 0.552926, -0.857466, -2.59326, 0.00351214, -0.00707695
32, 0.00000, 187.576, -109.034, -188.866, -108.041, 0.706386, 217.936, 0.000155422, -0.000845218, -1.89061, 2.20063, 2.84353, 0.532469, -0.957026, -2.72507, 0.00411522, -0.00802952
33, 0.00000, 192.184, -109.842, -191.549, -111.469, -0.779457, 221.8, -0.000122124, -0.000306826, -0.170968, 1.1989, 1.12184, -0.451945, -0.951577, -0.745079, 0.000705403, -0.00187641
34, 0.00000, 195.438, -110.314, -193.377, -113.94, -1.91109, 224.504, -0.000295583, 1.00625E-005, 1.01154, 0.543242, -0.036319, -1.14748, -0.975099, 0.605361, -0.00011769, -0.00112419
35, 0.00000, 199.666, -110.919, -195.764, -117.166, -3.39883, 228.036, -0.00047709, 0.000353955, 2.48262, -0.280701, -1.4878, -2.01071, -0.995989, 2.29555, 0.00116978, -0.0041366
36, 0.00000, 200.411, -111.047, -196.202, -117.726, -3.64554, 228.67, -0.000506436, 0.000413028, 2.748, -0.436905, -1.7565, -2.16291, -0.993069, 2.60484, 0.0015664, -0.00502686
