hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.0602186, -0.0197927, -0.0602193, -0.019793, -0.0602191, -0.019793, 1.03617E-010, -2.78572E-011
2, 0.00000, -0.0510316, -0.0167732, -0.0510315, -0.0167733, -0.0510314, -0.0167732, 6.02197E-011, -1.68745E-011
3, 0.00000, -0.0467308, -0.0153599, -0.0467301, -0.0153596, -0.0467292, -0.0153593, 4.58868E-011, -1.28276E-011
4, 0.00000, -0.0452408, -0.0148701, -0.0452405, -0.01487, -0.04524, -0.0148698, 4.0205E-011, -1.15576E-011
5, 0.00000, -0.0471082, -0.0154836, -0.0471085, -0.0154838, -0.0471087, -0.0154838, 4.48563E-011, -1.31148E-011
6, 0.00000, -0.0543432, -0.0178617, -0.0543445, -0.0178622, -0.0543456, -0.0178625, 6.88193E-011, -2.02153E-011
7, 0.00000, -0.0688958, -0.0226449, -0.0688961, -0.0226451, -0.0688961, -0.022645, 1.51389E-010, -4.22621E-011
8, 0.00000, -0.0768705, -0.0252661, -0.0768691, -0.0252658, -0.0768688, -0.0252656, 2.32128E-010, -6.1038E-011
9, 0.00000, -0.0787217, -0.0258745, -0.0787208, -0.0258744, -0.0787209, -0.0258743, 8.61137E-011, -6.37907E-011
10, 0.00000, -0.0810018, -0.0266239, -0.0810004, -0.0266236, -0.0810002, -0.0266234, 3.9065E-011, -6.87182E-011
11, 0.00000, -0.0815715, -0.0268112, -0.0815697, -0.0268108, -0.0815701, -0.0268108, -1.21707E-010, -6.63473E-011
12, 0.00000, -0.0809334, -0.0266015, -0.0809332, -0.0266015, -0.0809331, -0.0266014, -1.2681E-010, -6.36797E-011
13, 0.00000, -0.0812824, -0.0267162, -0.081283, -0.0267165, -0.0812827, -0.0267163, -7.98516E-011, -6.56125E-011
14, 0.00000, -0.0828841, -0.0272426, -0.0828853, -0.0272431, -0.0828851, -0.027243, 9.5023E-011, -7.33597E-011
15, 0.00000, -0.0863374, -0.0283777, -0.0863382, -0.0283781, -0.0863382, -0.028378, 2.67256E-010, -8.59699E-011
16, 0.00000, -0.0948664, -0.031181, -0.0948675, -0.0311815, -0.0948675, -0.0311815, 5.16129E-010, -1.1748E-010
17, 0.00000, -0.110301, -0.0362541, -0.110302, -0.0362546, -0.110302, -0.0362545, 8.81532E-010, -1.90675E-010
18, 0.00000, -0.122837, -0.0403743, -0.122824, -0.0403709, -0.122828, -0.0403707, 1.2575E-009, -2.56731E-010
19, 0.00000, -0.127771, -0.0419956, -0.127768, -0.0419961, -0.127763, -0.0419935, 1.38967E-009, -2.71889E-010
20, 0.00000, -0.130623, -0.0429333, -0.130622, -0.0429337, -0.13062, -0.0429328, 1.46328E-009, -2.92231E-010
21, 0.00000, -0.127279, -0.0418346, -0.127287, -0.0418372, -0.127293, -0.0418395, 1.32612E-009, -2.70093E-010
22, 0.00000, -0.116459, -0.038278, -0.116462, -0.0382793, -0.11646, -0.0382787, 1.05617E-009, -2.1816E-010
23, 0.00000, -0.09884, -0.0324871, -0.098842, -0.032488, -0.0988407, -0.0324875, 5.96732E-010, -1.3254E-010
24, 0.00000, -0.0778188, -0.0255777, -0.0778163, -0.025577, -0.0778162, -0.025577, 2.6537E-010, -6.44733E-011
25, 0.00000, -0.0602217, -0.0197938, -0.0602204, -0.0197934, -0.0602204, -0.0197935, 1.17787E-010, -2.91223E-011
26, 0.00000, -0.051038, -0.0167749, -0.0510353, -0.0167738, -0.0510345, -0.0167741, 7.03161E-011, -1.79778E-011
27, 0.00000, -0.0467284, -0.0153586, -0.0467271, -0.0153581, -0.0467267, -0.0153582, 5.17416E-011, -1.3413E-011
28, 0.00000, -0.0452403, -0.0148695, -0.0452394, -0.0148692, -0.0452392, -0.0148693, 4.45545E-011, -1.2028E-011
