hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.929, -110.505, -191.098, -109.288, 0.802251, 220.416, -1.15894E-005, -1.71462E-005, -1.00651, 1.13311, 1.48207, 0.303427, -0.476995, -1.43365, 0.015255, 0.0226852
2, 0.00000, 190.805, -110.851, -191.762, -109.861, 0.656168, 221.232, -9.70367E-006, -1.43412E-005, -0.849955, 0.95564, 1.25085, 0.257078, -0.401914, -1.2107, 0.0126116, 0.0192584
3, 0.00000, 191.215, -111.012, -192.073, -110.131, 0.586103, 221.614, -8.84335E-006, -1.30578E-005, -0.777044, 0.87314, 1.14324, 0.235388, -0.367043, -1.10683, 0.0114254, 0.017637
4, 0.00000, 191.421, -111.067, -192.207, -110.278, 0.53056, 221.794, -8.53261E-006, -1.2602E-005, -0.751786, 0.844328, 1.10579, 0.227995, -0.354787, -1.07078, 0.0109909, 0.0170905
5, 0.00000, 191.27, -110.998, -192.084, -110.184, 0.548007, 221.649, -8.89571E-006, -1.31476E-005, -0.783352, 0.879894, 1.15227, 0.237471, -0.369772, -1.11572, 0.0114841, 0.017804
6, 0.00000, 190.717, -110.727, -191.621, -109.846, 0.599294, 221.109, -1.03282E-005, -1.52954E-005, -0.905986, 1.01805, 1.33279, 0.274276, -0.427928, -1.29017, 0.0134524, 0.0205396
7, 0.00000, 189.526, -110.175, -190.653, -109.103, 0.734261, 219.964, -1.33154E-005, -1.97849E-005, -1.15472, 1.29899, 1.69921, 0.348372, -0.546353, -1.64375, 0.0177003, 0.0259754
8, 0.00000, 188.471, -109.894, -189.968, -108.345, 1.02255, 219.045, -1.44915E-005, -1.82062E-005, -1.09091, 1.3404, 1.70243, 0.272205, -0.613496, -1.60821, 0.0191389, 0.0248508
9, 0.00000, 192.826, -110.103, -192.017, -111.871, -0.862919, 222.401, -8.88427E-006, 1.81369E-005, 0.732565, 0.286688, -0.118562, -0.777015, -0.613129, 0.490836, 0.00898911, -0.0111661
10, 0.00000, 194.586, -110.109, -192.789, -113.334, -1.68871, 223.733, -7.10152E-006, 3.24289E-005, 1.5115, -0.136469, -0.874707, -1.23974, -0.635571, 1.37693, 0.0062311, -0.0268875
11, 0.00000, 201.849, -110.248, -196.102, -119.345, -5.03397, 229.336, -4.77755E-007, 8.17777E-005, 4.59992, -1.81467, -3.88052, -3.07981, -0.721816, 4.90506, 0.00101825, -0.0912561
12, 0.00000, 202.237, -110.269, -196.291, -119.661, -5.20334, 229.644, -8.02342E-008, 8.39297E-005, 4.75338, -1.90071, -4.03249, -3.17025, -0.723738, 5.08234, 0.000950104, -0.0945213
13, 0.00000, 199.506, -110.237, -195.054, -117.389, -3.92585, 227.536, -2.28971E-006, 6.66784E-005, 3.59009, -1.28017, -2.90892, -2.47025, -0.681677, 3.75632, 0.00159643, -0.0699317
14, 0.00000, 192.83, -109.97, -191.909, -111.933, -0.966494, 222.343, -9.25577E-006, 2.01257E-005, 0.825194, 0.271634, -0.177965, -0.849612, -0.64624, 0.578515, 0.00923192, -0.0128609
15, 0.00000, 189.02, -109.631, -189.986, -108.917, 0.564712, 219.332, -1.44499E-005, -8.5876E-006, -0.655096, 1.1687, 1.33673, -0.0184096, -0.682703, -1.14698, 0.0179273, 0.0166902
16, 0.00000, 186.176, -109.136, -188.366, -106.782, 1.51465, 216.995, -1.92846E-005, -2.86127E-005, -1.60858, 1.82284, 2.37562, 0.477016, -0.770941, -2.29154, 0.0267612, 0.0353289
17, 0.00000, 184.625, -108.499, -187.187, -105.783, 1.74907, 215.562, -2.29519E-005, -3.41251E-005, -1.88245, 2.13792, 2.78237, 0.55483, -0.905364, -2.68105, 0.032565, 0.0408473
18, 0.00000, 183.413, -108.001, -186.183, -104.967, 1.9642, 214.372, -2.60472E-005, -3.86212E-005, -2.1071, 2.39725, 3.11743, 0.618353, -1.01688, -3.00104, 0.037313, 0.0452949
19, 0.00000, 182.954, -107.823, -185.792, -104.661, 2.05373, 213.885, -2.72124E-005, -4.02912E-005, -2.19581, 2.50005, 3.25057, 0.643583, -1.06155, -3.12824, 0.0389881, 0.0471137
20, 0.00000, 182.69, -107.723, -185.57, -104.488, 2.10441, 213.606, -2.78514E-005, -4.12912E-005, -2.2472, 2.55972, 3.32764, 0.658157, -1.08751, -3.20208, 0.0399926, 0.0482497
21, 0.00000, 183.112, -107.838, -185.887, -104.788, 1.98592, 214.031, -2.69718E-005, -4.0012E-005, -2.18666, 2.48806, 3.23589, 0.641694, -1.05592, -3.11491, 0.0385785, 0.0470873
22, 0.00000, 184.016, -108.248, -186.701, -105.381, 1.84933, 214.981, -2.447E-005, -3.6324E-005, -1.99264, 2.26503, 2.94657, 0.585984, -0.959876, -2.8379, 0.0348773, 0.0430098
23, 0.00000, 185.78, -108.974, -188.064, -106.525, 1.57542, 216.629, -2.02231E-005, -2.99952E-005, -1.67871, 1.90341, 2.47977, 0.497042, -0.805288, -2.39132, 0.0281977, 0.0367415
24, 0.00000, 187.855, -109.819, -189.644, -107.868, 1.25296, 218.553, -1.54431E-005, -2.28732E-005, -1.31039, 1.48138, 1.93334, 0.391111, -0.625542, -1.86705, 0.0209518, 0.0291199
25, 0.00000, 189.319, -110.501, -190.833, -108.777, 1.09281, 219.956, -1.17124E-005, -1.72738E-005, -1.00741, 1.13729, 1.48579, 0.30199, -0.47991, -1.43602, 0.0155127, 0.0226006
26, 0.00000, 190.242, -110.851, -191.521, -109.389, 0.926291, 220.809, -9.80515E-006, -1.44538E-005, -0.850714, 0.95895, 1.25379, 0.255985, -0.404193, -1.21259, 0.0128349, 0.0191855
27, 0.00000, 190.693, -111.013, -191.849, -109.692, 0.838695, 221.221, -8.91644E-006, -1.31325E-005, -0.777559, 0.8758, 1.14559, 0.234427, -0.368941, -1.10832, 0.0115784, 0.017591
28, 0.00000, 191.016, -111.069, -192.034, -109.937, 0.727291, 221.489, -8.58823E-006, -1.26601E-005, -0.752191, 0.846345, 1.10758, 0.227279, -0.356219, -1.07192, 0.0111091, 0.0170556
29, 0.00000, 191.058, -110.998, -191.993, -110.006, 0.650777, 221.489, -8.92893E-006, -1.31776E-005, -0.783598, 0.88103, 1.1533, 0.237086, -0.370569, -1.11638, 0.0115457, 0.0177811
30, 0.00000, 190.315, -110.727, -191.448, -109.508, 0.793092, 220.806, -1.04103E-005, -1.53745E-005, -0.906619, 1.02064, 1.33514, 0.273454, -0.429699, -1.29169, 0.0136107, 0.0204782
31, 0.00000, 188.833, -110.169, -190.351, -108.524, 1.06289, 219.442, -1.34748E-005, -1.99263E-005, -1.15585, 1.30437, 1.70404, 0.346508, -0.55013, -1.64683, 0.017993, 0.0258631
32, 0.00000, 188.446, -109.893, -189.957, -108.325, 1.0342, 219.026, -1.44966E-005, -1.8252E-005, -1.09356, 1.34206, 1.70522, 0.273671, -0.61362, -1.61136, 0.0191363, 0.024909
33, 0.00000, 191.371, -110.018, -191.317, -110.7, -0.244723, 221.269, -1.08064E-005, 5.84449E-006, 0.0880419, 0.659726, 0.526246, -0.406036, -0.614073, -0.252553, 0.0121418, 0.00176202
