hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.104271, -0.0342699, -0.104271, -0.0342715, -0.104257, -0.0342666, -8.91784E-011, -1.04432E-011
2, 0.00000, -0.0883526, -0.02904, -0.0883522, -0.0290399, -0.088353, -0.0290402, -6.2216E-011, -5.96393E-012
3, 0.00000, -0.0808933, -0.0265893, -0.0808965, -0.0265902, -0.0808949, -0.0265895, -5.14203E-011, -4.34397E-012
4, 0.00000, -0.0783197, -0.0257434, -0.0783219, -0.0257439, -0.0783206, -0.0257433, -4.7847E-011, -3.80602E-012
5, 0.00000, -0.0815654, -0.026809, -0.0815644, -0.0268087, -0.0815647, -0.0268089, -5.21814E-011, -4.41295E-012
6, 0.00000, -0.0941059, -0.0309311, -0.0941027, -0.03093, -0.094104, -0.0309304, -7.04979E-011, -6.79198E-012
7, 0.00000, -0.119284, -0.0392064, -0.119284, -0.0392067, -0.119283, -0.0392064, -1.16828E-010, -1.39209E-011
8, 0.00000, -0.133103, -0.0437491, -0.133092, -0.0437456, -0.133094, -0.0437459, -1.53217E-010, -2.43083E-011
9, 0.00000, -0.136295, -0.0447981, -0.136292, -0.0447972, -0.136293, -0.0447975, -1.38823E-010, -8.55526E-012
10, 0.00000, -0.140244, -0.0460959, -0.14024, -0.0460946, -0.14024, -0.0460947, -1.3886E-010, -3.98461E-012
11, 0.00000, -0.141227, -0.0464185, -0.141221, -0.0464169, -0.141225, -0.0464183, -1.12094E-010, 1.00041E-011
12, 0.00000, -0.140125, -0.0460568, -0.140124, -0.0460565, -0.140124, -0.0460565, -1.08951E-010, 1.05292E-011
13, 0.00000, -0.140722, -0.0462532, -0.140726, -0.0462543, -0.140725, -0.0462542, -1.19393E-010, 6.85485E-012
14, 0.00000, -0.143499, -0.0471659, -0.143503, -0.0471672, -0.143502, -0.0471669, -1.53464E-010, -9.18736E-012
15, 0.00000, -0.14948, -0.0491317, -0.149481, -0.049132, -0.149481, -0.0491321, -1.88722E-010, -2.67946E-011
16, 0.00000, -0.164246, -0.0539851, -0.164248, -0.0539857, -0.164248, -0.0539859, -2.50114E-010, -5.25812E-011
17, 0.00000, -0.190969, -0.0627685, -0.190971, -0.062769, -0.190971, -0.0627692, -3.54848E-010, -8.84303E-011
18, 0.00000, -0.212652, -0.0698953, -0.212659, -0.0698971, -0.212661, -0.0698985, -4.57212E-010, -1.28111E-010
19, 0.00000, -0.221205, -0.0727065, -0.221209, -0.0727076, -0.221208, -0.0727078, -5.0297E-010, -1.48098E-010
20, 0.00000, -0.226147, -0.074331, -0.22615, -0.0743318, -0.22615, -0.074332, -5.30705E-010, -1.60608E-010
21, 0.00000, -0.220386, -0.0724375, -0.220405, -0.0724434, -0.220401, -0.0724434, -4.94016E-010, -1.40585E-010
22, 0.00000, -0.201634, -0.0662738, -0.201632, -0.0662734, -0.201632, -0.0662734, -4.03515E-010, -1.07221E-010
23, 0.00000, -0.171138, -0.0562506, -0.171139, -0.056251, -0.171137, -0.0562503, -2.75023E-010, -6.06513E-011
24, 0.00000, -0.134734, -0.0442847, -0.134727, -0.0442826, -0.134728, -0.044283, -1.60148E-010, -2.76171E-011
25, 0.00000, -0.104266, -0.0342702, -0.104263, -0.0342691, -0.104263, -0.0342696, -9.21103E-011, -1.29393E-011
26, 0.00000, -0.0883715, -0.0290449, -0.0883637, -0.0290418, -0.0883621, -0.0290429, -6.44292E-011, -7.85329E-012
27, 0.00000, -0.0809064, -0.0265918, -0.0809027, -0.0265903, -0.080902, -0.026591, -5.30968E-011, -5.75253E-012
28, 0.00000, -0.0783309, -0.0257452, -0.0783272, -0.0257438, -0.0783269, -0.0257446, -4.90703E-011, -4.82744E-012
29, 0.00000, -0.0815605, -0.026808, -0.0815627, -0.0268083, -0.0815664, -0.0268097, -5.26547E-011, -4.72864E-012
30, 0.00000, -0.0941023, -0.0309297, -0.0941027, -0.03093, -0.0941018, -0.0309297, -7.19355E-011, -7.86219E-012
31, 0.00000, -0.11928, -0.0392054, -0.119283, -0.0392063, -0.119282, -0.0392063, -1.2114E-010, -1.74503E-011
32, 0.00000, -0.133079, -0.0437408, -0.13308, -0.0437412, -0.13308, -0.0437413, -1.52859E-010, -2.37515E-011
33, 0.00000, -0.136299, -0.0447994, -0.136293, -0.0447976, -0.136295, -0.0447978, -1.45365E-010, -1.31996E-011
34, 0.00000, -0.140238, -0.046094, -0.140238, -0.0460941, -0.140238, -0.046094, -1.43513E-010, -6.79333E-012
35, 0.00000, -0.141235, -0.0464216, -0.14123, -0.0464202, -0.14123, -0.0464201, -1.33443E-010, 1.48919E-013
36, 0.00000, -0.140135, -0.0460601, -0.140131, -0.046059, -0.14013, -0.0460586, -1.29273E-010, 1.32773E-012
37, 0.00000, -0.140727, -0.0462546, -0.140729, -0.0462553, -0.140729, -0.0462554, -1.38278E-010, -2.96795E-012
38, 0.00000, -0.143486, -0.0471615, -0.143494, -0.047164, -0.143495, -0.0471646, -1.6026E-010, -1.38339E-011
39, 0.00000, -0.149478, -0.0491311, -0.149481, -0.0491319, -0.149481, -0.049132, -1.95521E-010, -3.25677E-011
40, 0.00000, -0.164254, -0.053985, -0.164251, -0.0539857, -0.164245, -0.0539833, -2.35119E-010, -3.89083E-011
