hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.080891, -0.0265871, -0.0808917, -0.026588, -0.0808913, -0.0265875, 6.52639E-010, -2.27929E-010
2, 0.00000, -0.0685501, -0.0225311, -0.0685497, -0.0225314, -0.0685495, -0.0225311, 3.81008E-010, -1.37419E-010
3, 0.00000, -0.0627726, -0.0206325, -0.0627715, -0.0206324, -0.0627703, -0.0206318, 2.90976E-010, -1.04579E-010
4, 0.00000, -0.0607712, -0.0199746, -0.0607707, -0.0199747, -0.06077, -0.0199743, 2.55166E-010, -9.38469E-011
5, 0.00000, -0.0632799, -0.0207989, -0.0632802, -0.0207993, -0.0632803, -0.0207991, 2.8442E-010, -1.06194E-010
6, 0.00000, -0.0729989, -0.0239933, -0.0730005, -0.0239943, -0.0730018, -0.0239945, 4.34708E-010, -1.63298E-010
7, 0.00000, -0.0925469, -0.0304183, -0.092547, -0.0304191, -0.0925467, -0.0304186, 9.48169E-010, -3.4254E-010
8, 0.00000, -0.103259, -0.0339393, -0.103257, -0.0339396, -0.103256, -0.0339386, 1.44121E-009, -4.92114E-010
9, 0.00000, -0.105746, -0.0347566, -0.105744, -0.034757, -0.105744, -0.0347563, 5.04833E-010, -4.23349E-010
10, 0.00000, -0.108809, -0.0357633, -0.108806, -0.0357635, -0.108806, -0.0357626, 2.08974E-010, -4.33334E-010
11, 0.00000, -0.109574, -0.036015, -0.109571, -0.0360148, -0.109572, -0.0360144, -7.39046E-010, -4.00312E-010
12, 0.00000, -0.108717, -0.0357332, -0.108716, -0.0357337, -0.108716, -0.0357331, -7.6536E-010, -3.86625E-010
13, 0.00000, -0.109186, -0.0358872, -0.109186, -0.0358882, -0.109185, -0.0358874, -5.03492E-010, -3.90673E-010
14, 0.00000, -0.111337, -0.0365943, -0.111338, -0.0365957, -0.111338, -0.0365949, 5.5452E-010, -4.84841E-010
15, 0.00000, -0.115976, -0.038119, -0.115977, -0.0381203, -0.115976, -0.0381195, 1.63524E-009, -6.51163E-010
16, 0.00000, -0.127433, -0.0418845, -0.127434, -0.0418863, -0.127433, -0.0418852, 3.18244E-009, -9.78179E-010
17, 0.00000, -0.148166, -0.048699, -0.148167, -0.0487012, -0.148166, -0.0486997, 5.38408E-009, -1.5934E-009
18, 0.00000, -0.165006, -0.0542335, -0.164988, -0.0542309, -0.164992, -0.0542288, 7.63522E-009, -2.16E-009
19, 0.00000, -0.171634, -0.0564113, -0.171629, -0.056414, -0.171621, -0.0564087, 8.43213E-009, -2.30555E-009
20, 0.00000, -0.175465, -0.0576708, -0.175463, -0.0576736, -0.175459, -0.0576703, 8.86937E-009, -2.46642E-009
21, 0.00000, -0.170973, -0.056195, -0.170982, -0.0562005, -0.170989, -0.0562017, 8.05484E-009, -2.27441E-009
22, 0.00000, -0.156438, -0.0514176, -0.156441, -0.051421, -0.156438, -0.0514187, 6.43412E-009, -1.83617E-009
23, 0.00000, -0.132771, -0.0436389, -0.132773, -0.0436413, -0.13277, -0.0436395, 3.67124E-009, -1.10709E-009
24, 0.00000, -0.104533, -0.0343578, -0.104529, -0.0343576, -0.104529, -0.0343569, 1.65194E-009, -5.33465E-010
25, 0.00000, -0.080895, -0.0265885, -0.0808931, -0.0265884, -0.0808928, -0.0265882, 7.41161E-010, -2.41731E-010
26, 0.00000, -0.0685586, -0.0225333, -0.0685548, -0.0225321, -0.0685536, -0.0225322, 4.44684E-010, -1.48756E-010
27, 0.00000, -0.0627695, -0.0206308, -0.0627677, -0.0206304, -0.0627671, -0.0206304, 3.28269E-010, -1.10908E-010
28, 0.00000, -0.0607706, -0.0199738, -0.0607693, -0.0199736, -0.0607689, -0.0199736, 2.8289E-010, -9.87809E-011
29, 0.00000, -0.0632821, -0.0207997, -0.0632822, -0.0208, -0.0632822, -0.0207998, 3.00421E-010, -1.0761E-010
30, 0.00000, -0.0730103, -0.0239971, -0.0730102, -0.0239975, -0.0730099, -0.0239972, 4.84879E-010, -1.68427E-010
31, 0.00000, -0.0925464, -0.0304182, -0.0925473, -0.0304192, -0.0925468, -0.0304186, 1.06701E-009, -3.52195E-010
32, 0.00000, -0.103251, -0.0339365, -0.103251, -0.0339376, -0.103251, -0.033937, 1.43039E-009, -4.8696E-010
33, 0.00000, -0.105747, -0.0347568, -0.105745, -0.0347571, -0.105744, -0.0347564, 8.05698E-010, -4.51968E-010
34, 0.00000, -0.108807, -0.0357627, -0.108806, -0.0357633, -0.108805, -0.0357624, 3.9996E-010, -4.45411E-010
35, 0.00000, -0.109577, -0.0360158, -0.109575, -0.0360161, -0.109574, -0.0360152, -1.02225E-010, -4.21148E-010
36, 0.00000, -0.108724, -0.0357353, -0.108722, -0.0357355, -0.10872, -0.0357344, -1.71073E-010, -4.061E-010
37, 0.00000, -0.109186, -0.0358872, -0.109186, -0.0358882, -0.109186, -0.0358877, 1.11758E-010, -4.26953E-010
38, 0.00000, -0.11133, -0.0365921, -0.111333, -0.036594, -0.111334, -0.0365937, 8.09716E-010, -5.07431E-010
39, 0.00000, -0.115976, -0.0381189, -0.115977, -0.0381203, -0.115976, -0.0381194, 1.97291E-009, -6.87345E-010
