hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.153698, -0.0505176, -0.153697, -0.0505181, -0.153697, -0.0505176, 4.47866E-010, -1.54958E-010
2, 0.00000, -0.130244, -0.0428091, -0.130244, -0.0428094, -0.130244, -0.042809, 2.6539E-010, -9.42146E-011
3, 0.00000, -0.11926, -0.0391989, -0.119259, -0.0391988, -0.119258, -0.0391984, 2.03518E-010, -7.28302E-011
4, 0.00000, -0.115462, -0.0379504, -0.115461, -0.0379505, -0.115461, -0.0379502, 1.81487E-010, -6.56874E-011
5, 0.00000, -0.120234, -0.039519, -0.120235, -0.0395195, -0.120235, -0.0395192, 2.03538E-010, -7.37291E-011
6, 0.00000, -0.13871, -0.0455916, -0.138712, -0.0455928, -0.138713, -0.0455925, 3.12744E-010, -1.12545E-010
7, 0.00000, -0.17584, -0.0577956, -0.17584, -0.0577963, -0.17584, -0.0577957, 6.68186E-010, -2.33762E-010
8, 0.00000, -0.196183, -0.0644818, -0.196182, -0.0644825, -0.196181, -0.0644815, 9.30715E-010, -3.18967E-010
9, 0.00000, -0.200915, -0.0660371, -0.200914, -0.0660379, -0.200914, -0.066037, 4.07315E-010, -2.97851E-010
10, 0.00000, -0.206731, -0.0679488, -0.20673, -0.0679496, -0.20673, -0.0679486, 2.13554E-010, -2.98569E-010
11, 0.00000, -0.208187, -0.0684274, -0.208186, -0.0684279, -0.208186, -0.0684274, -6.00492E-010, -1.6536E-010
12, 0.00000, -0.206561, -0.0678928, -0.20656, -0.0678936, -0.20656, -0.0678928, -6.30059E-010, -1.48837E-010
13, 0.00000, -0.207456, -0.068187, -0.207456, -0.0681879, -0.207455, -0.0681871, -3.55833E-010, -2.11248E-010
14, 0.00000, -0.211544, -0.0695305, -0.211543, -0.0695316, -0.211543, -0.0695306, 4.58689E-010, -3.45456E-010
15, 0.00000, -0.220357, -0.0724272, -0.220356, -0.0724283, -0.220356, -0.0724273, 1.10514E-009, -4.39687E-010
16, 0.00000, -0.242126, -0.0795822, -0.242125, -0.0795837, -0.242125, -0.0795824, 1.96192E-009, -6.07152E-010
17, 0.00000, -0.281519, -0.0925297, -0.281518, -0.0925317, -0.281517, -0.0925298, 3.215E-009, -9.55761E-010
18, 0.00000, -0.313506, -0.103043, -0.313505, -0.103045, -0.313503, -0.103042, 4.5498E-009, -1.33866E-009
19, 0.00000, -0.326099, -0.107182, -0.326099, -0.107185, -0.326096, -0.107182, 5.1644E-009, -1.52905E-009
20, 0.00000, -0.333381, -0.109576, -0.33338, -0.109578, -0.333378, -0.109575, 5.54812E-009, -1.65331E-009
21, 0.00000, -0.324858, -0.106775, -0.324856, -0.106777, -0.324856, -0.106775, 5.07366E-009, -1.51812E-009
22, 0.00000, -0.297234, -0.0976949, -0.297233, -0.0976971, -0.297232, -0.0976949, 3.83648E-009, -1.12879E-009
23, 0.00000, -0.252258, -0.0829127, -0.252258, -0.0829143, -0.252257, -0.0829127, 2.24379E-009, -6.86041E-010
24, 0.00000, -0.198605, -0.0652777, -0.198604, -0.0652785, -0.198603, -0.0652775, 1.0389E-009, -3.34398E-010
25, 0.00000, -0.153697, -0.0505172, -0.153696, -0.0505177, -0.153696, -0.0505171, 4.6769E-010, -1.53937E-010
26, 0.00000, -0.130247, -0.0428087, -0.130246, -0.0428089, -0.130245, -0.0428086, 2.79725E-010, -9.41715E-011
27, 0.00000, -0.119256, -0.0391966, -0.119255, -0.0391968, -0.119255, -0.0391966, 2.11111E-010, -7.2042E-011
28, 0.00000, -0.11546, -0.037949, -0.115459, -0.0379493, -0.115459, -0.037949, 1.87702E-010, -6.54218E-011
29, 0.00000, -0.120236, -0.0395196, -0.120236, -0.03952, -0.120236, -0.0395197, 2.0791E-010, -7.37552E-011
30, 0.00000, -0.13872, -0.0455947, -0.13872, -0.0455952, -0.138719, -0.0455948, 3.27846E-010, -1.13532E-010
31, 0.00000, -0.175841, -0.0577956, -0.17584, -0.0577964, -0.17584, -0.0577957, 6.97618E-010, -2.3181E-010
32, 0.00000, -0.19618, -0.0644808, -0.19618, -0.0644817, -0.196179, -0.0644809, 9.28936E-010, -3.18753E-010
33, 0.00000, -0.200915, -0.0660372, -0.200914, -0.066038, -0.200914, -0.066037, 5.99139E-010, -3.16305E-010
34, 0.00000, -0.206731, -0.0679488, -0.20673, -0.0679496, -0.20673, -0.0679486, 3.46742E-010, -3.13937E-010
35, 0.00000, -0.208192, -0.0684289, -0.208191, -0.0684297, -0.20819, -0.0684287, -3.65052E-011, -2.68479E-010
36, 0.00000, -0.206566, -0.0678945, -0.206564, -0.0678949, -0.206563, -0.0678939, -9.23173E-011, -2.54793E-010
37, 0.00000, -0.207455, -0.0681868, -0.207455, -0.0681878, -0.207455, -0.068187, 1.3135E-010, -2.89098E-010
38, 0.00000, -0.21154, -0.0695293, -0.211541, -0.0695306, -0.211541, -0.0695298, 6.07701E-010, -3.59139E-010
39, 0.00000, -0.220357, -0.0724271, -0.220356, -0.0724283, -0.220356, -0.0724273, 1.27695E-009, -4.49083E-010
40, 0.00000, -0.242128, -0.0795826, -0.242124, -0.0795831, -0.242125, -0.0795822, 1.859E-009, -6.25517E-010
41, 0.00000, -0.281522, -0.0925313, -0.281521, -0.0925332, -0.281521, -0.0925315, 3.20839E-009, -9.57076E-010
42, 0.00000, -0.313509, -0.103044, -0.313508, -0.103047, -0.313507, -0.103044, 4.54781E-009, -1.34004E-009
43, 0.00000, -0.326097, -0.107181, -0.326097, -0.107184, -0.326094, -0.107181, 5.16244E-009, -1.52734E-009
44, 0.00000, -0.33338, -0.109575, -0.333379, -0.109578, -0.333377, -0.109575, 5.54636E-009, -1.6521E-009
45, 0.00000, -0.324857, -0.106774, -0.324855, -0.106777, -0.324854, -0.106774, 5.10148E-009, -1.51925E-009
46, 0.00000, -0.297234, -0.0976951, -0.297233, -0.0976973, -0.297232, -0.0976951, 3.83636E-009, -1.12862E-009
47, 0.00000, -0.252258, -0.0829125, -0.252257, -0.0829139, -0.252255, -0.0829122, 2.24792E-009, -6.86484E-010
48, 0.00000, -0.198605, -0.0652777, -0.198604, -0.0652785, -0.198603, -0.0652775, 1.0389E-009, -3.34404E-010
49, 0.00000, -0.153696, -0.050517, -0.153695, -0.0505176, -0.153695, -0.0505171, 4.58649E-010, -1.54318E-010
50, 0.00000, -0.130245, -0.0428093, -0.130245, -0.0428096, -0.130244, -0.0428091, 2.73939E-010, -9.37661E-011
51, 0.00000, -0.119255, -0.039197, -0.119254, -0.0391972, -0.119254, -0.0391969, 2.1478E-010, -7.14713E-011
52, 0.00000, -0.115461, -0.0379502, -0.115461, -0.0379503, -0.11546, -0.03795, 1.95132E-010, -6.50614E-011
53, 0.00000, -0.120237, -0.0395196, -0.120236, -0.03952, -0.120236, -0.0395197, 2.19588E-010, -7.31897E-011
54, 0.00000, -0.138719, -0.0455943, -0.138719, -0.0455949, -0.138719, -0.0455945, 3.41475E-010, -1.12582E-010
55, 0.00000, -0.175842, -0.057796, -0.175842, -0.0577967, -0.175842, -0.0577961, 6.75263E-010, -2.34054E-010
56, 0.00000, -0.19618, -0.0644809, -0.19618, -0.0644818, -0.19618, -0.064481, 9.58314E-010, -3.2498E-010
57, 0.00000, -0.200916, -0.0660376, -0.200915, -0.0660383, -0.200914, -0.0660373, 8.69916E-010, -3.35783E-010
58, 0.00000, -0.206731, -0.0679489, -0.20673, -0.0679497, -0.20673, -0.0679487, 8.21522E-010, -3.57188E-010
59, 0.00000, -0.208192, -0.068429, -0.208191, -0.0684298, -0.20819, -0.0684288, 7.03461E-010, -3.54634E-010
60, 0.00000, -0.206563, -0.0678935, -0.206562, -0.0678943, -0.206561, -0.0678933, 6.82503E-010, -3.4593E-010
61, 0.00000, -0.207456, -0.068187, -0.207456, -0.068188, -0.207455, -0.0681871, 7.59636E-010, -3.55652E-010
62, 0.00000, -0.211542, -0.06953, -0.211542, -0.0695312, -0.211542, -0.0695303, 9.61332E-010, -3.87846E-010
63, 0.00000, -0.220357, -0.0724271, -0.220356, -0.0724283, -0.220356, -0.0724272, 1.10977E-009, -4.39928E-010
64, 0.00000, -0.242126, -0.0795823, -0.242126, -0.0795837, -0.242125, -0.0795824, 1.96233E-009, -6.07167E-010
65, 0.00000, -0.281514, -0.0925274, -0.281514, -0.0925298, -0.281514, -0.0925284, 3.20465E-009, -9.56318E-010
66, 0.00000, -0.313514, -0.103046, -0.313512, -0.103048, -0.313512, -0.103046, 4.52281E-009, -1.34492E-009
67, 0.00000, -0.326097, -0.107181, -0.326097, -0.107184, -0.326094, -0.107181, 5.16391E-009, -1.52725E-009
68, 0.00000, -0.33338, -0.109575, -0.333379, -0.109578, -0.333377, -0.109575, 5.54728E-009, -1.65246E-009
69, 0.00000, -0.324857, -0.106774, -0.324854, -0.106776, -0.324854, -0.106774, 5.10054E-009, -1.51879E-009
70, 0.00000, -0.297234, -0.097695, -0.297233, -0.0976972, -0.297232, -0.097695, 3.83622E-009, -1.12885E-009
71, 0.00000, -0.252258, -0.0829123, -0.252257, -0.0829137, -0.252255, -0.0829121, 2.24725E-009, -6.86657E-010
72, 0.00000, -0.198605, -0.0652777, -0.198604, -0.0652785, -0.198603, -0.0652775, 1.0385E-009, -3.34403E-010
73, 0.00000, -0.164766, -0.0541557, -0.164766, -0.0541563, -0.164765, -0.0541557, 5.72684E-010, -1.9027E-010
74, 0.00000, -0.139124, -0.0457277, -0.139123, -0.045728, -0.139123, -0.0457275, 3.37245E-010, -1.14379E-010
75, 0.00000, -0.125224, -0.0411589, -0.125224, -0.0411592, -0.125223, -0.0411588, 2.42301E-010, -8.32921E-011
76, 0.00000, -0.118835, -0.0390591, -0.118835, -0.0390594, -0.118835, -0.039059, 2.05594E-010, -7.11098E-011
77, 0.00000, -0.11878, -0.0390408, -0.118779, -0.0390411, -0.118779, -0.0390408, 2.05099E-010, -7.09799E-011
78, 0.00000, -0.125039, -0.0410981, -0.125039, -0.0410984, -0.125039, -0.0410981, 2.40437E-010, -8.28568E-011
79, 0.00000, -0.139499, -0.045851, -0.139499, -0.0458514, -0.139499, -0.045851, 3.38467E-010, -1.15186E-010
80, 0.00000, -0.166857, -0.054843, -0.166857, -0.0548437, -0.166857, -0.0548431, 5.50246E-010, -1.95208E-010
81, 0.00000, -0.210195, -0.0690875, -0.210194, -0.0690884, -0.210194, -0.0690873, 7.29348E-010, -3.65124E-010
82, 0.00000, -0.250479, -0.0823277, -0.250478, -0.082329, -0.250477, -0.0823276, 8.93439E-010, -5.89003E-010
83, 0.00000, -0.271775, -0.0893275, -0.271774, -0.089329, -0.271773, -0.0893273, 5.01506E-010, -6.81156E-010
84, 0.00000, -0.279885, -0.0919925, -0.279885, -0.0919945, -0.279885, -0.0919932, 6.08354E-010, -7.50001E-010
85, 0.00000, -0.283669, -0.0932363, -0.283668, -0.0932382, -0.283667, -0.0932365, 1.02781E-009, -8.28795E-010
86, 0.00000, -0.289122, -0.0950286, -0.289121, -0.0950306, -0.28912, -0.0950286, 2.09156E-009, -9.6829E-010
87, 0.00000, -0.294533, -0.0968075, -0.294532, -0.0968097, -0.294533, -0.0968081, 3.55748E-009, -1.07355E-009
88, 0.00000, -0.30035, -0.0987191, -0.300348, -0.0987212, -0.300347, -0.0987187, 4.1189E-009, -1.20115E-009
89, 0.00000, -0.315423, -0.103673, -0.315422, -0.103676, -0.315421, -0.103673, 4.68028E-009, -1.37754E-009
90, 0.00000, -0.323792, -0.106424, -0.323791, -0.106426, -0.32379, -0.106424, 4.93474E-009, -1.48722E-009
91, 0.00000, -0.322102, -0.105869, -0.3221, -0.105871, -0.322098, -0.105868, 4.64377E-009, -1.47783E-009
92, 0.00000, -0.320878, -0.105466, -0.320877, -0.105469, -0.320875, -0.105466, 4.90064E-009, -1.44942E-009
93, 0.00000, -0.3087, -0.101464, -0.308699, -0.101466, -0.308699, -0.101464, 4.31795E-009, -1.27575E-009
94, 0.00000, -0.284906, -0.0936431, -0.284905, -0.0936451, -0.284904, -0.093643, 3.34705E-009, -9.89476E-010
95, 0.00000, -0.25069, -0.082397, -0.250688, -0.0823983, -0.250687, -0.0823967, 2.20282E-009, -6.74064E-010
96, 0.00000, -0.208876, -0.0686534, -0.208874, -0.0686542, -0.208874, -0.0686532, 1.22097E-009, -3.89282E-010
97, 0.00000, -0.168455, -0.055368, -0.168455, -0.0553687, -0.168454, -0.0553682, 6.1245E-010, -2.03461E-010
98, 0.00000, -0.141693, -0.0465722, -0.141693, -0.0465725, -0.141692, -0.046572, 3.56739E-010, -1.2082E-010
99, 0.00000, -0.126188, -0.0414759, -0.126188, -0.0414762, -0.126188, -0.0414758, 2.48243E-010, -8.52525E-011
100, 0.00000, -0.118467, -0.0389379, -0.118466, -0.0389381, -0.118466, -0.0389378, 2.03669E-010, -7.04584E-011
101, 0.00000, -0.116107, -0.0381622, -0.116106, -0.0381624, -0.116106, -0.038162, 1.91948E-010, -6.64994E-011
102, 0.00000, -0.119945, -0.039424, -0.119945, -0.0394245, -0.119945, -0.0394242, 2.09892E-010, -7.27151E-011
103, 0.00000, -0.132473, -0.0435416, -0.132473, -0.043542, -0.132473, -0.0435416, 2.87928E-010, -9.86065E-011
104, 0.00000, -0.154162, -0.0506704, -0.154162, -0.050671, -0.154162, -0.0506705, 4.26354E-010, -1.53569E-010
105, 0.00000, -0.194852, -0.0640443, -0.194851, -0.0640451, -0.19485, -0.0640442, 5.46748E-010, -2.87879E-010
106, 0.00000, -0.238144, -0.0782735, -0.238143, -0.0782747, -0.238142, -0.0782734, 7.14497E-010, -5.00583E-010
107, 0.00000, -0.26547, -0.087255, -0.26547, -0.0872567, -0.265469, -0.0872551, -4.50824E-010, -4.87666E-010
108, 0.00000, -0.276204, -0.0907831, -0.276203, -0.0907845, -0.276203, -0.0907832, -1.79288E-009, -2.49224E-010
109, 0.00000, -0.283051, -0.0930335, -0.28305, -0.0930351, -0.283049, -0.0930336, -1.77237E-009, -3.0898E-010
110, 0.00000, -0.28763, -0.0945383, -0.287629, -0.0945402, -0.287628, -0.0945384, 1.36744E-009, -8.95147E-010
111, 0.00000, -0.286154, -0.0940531, -0.286148, -0.0940534, -0.286148, -0.094052, 2.57203E-009, -9.91143E-010
112, 0.00000, -0.28369, -0.0932431, -0.28369, -0.0932456, -0.283689, -0.0932438, 3.12436E-009, -9.95512E-010
113, 0.00000, -0.295499, -0.0971246, -0.295503, -0.0971283, -0.295503, -0.0971265, 3.52191E-009, -1.12301E-009
114, 0.00000, -0.311241, -0.102299, -0.31124, -0.102301, -0.31124, -0.102299, 4.27399E-009, -1.31875E-009
115, 0.00000, -0.318907, -0.104818, -0.318906, -0.104821, -0.318904, -0.104818, 4.8036E-009, -1.4193E-009
116, 0.00000, -0.328502, -0.107972, -0.328501, -0.107975, -0.328499, -0.107972, 5.28745E-009, -1.56899E-009
117, 0.00000, -0.321029, -0.105516, -0.321027, -0.105518, -0.321026, -0.105516, 4.90862E-009, -1.45748E-009
118, 0.00000, -0.291735, -0.0958877, -0.291734, -0.0958898, -0.291733, -0.0958877, 3.61307E-009, -1.06439E-009
119, 0.00000, -0.245747, -0.0807725, -0.245746, -0.0807738, -0.245745, -0.0807722, 2.06459E-009, -6.34631E-010
120, 0.00000, -0.192346, -0.0632204, -0.192345, -0.0632211, -0.192344, -0.0632202, 9.37715E-010, -3.03646E-010
121, 0.00000, -0.153696, -0.050517, -0.153695, -0.0505176, -0.153695, -0.0505171, 4.58661E-010, -1.54318E-010
122, 0.00000, -0.130245, -0.0428093, -0.130245, -0.0428096, -0.130244, -0.0428091, 2.73939E-010, -9.37661E-011
123, 0.00000, -0.119255, -0.0391969, -0.119254, -0.0391972, -0.119254, -0.0391969, 2.07869E-010, -7.18718E-011
124, 0.00000, -0.115461, -0.03795, -0.115461, -0.0379501, -0.11546, -0.0379498, 1.88989E-010, -6.55186E-011
125, 0.00000, -0.120233, -0.0395188, -0.120234, -0.0395194, -0.120234, -0.0395191, 2.11357E-010, -7.3159E-011
126, 0.00000, -0.138719, -0.0455945, -0.138719, -0.045595, -0.138719, -0.0455946, 3.32333E-010, -1.13205E-010
127, 0.00000, -0.175839, -0.057795, -0.175839, -0.0577958, -0.175839, -0.0577953, 7.00952E-010, -2.31399E-010
128, 0.00000, -0.19618, -0.0644809, -0.19618, -0.0644818, -0.19618, -0.0644809, 9.30531E-010, -3.18818E-010
129, 0.00000, -0.200917, -0.066038, -0.200916, -0.0660387, -0.200915, -0.0660376, 6.13759E-010, -3.17024E-010
130, 0.00000, -0.206731, -0.067949, -0.20673, -0.0679497, -0.20673, -0.0679487, 3.5764E-010, -3.15484E-010
131, 0.00000, -0.208191, -0.0684288, -0.208191, -0.0684296, -0.20819, -0.0684287, -9.94066E-010, -5.77506E-011
132, 0.00000, -0.20656, -0.0678924, -0.20656, -0.0678933, -0.206559, -0.0678927, -1.23149E-009, 2.90171E-011
133, 0.00000, -0.207456, -0.0681869, -0.207456, -0.0681878, -0.207455, -0.0681872, -1.37421E-009, 7.94813E-011
134, 0.00000, -0.211544, -0.0695305, -0.211543, -0.0695315, -0.211543, -0.0695306, 1.61796E-010, -3.10459E-010
135, 0.00000, -0.220361, -0.0724283, -0.220359, -0.0724291, -0.220358, -0.0724279, 8.76359E-010, -4.24474E-010
136, 0.00000, -0.242129, -0.0795826, -0.242127, -0.0795838, -0.242127, -0.0795827, 1.96467E-009, -6.09665E-010
137, 0.00000, -0.281521, -0.0925304, -0.281519, -0.0925323, -0.28152, -0.0925308, 3.20953E-009, -9.59228E-010
138, 0.00000, -0.31351, -0.103044, -0.313508, -0.103047, -0.313507, -0.103044, 4.54849E-009, -1.33959E-009
139, 0.00000, -0.326104, -0.107184, -0.326102, -0.107187, -0.326102, -0.107184, 5.13565E-009, -1.536E-009
140, 0.00000, -0.333379, -0.109575, -0.333379, -0.109578, -0.333376, -0.109575, 5.54702E-009, -1.65125E-009
141, 0.00000, -0.324857, -0.106774, -0.324854, -0.106776, -0.324854, -0.106774, 5.1006E-009, -1.51885E-009
142, 0.00000, -0.297234, -0.097695, -0.297233, -0.0976972, -0.297232, -0.097695, 3.8362E-009, -1.12884E-009
143, 0.00000, -0.252258, -0.0829123, -0.252257, -0.0829137, -0.252256, -0.0829121, 2.24738E-009, -6.8668E-010
144, 0.00000, -0.198605, -0.0652777, -0.198604, -0.0652785, -0.198603, -0.0652775, 1.0386E-009, -3.34435E-010
145, 0.00000, -0.153697, -0.0505172, -0.153696, -0.0505177, -0.153696, -0.0505172, 4.60263E-010, -1.54543E-010
146, 0.00000, -0.130244, -0.042809, -0.130244, -0.0428094, -0.130244, -0.042809, 2.70838E-010, -9.38562E-011
147, 0.00000, -0.119254, -0.0391969, -0.119254, -0.0391972, -0.119254, -0.0391969, 2.07749E-010, -7.18489E-011
148, 0.00000, -0.115459, -0.0379495, -0.115459, -0.0379497, -0.115459, -0.0379494, 1.86356E-010, -6.53633E-011
149, 0.00000, -0.120236, -0.0395196, -0.120236, -0.03952, -0.120236, -0.0395197, 2.34595E-010, -7.18918E-011
150, 0.00000, -0.138719, -0.0455942, -0.138719, -0.0455948, -0.138719, -0.0455944, 3.62936E-010, -1.10593E-010
151, 0.00000, -0.175841, -0.0577955, -0.17584, -0.0577963, -0.17584, -0.0577956, 7.5742E-010, -2.25713E-010
152, 0.00000, -0.196181, -0.0644817, -0.196181, -0.0644824, -0.19618, -0.0644815, 9.22878E-010, -3.10027E-010
153, 0.00000, -0.200915, -0.0660372, -0.200914, -0.066038, -0.200914, -0.0660371, 4.49397E-010, -2.9963E-010
154, 0.00000, -0.20673, -0.067949, -0.20673, -0.0679498, -0.206729, -0.0679488, 3.73256E-010, -3.15501E-010
155, 0.00000, -0.20819, -0.0684291, -0.208188, -0.0684296, -0.208188, -0.0684287, -2.62552E-011, -2.71162E-010
156, 0.00000, -0.20656, -0.0678928, -0.20656, -0.0678936, -0.206559, -0.0678927, -9.35905E-011, -2.53735E-010
157, 0.00000, -0.207457, -0.0681866, -0.207457, -0.0681878, -0.207456, -0.0681869, 1.26925E-010, -2.89012E-010
158, 0.00000, -0.211544, -0.0695304, -0.211543, -0.0695315, -0.211543, -0.0695306, 6.02382E-010, -3.60052E-010
159, 0.00000, -0.220357, -0.0724268, -0.220356, -0.0724279, -0.220356, -0.0724273, 1.25088E-009, -4.53847E-010
160, 0.00000, -0.242125, -0.0795817, -0.242125, -0.0795833, -0.242124, -0.0795821, 1.91326E-009, -6.11558E-010
161, 0.00000, -0.281516, -0.0925286, -0.281516, -0.0925308, -0.281516, -0.0925292, 3.13471E-009, -9.64612E-010
162, 0.00000, -0.313508, -0.103044, -0.313507, -0.103046, -0.313506, -0.103044, 4.46033E-009, -1.3404E-009
163, 0.00000, -0.326101, -0.107183, -0.3261, -0.107186, -0.326098, -0.107183, 4.86278E-009, -1.53163E-009
164, 0.00000, -0.333381, -0.109576, -0.33338, -0.109578, -0.333379, -0.109576, 5.26634E-009, -1.63714E-009
165, 0.00000, -0.324853, -0.106773, -0.324852, -0.106775, -0.32485, -0.106772, 5.08005E-009, -1.50875E-009
166, 0.00000, -0.297234, -0.0976949, -0.297233, -0.0976971, -0.297232, -0.0976949, 3.83649E-009, -1.12878E-009
167, 0.00000, -0.252258, -0.0829123, -0.252257, -0.0829137, -0.252255, -0.0829121, 2.24677E-009, -6.86583E-010
168, 0.00000, -0.198605, -0.0652777, -0.198604, -0.0652785, -0.198603, -0.0652775, 1.03816E-009, -3.34291E-010
169, 0.00000, -0.153696, -0.0505172, -0.153696, -0.0505178, -0.153696, -0.0505173, 6.00563E-010, -1.4028E-010
170, 0.00000, -0.130244, -0.0428091, -0.130244, -0.0428095, -0.130244, -0.0428091, 3.71726E-010, -7.9673E-011
171, 0.00000, -0.119255, -0.0391969, -0.119254, -0.0391972, -0.119254, -0.0391968, 2.79783E-010, -6.2884E-011
172, 0.00000, -0.11546, -0.0379495, -0.115459, -0.0379497, -0.115459, -0.0379494, 2.51012E-010, -5.76831E-011
173, 0.00000, -0.120236, -0.0395196, -0.120236, -0.03952, -0.120236, -0.0395197, 2.96596E-010, -6.23016E-011
174, 0.00000, -0.13872, -0.0455948, -0.13872, -0.0455952, -0.138719, -0.0455947, 4.25489E-010, -1.01444E-010
175, 0.00000, -0.17584, -0.0577955, -0.17584, -0.0577963, -0.175839, -0.0577955, 6.44663E-010, -2.34928E-010
176, 0.00000, -0.196183, -0.0644817, -0.196182, -0.0644826, -0.196181, -0.0644817, 1.01772E-009, -3.09091E-010
177, 0.00000, -0.200915, -0.0660372, -0.200914, -0.0660379, -0.200914, -0.066037, 4.91852E-010, -3.06438E-010
178, 0.00000, -0.20673, -0.0679485, -0.20673, -0.0679494, -0.206729, -0.0679484, 5.87941E-011, -2.7984E-010
179, 0.00000, -0.208191, -0.0684286, -0.20819, -0.0684293, -0.20819, -0.0684286, -6.52863E-010, -1.42713E-010
180, 0.00000, -0.206561, -0.0678928, -0.20656, -0.0678935, -0.206559, -0.0678927, -2.02573E-010, -2.3446E-010
181, 0.00000, -0.207456, -0.0681871, -0.207456, -0.068188, -0.207455, -0.0681872, -3.63366E-012, -2.72432E-010
182, 0.00000, -0.211544, -0.0695306, -0.211543, -0.0695315, -0.211543, -0.0695306, 4.3386E-010, -3.52418E-010
183, 0.00000, -0.220356, -0.0724271, -0.220356, -0.0724283, -0.220356, -0.0724272, 9.82471E-010, -4.44052E-010
184, 0.00000, -0.242133, -0.0795839, -0.242131, -0.0795852, -0.242129, -0.0795836, 1.81271E-009, -6.20326E-010
185, 0.00000, -0.281522, -0.0925303, -0.281521, -0.0925323, -0.281519, -0.0925303, 3.03113E-009, -9.76337E-010
186, 0.00000, -0.313508, -0.103044, -0.313506, -0.103046, -0.313506, -0.103044, 4.53554E-009, -1.34019E-009
187, 0.00000, -0.326101, -0.107183, -0.326099, -0.107185, -0.326098, -0.107183, 5.16403E-009, -1.53302E-009
188, 0.00000, -0.333381, -0.109576, -0.33338, -0.109578, -0.333378, -0.109575, 5.52752E-009, -1.6499E-009
189, 0.00000, -0.324857, -0.106774, -0.324855, -0.106777, -0.324854, -0.106774, 5.0821E-009, -1.51492E-009
190, 0.00000, -0.297234, -0.097695, -0.297233, -0.0976973, -0.297232, -0.097695, 3.8365E-009, -1.12848E-009
191, 0.00000, -0.252258, -0.0829125, -0.252257, -0.0829139, -0.252255, -0.0829122, 2.24792E-009, -6.86484E-010
192, 0.00000, -0.198605, -0.0652777, -0.198604, -0.0652785, -0.198603, -0.0652775, 1.0389E-009, -3.34404E-010
193, 0.00000, -0.153695, -0.0505171, -0.153695, -0.0505177, -0.153694, -0.050517, 6.33509E-010, -1.68218E-010
194, 0.00000, -0.130245, -0.0428088, -0.130245, -0.0428092, -0.130245, -0.0428089, 3.72137E-010, -7.86982E-011
195, 0.00000, -0.119263, -0.0391994, -0.11926, -0.0391986, -0.119259, -0.0391988, 3.01805E-010, -6.26426E-011
196, 0.00000, -0.115459, -0.0379492, -0.115459, -0.0379495, -0.115459, -0.0379492, 2.63021E-010, -5.54376E-011
197, 0.00000, -0.120238, -0.0395195, -0.120237, -0.0395198, -0.120237, -0.0395195, 2.65161E-010, -6.85373E-011
198, 0.00000, -0.13872, -0.0455944, -0.13872, -0.0455949, -0.138719, -0.0455944, 3.84936E-010, -1.07686E-010
199, 0.00000, -0.175841, -0.0577958, -0.175841, -0.0577965, -0.17584, -0.0577957, 7.03864E-010, -2.31546E-010
200, 0.00000, -0.196181, -0.0644812, -0.19618, -0.064482, -0.19618, -0.0644811, 8.66954E-010, -3.15595E-010
201, 0.00000, -0.200913, -0.0660365, -0.200914, -0.0660377, -0.200913, -0.0660369, 4.63755E-010, -3.03934E-010
202, 0.00000, -0.20673, -0.0679484, -0.20673, -0.0679494, -0.206729, -0.0679485, 1.80595E-010, -2.97915E-010
