hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.13752, -0.0452003, -0.137519, -0.0452003, -0.137519, -0.0452001, -1.45509E-010, -8.9084E-012
2, 0.00000, -0.116534, -0.0383029, -0.116534, -0.0383029, -0.116534, -0.0383029, -1.02971E-010, -5.24524E-012
3, 0.00000, -0.106705, -0.0350727, -0.106705, -0.0350726, -0.106705, -0.0350724, -8.57546E-011, -3.96465E-012
4, 0.00000, -0.103307, -0.0339558, -0.103307, -0.0339558, -0.103307, -0.0339556, -8.00927E-011, -3.50617E-012
5, 0.00000, -0.107579, -0.0353593, -0.107579, -0.0353593, -0.107579, -0.0353594, -8.70617E-011, -3.96087E-012
6, 0.00000, -0.124111, -0.0407934, -0.124111, -0.0407934, -0.124112, -0.0407937, -1.16898E-010, -6.04026E-012
7, 0.00000, -0.157331, -0.0517121, -0.157331, -0.0517121, -0.157331, -0.0517121, -1.91529E-010, -1.25262E-011
8, 0.00000, -0.153947, -0.0576956, -0.153945, -0.0576946, -0.153945, -0.0576946, -1.9309E-010, -1.53847E-011
9, 0.00000, 0.0419405, -0.0590861, 0.0419404, -0.059086, 0.0419404, -0.059086, -3.5739E-011, -1.23537E-012
10, 0.00000, 0.12629, -0.0607967, 0.126289, -0.0607964, 0.126289, -0.0607964, -1.25777E-010, -2.38481E-012
11, 0.00000, 0.473366, -0.0612184, 0.473363, -0.0612178, 0.473365, -0.0612198, -1.29147E-009, 6.11444E-011
12, 0.00000, 0.491344, -0.0607465, 0.491344, -0.0607466, 0.491344, -0.0607465, -1.38101E-009, 7.01871E-011
13, 0.00000, 0.358506, -0.0610085, 0.358508, -0.0610091, 0.358508, -0.0610091, -7.77794E-010, 2.09889E-011
14, 0.00000, 0.0499857, -0.0622117, 0.0499859, -0.0622119, 0.0499858, -0.0622119, -4.31504E-011, -1.50733E-012
15, 0.00000, -0.11173, -0.0648035, -0.11173, -0.0648036, -0.11173, -0.0648037, -1.19595E-010, -8.80688E-012
16, 0.00000, -0.216638, -0.0712054, -0.216639, -0.0712055, -0.216639, -0.0712057, -3.84254E-010, -4.0352E-011
17, 0.00000, -0.251884, -0.0827902, -0.251884, -0.0827903, -0.251885, -0.0827904, -5.32756E-010, -6.56879E-011
18, 0.00000, -0.280502, -0.0921954, -0.280503, -0.0921951, -0.280503, -0.0921957, -6.74179E-010, -9.29682E-011
19, 0.00000, -0.291771, -0.0958999, -0.291772, -0.0959003, -0.291771, -0.0958999, -7.35438E-010, -1.05901E-010
20, 0.00000, -0.298286, -0.0980417, -0.298287, -0.0980419, -0.298287, -0.0980419, -7.72392E-010, -1.14076E-010
21, 0.00000, -0.290671, -0.0955393, -0.290666, -0.0955377, -0.290666, -0.0955377, -7.28195E-010, -1.03948E-010
22, 0.00000, -0.265945, -0.087412, -0.265945, -0.087412, -0.265945, -0.087412, -5.99896E-010, -7.83407E-011
23, 0.00000, -0.225707, -0.0741865, -0.225705, -0.0741859, -0.225705, -0.0741859, -4.19974E-010, -4.62736E-011
24, 0.00000, -0.1777, -0.058407, -0.177699, -0.0584066, -0.177698, -0.0584066, -2.51618E-010, -2.15912E-011
25, 0.00000, -0.137518, -0.0451999, -0.137518, -0.0451997, -0.137518, -0.0451998, -1.47163E-010, -1.01346E-011
26, 0.00000, -0.11654, -0.0383035, -0.116538, -0.0383028, -0.116537, -0.038303, -1.04151E-010, -6.14047E-012
27, 0.00000, -0.106704, -0.0350711, -0.106703, -0.0350708, -0.106702, -0.0350709, -8.66179E-011, -4.6059E-012
28, 0.00000, -0.103307, -0.0339547, -0.103306, -0.0339545, -0.103306, -0.0339547, -8.07239E-011, -3.97332E-012
29, 0.00000, -0.107579, -0.0353597, -0.10758, -0.0353598, -0.10758, -0.0353598, -8.73964E-011, -4.19184E-012
30, 0.00000, -0.124118, -0.0407954, -0.124118, -0.0407955, -0.124117, -0.0407954, -1.178E-010, -6.68261E-012
31, 0.00000, -0.15733, -0.0517119, -0.157331, -0.0517121, -0.157331, -0.0517121, -1.93972E-010, -1.43211E-011
32, 0.00000, -0.154232, -0.0576934, -0.154232, -0.0576935, -0.154232, -0.0576936, -1.93633E-010, -1.52859E-011
