hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.348, -109.892, -190.378, -109.108, 0.569472, 219.728, -4.56659E-006, -8.70534E-006, -0.333358, 0.374461, 0.489949, 0.100778, -0.157179, -0.474074, 0.0051549, 0.00753997
2, 0.00000, 190.375, -110.354, -191.199, -109.749, 0.449303, 220.708, -3.79072E-006, -7.18681E-006, -0.281191, 0.315538, 0.413152, 0.0852667, -0.132392, -0.400048, 0.00422154, 0.0064303
3, 0.00000, 190.861, -110.573, -191.586, -110.053, 0.391434, 221.17, -3.46134E-006, -6.50171E-006, -0.256901, 0.288145, 0.37743, 0.078017, -0.120869, -0.365545, 0.00380119, 0.00588508
4, 0.00000, 191.185, -110.681, -191.814, -110.271, 0.32626, 221.461, -3.33359E-006, -6.25546E-006, -0.248437, 0.278478, 0.364886, 0.0755542, -0.116764, -0.353481, 0.00364844, 0.00570455
5, 0.00000, 191.04, -110.6, -191.686, -110.186, 0.33262, 221.316, -3.46775E-006, -6.545E-006, -0.258927, 0.290235, 0.380257, 0.0787246, -0.121687, -0.368361, 0.00382475, 0.00594624
6, 0.00000, 190.557, -110.307, -191.239, -109.916, 0.334916, 220.822, -4.00739E-006, -7.64632E-006, -0.29952, 0.335701, 0.439755, 0.0910179, -0.140716, -0.42594, 0.00448769, 0.00686788
7, 0.00000, 189.414, -109.678, -190.234, -109.249, 0.386295, 219.681, -5.13093E-006, -9.94908E-006, -0.381864, 0.428102, 0.56053, 0.11581, -0.179424, -0.542668, 0.00588885, 0.00870558
8, 0.00000, 187.39, -108.977, -188.8, -107.904, 0.768368, 217.86, -5.90087E-006, -1.16165E-005, -0.429325, 0.48314, 0.631188, 0.129037, -0.20295, -0.6102, 0.00698909, 0.00963935
9, 0.00000, 194.198, -110.076, -192.631, -113.005, -1.49642, 223.443, -5.2227E-006, -1.04642E-005, -0.432215, 0.475673, 0.627875, 0.135783, -0.196394, -0.611286, 0.00595544, 0.0102942
10, 0.00000, 196.996, -110.43, -194.142, -115.153, -2.50876, 225.715, -5.05432E-006, -1.0249E-005, -0.441884, 0.4817, 0.638537, 0.141313, -0.197286, -0.623507, 0.00568715, 0.0107439
11, 0.00000, 208.166, -111.818, -200.224, -123.776, -6.61164, 234.874, -4.02771E-006, -8.48541E-006, -0.433555, 0.455876, 0.613989, 0.147736, -0.180562, -0.606364, 0.00415522, 0.0112378
12, 0.00000, 208.739, -111.895, -200.543, -124.217, -6.81815, 235.351, -3.96475E-006, -8.33027E-006, -0.429575, 0.450918, 0.607791, 0.146808, -0.178295, -0.600549, 0.00404466, 0.0111539
13, 0.00000, 204.57, -111.424, -198.298, -120.971, -5.24353, 231.934, -4.33736E-006, -8.97742E-006, -0.435532, 0.463322, 0.620895, 0.145518, -0.185616, -0.610944, 0.00459036, 0.0110815
14, 0.00000, 194.356, -109.971, -192.614, -113.18, -1.6462, 223.513, -5.46227E-006, -1.09868E-005, -0.455266, 0.500276, 0.660774, 0.143392, -0.206285, -0.643548, 0.00623867, 0.0108664
15, 0.00000, 188.587, -108.895, -189.244, -108.916, 0.168925, 218.709, -6.39984E-006, -1.27643E-005, -0.481616, 0.538623, 0.705589, 0.146466, -0.225174, -0.683298, 0.0076014, 0.010974
16, 0.00000, 184.498, -107.864, -186.664, -106.022, 1.2433, 215.217, -7.6077E-006, -1.52219E-005, -0.535972, 0.605954, 0.789489, 0.159204, -0.255245, -0.761702, 0.00933468, 0.0117658
17, 0.00000, 182.694, -107.021, -185.218, -104.917, 1.42501, 213.511, -9.04435E-006, -1.84598E-005, -0.628397, 0.711683, 0.925926, 0.185598, -0.299942, -0.89243, 0.0114581, 0.0136089
18, 0.00000, 181.211, -106.32, -184.027, -104.01, 1.56994, 212.105, -1.02447E-005, -2.1248E-005, -0.704634, 0.799134, 1.03852, 0.207139, -0.336949, -1.00013, 0.01331, 0.0151005
19, 0.00000, 180.622, -106.039, -183.553, -103.652, 1.62581, 211.546, -1.07236E-005, -2.24255E-005, -0.735031, 0.83405, 1.08336, 0.215662, -0.351713, -1.04297, 0.014104, 0.0156841
20, 0.00000, 180.281, -105.875, -183.279, -103.446, 1.65741, 211.222, -1.09994E-005, -2.3117E-005, -0.752683, 0.85434, 1.1094, 0.220599, -0.360293, -1.06785, 0.014572, 0.0160238
21, 0.00000, 180.984, -106.143, -183.786, -103.898, 1.54469, 211.856, -1.0628E-005, -2.21287E-005, -0.731405, 0.829196, 1.07767, 0.215057, -0.349513, -1.03779, 0.0138747, 0.0156609
22, 0.00000, 181.966, -106.678, -184.635, -104.472, 1.49642, 212.823, -9.6326E-006, -1.98324E-005, -0.665751, 0.754508, 0.981061, 0.196171, -0.318048, -0.945184, 0.0123703, 0.014338
23, 0.00000, 184.035, -107.648, -186.293, -105.738, 1.29055, 214.779, -7.97985E-006, -1.60405E-005, -0.559653, 0.633011, 0.82444, 0.165994, -0.266676, -0.795201, 0.0098684, 0.0122362
24, 0.00000, 186.453, -108.772, -188.233, -107.227, 1.03819, 217.073, -6.09249E-006, -1.19655E-005, -0.435759, 0.491721, 0.641571, 0.130216, -0.206964, -0.619668, 0.00724471, 0.00969539
25, 0.00000, 187.863, -109.555, -189.472, -108.043, 0.982445, 218.475, -4.66301E-006, -8.9447E-006, -0.334777, 0.37765, 0.493083, 0.100306, -0.159001, -0.476515, 0.00535864, 0.00750421
26, 0.00000, 189.006, -110.051, -190.367, -108.764, 0.835412, 219.552, -3.898E-006, -7.41433E-006, -0.282355, 0.318076, 0.415656, 0.0849236, -0.133812, -0.401957, 0.00440909, 0.00637178
27, 0.00000, 189.588, -110.293, -190.812, -109.136, 0.752874, 220.094, -3.54248E-006, -6.68755E-006, -0.257878, 0.290281, 0.379537, 0.0777237, -0.122072, -0.367161, 0.00395591, 0.00584416
28, 0.00000, 190.197, -110.465, -191.214, -109.558, 0.608154, 220.627, -3.39217E-006, -6.3954E-006, -0.249172, 0.280079, 0.366465, 0.0753366, -0.117666, -0.354695, 0.00376523, 0.00567565
29, 0.00000, 190.524, -110.488, -191.374, -109.814, 0.479688, 220.881, -3.49578E-006, -6.59258E-006, -0.259288, 0.291071, 0.381096, 0.0785964, -0.122178, -0.369012, 0.00386554, 0.00593723
30, 0.00000, 189.58, -110.093, -190.644, -109.212, 0.612822, 219.995, -4.09377E-006, -7.78263E-006, -0.300343, 0.337563, 0.44162, 0.090745, -0.141783, -0.427349, 0.00459956, 0.00682366
