hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.130326, -0.0428359, -0.130327, -0.0428362, -0.130327, -0.0428361, -7.89493E-011, -6.89862E-012
2, 0.00000, -0.110441, -0.0363002, -0.110441, -0.0363002, -0.110441, -0.0363002, -5.61498E-011, -4.09262E-012
3, 0.00000, -0.10113, -0.0332402, -0.101129, -0.0332398, -0.101128, -0.0332394, -4.68679E-011, -3.12823E-012
4, 0.00000, -0.0979074, -0.0321809, -0.0979071, -0.0321807, -0.0979064, -0.0321805, -4.38317E-011, -2.76944E-012
5, 0.00000, -0.101952, -0.0335099, -0.101952, -0.0335101, -0.101953, -0.0335102, -4.76094E-011, -3.10254E-012
6, 0.00000, -0.117615, -0.0386581, -0.117617, -0.0386587, -0.117618, -0.0386592, -6.3774E-011, -4.72985E-012
7, 0.00000, -0.149103, -0.0490079, -0.149104, -0.049008, -0.149104, -0.0490081, -1.03956E-010, -1.00448E-011
8, 0.00000, -0.166358, -0.0546795, -0.166357, -0.0546789, -0.166356, -0.0546787, -1.30883E-010, -1.50307E-011
9, 0.00000, -0.170367, -0.055997, -0.170366, -0.0559966, -0.170366, -0.0559966, -1.32969E-010, -8.39093E-012
10, 0.00000, -0.175301, -0.0576185, -0.175299, -0.0576179, -0.175298, -0.0576178, -1.39026E-010, -6.28969E-012
11, 0.00000, -0.176534, -0.0580241, -0.176532, -0.0580233, -0.176532, -0.0580235, -1.33228E-010, 3.29084E-012
12, 0.00000, -0.175154, -0.0575703, -0.175154, -0.0575702, -0.175154, -0.0575703, -1.30671E-010, 3.81907E-012
13, 0.00000, -0.175911, -0.0578189, -0.175912, -0.0578193, -0.175911, -0.0578192, -1.34683E-010, 6.41491E-013
14, 0.00000, -0.179377, -0.0589583, -0.179379, -0.0589589, -0.179378, -0.0589589, -1.47567E-010, -9.42491E-012
15, 0.00000, -0.18685, -0.0614147, -0.186851, -0.0614151, -0.186852, -0.0614152, -1.6497E-010, -1.83299E-011
16, 0.00000, -0.205309, -0.0674817, -0.205311, -0.0674823, -0.205311, -0.0674824, -2.03929E-010, -3.12282E-011
17, 0.00000, -0.238712, -0.0784608, -0.238714, -0.0784613, -0.238714, -0.0784615, -2.80295E-010, -5.14534E-011
